ID,Ticker,Date,Headline,Summary
19139587,LIN,2021-01-13T11:42:10Z,"Linde Reports Will Build, Own, Operate World's Largest Proton Exchange Membrane Electrolyzer Plant With Capacity 24 MW At Leuna Chemical Complex In Germany",
19231289,LIN,2021-01-20T11:22:59Z,"Linde Signs Long-Term Agreement With BorsodChem, Member Of Wanhua Chemical Group",
19306134,LIN,2021-01-25T19:05:53Z,Linde Announces New $5B Share Repurchase Program,
19506002,LIN,2021-02-05T08:36:08Z,"Earnings Scheduled For February 5, 2021"," 

Companies Reporting Before The Bell

• Civista Bancshares (NASDAQ:CIVB) is likely to report quarterly earnings at $0.44 per share on revenue of $29.73 million."
19508234,LIN,2021-02-05T12:04:33Z,Linde: Q4 Earnings Insights," 

Shares of Linde (NYSE:LIN) rose 2.4% in pre-market trading after the company reported Q4 results.

Quarterly Results

Earnings per share increased 21.69% over the past year to $2.30, which beat the estimate of $2.14."
19509100,LIN,2021-02-05T12:56:59Z,"Linde Q4 EPS $2.30 Beats $2.14 Estimate, Sales $7.27B Beat $7.05B Estimate",
19535470,LIN,2021-02-08T13:41:01Z,"Morgan Stanley Maintains Overweight on Linde, Raises Price Target to $285",
19542294,LIN,2021-02-08T17:13:57Z,"Deutsche Bank Maintains Buy on Linde, Raises Price Target to $330",
19542511,LIN,2021-02-08T17:23:14Z,"Wells Fargo Maintains Overweight on Linde, Raises Price Target to $300",
20050305,LIN,2021-03-08T10:34:26Z,Linde Selected by Norwegian Ferry Operator Norled to Supply World's First Hydrogen-Powered Ferry,
20164316,LIN,2021-03-15T11:36:38Z,S&P Index Rebalances Announced Friday,
20252518,LIN,2021-03-19T12:24:54Z,"Cowen & Co. Initiates Coverage On Linde with Market Perform Rating, Announces Price Target of $300",
20254322,LIN,2021-03-19T14:03:10Z,"Benzinga's Top Ratings Upgrades, Downgrades For March 19, 2021", 
20256571,LIN,2021-03-19T16:39:03Z,"Cramer Weighs In On Plug Power, Chewy And More","On CNBC&#39;s &#34;Mad Money Lightning Round,&#34; Jim Cramer said when stocks are down between 17% and 20% for the year and they&#39;re great tech stocks, you got to start thinking about buying them."
20359899,LIN,2021-03-26T14:26:17Z,Stocks That Hit 52-Week Highs On Friday," 

 

Before 10 a.m. ET Friday, 108 stocks made new 52-week highs."
20383943,LIN,2021-03-29T14:18:05Z,Stocks That Hit 52-Week Highs On Monday," 

Monday&#39;s morning session saw 201 companies set new 52-week highs."
20481978,LIN,2021-04-05T14:19:05Z,Stocks That Hit 52-Week Highs On Monday," 

Monday&#39;s morning session saw 277 companies set new 52-week highs."
20502370,LIN,2021-04-06T14:29:52Z,"Wells Fargo Maintains Overweight on Linde, Raises Price Target to $311",
20600878,LIN,2021-04-13T14:07:48Z,Stocks That Hit 52-Week Highs On Tuesday," 

 

This morning 106 companies set new 52-week highs."
20642247,LIN,2021-04-15T14:10:02Z,Stocks That Hit 52-Week Highs On Thursday," 

 

Thursday morning saw 166 companies set new 52-week highs."
20664113,LIN,2021-04-16T17:12:46Z,Stocks That Hit 52-Week Highs On Friday," 

 

Friday&#39;s morning session saw 420 companies set new 52-week highs."
20727408,LIN,2021-04-21T14:34:21Z,Stocks That Hit 52-Week Highs On Wednesday," 

 

Before 10 a.m. ET on Wednesday, 140 companies hit new 52-week highs."
