ID,Ticker,Date,Headline,Summary
19004101,RIO,2021-01-04T17:57:57Z,Stocks That Hit 52-Week Highs On Monday," 

During Monday&#39;s morning session, 286 stocks hit new 52-week highs."
19053733,RIO,2021-01-07T09:33:14Z,"Global Markets Cheer Democrat Senate Control, Bitcoin Crosses $37K","Major indices worldwide are higher on Thursday, along with the U.S. futures as investors cheer Democrat control of the Senate, potentially seen as ending gridlock in Washington. "
19065209,RIO,2021-01-07T19:19:48Z,Stocks That Hit 52-Week Highs On Thursday," 

 

Thursday&#39;s morning session saw 641 companies set new 52-week highs."
19184179,RIO,2021-01-15T16:22:51Z,"Rio Tinto Shares Quiet Following Response From US Forest Service On Final Environmental Impact, Says Publication Of Statement Starts 60-Day Timeline For US Gov't. To Swap Land With Co. For Resolution Copper Project",
19364505,RIO,2021-01-28T12:00:49Z,Palantir Technologies And Rio Tinto Sign Multi-Year Enterprise Partnership; Palantir's Software To 'integrate raw data from a multitude of disparate sources into a representation of critical mining operations.',
19378109,RIO,2021-01-28T22:16:20Z,Palantir Gains Rio Tinto As A Client For Foundry Platform,"On Thursday, Palantir Technologies Inc. (NYSE: PLTR) announced it had signed a multi-year enterprise agreement with Rio Tinto (NYSE: "
19436632,RIO,2021-02-02T10:48:57Z,Credit Suisse Upgrades Rio Tinto to Outperform,
19443946,RIO,2021-02-02T15:07:44Z,"Benzinga's Top Ratings Upgrades, Downgrades For February 2, 2021", 
19509775,RIO,2021-02-05T13:23:06Z,Berenberg Initiates Coverage On Rio Tinto with Hold Rating,
19512118,RIO,2021-02-05T15:03:13Z,"Benzinga's Top Ratings Upgrades, Downgrades For February 5, 2021", 
19672841,RIO,2021-02-16T13:21:03Z,Palantir Investors Pull Back After Q4 Print: What You Need To Know,Shares of data analytics software company Palantir Technologies Inc (NYSE: PLTR) were retreating to their lowest level since late January in Tuesday&#39;s premarket session following the release of fiscal year 2020 fourth-quarter results.
19675095,RIO,2021-02-16T14:09:05Z,"Rio Tinto, Hydro To Close Aluchemie Anode Plant In Rotterdam, Netherlands",
