WeekEndingFriday,Ticker,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2
2021-01-22,META,272.3626403808594,249.40283203125,265.486572265625
2021-01-29,META,256.3185729980469,272.3626403808594,249.40283203125
2021-02-05,META,266.012451171875,256.3185729980469,272.3626403808594
2021-02-12,META,268.3937683105469,266.012451171875,256.3185729980469
2021-02-19,META,259.5234375,268.3937683105469,266.012451171875
2021-02-26,META,255.61410522460938,259.5234375,268.3937683105469
2021-03-05,META,262.2221984863281,255.61410522460938,259.5234375
2021-03-12,META,266.3102111816406,262.2221984863281,255.61410522460938
2021-03-19,META,287.8510437011719,266.3102111816406,262.2221984863281
2021-03-26,META,280.8163146972656,287.8510437011719,266.3102111816406
2021-04-02,META,296.3345031738281,280.8163146972656,287.8510437011719
2021-04-09,META,310.02703857421875,296.3345031738281,280.8163146972656
2021-04-16,META,303.7960205078125,310.02703857421875,296.3345031738281
2021-04-23,META,298.7852783203125,303.7960205078125,310.02703857421875
2021-04-30,META,322.548828125,298.7852783203125,303.7960205078125
2021-05-07,META,316.5955505371094,322.548828125,298.7852783203125
2021-05-14,META,313.47998046875,316.5955505371094,322.548828125
2021-05-21,META,313.7677001953125,313.47998046875,316.5955505371094
2021-05-28,META,326.1703796386719,313.7677001953125,313.47998046875
2021-06-04,META,327.7778015136719,326.1703796386719,313.7677001953125
2021-06-11,META,328.6806945800781,327.7778015136719,326.1703796386719
2021-06-18,META,327.0931091308594,328.6806945800781,327.7778015136719
2021-06-25,META,338.7119445800781,327.0931091308594,328.6806945800781
2021-07-02,META,351.9381408691406,338.7119445800781,327.0931091308594
2021-07-09,META,347.6914978027344,351.9381408691406,338.7119445800781
2021-07-16,META,338.50360107421875,347.6914978027344,351.9381408691406
2021-07-23,META,366.9106750488281,338.50360107421875,347.6914978027344
2021-07-30,META,353.5257263183594,366.9106750488281,338.50360107421875
2021-08-06,META,360.67962646484375,353.5257263183594,366.9106750488281
2021-08-13,META,360.35211181640625,360.67962646484375,353.5257263183594
2021-08-20,META,356.5718078613281,360.35211181640625,360.67962646484375
2021-08-27,META,369.7286071777344,356.5718078613281,360.35211181640625
2021-09-03,META,373.330322265625,369.7286071777344,356.5718078613281
2021-09-10,META,375.741455078125,373.330322265625,369.7286071777344
2021-09-17,META,361.8801574707031,375.741455078125,373.330322265625
2021-09-24,META,350.2117004394531,361.8801574707031,375.741455078125
2021-10-01,META,340.3392028808594,350.2117004394531,361.8801574707031
2021-10-08,META,327.4800720214844,340.3392028808594,350.2117004394531
2021-10-15,META,322.2313232421875,327.4800720214844,340.3392028808594
2021-10-22,META,322.0824279785156,322.2313232421875,327.4800720214844
2021-10-29,META,321.050537109375,322.0824279785156,322.2313232421875
2021-11-05,META,338.47381591796875,321.050537109375,322.0824279785156
2021-11-12,META,338.2356872558594,338.47381591796875,321.050537109375
2021-11-19,META,342.6113586425781,338.2356872558594,338.47381591796875
2021-11-26,META,330.5262145996094,342.6113586425781,338.2356872558594
2021-12-03,META,304.4508056640625,330.5262145996094,342.6113586425781
2021-12-10,META,327.18243408203125,304.4508056640625,330.5262145996094
2021-12-17,META,331.1910095214844,327.18243408203125,304.4508056640625
2021-12-24,META,332.62969970703125,331.1910095214844,327.18243408203125
2021-12-31,META,333.7310791015625,332.62969970703125,331.1910095214844
2022-01-07,META,329.20660400390625,333.7310791015625,332.62969970703125
2022-01-14,META,329.315673828125,329.20660400390625,333.7310791015625
2022-01-21,META,300.8094482421875,329.315673828125,329.20660400390625
2022-01-28,META,299.3607482910156,300.8094482421875,329.315673828125
2022-02-04,META,235.2439422607422,299.3607482910156,300.8094482421875
2022-02-11,META,217.8404998779297,235.2439422607422,299.3607482910156
2022-02-18,META,204.55477905273438,217.8404998779297,235.2439422607422
2022-02-25,META,208.84109497070312,204.55477905273438,217.8404998779297
2022-03-04,META,198.50225830078125,208.84109497070312,204.55477905273438
2022-03-11,META,186.14918518066406,198.50225830078125,208.84109497070312
2022-03-18,META,214.80433654785156,186.14918518066406,198.50225830078125
2022-03-25,META,220.09283447265625,214.80433654785156,186.14918518066406
2022-04-01,META,223.09922790527344,220.09283447265625,214.80433654785156
2022-04-08,META,220.59886169433594,223.09922790527344,220.09283447265625
2022-04-15,META,208.54344177246094,220.59886169433594,223.09922790527344
2022-04-22,META,182.67642211914062,208.54344177246094,220.59886169433594
2022-04-29,META,198.9090576171875,182.67642211914062,208.54344177246094
