Ticker,Metric,CoveragePct,Taxonomy,Concept,UnitCount,EntryCount
JNJ,Equity,95.45,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1,238
JNJ,Equity,95.45,us-gaap,LiabilitiesAndStockholdersEquity,1,134
JNJ,Equity,95.45,us-gaap,StockholdersEquityOther,1,67
JNJ,Equity,95.45,us-gaap,EquitySecuritiesFvNi,1,56
JNJ,Equity,95.45,us-gaap,StockholdersEquityBeforeTreasuryStock,1,22
JNJ,Equity,95.45,us-gaap,EquityMethodInvestmentsFairValueDisclosure,1,19
JNJ,Equity,95.45,us-gaap,AvailableForSaleSecuritiesEquitySecurities,1,18
JNJ,Equity,95.45,us-gaap,GainLossOnSaleOfEquityInvestments,1,17
JNJ,Equity,95.45,us-gaap,StockholdersEquity,1,16
JNJ,Equity,95.45,us-gaap,EquitySecuritiesFvNiGainLoss,1,14
JNJ,Equity,95.45,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,1,8
JNJ,Equity,95.45,us-gaap,StockholdersEquityNoteSpinoffTransaction,1,7
JNJ,Equity,95.45,us-gaap,FairValueAssetsMeasuredOnRecurringBasisEquityMethodInvestments,1,6
JNJ,Equity,95.45,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,1,6
JNJ,Equity,95.45,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,1,6
JNJ,Equity,95.45,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,1,6
JNJ,Equity,95.45,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,1,6
JNJ,Equity,95.45,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,1,6
JNJ,Equity,95.45,us-gaap,EquityMethodInvestmentRealizedGainLossOnDisposal,1,5
JNJ,EPS,95.45,us-gaap,EarningsPerShareBasic,1,307
JNJ,EPS,95.45,us-gaap,EarningsPerShareDiluted,1,307
JNJ,EPS,95.45,us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1,240
JNJ,EPS,95.45,us-gaap,CommonStockDividendsPerShareCashPaid,1,219
JNJ,EPS,95.45,us-gaap,OtherNonoperatingIncomeExpense,1,219
JNJ,EPS,95.45,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,1,219
JNJ,EPS,95.45,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,1,219
JNJ,EPS,95.45,us-gaap,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,1,193
JNJ,EPS,95.45,us-gaap,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,1,161
JNJ,EPS,95.45,us-gaap,IncreaseDecreaseInOtherOperatingAssets,1,151
JNJ,EPS,95.45,us-gaap,IncreaseDecreaseInOtherOperatingLiabilities,1,151
JNJ,EPS,95.45,us-gaap,NetCashProvidedByUsedInOperatingActivities,1,151
JNJ,EPS,95.45,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,1,151
JNJ,EPS,95.45,us-gaap,ShareBasedCompensation,1,151
JNJ,EPS,95.45,us-gaap,CommonStockSharesIssued,1,150
JNJ,EPS,95.45,us-gaap,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,1,150
JNJ,EPS,95.45,us-gaap,EffectiveIncomeTaxRateContinuingOperations,1,142
JNJ,EPS,95.45,us-gaap,PropertyPlantAndEquipmentNet,1,138
JNJ,EPS,95.45,us-gaap,TreasuryStockShares,1,136
JNJ,EPS,95.45,us-gaap,CommonStockParOrStatedValuePerShare,1,134
JNJ,SharesOutstanding,95.45,us-gaap,EarningsPerShareBasic,1,307
JNJ,SharesOutstanding,95.45,us-gaap,EarningsPerShareDiluted,1,307
JNJ,SharesOutstanding,95.45,us-gaap,CommonStockDividendsPerShareCashPaid,1,219
JNJ,SharesOutstanding,95.45,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,1,219
JNJ,SharesOutstanding,95.45,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,1,219
JNJ,SharesOutstanding,95.45,us-gaap,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,1,161
JNJ,SharesOutstanding,95.45,us-gaap,PaymentsOfOrdinaryDividends,1,151
JNJ,SharesOutstanding,95.45,us-gaap,ShareBasedCompensation,1,151
JNJ,SharesOutstanding,95.45,us-gaap,CommonStockSharesIssued,1,150
JNJ,SharesOutstanding,95.45,us-gaap,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,1,150
JNJ,SharesOutstanding,95.45,us-gaap,TreasuryStockShares,1,136
JNJ,SharesOutstanding,95.45,us-gaap,CommonStockParOrStatedValuePerShare,1,134
JNJ,SharesOutstanding,95.45,us-gaap,CommonStockSharesAuthorized,1,134
JNJ,SharesOutstanding,95.45,us-gaap,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1,131
JNJ,SharesOutstanding,95.45,us-gaap,StockIssuedDuringPeriodValueTreasuryStockReissued,1,103
JNJ,SharesOutstanding,95.45,dei,EntityCommonStockSharesOutstanding,1,67
JNJ,SharesOutstanding,95.45,us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,1,67
JNJ,SharesOutstanding,95.45,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,1,58
JNJ,SharesOutstanding,95.45,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,1,58
JNJ,SharesOutstanding,95.45,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,1,58
ORCL,Revenue,91.3,us-gaap,InterestExpense,1,218
ORCL,Revenue,91.3,us-gaap,InvestmentIncomeInterest,1,203
ORCL,Revenue,91.3,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1,189
ORCL,Revenue,91.3,us-gaap,Revenues,1,138
ORCL,Revenue,91.3,us-gaap,MinorityInterest,1,134
ORCL,Revenue,91.3,us-gaap,LicensesRevenue,1,114
ORCL,Revenue,91.3,us-gaap,SalesRevenueServicesNet,1,110
ORCL,Revenue,91.3,us-gaap,BusinessAcquisitionsProFormaRevenue,1,108
ORCL,Revenue,91.3,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,101
ORCL,Revenue,91.3,us-gaap,MaintenanceRevenue,1,88
ORCL,Revenue,91.3,us-gaap,IncreaseDecreaseInDeferredRevenue,1,83
ORCL,Revenue,91.3,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,1,77
ORCL,Revenue,91.3,us-gaap,DeferredRevenueCurrent,1,72
ORCL,Revenue,91.3,us-gaap,LicenseAndMaintenanceRevenue,1,72
ORCL,Revenue,91.3,us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,1,70
ORCL,Revenue,91.3,us-gaap,PaymentsOfDividendsMinorityInterest,1,67
ORCL,Revenue,91.3,us-gaap,DeferredRevenue,1,64
ORCL,Revenue,91.3,us-gaap,DeferredRevenueNoncurrent,1,64
ORCL,Revenue,91.3,us-gaap,BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,1,63
ORCL,Revenue,91.3,us-gaap,ContractWithCustomerLiabilityRevenueRecognized,1,58
ORCL,Equity,91.3,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1,189
ORCL,Equity,91.3,us-gaap,LiabilitiesAndStockholdersEquity,1,134
ORCL,Equity,91.3,us-gaap,StockholdersEquity,1,134
ORCL,Equity,91.3,us-gaap,BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,1,63
ORCL,Equity,91.3,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,1,58
ORCL,Equity,91.3,us-gaap,StockholdersEquityOther,1,48
ORCL,Equity,91.3,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,1,41
ORCL,Equity,91.3,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,1,41
ORCL,Equity,91.3,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,1,30
ORCL,Equity,91.3,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,1,30
ORCL,Equity,91.3,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,1,30
ORCL,Equity,91.3,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,1,30
ORCL,Equity,91.3,us-gaap,EquitySecuritiesFvNiAndWithoutReadilyDeterminableFairValue,1,28
ORCL,Equity,91.3,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,1,27
ORCL,Equity,91.3,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,1,27
ORCL,Equity,91.3,us-gaap,PaymentsToMinorityShareholders,1,18
ORCL,Equity,91.3,us-gaap,EquitySecuritiesWithoutReadilyDeterminableFairValueAmount,1,12
ORCL,Equity,91.3,us-gaap,StockholdersEquityOtherShares,1,7
ORCL,Equity,91.3,us-gaap,EquitySecuritiesFvNiRealizedGain,1,3
ORCL,Equity,91.3,us-gaap,ProceedsFromSaleOfEquitySecuritiesFvNi,1,2
ORCL,EPS,91.3,us-gaap,EarningsPerShareBasic,1,218
ORCL,EPS,91.3,us-gaap,EarningsPerShareDiluted,1,218
ORCL,EPS,91.3,us-gaap,OperatingIncomeLoss,1,218
ORCL,EPS,91.3,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,1,218
ORCL,EPS,91.3,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,1,218
ORCL,EPS,91.3,us-gaap,ShareBasedCompensation,1,214
ORCL,EPS,91.3,us-gaap,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1,205
ORCL,EPS,91.3,us-gaap,EffectiveIncomeTaxRateContinuingOperations,1,205
ORCL,EPS,91.3,us-gaap,OtherNonoperatingIncomeExpense,1,205
ORCL,EPS,91.3,us-gaap,CommonStockDividendsPerShareCashPaid,1,198
ORCL,EPS,91.3,us-gaap,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,1,192
ORCL,EPS,91.3,us-gaap,CommonStockSharesOutstanding,1,153
ORCL,EPS,91.3,us-gaap,StockRepurchasedAndRetiredDuringPeriodShares,1,141
ORCL,EPS,91.3,us-gaap,StockRepurchasedAndRetiredDuringPeriodValue,1,141
ORCL,EPS,91.3,us-gaap,CommonStockParOrStatedValuePerShare,1,134
ORCL,EPS,91.3,us-gaap,CommonStockSharesAuthorized,1,134
ORCL,EPS,91.3,us-gaap,PreferredStockParOrStatedValuePerShare,1,134
ORCL,EPS,91.3,us-gaap,PreferredStockSharesAuthorized,1,134
ORCL,EPS,91.3,us-gaap,PropertyPlantAndEquipmentNet,1,134
ORCL,EPS,91.3,us-gaap,RetainedEarningsAccumulatedDeficit,1,134
ORCL,SharesOutstanding,91.3,us-gaap,EarningsPerShareBasic,1,218
ORCL,SharesOutstanding,91.3,us-gaap,EarningsPerShareDiluted,1,218
ORCL,SharesOutstanding,91.3,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,1,218
ORCL,SharesOutstanding,91.3,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,1,218
ORCL,SharesOutstanding,91.3,us-gaap,ShareBasedCompensation,1,214
ORCL,SharesOutstanding,91.3,us-gaap,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1,205
ORCL,SharesOutstanding,91.3,us-gaap,CommonStockDividendsPerShareCashPaid,1,198
ORCL,SharesOutstanding,91.3,us-gaap,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,1,192
ORCL,SharesOutstanding,91.3,us-gaap,CommonStockSharesOutstanding,1,153
ORCL,SharesOutstanding,91.3,us-gaap,StockRepurchasedAndRetiredDuringPeriodShares,1,141
ORCL,SharesOutstanding,91.3,us-gaap,CommonStockParOrStatedValuePerShare,1,134
ORCL,SharesOutstanding,91.3,us-gaap,CommonStockSharesAuthorized,1,134
ORCL,SharesOutstanding,91.3,us-gaap,PreferredStockParOrStatedValuePerShare,1,134
ORCL,SharesOutstanding,91.3,us-gaap,PreferredStockSharesAuthorized,1,134
ORCL,SharesOutstanding,91.3,us-gaap,PreferredStockSharesOutstanding,1,133
ORCL,SharesOutstanding,91.3,us-gaap,BusinessAcquisitionProFormaEarningsPerShareBasic,1,120
ORCL,SharesOutstanding,91.3,us-gaap,BusinessAcquisitionProFormaEarningsPerShareDiluted,1,120
ORCL,SharesOutstanding,91.3,us-gaap,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,1,96
ORCL,SharesOutstanding,91.3,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,1,83
ORCL,SharesOutstanding,91.3,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,1,77
PLTR,TotalDebt,90.0,us-gaap,OperatingLeaseLiabilityCurrent,1,41
PLTR,TotalDebt,90.0,us-gaap,OperatingLeaseLiabilityNoncurrent,1,41
PLTR,TotalDebt,90.0,us-gaap,LettersOfCreditOutstandingAmount,1,26
PLTR,TotalDebt,90.0,us-gaap,AvailableForSaleSecuritiesDebtSecurities,1,24
PLTR,TotalDebt,90.0,us-gaap,RevenueRemainingPerformanceObligation,1,22
PLTR,TotalDebt,90.0,us-gaap,AvailableForSaleDebtSecuritiesAmortizedCostBasis,1,20
PLTR,TotalDebt,90.0,us-gaap,EquitySecuritiesWithoutReadilyDeterminableFairValueAmount,1,18
PLTR,TotalDebt,90.0,us-gaap,DeferredTaxAssetsTaxCreditCarryforwards,1,12
PLTR,TotalDebt,90.0,us-gaap,ShortTermLeaseCost,1,12
PLTR,TotalDebt,90.0,us-gaap,OperatingLeaseLiability,1,11
PLTR,TotalDebt,90.0,us-gaap,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,1,11
PLTR,TotalDebt,90.0,us-gaap,LongTermDebtNoncurrent,1,10
PLTR,TotalDebt,90.0,us-gaap,EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentAnnualAmount,1,7
PLTR,TotalDebt,90.0,us-gaap,DebtInstrumentCarryingAmount,1,6
PLTR,TotalDebt,90.0,us-gaap,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,1,6
PLTR,TotalDebt,90.0,us-gaap,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,1,6
PLTR,TotalDebt,90.0,us-gaap,RevenueRemainingPerformanceObligationPercentage,1,6
PLTR,TotalDebt,90.0,us-gaap,EquitySecuritiesWithoutReadilyDeterminableFairValueDownwardPriceAdjustmentAnnualAmount,1,4
PLTR,TotalDebt,90.0,us-gaap,EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentCumulativeAmount,1,3
PLTR,TotalDebt,90.0,us-gaap,UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount,1,2
CAT,TotalDebt,25.0,us-gaap,GuaranteeObligationsMaximumExposure,1,136
CAT,TotalDebt,25.0,us-gaap,GuaranteeObligationsCurrentCarryingValue,1,120
CAT,TotalDebt,25.0,us-gaap,DerivativeCollateralObligationToReturnCash,1,84
CAT,TotalDebt,25.0,us-gaap,AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,1,65
CAT,TotalDebt,25.0,us-gaap,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,1,65
CAT,TotalDebt,25.0,us-gaap,AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,1,65
CAT,TotalDebt,25.0,us-gaap,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,1,65
CAT,TotalDebt,25.0,us-gaap,AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,1,58
CAT,TotalDebt,25.0,us-gaap,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,1,58
CAT,TotalDebt,25.0,us-gaap,AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,1,58
CAT,TotalDebt,25.0,us-gaap,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,1,58
CAT,TotalDebt,25.0,us-gaap,AvailableForSaleDebtSecuritiesAmortizedCostBasis,1,52
CAT,TotalDebt,25.0,us-gaap,AvailableForSaleSecuritiesDebtSecurities,1,52
CAT,TotalDebt,25.0,us-gaap,DeferredTaxAssetsTaxCreditCarryforwards,1,42
CAT,TotalDebt,25.0,us-gaap,LongTermDebtNoncurrent,1,42
CAT,TotalDebt,25.0,us-gaap,ShortTermBorrowings,1,42
CAT,TotalDebt,25.0,us-gaap,RevenueRemainingPerformanceObligation,1,29
CAT,TotalDebt,25.0,us-gaap,ShortTermLeaseCost,1,22
CAT,TotalDebt,25.0,us-gaap,SupplierFinanceProgramObligationCurrent,1,22
CAT,TotalDebt,25.0,us-gaap,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,1,20
AZN,Equity,90.91,ifrs-full,Equity,1,72
AZN,Equity,90.91,ifrs-full,ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,1,63
AZN,Equity,90.91,ifrs-full,InvestmentAccountedForUsingEquityMethod,1,55
AZN,Equity,90.91,ifrs-full,OtherComprehensiveIncomeBeforeTaxGainsLossesFromInvestmentsInEquityInstruments,1,55
AZN,Equity,90.91,ifrs-full,EquityAttributableToOwnersOfParent,1,53
AZN,Equity,90.91,ifrs-full,NetAssetsLiabilities,1,53
AZN,Equity,90.91,ifrs-full,NoncurrentInvestmentsOtherThanInvestmentsAccountedForUsingEquityMethod,1,53
AZN,Equity,90.91,ifrs-full,IssueOfEquity,1,46
AZN,Equity,90.91,ifrs-full,ChangesInEquity,1,45
AZN,Equity,90.91,ifrs-full,ProfitLossAttributableToOrdinaryEquityHoldersOfParentEntity,1,27
AZN,Equity,90.91,ifrs-full,DeferredTaxRelatingToItemsChargedOrCreditedDirectlyToEquity,1,20
AZN,Equity,90.91,ifrs-full,AdjustmentsForUndistributedProfitsOfInvestmentsAccountedForUsingEquityMethod,1,17
AZN,Equity,90.91,ifrs-full,ExpenseFromEquitysettledSharebasedPaymentTransactionsInWhichGoodsOrServicesReceivedDidNotQualifyForRecognitionAsAssets,1,15
AZN,Equity,90.91,ifrs-full,OtherCashPaymentsToAcquireEquityOrDebtInstrumentsOfOtherEntitiesClassifiedAsInvestingActivities,1,8
AZN,Equity,90.91,ifrs-full,ProceedsFromSalesOfInvestmentsAccountedForUsingEquityMethod,1,8
AZN,Equity,90.91,ifrs-full,IncomeTaxRelatingToInvestmentsInEquityInstrumentsOfOtherComprehensiveIncome,1,6
AZN,Equity,90.91,ifrs-full,PurchaseOfInterestsInInvestmentsAccountedForUsingEquityMethod,1,2
AZN,Equity,90.91,ifrs-full,NumberOfInstrumentsOtherEquityInstrumentsGranted,1,1
AZN,EPS,90.91,ifrs-full,OtherOperatingIncomeExpense,1,69
AZN,EPS,90.91,ifrs-full,AdjustedWeightedAverageShares,1,63
AZN,EPS,90.91,ifrs-full,BasicEarningsLossPerShare,1,63
AZN,EPS,90.91,ifrs-full,DilutedEarningsLossPerShare,1,63
AZN,EPS,90.91,ifrs-full,IncomeTaxExpenseContinuingOperations,1,63
AZN,EPS,90.91,ifrs-full,ProfitLossFromOperatingActivities,1,63
AZN,EPS,90.91,ifrs-full,ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,1,63
AZN,EPS,90.91,ifrs-full,WeightedAverageShares,1,63
AZN,EPS,90.91,ifrs-full,PropertyPlantAndEquipment,1,53
AZN,EPS,90.91,ifrs-full,RetainedEarnings,1,53
AZN,EPS,90.91,ifrs-full,SharePremium,1,53
AZN,EPS,90.91,ifrs-full,CashFlowsFromUsedInOperatingActivities,1,45
AZN,EPS,90.91,ifrs-full,CashFlowsFromUsedInOperations,1,45
AZN,EPS,90.91,ifrs-full,IncomeTaxesPaidRefundClassifiedAsOperatingActivities,1,45
AZN,EPS,90.91,ifrs-full,IncreaseDecreaseThroughSharebasedPaymentTransactions,1,45
AZN,EPS,90.91,ifrs-full,InterestPaidClassifiedAsOperatingActivities,1,45
AZN,EPS,90.91,ifrs-full,ProceedsFromIssuingShares,1,45
AZN,EPS,90.91,ifrs-full,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,1,45
AZN,EPS,90.91,ifrs-full,ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,1,43
AZN,EPS,90.91,ifrs-full,ParValuePerShare,1,42
AZN,SharesOutstanding,90.91,ifrs-full,AdjustedWeightedAverageShares,1,63
AZN,SharesOutstanding,90.91,ifrs-full,BasicEarningsLossPerShare,1,63
AZN,SharesOutstanding,90.91,ifrs-full,DilutedEarningsLossPerShare,1,63
AZN,SharesOutstanding,90.91,ifrs-full,ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,1,63
AZN,SharesOutstanding,90.91,ifrs-full,WeightedAverageShares,1,63
AZN,SharesOutstanding,90.91,ifrs-full,IssuedCapital,1,54
AZN,SharesOutstanding,90.91,ifrs-full,SharePremium,1,53
AZN,SharesOutstanding,90.91,ifrs-full,IncreaseDecreaseThroughSharebasedPaymentTransactions,1,45
AZN,SharesOutstanding,90.91,ifrs-full,ProceedsFromIssuingShares,1,45
AZN,SharesOutstanding,90.91,ifrs-full,ParValuePerShare,1,42
AZN,SharesOutstanding,90.91,ifrs-full,AdjustmentsForSharebasedPayments,1,27
AZN,SharesOutstanding,90.91,ifrs-full,DividendsPaidOrdinaryShares,1,27
AZN,SharesOutstanding,90.91,ifrs-full,KeyManagementPersonnelCompensationSharebasedPayment,1,27
AZN,SharesOutstanding,90.91,ifrs-full,ProfitLossAttributableToOrdinaryEquityHoldersOfParentEntity,1,27
AZN,SharesOutstanding,90.91,ifrs-full,SharesInEntityHeldByEntityOrByItsSubsidiariesOrAssociates,1,25
AZN,SharesOutstanding,90.91,ifrs-full,DilutiveEffectOfShareOptionsOnNumberOfOrdinaryShares,1,21
AZN,SharesOutstanding,90.91,ifrs-full,ExpenseFromEquitysettledSharebasedPaymentTransactionsInWhichGoodsOrServicesReceivedDidNotQualifyForRecognitionAsAssets,1,15
AZN,SharesOutstanding,90.91,ifrs-full,InterestExpenseOnDebtInstrumentsIssued,1,15
AZN,SharesOutstanding,90.91,ifrs-full,DividendsRecognisedAsDistributionsToOwnersPerShare,1,12
AZN,SharesOutstanding,90.91,ifrs-full,DividendsPaidOrdinarySharesPerShare,1,9
AZN,TotalDebt,90.91,ifrs-full,CurrentBorrowingsAndCurrentPortionOfNoncurrentBorrowings,1,53
AZN,TotalDebt,90.91,ifrs-full,LongtermBorrowings,1,53
AZN,TotalDebt,90.91,ifrs-full,PurchaseOfOtherLongtermAssetsClassifiedAsInvestingActivities,1,45
AZN,TotalDebt,90.91,ifrs-full,CurrentLeaseLiabilities,1,39
AZN,TotalDebt,90.91,ifrs-full,NoncurrentLeaseLiabilities,1,39
AZN,TotalDebt,90.91,ifrs-full,Borrowings,1,38
AZN,TotalDebt,90.91,ifrs-full,KeyManagementPersonnelCompensationShorttermEmployeeBenefits,1,27
AZN,TotalDebt,90.91,ifrs-full,ShorttermDepositsClassifiedAsCashEquivalents,1,27
AZN,TotalDebt,90.91,ifrs-full,ShorttermDepositsNotClassifiedAsCashEquivalents,1,21
AZN,TotalDebt,90.91,ifrs-full,DeferredTaxRelatingToItemsChargedOrCreditedDirectlyToEquity,1,20
AZN,TotalDebt,90.91,ifrs-full,UndrawnBorrowingFacilities,1,19
AZN,TotalDebt,90.91,ifrs-full,CurrentPortionOfLongtermBorrowings,1,18
AZN,TotalDebt,90.91,ifrs-full,LeaseLiabilities,1,18
AZN,TotalDebt,90.91,ifrs-full,DefinedBenefitObligationAtPresentValue,1,15
AZN,TotalDebt,90.91,ifrs-full,CashFlowsFromUsedInIncreaseDecreaseInCurrentBorrowings,1,14
AZN,TotalDebt,90.91,ifrs-full,NetDebt,1,14
AZN,TotalDebt,90.91,ifrs-full,ReverseRepurchaseAgreementsAndCashCollateralOnSecuritiesBorrowed,1,11
AZN,TotalDebt,90.91,ifrs-full,BorrowingsInterestRate,1,3
AZN,TotalDebt,90.91,ifrs-full,CurrentSecuredBankLoansReceivedAndCurrentPortionOfNoncurrentSecuredBankLoansReceived,1,2
AZN,TotalDebt,90.91,ifrs-full,NoncurrentPortionOfNoncurrentSecuredBankLoansReceived,1,2
UNH,Revenue,90.91,us-gaap,Revenues,1,262
UNH,Revenue,90.91,us-gaap,InterestExpense,1,222
UNH,Revenue,90.91,us-gaap,InvestmentIncomeInterestAndDividend,1,222
UNH,Revenue,90.91,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1,196
UNH,Revenue,90.91,us-gaap,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,1,169
UNH,Revenue,90.91,us-gaap,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,1,163
UNH,Revenue,90.91,us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1,163
UNH,Revenue,90.91,us-gaap,NetIncomeLossAttributableToNoncontrollingInterest,1,163
UNH,Revenue,90.91,us-gaap,IncreaseDecreaseInDeferredRevenue,1,152
UNH,Revenue,90.91,us-gaap,DeferredRevenueCurrent,1,134
UNH,Revenue,90.91,us-gaap,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,1,123
UNH,Revenue,90.91,us-gaap,MinorityInterestChangeInRedemptionValue,1,121
UNH,Revenue,90.91,us-gaap,SalesRevenueGoodsNet,1,120
UNH,Revenue,90.91,us-gaap,SalesRevenueServicesNet,1,120
UNH,Revenue,90.91,us-gaap,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,1,119
UNH,Revenue,90.91,us-gaap,RedeemableNoncontrollingInterestEquityCarryingAmount,1,107
UNH,Revenue,90.91,us-gaap,MinorityInterest,1,84
UNH,Revenue,90.91,us-gaap,MinorityInterestPeriodIncreaseDecrease,1,67
UNH,Revenue,90.91,us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,1,59
UNH,Revenue,90.91,us-gaap,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,1,47
UNH,Equity,90.91,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1,196
