"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"OFG","OFG BANCORP","67103X102","B87LKR8",0.00102531410231908,"-",101963,"USD"
"REX","REX AMERICAN RESOURCES CORP","761624105","2063670",0.00101933034332167,"-",100471,"USD"
"WINA","WINMARK CORP","974250102","2391092",0.00101870995359285,"-",8705,"USD"
"GSHD","GOOSEHEAD INSURANCE INC  A","38267D109","BZ2YT30",0.000985649184817903,"-",87405,"USD"
"CXM","SPRINKLR INC A","85208T107","BNKCPP6",0.000963705399732112,"-",638911,"USD"
"STEL","STELLAR BANCORP INC","858927106","BQBCZY5",0.000952328252608288,"-",103903,"USD"
"LKFN","LAKELAND FINANCIAL CORP","511656100","2537528",0.000938119326560946,"-",64635,"USD"
"VRE","VERIS RESIDENTIAL INC","554489104","2192314",0.000936468289379388,"-",193358,"USD"
"FUN","SIX FLAGS ENTERTAINMENT CORP","83001C108","BPBPD09",0.000934757214482138,"-",234036,"USD"
"PBI","PITNEY BOWES INC","724479100","2690506",0.000926351934285118,"-",356132,"USD"
"NPK","NATIONAL PRESTO INDS INC","637215104","2626802",0.000924220595378017,"-",27179,"USD"
"LQDT","LIQUIDITY SERVICES INC","53635B107","B0ZN8Z4",0.000919717766701042,"-",122701,"USD"
"SDGR","SCHRODINGER INC","80810D103","BKV28S8",0.000915194925452169,"-",293394,"USD"
"WOR","WORTHINGTON ENTERPRISES INC","981811102","2981932",0.000910672084203296,"-",75856,"USD"
"ADAM","ADAMAS TRUST INC","649604840","BR4NQJ4",0.000873558769619075,"-",430516,"USD"
"VITL","VITAL FARMS INC","92847W103","BL6JSP8",0.000859329830999834,"-",191752,"USD"
"ACT","ENACT HOLDINGS INC","29249E109","BNZFTG9",0.000846621847844816,"-",81370,"USD"
"PRA","PROASSURANCE CORP","74267C106","2612737",0.000844770684944282,"-",134414,"USD"
"XHR","XENIA HOTELS + RESORTS INC","984017103","BVV6CY1",0.000823567365018705,"-",223417,"USD"
"NEO","NEOGENOMICS INC","64049M209","2598246",0.000802304007377434,"-",391931,"USD"
"ASTE","ASTEC INDUSTRIES INC","046224101","2060370",0.000799992555323254,"-",58074,"USD"
"CTS","CTS CORP","126501105","2239244",0.000793148255734252,"-",66095,"USD"
"DFIN","DONNELLEY FINANCIAL SOLUTION","25787G100","BYND5T7",0.000768883012308332,"-",61813,"USD"
"MXL","MAXLINEAR INC","57776J100","B3RDWC8",0.000766481503680612,"-",181089,"USD"
"USPH","U.S. PHYSICAL THERAPY INC","90337L108","2911166",0.000750651559309558,"-",37797,"USD"
"TRUP","TRUPANION INC","898202106","BP3YM85",0.000746679063787872,"-",117322,"USD"
"LZ","LEGALZOOMCOM INC","52466B103","B82GC49",0.000736022369252364,"-",465780,"USD"
"PZZA","PAPA JOHN S INTL INC","698813102","2696117",0.000731969823443087,"-",78998,"USD"
"SAFT","SAFETY INSURANCE GROUP INC","78648T100","2958538",0.000719001676853399,"-",38891,"USD"
"WABC","WESTAMERICA BANCORPORATION","957090103","2950374",0.000706713957708232,"-",55022,"USD"
"AZTA","AZENTA INC","114340102","2145460",0.000700800242712472,"-",127839,"USD"
"REYN","REYNOLDS CONSUMER PRODUCTS I","76171L106","BKV9674",0.000694886527716712,"-",126228,"USD"
"JBGS","JBG SMITH PROPERTIES","46590V100","BD3BX01",0.000681808311981587,"-",182046,"USD"
"MSEX","MIDDLESEX WATER CO","596680108","2589466",0.000671121598588233,"-",50370,"USD"
"-","SSI US GOV MONEY MARKET CLASS","924QSGII3","-",0.000667409266501216,"-",2601737.43,"USD"
"CSR","CENTERSPACE","15202L107","BN47P80",0.000666008386468379,"-",41152,"USD"
"CCOI","COGENT COMMUNICATIONS HOLDIN","19239V302","B06RWD1",0.000662226010379721,"-",131509,"USD"
"TNC","TENNANT CO","880345103","2883641",0.000649528033510651,"-",40013,"USD"
"STAA","STAAR SURGICAL CO","852312305","2836292",0.000620589854546626,"-",131551,"USD"
"VIR","VIR BIOTECHNOLOGY INC","92764N102","BK4PZ38",0.000585757973158738,"-",240871,"USD"
"PRKS","UNITED PARKS + RESORTS INC","81282V100","B84KWJ4",0.000585127577143962,"-",73438,"USD"
"QNST","QUINSTREET INC","74874Q100","B3PGPB9",0.000576932428951868,"-",184651,"USD"
"PENG","PENGUIN SOLUTIONS INC","706915105","BRJHSZ1",0.00054621313108895,"-",119825,"USD"
"CVI","CVR ENERGY INC","12662P108","B23PS12",0.000542620874433319,"-",73550,"USD"
"CERT","CERTARA INC","15687V109","BM9GT61",0.000530873494729389,"-",315470,"USD"
"FIZZ","NATIONAL BEVERAGE CORP","635017106","2638625",0.000523258711122327,"-",59556,"USD"
"UFCS","UNITED FIRE GROUP INC","910340108","B4WXG84",0.0005157740092326,"-",54651,"USD"
"INVX","INNOVEX INTERNATIONAL INC","457651107","BSPRSL8",0.000509970363382277,"-",82388,"USD"
"THRM","GENTHERM INC","37253A103","B8JFD24",0.000494690764738409,"-",68312,"USD"
"WSR","WHITESTONE REIT","966084204","B6452T5",0.0004758989597265,"-",114164,"USD"
"BLFS","BIOLIFE SOLUTIONS INC","09062W204","BJH08B2",0.000461279775955255,"-",99074,"USD"
"GOGO","GOGO INC","38046C109","BB2C2R1",0.00045454554551169,"-",394640,"USD"
"TRST","TRUSTCO BANK CORP NY","898349204","BN0ZBP7",0.000447841333925972,"-",40207,"USD"
"HTZ","HERTZ GLOBAL HLDGS INC","42806J700","BNM5672",0.000436254054797224,"-",437182,"USD"
"AMPH","AMPHASTAR PHARMACEUTICALS IN","03209R103","BNFWZS4",0.000435903834789014,"-",93496,"USD"
"UHT","UNIVERSAL HEALTH RLTY INCOME","91359E105","2927497",0.000420153940705551,"-",38295,"USD"
"BJRI","BJ S RESTAURANTS INC","09180C106","2200552",0.000418372821806659,"-",48352,"USD"
"CTKB","CYTEK BIOSCIENCES INC","23285D109","BP0TJS2",0.000372844220739469,"-",363365,"USD"
"AMSF","AMERISAFE INC","03071H100","B0PPHS6",0.000369962410386205,"-",44362,"USD"
"WRLD","WORLD ACCEPTANCE CORP","981419104","2981181",0.000341954816015421,"-",9796,"USD"
"NXRT","NEXPOINT RESIDENTIAL","65341D102","BWC6PW6",0.000338012339351581,"-",50993,"USD"
"HSTM","HEALTHSTREAM INC","42222N103","2577870",0.000320941615522871,"-",61540,"USD"
"BFS","SAUL CENTERS INC","804395101","2777777",0.000310555090707983,"-",36641,"USD"
"MYGN","MYRIAD GENETICS INC","62855J104","2614153",0.00025346922936989,"-",203731,"USD"
"NABL","N ABLE INC","62878D100","BMBR683",0.000236388499255232,"-",193191,"USD"
"2200963D","OMNIAB INC   12.5 EARNOUT","68218J202","BP0VHM8",0,"-",32558,"USD"
"2200964D","OMNIAB INC   15.00 EARNOUT","68218J301","BP0VHL7",0,"-",32558,"USD"
