Ticker,Sector,const_lag1,L1.AdjClosePrice_lag1,L1.NEWS_FINBERT_Negative_Mean_lag1,L1.NEWS_FINBERT_Positive_Mean_lag1,pvalue_lag1,const_lag2,L1.AdjClosePrice_lag2,L1.NEWS_FINBERT_Negative_Mean_lag2,L1.NEWS_FINBERT_Positive_Mean_lag2,L2.AdjClosePrice_lag2,L2.NEWS_FINBERT_Negative_Mean_lag2,L2.NEWS_FINBERT_Positive_Mean_lag2,pvalue_lag2
PYPL,Industrials,-0.7571473387260793,0.11376016116610846,0.1851088758028436,-0.01309254677268525,0.9959178890135733,-0.8803752417055769,0.03271500839129572,-0.15885289835795646,0.0011367879236091419,0.0579548257065951,-0.4459084918195272,-0.6777261700141253,0.9988124716518991
RIO,Energy,0.6325008112693724,-0.2992289260109308,-0.40725022990876486,-1.5396142846935388,0.4962047823278361,0.74790236475944,-0.26929307432213667,-0.0037057611621807893,0.08735473702304349,-0.0003366328956213027,1.1101804635670496,2.4665606239887117,0.5707819022854921
RTX,Communication Services,0.7336290767416507,-0.13836267611567202,-0.024620278603732733,0.9000388218778005,0.6523135942927268,0.8321948784434204,-0.1588863690721135,-0.020239387194578035,1.3266053151587485,-0.11350265775650221,-0.564943188486847,0.7824656848115104,0.7716432328062051
RY,Real Estate,2.1887660998510237,-0.37373271030063865,10.464409498033975,-23.580215269395083,0.22672229567511698,11.315256316709691,-3.7221944315975026,-17.574368423756642,59.47130275939457,-0.7267940787444793,-87.42191295794234,114.15041261004379,
SBAC,Energy,-0.8992050256792979,-0.054008548764974684,6.67277314550034,25.660672878696975,0.07397354030643918,-1.288492636138265,0.021110084669771295,3.5759595659140744,17.15359310095047,-0.10955610363392743,-4.3431214011954955,-20.110376764276396,0.12027871923350088
SBUX,Utilities,-0.025665122400075038,-0.1690266669099182,-0.4638194912558276,0.8114277140015392,0.6510386058683595,-0.031401220682458424,-0.17929108659276752,-0.4345556370988813,2.7985802612432815,0.02038677288860602,-0.2283317773038899,3.9483655528785015,0.0624415553380368
SCCO,Real Estate,4.359845546501936,-0.012412794146719369,-27.673727298584524,3.1611159941392244,0.1192970055369466,4.881271316227496,0.074619793973561,-16.226726938547074,6.589746642027509,-0.07573960514928862,22.43574739062452,6.563520631991686,0.3193388338701846
SCHW,Energy,0.179990079603858,0.07222590203942682,1.2912694432080472,0.28509752415418776,0.38701470162071716,0.18315111935683065,0.0697718084085065,1.5057437942978862,0.4921411245026713,-0.052566402178904716,0.4010403585914128,0.557007179167042,0.6899634085154793
SHEL,Basic Materials,0.46444934854388115,-0.2532934587786249,-0.18905539592651774,0.6880502426612437,0.4774483161563743,0.5116557078997533,-0.295922467263821,0.1377357279136322,1.2331907045509765,-0.078744839930349,0.29336947239573374,1.0643911451993833,0.6341285935772422
SHW,Utilities,1.9534061728559748,-0.17521220983494415,16.69765436062836,8.642502598103933,0.22915427589966592,2.3272275551981623,-0.18125598313373142,17.561436832840307,7.234426700391746,-0.07959621037105721,3.2123133458582296,-3.461061184496086,0.6157233418973596
SO,Real Estate,0.46707383019580373,-0.006218947031329338,0.9447207061345684,-0.6551593104008524,0.46315413396450433,0.5389136803374296,-0.012440392741176975,0.9319974493408087,-0.13598684867489136,-0.0661456031515467,0.09535393475227581,1.5135204384747338,0.48599004861658457
SPG,Basic Materials,1.5928463774038681,0.1591631137761644,-2.8928976906384123,-3.6959129131869846,0.4386342141940538,1.625401875001608,0.158523984246846,-4.885002725047929,-2.361671316694053,0.013151715695524452,-3.07809880000639,2.6760570765407117,0.43373983038008235
SRE,Utilities,0.6336193471450763,-0.025123103800037294,1.1097477197897385,-2.0647223365613008,0.4142596450611858,0.6979378428048155,-0.06343812481597447,-0.948806085359984,-3.715362527304042,-0.1496028245445815,-1.9983544387247134,-3.1879818778818594,0.5053377831406358
T,Basic Materials,0.04708036146626752,0.09869093580423588,-0.0003389094479816228,0.17586199803123556,0.5048361408276132,0.04767885367289101,0.09006752791807852,0.025841486828361074,0.2801717682572445,0.00967505697627602,0.014496888632547833,0.21108343654626577,0.5799304454579783
TD,Energy,0.9311523977055352,0.06385579630323301,-7.740767229679483,-15.070242386376673,0.5027918451164518,3.5740677278633037,-1.2386212180380394,20.399415198785398,40.697797397902335,0.4721039152497839,-41.819137473485796,-24.552722044396702,0.44560780692388313
TM,Energy,0.3250755856468082,-0.049661653172668956,0.8523142890750864,1.1836164890563408,0.8363807601592981,0.3247470522790039,-0.056009194241646895,0.5841411905730163,0.06612617104211985,-0.09170002025766458,-1.3958375018444222,-3.033455618499372,0.674385406492942
TMO,Basic Materials,-0.07049508463182741,-0.04605421778159127,15.394681745276142,-1.8764737844200468,0.09398923287933406,-0.15401854019393543,-0.03990941330486972,14.302858047158274,-1.0520070398040384,0.012608274721331213,-1.6621541801560502,2.3553264758306813,0.29820534222094053
TMUS,Basic Materials,0.41321791251452406,0.030611301691772404,1.261321343804752,-1.3485458518033904,0.46536658257345803,0.45131831797286626,0.02767706525638248,2.730866780186804,-1.487683623745442,-0.07746132563541416,3.1685204948855,0.10863654997433142,0.4645232416809033
