WeekEndingFriday,Ticker,AdjClosePrice_t+1,AdjClosePrice_t+1_Up,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2,company_name,QuarterlyReleased,BookToMarket,MarketCap,FreeCashFlowYield,FreeCashFlowYield_TTM,EarningsYield,EarningsYield_TTM,BookToMarket_L1W,MarketCap_L1W,FreeCashFlowYield_L1W,FreeCashFlowYield_TTM_L1W,EarningsYield_L1W,EarningsYield_TTM_L1W,BookToMarket_L2W,MarketCap_L2W,FreeCashFlowYield_L2W,FreeCashFlowYield_TTM_L2W,EarningsYield_L2W,EarningsYield_TTM_L2W,GrossProfitability,GrossProfitability_TTM,OperatingMargin,OperatingMargin_TTM,ROA,ROA_TTM,AssetGrowth,InvestmentIntensity,Accruals,Accruals_TTM,DebtToAssets,WorkingCapitalScaled,GrossProfitability_L1Q,GrossProfitability_TTM_L1Q,OperatingMargin_L1Q,OperatingMargin_TTM_L1Q,ROA_L1Q,ROA_TTM_L1Q,AssetGrowth_L1Q,InvestmentIntensity_L1Q,Accruals_L1Q,Accruals_TTM_L1Q,DebtToAssets_L1Q,WorkingCapitalScaled_L1Q,GrossProfitability_L2Q,GrossProfitability_TTM_L2Q,OperatingMargin_L2Q,OperatingMargin_TTM_L2Q,ROA_L2Q,ROA_TTM_L2Q,AssetGrowth_L2Q,InvestmentIntensity_L2Q,Accruals_L2Q,Accruals_TTM_L2Q,DebtToAssets_L2Q,WorkingCapitalScaled_L2Q
2021-01-01,BRK-A,352039.0,1,347815.0,340262.0,337900.0,Berkshire Hathaway Inc.,0,0.7941853923520733,522743183138.2213,0.0161302916460422,0.0515511265746616,0.0576516365437353,0.0685709563629489,0.811814402551376,511391518424.9601,0.0164883454187308,0.0526954378965795,0.0589313645498448,0.0700930670700198,0.817489175024967,507841587000.0,0.0166036028081331,0.0530637913275109,0.0593433085660233,0.0705830339963867,0.0302935371698881,0.1416658634180822,0.5874182624030463,0.1746038858952384,0.0363120010217532,0.0442960700136181,0.0525871231049028,0.0040111043369086,0.0221411995479223,-0.0065775363698361,0.129756634769009,0.1185800040002602,0.0141854230187036,0.1632949908961201,0.7775621879700887,0.1058831944494116,0.0333636581642946,0.028719043094712,0.0368697606129655,0.0040843360194281,0.0198278716917068,-0.0217717060445381,0.1353692841182897,0.1448384980707571,0.0307857999495034,0.2001037906257587,-1.0357066950053135,0.0380595145533155,-0.0654167017337148,0.0133540380956954,0.0294074647635652,0.0039029624642316,-0.0743561689951186,-0.0366862691466083,0.1370678862986029,0.1511622096448409
2021-01-08,BRK-A,350320.0,0,352039.0,347815.0,340262.0,Berkshire Hathaway Inc.,0,0.7846562234324503,529091578709.3607,0.0159367495898698,0.0509325815877387,0.0569598935471902,0.0677481960446969,0.7941853923520733,522743183138.2213,0.0161302916460422,0.0515511265746616,0.0576516365437353,0.0685709563629489,0.811814402551376,511391518424.9601,0.0164883454187308,0.0526954378965795,0.0589313645498448,0.0700930670700198,0.0302935371698881,0.1416658634180822,0.5874182624030463,0.1746038858952384,0.0363120010217532,0.0442960700136181,0.0525871231049028,0.0040111043369086,0.0221411995479223,-0.0065775363698361,0.129756634769009,0.1185800040002602,0.0141854230187036,0.1632949908961201,0.7775621879700887,0.1058831944494116,0.0333636581642946,0.028719043094712,0.0368697606129655,0.0040843360194281,0.0198278716917068,-0.0217717060445381,0.1353692841182897,0.1448384980707571,0.0307857999495034,0.2001037906257587,-1.0357066950053135,0.0380595145533155,-0.0654167017337148,0.0133540380956954,0.0294074647635652,0.0039029624642316,-0.0743561689951186,-0.0366862691466083,0.1370678862986029,0.1511622096448409
2021-01-15,BRK-A,350620.0,1,350320.0,352039.0,347815.0,Berkshire Hathaway Inc.,0,0.7885064861867331,526508034204.9127,0.0160149502993497,0.0511825048229217,0.0572393924539258,0.0680806325284856,0.7846562234324503,529091578709.3607,0.0159367495898698,0.0509325815877387,0.0569598935471902,0.0677481960446969,0.7941853923520733,522743183138.2213,0.0161302916460422,0.0515511265746616,0.0576516365437353,0.0685709563629489,0.0302935371698881,0.1416658634180822,0.5874182624030463,0.1746038858952384,0.0363120010217532,0.0442960700136181,0.0525871231049028,0.0040111043369086,0.0221411995479223,-0.0065775363698361,0.129756634769009,0.1185800040002602,0.0141854230187036,0.1632949908961201,0.7775621879700887,0.1058831944494116,0.0333636581642946,0.028719043094712,0.0368697606129655,0.0040843360194281,0.0198278716917068,-0.0217717060445381,0.1353692841182897,0.1448384980707571,0.0307857999495034,0.2001037906257587,-1.0357066950053135,0.0380595145533155,-0.0654167017337148,0.0133540380956954,0.0294074647635652,0.0039029624642316,-0.0743561689951186,-0.0366862691466083,0.1370678862986029,0.1511622096448409
2021-01-22,BRK-A,344100.0,0,350620.0,350320.0,352039.0,Berkshire Hathaway Inc.,0,0.7878318186097094,526958914572.1812,0.0160012474726718,0.051138711680925,0.0571904168742778,0.0680223808892221,0.7885064861867331,526508034204.9127,0.0160149502993497,0.0511825048229217,0.0572393924539258,0.0680806325284856,0.7846562234324503,529091578709.3607,0.0159367495898698,0.0509325815877387,0.0569598935471902,0.0677481960446969,0.0302935371698881,0.1416658634180822,0.5874182624030463,0.1746038858952384,0.0363120010217532,0.0442960700136181,0.0525871231049028,0.0040111043369086,0.0221411995479223,-0.0065775363698361,0.129756634769009,0.1185800040002602,0.0141854230187036,0.1632949908961201,0.7775621879700887,0.1058831944494116,0.0333636581642946,0.028719043094712,0.0368697606129655,0.0040843360194281,0.0198278716917068,-0.0217717060445381,0.1353692841182897,0.1448384980707571,0.0307857999495034,0.2001037906257587,-1.0357066950053135,0.0380595145533155,-0.0654167017337148,0.0133540380956954,0.0294074647635652,0.0039029624642316,-0.0743561689951186,-0.0366862691466083,0.1370678862986029,0.1511622096448409
2021-01-29,BRK-A,354401.0,1,344100.0,350620.0,350320.0,Berkshire Hathaway Inc.,0,0.8027596403398325,517159781256.8807,0.0163044387935722,0.0521076869792675,0.0582740597630319,0.0693112676180734,0.7878318186097094,526958914572.1812,0.0160012474726718,0.051138711680925,0.0571904168742778,0.0680223808892221,0.7885064861867331,526508034204.9127,0.0160149502993497,0.0511825048229217,0.0572393924539258,0.0680806325284856,0.0302935371698881,0.1416658634180822,0.5874182624030463,0.1746038858952384,0.0363120010217532,0.0442960700136181,0.0525871231049028,0.0040111043369086,0.0221411995479223,-0.0065775363698361,0.129756634769009,0.1185800040002602,0.0141854230187036,0.1632949908961201,0.7775621879700887,0.1058831944494116,0.0333636581642946,0.028719043094712,0.0368697606129655,0.0040843360194281,0.0198278716917068,-0.0217717060445381,0.1353692841182897,0.1448384980707571,0.0307857999495034,0.2001037906257587,-1.0357066950053135,0.0380595145533155,-0.0654167017337148,0.0133540380956954,0.0294074647635652,0.0039029624642316,-0.0743561689951186,-0.0366862691466083,0.1370678862986029,0.1511622096448409
2021-02-05,BRK-A,365000.0,1,354401.0,344100.0,350620.0,Berkshire Hathaway Inc.,0,0.7794266727264775,532641510134.3208,0.0158305348711436,0.05059312781162,0.0565802691427487,0.0672966701205106,0.8027596403398325,517159781256.8807,0.0163044387935722,0.0521076869792675,0.0582740597630319,0.0693112676180734,0.7878318186097094,526958914572.1812,0.0160012474726718,0.051138711680925,0.0571904168742778,0.0680223808892221,0.0302935371698881,0.1416658634180822,0.5874182624030463,0.1746038858952384,0.0363120010217532,0.0442960700136181,0.0525871231049028,0.0040111043369086,0.0221411995479223,-0.0065775363698361,0.129756634769009,0.1185800040002602,0.0141854230187036,0.1632949908961201,0.7775621879700887,0.1058831944494116,0.0333636581642946,0.028719043094712,0.0368697606129655,0.0040843360194281,0.0198278716917068,-0.0217717060445381,0.1353692841182897,0.1448384980707571,0.0307857999495034,0.2001037906257587,-1.0357066950053135,0.0380595145533155,-0.0654167017337148,0.0133540380956954,0.0294074647635652,0.0039029624642316,-0.0743561689951186,-0.0366862691466083,0.1370678862986029,0.1511622096448409
2021-02-12,BRK-A,364400.0,0,365000.0,354401.0,344100.0,Berkshire Hathaway Inc.,0,0.7567934033998256,548571113509.9142,0.0153708421612827,0.049123986546756,0.0549372711355049,0.0653424854448742,0.7794266727264775,532641510134.3208,0.0158305348711436,0.05059312781162,0.0565802691427487,0.0672966701205106,0.8027596403398325,517159781256.8807,0.0163044387935722,0.0521076869792675,0.0582740597630319,0.0693112676180734,0.0302935371698881,0.1416658634180822,0.5874182624030463,0.1746038858952384,0.0363120010217532,0.0442960700136181,0.0525871231049028,0.0040111043369086,0.0221411995479223,-0.0065775363698361,0.129756634769009,0.1185800040002602,0.0141854230187036,0.1632949908961201,0.7775621879700887,0.1058831944494116,0.0333636581642946,0.028719043094712,0.0368697606129655,0.0040843360194281,0.0198278716917068,-0.0217717060445381,0.1353692841182897,0.1448384980707571,0.0307857999495034,0.2001037906257587,-1.0357066950053135,0.0380595145533155,-0.0654167017337148,0.0133540380956954,0.0294074647635652,0.0039029624642316,-0.0743561689951186,-0.0366862691466083,0.1370678862986029,0.1511622096448409
2021-02-19,BRK-A,364580.0,1,364400.0,365000.0,354401.0,Berkshire Hathaway Inc.,0,0.7580394957215597,547669352775.3773,0.0153961509024923,0.0492048712666464,0.0550277276741473,0.0654500746086143,0.7567934033998256,548571113509.9142,0.0153708421612827,0.049123986546756,0.0549372711355049,0.0653424854448742,0.7794266727264775,532641510134.3208,0.0158305348711436,0.05059312781162,0.0565802691427487,0.0672966701205106,0.0302935371698881,0.1416658634180822,0.5874182624030463,0.1746038858952384,0.0363120010217532,0.0442960700136181,0.0525871231049028,0.0040111043369086,0.0221411995479223,-0.0065775363698361,0.129756634769009,0.1185800040002602,0.0141854230187036,0.1632949908961201,0.7775621879700887,0.1058831944494116,0.0333636581642946,0.028719043094712,0.0368697606129655,0.0040843360194281,0.0198278716917068,-0.0217717060445381,0.1353692841182897,0.1448384980707571,0.0307857999495034,0.2001037906257587,-1.0357066950053135,0.0380595145533155,-0.0654167017337148,0.0133540380956954,0.0294074647635652,0.0039029624642316,-0.0743561689951186,-0.0366862691466083,0.1370678862986029,0.1511622096448409
2021-02-26,BRK-A,381600.0,1,364580.0,364400.0,365000.0,Berkshire Hathaway Inc.,0,0.7576652373715956,547939880995.7384,0.0153885495333484,0.0491805778966645,0.055000559450489,0.0654177606763373,0.7580394957215597,547669352775.3773,0.0153961509024923,0.0492048712666464,0.0550277276741473,0.0654500746086143,0.7567934033998256,548571113509.9142,0.0153708421612827,0.049123986546756,0.0549372711355049,0.0653424854448742,0.0302935371698881,0.1416658634180822,0.5874182624030463,0.1746038858952384,0.0363120010217532,0.0442960700136181,0.0525871231049028,0.0040111043369086,0.0221411995479223,-0.0065775363698361,0.129756634769009,0.1185800040002602,0.0141854230187036,0.1632949908961201,0.7775621879700887,0.1058831944494116,0.0333636581642946,0.028719043094712,0.0368697606129655,0.0040843360194281,0.0198278716917068,-0.0217717060445381,0.1353692841182897,0.1448384980707571,0.0307857999495034,0.2001037906257587,-1.0357066950053135,0.0380595145533155,-0.0654167017337148,0.0133540380956954,0.0294074647635652,0.0039029624642316,-0.0743561689951186,-0.0366862691466083,0.1370678862986029,0.1511622096448409
2021-03-05,BRK-A,394701.0,1,381600.0,364580.0,364400.0,Berkshire Hathaway Inc.,1,0.818328267900116,541547955000.0,0.0130182376923572,0.0494157530333578,0.0661714252064713,0.0785175155910246,0.7576652373715956,547939880995.7384,0.0153885495333484,0.0491805778966645,0.055000559450489,0.0654177606763373,0.7580394957215597,547669352775.3773,0.0153961509024923,0.0492048712666464,0.0550277276741473,0.0654500746086143,0.029375241064449,0.1009767904375988,0.6909520739307974,0.2326615958315873,0.0410138612773525,0.0502773347017779,0.0684823456181693,0.004001240659289,0.0289437571604009,0.0031451399690292,0.1400480011536758,0.1910489408042997,0.0302935371698881,0.1416658634180822,0.5874182624030463,0.1746038858952384,0.0363120010217532,0.0442960700136181,0.0525871231049028,0.0040111043369086,0.0221411995479223,-0.0065775363698361,0.129756634769009,0.1185800040002602,0.0141854230187036,0.1632949908961201,0.7775621879700887,0.1058831944494116,0.0333636581642946,0.028719043094712,0.0368697606129655,0.0040843360194281,0.0198278716917068,-0.0217717060445381,0.1353692841182897,0.1448384980707571
