WeekEndingFriday,Ticker,AdjClosePrice_t+1,AdjClosePrice_t+1_Up,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2,WeeklyReturn_1W,WeeklyReturn_4W,Momentum_12W,Volatility_4W,Volatility_12W,Drawdown_12W,QuarterlyReleased,BookToMarket,MarketCap,FreeCashFlowYield,FreeCashFlowYield_TTM,EarningsYield,EarningsYield_TTM,BookToMarket_L1W,MarketCap_L1W,FreeCashFlowYield_L1W,FreeCashFlowYield_TTM_L1W,EarningsYield_L1W,EarningsYield_TTM_L1W,BookToMarket_L2W,MarketCap_L2W,FreeCashFlowYield_L2W,FreeCashFlowYield_TTM_L2W,EarningsYield_L2W,EarningsYield_TTM_L2W,GrossProfitability,GrossProfitability_TTM,OperatingMargin,OperatingMargin_TTM,ROA,ROA_TTM,AssetGrowth,InvestmentIntensity,Accruals,Accruals_TTM,DebtToAssets,WorkingCapitalScaled,GrossProfitability_L1Q,GrossProfitability_TTM_L1Q,OperatingMargin_L1Q,OperatingMargin_TTM_L1Q,ROA_L1Q,ROA_TTM_L1Q,AssetGrowth_L1Q,InvestmentIntensity_L1Q,Accruals_L1Q,Accruals_TTM_L1Q,DebtToAssets_L1Q,WorkingCapitalScaled_L1Q,GrossProfitability_L2Q,GrossProfitability_TTM_L2Q,OperatingMargin_L2Q,OperatingMargin_TTM_L2Q,ROA_L2Q,ROA_TTM_L2Q,AssetGrowth_L2Q,InvestmentIntensity_L2Q,Accruals_L2Q,Accruals_TTM_L2Q,DebtToAssets_L2Q,WorkingCapitalScaled_L2Q
2021-01-01,LIN,251.5119171142578,1,245.1032257080078,238.6945037841797,239.67120361328125,0.0268490552661517,0.0514322620493348,0.1023329147194258,0.0200733311288336,0.0484454285395187,0.0,0,0.3603477371126095,128140113685.7152,0.0085609413668117,0.0295223711856416,0.0054627702431797,0.0174964726931558,0.3700227477683591,124789625174.3592,0.0087907948955471,0.0303150201366042,0.0056094406808413,0.0179662371520662,0.3685148863943983,125300229935.84526,0.0087549719626346,0.0301914848994046,0.0055865819269318,0.0178930238288303,0.0212363402859796,0.0812456658683123,0.1525893508388038,0.132083841632472,0.0080266944925409,0.0261300793109677,0.0333554518093703,0.0090242979508995,-0.013576580398812,-0.0565193959339059,0.2041417743581511,-0.0289763671180726,0.0190318673127096,0.0804761767170389,0.1317233809001097,0.127849683777026,0.0053345136041744,0.026316853997515,-0.0152886258587665,0.0091199217294073,-0.0152115169586284,-0.0568277115169586,0.2035967200894521,-0.0351984718598583,0.0207896265215896,0.0801999886370092,0.1259830835435524,0.1226492523998144,0.0067915940689115,0.0266007613203795,-0.0793531279667397,0.0095177138522443,-0.0091739857056501,-0.0481574986073083,0.2000142232336521,-0.0471381668622361
2021-01-08,LIN,240.06182861328125,0,251.5119171142578,245.1032257080078,238.6945037841797,0.0261469076456981,0.0842018534934661,0.1644476598911981,0.0166973235631154,0.0471248994440522,0.0,0,0.3511658205211194,131490587356.92926,0.0083428024929435,0.0287701201739338,0.0053235749727078,0.0170506501268727,0.3603477371126095,128140113685.7152,0.0085609413668117,0.0295223711856416,0.0054627702431797,0.0174964726931558,0.3700227477683591,124789625174.3592,0.0087907948955471,0.0303150201366042,0.0056094406808413,0.0179662371520662,0.0212363402859796,0.0812456658683123,0.1525893508388038,0.132083841632472,0.0080266944925409,0.0261300793109677,0.0333554518093703,0.0090242979508995,-0.013576580398812,-0.0565193959339059,0.2041417743581511,-0.0289763671180726,0.0190318673127096,0.0804761767170389,0.1317233809001097,0.127849683777026,0.0053345136041744,0.026316853997515,-0.0152886258587665,0.0091199217294073,-0.0152115169586284,-0.0568277115169586,0.2035967200894521,-0.0351984718598583,0.0207896265215896,0.0801999886370092,0.1259830835435524,0.1226492523998144,0.0067915940689115,0.0266007613203795,-0.0793531279667397,0.0095177138522443,-0.0091739857056501,-0.0481574986073083,0.2000142232336521,-0.0471381668622361
2021-01-15,LIN,233.91357421875,0,240.06182861328125,251.5119171142578,245.1032257080078,-0.045525033693632,0.0016298370188447,0.1057905889776813,0.0341115103365911,0.0501384142647331,-0.045525033693632,0,0.3679152120303397,125504459968.32616,0.0087407252322096,0.0301423551079756,0.0055774910324036,0.0178639069923556,0.3511658205211194,131490587356.92926,0.0083428024929435,0.0287701201739338,0.0053235749727078,0.0170506501268727,0.3603477371126095,128140113685.7152,0.0085609413668117,0.0295223711856416,0.0054627702431797,0.0174964726931558,0.0212363402859796,0.0812456658683123,0.1525893508388038,0.132083841632472,0.0080266944925409,0.0261300793109677,0.0333554518093703,0.0090242979508995,-0.013576580398812,-0.0565193959339059,0.2041417743581511,-0.0289763671180726,0.0190318673127096,0.0804761767170389,0.1317233809001097,0.127849683777026,0.0053345136041744,0.026316853997515,-0.0152886258587665,0.0091199217294073,-0.0152115169586284,-0.0568277115169586,0.2035967200894521,-0.0351984718598583,0.0207896265215896,0.0801999886370092,0.1259830835435524,0.1226492523998144,0.0067915940689115,0.0266007613203795,-0.0793531279667397,0.0095177138522443,-0.0091739857056501,-0.0481574986073083,0.2000142232336521,-0.0471381668622361
2021-01-22,LIN,228.2582855224609,0,233.91357421875,240.06182861328125,251.5119171142578,-0.0256111287248234,-0.0200294916289839,0.1455880642950255,0.0367456321483632,0.0467417789676968,-0.0699702149203258,0,0.3775856423524118,122290137178.74236,0.0089704699439219,0.0309346288038803,0.0057240920334962,0.018333449055855,0.3679152120303397,125504459968.32616,0.0087407252322096,0.0301423551079756,0.0055774910324036,0.0178639069923556,0.3511658205211194,131490587356.92926,0.0083428024929435,0.0287701201739338,0.0053235749727078,0.0170506501268727,0.0212363402859796,0.0812456658683123,0.1525893508388038,0.132083841632472,0.0080266944925409,0.0261300793109677,0.0333554518093703,0.0090242979508995,-0.013576580398812,-0.0565193959339059,0.2041417743581511,-0.0289763671180726,0.0190318673127096,0.0804761767170389,0.1317233809001097,0.127849683777026,0.0053345136041744,0.026316853997515,-0.0152886258587665,0.0091199217294073,-0.0152115169586284,-0.0568277115169586,0.2035967200894521,-0.0351984718598583,0.0207896265215896,0.0801999886370092,0.1259830835435524,0.1226492523998144,0.0067915940689115,0.0266007613203795,-0.0793531279667397,0.0095177138522443,-0.0091739857056501,-0.0481574986073083,0.2000142232336521,-0.0471381668622361
2021-01-29,LIN,239.39215087890625,1,228.2582855224609,233.91357421875,240.06182861328125,-0.0241768299047082,-0.0687259016558774,-0.0159946944838774,0.03055405959736,0.0268323717834987,-0.0924553868405095,0,0.3869406605022941,119333543133.09814,0.0091927212684573,0.0317010615848441,0.0058659114748588,0.0187876764666192,0.3775856423524118,122290137178.74236,0.0089704699439219,0.0309346288038803,0.0057240920334962,0.018333449055855,0.3679152120303397,125504459968.32616,0.0087407252322096,0.0301423551079756,0.0055774910324036,0.0178639069923556,0.0212363402859796,0.0812456658683123,0.1525893508388038,0.132083841632472,0.0080266944925409,0.0261300793109677,0.0333554518093703,0.0090242979508995,-0.013576580398812,-0.0565193959339059,0.2041417743581511,-0.0289763671180726,0.0190318673127096,0.0804761767170389,0.1317233809001097,0.127849683777026,0.0053345136041744,0.026316853997515,-0.0152886258587665,0.0091199217294073,-0.0152115169586284,-0.0568277115169586,0.2035967200894521,-0.0351984718598583,0.0207896265215896,0.0801999886370092,0.1259830835435524,0.1226492523998144,0.0067915940689115,0.0266007613203795,-0.0793531279667397,0.0095177138522443,-0.0091739857056501,-0.0481574986073083,0.2000142232336521,-0.0471381668622361
2021-02-05,LIN,235.02975463867188,0,239.39215087890625,228.2582855224609,233.91357421875,0.0487774861313838,-0.0481876420585103,0.0049440740258905,0.0414360251100941,0.0295087526130447,-0.0481876420585103,0,0.3689444672147153,125154336501.07416,0.0087651777051335,0.0302266793605472,0.0055930942512247,0.0179138818732082,0.3869406605022941,119333543133.09814,0.0091927212684573,0.0317010615848441,0.0058659114748588,0.0187876764666192,0.3775856423524118,122290137178.74236,0.0089704699439219,0.0309346288038803,0.0057240920334962,0.018333449055855,0.0212363402859796,0.0812456658683123,0.1525893508388038,0.132083841632472,0.0080266944925409,0.0261300793109677,0.0333554518093703,0.0090242979508995,-0.013576580398812,-0.0565193959339059,0.2041417743581511,-0.0289763671180726,0.0190318673127096,0.0804761767170389,0.1317233809001097,0.127849683777026,0.0053345136041744,0.026316853997515,-0.0152886258587665,0.0091199217294073,-0.0152115169586284,-0.0568277115169586,0.2035967200894521,-0.0351984718598583,0.0207896265215896,0.0801999886370092,0.1259830835435524,0.1226492523998144,0.0067915940689115,0.0266007613203795,-0.0793531279667397,0.0095177138522443,-0.0091739857056501,-0.0481574986073083,0.2000142232336521,-0.0471381668622361
2021-02-12,LIN,233.35548400878903,0,235.02975463867188,239.39215087890625,228.2582855224609,-0.0182228039817439,-0.0209615747896164,0.0061622983303344,0.0358668046435563,0.0294366097063529,-0.0655323320846795,0,0.3757924587539607,122873673817.47208,0.0089278684840951,0.030787717844423,0.0056969078749923,0.0182463820796184,0.3689444672147153,125154336501.07416,0.0087651777051335,0.0302266793605472,0.0055930942512247,0.0179138818732082,0.3869406605022941,119333543133.09814,0.0091927212684573,0.0317010615848441,0.0058659114748588,0.0187876764666192,0.0212363402859796,0.0812456658683123,0.1525893508388038,0.132083841632472,0.0080266944925409,0.0261300793109677,0.0333554518093703,0.0090242979508995,-0.013576580398812,-0.0565193959339059,0.2041417743581511,-0.0289763671180726,0.0190318673127096,0.0804761767170389,0.1317233809001097,0.127849683777026,0.0053345136041744,0.026316853997515,-0.0152886258587665,0.0091199217294073,-0.0152115169586284,-0.0568277115169586,0.2035967200894521,-0.0351984718598583,0.0207896265215896,0.0801999886370092,0.1259830835435524,0.1226492523998144,0.0067915940689115,0.0266007613203795,-0.0793531279667397,0.0095177138522443,-0.0091739857056501,-0.0481574986073083,0.2000142232336521,-0.0471381668622361
2021-02-19,LIN,227.2071990966797,0,233.35548400878903,235.02975463867188,239.39215087890625,-0.0071236539069565,-0.0023858821012201,-0.021805422290887,0.0333988035337192,0.028785508932373,-0.072189156338149,0,0.3784886554427434,121998372569.413,0.0089919232273024,0.0310086103636144,0.0057377814577134,0.0183772943259909,0.3757924587539607,122873673817.47208,0.0089278684840951,0.030787717844423,0.0056969078749923,0.0182463820796184,0.3689444672147153,125154336501.07416,0.0087651777051335,0.0302266793605472,0.0055930942512247,0.0179138818732082,0.0212363402859796,0.0812456658683123,0.1525893508388038,0.132083841632472,0.0080266944925409,0.0261300793109677,0.0333554518093703,0.0090242979508995,-0.013576580398812,-0.0565193959339059,0.2041417743581511,-0.0289763671180726,0.0190318673127096,0.0804761767170389,0.1317233809001097,0.127849683777026,0.0053345136041744,0.026316853997515,-0.0152886258587665,0.0091199217294073,-0.0152115169586284,-0.0568277115169586,0.2035967200894521,-0.0351984718598583,0.0207896265215896,0.0801999886370092,0.1259830835435524,0.1226492523998144,0.0067915940689115,0.0266007613203795,-0.0793531279667397,0.0095177138522443,-0.0091739857056501,-0.0481574986073083,0.2000142232336521,-0.0471381668622361
2021-02-26,LIN,231.3323516845703,1,227.2071990966797,233.35548400878903,235.02975463867188,-0.0263472912934747,-0.0046048117086984,-0.025337269185068,0.033931862087613,0.0290404229369476,-0.0966344589013524,0,0.3887306425870067,118784049779.8292,0.0092352466684991,0.0318477102524449,0.0058930470993157,0.018874587995237,0.3784886554427434,121998372569.413,0.0089919232273024,0.0310086103636144,0.0057377814577134,0.0183772943259909,0.3757924587539607,122873673817.47208,0.0089278684840951,0.030787717844423,0.0056969078749923,0.0182463820796184,0.0212363402859796,0.0812456658683123,0.1525893508388038,0.132083841632472,0.0080266944925409,0.0261300793109677,0.0333554518093703,0.0090242979508995,-0.013576580398812,-0.0565193959339059,0.2041417743581511,-0.0289763671180726,0.0190318673127096,0.0804761767170389,0.1317233809001097,0.127849683777026,0.0053345136041744,0.026316853997515,-0.0152886258587665,0.0091199217294073,-0.0152115169586284,-0.0568277115169586,0.2035967200894521,-0.0351984718598583,0.0207896265215896,0.0801999886370092,0.1259830835435524,0.1226492523998144,0.0067915940689115,0.0266007613203795,-0.0793531279667397,0.0095177138522443,-0.0091739857056501,-0.0481574986073083,0.2000142232336521,-0.0471381668622361
2021-03-05,LIN,250.81871032714844,1,231.3323516845703,227.2071990966797,233.35548400878903,0.0181559061697482,-0.0336677671542074,-0.0027869559935241,0.0193686773667308,0.0295715165600329,-0.0802330389001816,1,0.342391232794451,138195711420.0,0.0101812131906459,0.0291543055757728,0.0055718082137863,0.0180975225229605,0.3887306425870067,118784049779.8292,0.0092352466684991,0.0318477102524449,0.0058930470993157,0.018874587995237,0.3784886554427434,121998372569.413,0.0089919232273024,0.0310086103636144,0.0057377814577134,0.0183772943259909,0.0226002788198891,0.0827494695180192,0.1586908690869087,0.1427522666373013,0.0087272892132972,0.0286088503268684,0.0186694684339352,0.0116401636650081,-0.0188600120141903,-0.0558546509651021,0.1952079248319713,-0.0319169434086298,0.0212363402859796,0.0812456658683123,0.1525893508388038,0.132083841632472,0.0080266944925409,0.0261300793109677,0.0333554518093703,0.0090242979508995,-0.013576580398812,-0.0565193959339059,0.2041417743581511,-0.0289763671180726,0.0190318673127096,0.0804761767170389,0.1317233809001097,0.127849683777026,0.0053345136041744,0.026316853997515,-0.0152886258587665,0.0091199217294073,-0.0152115169586284,-0.0568277115169586,0.2035967200894521,-0.0351984718598583
