WeekEndingFriday,Ticker,AdjClosePrice_t+1,AdjClosePrice_t+1_Up,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2,company_name,QuarterlyReleased,BookToMarket,MarketCap,FreeCashFlowYield,FreeCashFlowYield_TTM,EarningsYield,EarningsYield_TTM,BookToMarket_L1W,MarketCap_L1W,FreeCashFlowYield_L1W,FreeCashFlowYield_TTM_L1W,EarningsYield_L1W,EarningsYield_TTM_L1W,BookToMarket_L2W,MarketCap_L2W,FreeCashFlowYield_L2W,FreeCashFlowYield_TTM_L2W,EarningsYield_L2W,EarningsYield_TTM_L2W,GrossProfitability,GrossProfitability_TTM,OperatingMargin,OperatingMargin_TTM,ROA,ROA_TTM,AssetGrowth,InvestmentIntensity,Accruals,Accruals_TTM,DebtToAssets,WorkingCapitalScaled,GrossProfitability_L1Q,GrossProfitability_TTM_L1Q,OperatingMargin_L1Q,OperatingMargin_TTM_L1Q,ROA_L1Q,ROA_TTM_L1Q,AssetGrowth_L1Q,InvestmentIntensity_L1Q,Accruals_L1Q,Accruals_TTM_L1Q,DebtToAssets_L1Q,WorkingCapitalScaled_L1Q,GrossProfitability_L2Q,GrossProfitability_TTM_L2Q,OperatingMargin_L2Q,OperatingMargin_TTM_L2Q,ROA_L2Q,ROA_TTM_L2Q,AssetGrowth_L2Q,InvestmentIntensity_L2Q,Accruals_L2Q,Accruals_TTM_L2Q,DebtToAssets_L2Q,WorkingCapitalScaled_L2Q
2021-01-01,CSGP,91.9520034790039,0,92.4280014038086,90.66300201416016,90.47000122070312,"CoStar Group, Inc.",0,0.1566661245132421,33945168532.910843,0.0022782918259786,0.012341343941004,0.0017141172813323,0.0082269734418682,0.1597160523559279,33296953697.23192,0.0023226449092977,0.0125816014224396,0.0017474871884402,0.0083871336260775,0.160056776622719,33226072099.0,0.0023275998369463,0.0126084419112726,0.0017512151248763,0.0084050260039135,0.0511605668406321,0.2441884666150973,0.1804637939946431,0.2107638836456618,0.0085601321107935,0.0531291818403541,0.8295046201059323,0.0043186106299169,-0.0071360424873019,-0.0270451979271257,0.1652029290934301,0.5534709610030416,0.0498715085437171,0.2410827408692676,0.204751749299399,0.2323961122027773,0.0093162093708471,0.059348522539642,0.7894916806560685,0.0008718897736235,-0.0087701399746567,-0.026726222906824,0.1371172845317894,0.5289808813973697,0.0668014772668812,0.2832898957242307,0.1936061779214846,0.2364221903425575,0.0155387966136681,0.0735069533982089,0.3202429681502383,0.0015226496537482,-0.0125242363430621,-0.0294930385687392,0.1898703346307056,0.3914340977462949
2021-01-08,CSGP,85.37200164794922,0,91.9520034790039,92.4280014038086,90.66300201416016,"CoStar Group, Inc.",0,0.1574771209824221,33770353222.25386,0.002290085611217,0.0124052300324752,0.0017229905656318,0.0082695611195434,0.1566661245132421,33945168532.910843,0.0022782918259786,0.012341343941004,0.0017141172813323,0.0082269734418682,0.1597160523559279,33296953697.23192,0.0023226449092977,0.0125816014224396,0.0017474871884402,0.0083871336260775,0.0511605668406321,0.2441884666150973,0.1804637939946431,0.2107638836456618,0.0085601321107935,0.0531291818403541,0.8295046201059323,0.0043186106299169,-0.0071360424873019,-0.0270451979271257,0.1652029290934301,0.5534709610030416,0.0498715085437171,0.2410827408692676,0.204751749299399,0.2323961122027773,0.0093162093708471,0.059348522539642,0.7894916806560685,0.0008718897736235,-0.0087701399746567,-0.026726222906824,0.1371172845317894,0.5289808813973697,0.0668014772668812,0.2832898957242307,0.1936061779214846,0.2364221903425575,0.0155387966136681,0.0735069533982089,0.3202429681502383,0.0015226496537482,-0.0125242363430621,-0.0294930385687392,0.1898703346307056,0.3914340977462949
2021-01-15,CSGP,89.6050033569336,1,85.37200164794922,91.9520034790039,92.4280014038086,"CoStar Group, Inc.",0,0.1696145867137114,31353777425.854465,0.0024665927473296,0.013361356569896,0.0018557891513262,0.0089069331649243,0.1574771209824221,33770353222.25386,0.002290085611217,0.0124052300324752,0.0017229905656318,0.0082695611195434,0.1566661245132421,33945168532.910843,0.0022782918259786,0.012341343941004,0.0017141172813323,0.0082269734418682,0.0511605668406321,0.2441884666150973,0.1804637939946431,0.2107638836456618,0.0085601321107935,0.0531291818403541,0.8295046201059323,0.0043186106299169,-0.0071360424873019,-0.0270451979271257,0.1652029290934301,0.5534709610030416,0.0498715085437171,0.2410827408692676,0.204751749299399,0.2323961122027773,0.0093162093708471,0.059348522539642,0.7894916806560685,0.0008718897736235,-0.0087701399746567,-0.026726222906824,0.1371172845317894,0.5289808813973697,0.0668014772668812,0.2832898957242307,0.1936061779214846,0.2364221903425575,0.0155387966136681,0.0735069533982089,0.3202429681502383,0.0015226496537482,-0.0125242363430621,-0.0294930385687392,0.1898703346307056,0.3914340977462949
2021-01-22,CSGP,89.97100067138672,1,89.6050033569336,85.37200164794922,91.9520034790039,"CoStar Group, Inc.",0,0.1616018775063046,32908392415.13469,0.0023500692171287,0.0127301569373328,0.0017681204012031,0.0084861635438492,0.1696145867137114,31353777425.854465,0.0024665927473296,0.013361356569896,0.0018557891513262,0.0089069331649243,0.1574771209824221,33770353222.25386,0.002290085611217,0.0124052300324752,0.0017229905656318,0.0082695611195434,0.0511605668406321,0.2441884666150973,0.1804637939946431,0.2107638836456618,0.0085601321107935,0.0531291818403541,0.8295046201059323,0.0043186106299169,-0.0071360424873019,-0.0270451979271257,0.1652029290934301,0.5534709610030416,0.0498715085437171,0.2410827408692676,0.204751749299399,0.2323961122027773,0.0093162093708471,0.059348522539642,0.7894916806560685,0.0008718897736235,-0.0087701399746567,-0.026726222906824,0.1371172845317894,0.5289808813973697,0.0668014772668812,0.2832898957242307,0.1936061779214846,0.2364221903425575,0.0155387966136681,0.0735069533982089,0.3202429681502383,0.0015226496537482,-0.0125242363430621,-0.0294930385687392,0.1898703346307056,0.3914340977462949
2021-01-29,CSGP,90.81800079345705,1,89.97100067138672,89.6050033569336,85.37200164794922,"CoStar Group, Inc.",0,0.1609444895397762,33042808829.34909,0.002340509258744,0.0126783713262263,0.0017609277800959,0.0084516422753973,0.1616018775063046,32908392415.13469,0.0023500692171287,0.0127301569373328,0.0017681204012031,0.0084861635438492,0.1696145867137114,31353777425.854465,0.0024665927473296,0.013361356569896,0.0018557891513262,0.0089069331649243,0.0511605668406321,0.2441884666150973,0.1804637939946431,0.2107638836456618,0.0085601321107935,0.0531291818403541,0.8295046201059323,0.0043186106299169,-0.0071360424873019,-0.0270451979271257,0.1652029290934301,0.5534709610030416,0.0498715085437171,0.2410827408692676,0.204751749299399,0.2323961122027773,0.0093162093708471,0.059348522539642,0.7894916806560685,0.0008718897736235,-0.0087701399746567,-0.026726222906824,0.1371172845317894,0.5289808813973697,0.0668014772668812,0.2832898957242307,0.1936061779214846,0.2364221903425575,0.0155387966136681,0.0735069533982089,0.3202429681502383,0.0015226496537482,-0.0125242363430621,-0.0294930385687392,0.1898703346307056,0.3914340977462949
2021-02-05,CSGP,93.97599792480467,1,90.81800079345705,89.97100067138672,89.6050033569336,"CoStar Group, Inc.",0,0.1594434655016368,33353878650.771072,0.0023186808589714,0.012560128445221,0.0017445047578793,0.0083728193330685,0.1609444895397762,33042808829.34909,0.002340509258744,0.0126783713262263,0.0017609277800959,0.0084516422753973,0.1616018775063046,32908392415.13469,0.0023500692171287,0.0127301569373328,0.0017681204012031,0.0084861635438492,0.0511605668406321,0.2441884666150973,0.1804637939946431,0.2107638836456618,0.0085601321107935,0.0531291818403541,0.8295046201059323,0.0043186106299169,-0.0071360424873019,-0.0270451979271257,0.1652029290934301,0.5534709610030416,0.0498715085437171,0.2410827408692676,0.204751749299399,0.2323961122027773,0.0093162093708471,0.059348522539642,0.7894916806560685,0.0008718897736235,-0.0087701399746567,-0.026726222906824,0.1371172845317894,0.5289808813973697,0.0668014772668812,0.2832898957242307,0.1936061779214846,0.2364221903425575,0.0155387966136681,0.0735069533982089,0.3202429681502383,0.0015226496537482,-0.0125242363430621,-0.0294930385687392,0.1898703346307056,0.3914340977462949
2021-02-12,CSGP,91.3249969482422,0,93.97599792480467,90.81800079345705,89.97100067138672,"CoStar Group, Inc.",0,0.1540854802949334,34513686752.44909,0.0022407632240132,0.012138054187163,0.0016858819058462,0.0080914566445204,0.1594434655016368,33353878650.771072,0.0023186808589714,0.012560128445221,0.0017445047578793,0.0083728193330685,0.1609444895397762,33042808829.34909,0.002340509258744,0.0126783713262263,0.0017609277800959,0.0084516422753973,0.0511605668406321,0.2441884666150973,0.1804637939946431,0.2107638836456618,0.0085601321107935,0.0531291818403541,0.8295046201059323,0.0043186106299169,-0.0071360424873019,-0.0270451979271257,0.1652029290934301,0.5534709610030416,0.0498715085437171,0.2410827408692676,0.204751749299399,0.2323961122027773,0.0093162093708471,0.059348522539642,0.7894916806560685,0.0008718897736235,-0.0087701399746567,-0.026726222906824,0.1371172845317894,0.5289808813973697,0.0668014772668812,0.2832898957242307,0.1936061779214846,0.2364221903425575,0.0155387966136681,0.0735069533982089,0.3202429681502383,0.0015226496537482,-0.0125242363430621,-0.0294930385687392,0.1898703346307056,0.3914340977462949
2021-02-19,CSGP,82.3759994506836,0,91.3249969482422,93.97599792480467,90.81800079345705,"CoStar Group, Inc.",0,0.1585583056153379,33540078391.7406,0.0023058085642114,0.0124904001447761,0.0017348200359104,0.0083263371283225,0.1540854802949334,34513686752.44909,0.0022407632240132,0.012138054187163,0.0016858819058462,0.0080914566445204,0.1594434655016368,33353878650.771072,0.0023186808589714,0.012560128445221,0.0017445047578793,0.0083728193330685,0.0511605668406321,0.2441884666150973,0.1804637939946431,0.2107638836456618,0.0085601321107935,0.0531291818403541,0.8295046201059323,0.0043186106299169,-0.0071360424873019,-0.0270451979271257,0.1652029290934301,0.5534709610030416,0.0498715085437171,0.2410827408692676,0.204751749299399,0.2323961122027773,0.0093162093708471,0.059348522539642,0.7894916806560685,0.0008718897736235,-0.0087701399746567,-0.026726222906824,0.1371172845317894,0.5289808813973697,0.0668014772668812,0.2832898957242307,0.1936061779214846,0.2364221903425575,0.0155387966136681,0.0735069533982089,0.3202429681502383,0.0015226496537482,-0.0125242363430621,-0.0294930385687392,0.1898703346307056,0.3914340977462949
2021-02-26,CSGP,79.86900329589844,0,82.3759994506836,91.3249969482422,93.97599792480467,"CoStar Group, Inc.",1,0.1485959555777912,36174329100.0,0.003443270493163,0.0121013716326255,0.0009893479959521,0.0062787066312171,0.1585583056153379,33540078391.7406,0.0023058085642114,0.0124904001447761,0.0017348200359104,0.0083263371283225,0.1540854802949334,34513686752.44909,0.0022407632240132,0.012138054187163,0.0016858819058462,0.0080914566445204,0.0529597623860879,0.250719677575532,0.1242368804189084,0.174321089752438,0.0051752460443472,0.042180227953148,0.7943552467497287,0.0008979931804575,-0.0137343791121869,-0.0374493523169959,0.1626353858478588,0.5144534966784374,0.0511605668406321,0.2441884666150973,0.1804637939946431,0.2107638836456618,0.0085601321107935,0.0531291818403541,0.8295046201059323,0.0043186106299169,-0.0071360424873019,-0.0270451979271257,0.1652029290934301,0.5534709610030416,0.0498715085437171,0.2410827408692676,0.204751749299399,0.2323961122027773,0.0093162093708471,0.059348522539642,0.7894916806560685,0.0008718897736235,-0.0087701399746567,-0.026726222906824,0.1371172845317894,0.5289808813973697
2021-03-05,CSGP,81.8550033569336,1,79.86900329589844,82.3759994506836,91.3249969482422,"CoStar Group, Inc.",0,0.1532602117206906,35073414943.4449,0.0035513507937806,0.0124812197701842,0.0010204024916794,0.0064757880111257,0.1485959555777912,36174329100.0,0.003443270493163,0.0121013716326255,0.0009893479959521,0.0062787066312171,0.1585583056153379,33540078391.7406,0.0023058085642114,0.0124904001447761,0.0017348200359104,0.0083263371283225,0.0529597623860879,0.250719677575532,0.1242368804189084,0.174321089752438,0.0051752460443472,0.042180227953148,0.7943552467497287,0.0008979931804575,-0.0137343791121869,-0.0374493523169959,0.1626353858478588,0.5144534966784374,0.0511605668406321,0.2441884666150973,0.1804637939946431,0.2107638836456618,0.0085601321107935,0.0531291818403541,0.8295046201059323,0.0043186106299169,-0.0071360424873019,-0.0270451979271257,0.1652029290934301,0.5534709610030416,0.0498715085437171,0.2410827408692676,0.204751749299399,0.2323961122027773,0.0093162093708471,0.059348522539642,0.7894916806560685,0.0008718897736235,-0.0087701399746567,-0.026726222906824,0.1371172845317894,0.5289808813973697
