WeekEndingFriday,Ticker,AdjClosePrice_t+1,AdjClosePrice_t+1_Up,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2,WeeklyReturn_1W,WeeklyReturn_4W,Momentum_12W,Volatility_4W,Volatility_12W,Drawdown_12W,QuarterlyReleased,BookToMarket,MarketCap,FreeCashFlowYield,FreeCashFlowYield_TTM,EarningsYield,EarningsYield_TTM,BookToMarket_L1W,MarketCap_L1W,FreeCashFlowYield_L1W,FreeCashFlowYield_TTM_L1W,EarningsYield_L1W,EarningsYield_TTM_L1W,BookToMarket_L2W,MarketCap_L2W,FreeCashFlowYield_L2W,FreeCashFlowYield_TTM_L2W,EarningsYield_L2W,EarningsYield_TTM_L2W,GrossProfitability,GrossProfitability_TTM,OperatingMargin,OperatingMargin_TTM,ROA,ROA_TTM,AssetGrowth,InvestmentIntensity,Accruals,Accruals_TTM,DebtToAssets,WorkingCapitalScaled,GrossProfitability_L1Q,GrossProfitability_TTM_L1Q,OperatingMargin_L1Q,OperatingMargin_TTM_L1Q,ROA_L1Q,ROA_TTM_L1Q,AssetGrowth_L1Q,InvestmentIntensity_L1Q,Accruals_L1Q,Accruals_TTM_L1Q,DebtToAssets_L1Q,WorkingCapitalScaled_L1Q,GrossProfitability_L2Q,GrossProfitability_TTM_L2Q,OperatingMargin_L2Q,OperatingMargin_TTM_L2Q,ROA_L2Q,ROA_TTM_L2Q,AssetGrowth_L2Q,InvestmentIntensity_L2Q,Accruals_L2Q,Accruals_TTM_L2Q,DebtToAssets_L2Q,WorkingCapitalScaled_L2Q,SectorCode
2021-01-01,PM,64.65805053710938,1,64.42459869384766,64.20671081542969,66.0374526977539,0.0033935374612836,0.0400915557744174,0.0647488246388678,0.0331247902765233,0.0420714176304234,-0.0244233224937991,0,-0.0948836163435375,127440336551.03812,0.0271656533064279,0.0734147464861178,0.0181025887284602,0.0603890432831512,-0.0952056051456659,127009328720.70992,0.0272578403088236,0.0736638803955384,0.018164020101807,0.0605939742971423,-0.0912465445243912,132520086793.727,0.0261243414772942,0.0706006178109662,0.0174086816256839,0.0580742149073531,0.1285491579135679,0.4764304957231002,0.435535858178888,0.3890826226564928,0.0589588284903779,0.1910886541111621,-0.0553114437469821,0.0038845868792966,-0.0334023358634261,-0.0582176902041963,0.7536609675688108,0.0492729177847632,0.11419232929881,0.4854270721375735,0.4106149451210344,0.3709317877842176,0.0497165619733415,0.1842321552759689,-0.0190616937604889,0.0035748940299269,0.0005617690618456,-0.0295694806189673,0.7565497165619733,0.0506613553955364,0.126713607510535,0.5231148061851303,0.3899063330071299,0.3732578541397689,0.0487011255134154,0.2027377674221563,-0.0144051311708112,0.0045340587827385,0.0190697178215181,-0.0614231610390995,0.7566543980370193,0.0073878487224622,4
2021-01-08,PM,62.9849853515625,0,64.65805053710938,64.42459869384766,64.20671081542969,0.0036236445083825,-0.0083324849901768,0.0633499804202353,0.0177210931672278,0.0420762843119624,-0.0208881794238475,0,-0.094541040199418,127902125621.783,0.0270675720451856,0.073149683435805,0.0180372295517745,0.0601710093760106,-0.0948836163435375,127440336551.03812,0.0271656533064279,0.0734147464861178,0.0181025887284602,0.0603890432831512,-0.0952056051456659,127009328720.70992,0.0272578403088236,0.0736638803955384,0.018164020101807,0.0605939742971423,0.1285491579135679,0.4764304957231002,0.435535858178888,0.3890826226564928,0.0589588284903779,0.1910886541111621,-0.0553114437469821,0.0038845868792966,-0.0334023358634261,-0.0582176902041963,0.7536609675688108,0.0492729177847632,0.11419232929881,0.4854270721375735,0.4106149451210344,0.3709317877842176,0.0497165619733415,0.1842321552759689,-0.0190616937604889,0.0035748940299269,0.0005617690618456,-0.0295694806189673,0.7565497165619733,0.0506613553955364,0.126713607510535,0.5231148061851303,0.3899063330071299,0.3732578541397689,0.0487011255134154,0.2027377674221563,-0.0144051311708112,0.0045340587827385,0.0190697178215181,-0.0614231610390995,0.7566543980370193,0.0073878487224622,4
2021-01-15,PM,62.78265380859375,0,62.9849853515625,64.65805053710938,64.42459869384766,-0.0258755896852573,-0.0462232751490614,0.1028966512656954,0.0175146972525402,0.0380557025588323,-0.0462232751490614,0,-0.0970523158760301,124592596177.15584,0.0277865628153172,0.0750927445696442,0.0185163490511083,0.0617693204583136,-0.094541040199418,127902125621.783,0.0270675720451856,0.073149683435805,0.0180372295517745,0.0601710093760106,-0.0948836163435375,127440336551.03812,0.0271656533064279,0.0734147464861178,0.0181025887284602,0.0603890432831512,0.1285491579135679,0.4764304957231002,0.435535858178888,0.3890826226564928,0.0589588284903779,0.1910886541111621,-0.0553114437469821,0.0038845868792966,-0.0334023358634261,-0.0582176902041963,0.7536609675688108,0.0492729177847632,0.11419232929881,0.4854270721375735,0.4106149451210344,0.3709317877842176,0.0497165619733415,0.1842321552759689,-0.0190616937604889,0.0035748940299269,0.0005617690618456,-0.0295694806189673,0.7565497165619733,0.0506613553955364,0.126713607510535,0.5231148061851303,0.3899063330071299,0.3732578541397689,0.0487011255134154,0.2027377674221563,-0.0144051311708112,0.0045340587827385,0.0190697178215181,-0.0614231610390995,0.7566543980370193,0.0073878487224622,4
2021-01-22,PM,61.98115158081055,0,62.78265380859375,62.9849853515625,64.65805053710938,-0.0032123773918402,-0.0221792549213363,0.1524483186872838,0.0139371508001344,0.0342545071426437,-0.049287165936836,0,-0.097365079997974,124192369587.24426,0.0278761087456985,0.0753347410239038,0.0185760204726535,0.0619683803890513,-0.0970523158760301,124592596177.15584,0.0277865628153172,0.0750927445696442,0.0185163490511083,0.0617693204583136,-0.094541040199418,127902125621.783,0.0270675720451856,0.073149683435805,0.0180372295517745,0.0601710093760106,0.1285491579135679,0.4764304957231002,0.435535858178888,0.3890826226564928,0.0589588284903779,0.1910886541111621,-0.0553114437469821,0.0038845868792966,-0.0334023358634261,-0.0582176902041963,0.7536609675688108,0.0492729177847632,0.11419232929881,0.4854270721375735,0.4106149451210344,0.3709317877842176,0.0497165619733415,0.1842321552759689,-0.0190616937604889,0.0035748940299269,0.0005617690618456,-0.0295694806189673,0.7565497165619733,0.0506613553955364,0.126713607510535,0.5231148061851303,0.3899063330071299,0.3732578541397689,0.0487011255134154,0.2027377674221563,-0.0144051311708112,0.0045340587827385,0.0190697178215181,-0.0614231610390995,0.7566543980370193,0.0073878487224622,4
2021-01-29,PM,65.58406066894531,1,61.98115158081055,62.78265380859375,62.9849853515625,-0.012766300548982,-0.037927238393034,0.1469409096248242,0.0127877493889741,0.0345378625153393,-0.0614242517122609,0,-0.0986241623786752,122606871463.93,0.0282365903204576,0.0763089367528023,0.0188162373972547,0.0627697282224847,-0.097365079997974,124192369587.24426,0.0278761087456985,0.0753347410239038,0.0185760204726535,0.0619683803890513,-0.0970523158760301,124592596177.15584,0.0277865628153172,0.0750927445696442,0.0185163490511083,0.0617693204583136,0.1285491579135679,0.4764304957231002,0.435535858178888,0.3890826226564928,0.0589588284903779,0.1910886541111621,-0.0553114437469821,0.0038845868792966,-0.0334023358634261,-0.0582176902041963,0.7536609675688108,0.0492729177847632,0.11419232929881,0.4854270721375735,0.4106149451210344,0.3709317877842176,0.0497165619733415,0.1842321552759689,-0.0190616937604889,0.0035748940299269,0.0005617690618456,-0.0295694806189673,0.7565497165619733,0.0506613553955364,0.126713607510535,0.5231148061851303,0.3899063330071299,0.3732578541397689,0.0487011255134154,0.2027377674221563,-0.0144051311708112,0.0045340587827385,0.0190697178215181,-0.0614231610390995,0.7566543980370193,0.0073878487224622,4
2021-02-05,PM,67.01589965820312,1,65.58406066894531,61.98115158081055,62.78265380859375,0.0581291085474158,0.0143216525110738,0.1266169038655367,0.0372183628000027,0.0315746437165477,-0.0068656801600709,0,-0.093206155644602,129733920644.76054,0.0266853879293427,0.0721168369344109,0.0177825505352379,0.0593214169567364,-0.0986241623786752,122606871463.93,0.0282365903204576,0.0763089367528023,0.0188162373972547,0.0627697282224847,-0.097365079997974,124192369587.24426,0.0278761087456985,0.0753347410239038,0.0185760204726535,0.0619683803890513,0.1285491579135679,0.4764304957231002,0.435535858178888,0.3890826226564928,0.0589588284903779,0.1910886541111621,-0.0553114437469821,0.0038845868792966,-0.0334023358634261,-0.0582176902041963,0.7536609675688108,0.0492729177847632,0.11419232929881,0.4854270721375735,0.4106149451210344,0.3709317877842176,0.0497165619733415,0.1842321552759689,-0.0190616937604889,0.0035748940299269,0.0005617690618456,-0.0295694806189673,0.7565497165619733,0.0506613553955364,0.126713607510535,0.5231148061851303,0.3899063330071299,0.3732578541397689,0.0487011255134154,0.2027377674221563,-0.0144051311708112,0.0045340587827385,0.0190697178215181,-0.0614231610390995,0.7566543980370193,0.0073878487224622,4
2021-02-12,PM,66.49449920654297,0,67.01589965820312,65.58406066894531,61.98115158081055,0.0218321185765766,0.0639980192762024,0.1386102716840189,0.0316517024833278,0.0317468063601591,0.0,1,-0.0974911335200303,128904030000.0,0.0234437976842151,0.0714485032004042,0.0153292336942452,0.0624961065996152,-0.093206155644602,129733920644.76054,0.0266853879293427,0.0721168369344109,0.0177825505352379,0.0593214169567364,-0.0986241623786752,122606871463.93,0.0282365903204576,0.0763089367528023,0.0188162373972547,0.0627697282224847,0.1087136003570233,0.4361956893602463,0.3902471789360558,0.4066355335610232,0.0440923797835546,0.1837381685482951,0.0452478134110787,0.0031239540332477,-0.0264643534530849,-0.0391833091598795,0.7036929599464465,0.0418832980029008,0.1285491579135679,0.4764304957231002,0.435535858178888,0.3890826226564928,0.0589588284903779,0.1910886541111621,-0.0553114437469821,0.0038845868792966,-0.0334023358634261,-0.0582176902041963,0.7536609675688108,0.0492729177847632,0.11419232929881,0.4854270721375735,0.4106149451210344,0.3709317877842176,0.0497165619733415,0.1842321552759689,-0.0190616937604889,0.0035748940299269,0.0005617690618456,-0.0295694806189673,0.7565497165619733,0.0506613553955364,4
2021-02-19,PM,65.38175201416016,0,66.49449920654297,67.01589965820312,65.58406066894531,-0.0077802499752956,0.0591221487588844,0.1421058787107427,0.032642607292626,0.0315658131699647,-0.0077802499752956,0,-0.0982555527953722,127901168356.07372,0.0236276184091362,0.0720087245361167,0.015449428847271,0.0629861329927205,-0.0974911335200303,128904030000.0,0.0234437976842151,0.0714485032004042,0.0153292336942452,0.0624961065996152,-0.093206155644602,129733920644.76054,0.0266853879293427,0.0721168369344109,0.0177825505352379,0.0593214169567364,0.1087136003570233,0.4361956893602463,0.3902471789360558,0.4066355335610232,0.0440923797835546,0.1837381685482951,0.0452478134110787,0.0031239540332477,-0.0264643534530849,-0.0391833091598795,0.7036929599464465,0.0418832980029008,0.1285491579135679,0.4764304957231002,0.435535858178888,0.3890826226564928,0.0589588284903779,0.1910886541111621,-0.0553114437469821,0.0038845868792966,-0.0334023358634261,-0.0582176902041963,0.7536609675688108,0.0492729177847632,0.11419232929881,0.4854270721375735,0.4106149451210344,0.3709317877842176,0.0497165619733415,0.1842321552759689,-0.0190616937604889,0.0035748940299269,0.0005617690618456,-0.0295694806189673,0.7565497165619733,0.0506613553955364,4
2021-02-26,PM,67.04701232910156,1,65.38175201416016,66.49449920654297,67.01589965820312,-0.0167344247367956,0.054865073439559,0.0555441485141769,0.0338015181089897,0.0277703644115626,-0.0243844767044463,0,-0.0999278388712631,125760750376.97997,0.0240297548395764,0.0732342958545662,0.0157123744417614,0.0640581419548735,-0.0982555527953722,127901168356.07372,0.0236276184091362,0.0720087245361167,0.015449428847271,0.0629861329927205,-0.0974911335200303,128904030000.0,0.0234437976842151,0.0714485032004042,0.0153292336942452,0.0624961065996152,0.1087136003570233,0.4361956893602463,0.3902471789360558,0.4066355335610232,0.0440923797835546,0.1837381685482951,0.0452478134110787,0.0031239540332477,-0.0264643534530849,-0.0391833091598795,0.7036929599464465,0.0418832980029008,0.1285491579135679,0.4764304957231002,0.435535858178888,0.3890826226564928,0.0589588284903779,0.1910886541111621,-0.0553114437469821,0.0038845868792966,-0.0334023358634261,-0.0582176902041963,0.7536609675688108,0.0492729177847632,0.11419232929881,0.4854270721375735,0.4106149451210344,0.3709317877842176,0.0497165619733415,0.1842321552759689,-0.0190616937604889,0.0035748940299269,0.0005617690618456,-0.0295694806189673,0.7565497165619733,0.0506613553955364,4
2021-03-05,PM,68.26094818115234,1,67.04701232910156,65.38175201416016,66.49449920654297,0.0254698025617414,0.0223065123634373,0.0283072804224631,0.0211037978817633,0.0244287266350646,0.0,0,-0.0974458719783538,128963903189.163,0.0234329135926303,0.071415332292563,0.0153221168957768,0.0624670919597054,-0.0999278388712631,125760750376.97997,0.0240297548395764,0.0732342958545662,0.0157123744417614,0.0640581419548735,-0.0982555527953722,127901168356.07372,0.0236276184091362,0.0720087245361167,0.015449428847271,0.0629861329927205,0.1087136003570233,0.4361956893602463,0.3902471789360558,0.4066355335610232,0.0440923797835546,0.1837381685482951,0.0452478134110787,0.0031239540332477,-0.0264643534530849,-0.0391833091598795,0.7036929599464465,0.0418832980029008,0.1285491579135679,0.4764304957231002,0.435535858178888,0.3890826226564928,0.0589588284903779,0.1910886541111621,-0.0553114437469821,0.0038845868792966,-0.0334023358634261,-0.0582176902041963,0.7536609675688108,0.0492729177847632,0.11419232929881,0.4854270721375735,0.4106149451210344,0.3709317877842176,0.0497165619733415,0.1842321552759689,-0.0190616937604889,0.0035748940299269,0.0005617690618456,-0.0295694806189673,0.7565497165619733,0.0506613553955364,4
