WeekEndingFriday,Ticker,AdjClosePrice_t+1,AdjClosePrice_t+1_Up,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2,WeeklyReturn_1W,WeeklyReturn_4W,Momentum_12W,Volatility_4W,Volatility_12W,Drawdown_12W,company_name,QuarterlyReleased,BookToMarket,MarketCap,FreeCashFlowYield,FreeCashFlowYield_TTM,EarningsYield,EarningsYield_TTM,BookToMarket_L1W,MarketCap_L1W,FreeCashFlowYield_L1W,FreeCashFlowYield_TTM_L1W,EarningsYield_L1W,EarningsYield_TTM_L1W,BookToMarket_L2W,MarketCap_L2W,FreeCashFlowYield_L2W,FreeCashFlowYield_TTM_L2W,EarningsYield_L2W,EarningsYield_TTM_L2W,GrossProfitability,GrossProfitability_TTM,OperatingMargin,OperatingMargin_TTM,ROA,ROA_TTM,AssetGrowth,InvestmentIntensity,Accruals,Accruals_TTM,DebtToAssets,WorkingCapitalScaled,GrossProfitability_L1Q,GrossProfitability_TTM_L1Q,OperatingMargin_L1Q,OperatingMargin_TTM_L1Q,ROA_L1Q,ROA_TTM_L1Q,AssetGrowth_L1Q,InvestmentIntensity_L1Q,Accruals_L1Q,Accruals_TTM_L1Q,DebtToAssets_L1Q,WorkingCapitalScaled_L1Q,GrossProfitability_L2Q,GrossProfitability_TTM_L2Q,OperatingMargin_L2Q,OperatingMargin_TTM_L2Q,ROA_L2Q,ROA_TTM_L2Q,AssetGrowth_L2Q,InvestmentIntensity_L2Q,Accruals_L2Q,Accruals_TTM_L2Q,DebtToAssets_L2Q,WorkingCapitalScaled_L2Q
2021-01-01,PG,121.60602569580078,0,121.91268920898438,120.66851806640624,121.82510375976562,0.0103106523765663,0.0121481800532698,-0.0210426326586437,0.0135456931030358,0.0222564725888043,-0.0356253386087651,The Procter & Gamble Company,0,0.1389073554261068,346864281248.45325,0.0112118779887121,0.0436164829239461,0.0123304711128109,0.0395284286714406,0.1403395961217921,343324345597.9866,0.0113274809953436,0.0440662021029968,0.0124576076670313,0.0399359968956434,0.1390072661283264,346614974468.4578,0.0112199422600361,0.0436478545775486,0.0123393399450178,0.0395568599453215,0.0848714334564925,0.3145962719645063,0.2733719846775028,0.2303987857044294,0.0356716903393689,0.1172095726992567,0.0512107874940819,0.0070893001609688,-0.0038532431463148,-0.0355465850424107,0.2640138783476092,-0.0332112861658562,0.0725434962717481,0.3028054029983672,0.1966888914001582,0.2213671599718111,0.0231980115990058,0.1104942852901885,0.0486989009079456,0.0054515327257663,-0.0166197183098591,-0.036255178127589,0.2950372825186412,-0.0413338856669428,0.0716767881241565,0.2922163066689422,0.2005925409550366,0.0999772552810394,0.024603576248313,0.0415097009986138,-0.0255849695495303,0.0061656545209176,-0.0096744264507422,-0.0992071524966261,0.3037365047233468,-0.048549257759784
2021-01-08,PG,118.0925521850586,0,121.60602569580078,121.91268920898438,120.66851806640624,-0.0025154355561618,0.0167018502223437,-0.0334466032163698,0.0125884362754332,0.0219425042436598,-0.0380511609214901,The Procter & Gamble Company,0,0.1392576574981166,345991745557.34314,0.0112401525468053,0.043726476698539,0.0123615665833598,0.0396281130288629,0.1389073554261068,346864281248.45325,0.0112118779887121,0.0436164829239461,0.0123304711128109,0.0395284286714406,0.1403395961217921,343324345597.9866,0.0113274809953436,0.0440662021029968,0.0124576076670313,0.0399359968956434,0.0848714334564925,0.3145962719645063,0.2733719846775028,0.2303987857044294,0.0356716903393689,0.1172095726992567,0.0512107874940819,0.0070893001609688,-0.0038532431463148,-0.0355465850424107,0.2640138783476092,-0.0332112861658562,0.0725434962717481,0.3028054029983672,0.1966888914001582,0.2213671599718111,0.0231980115990058,0.1104942852901885,0.0486989009079456,0.0054515327257663,-0.0166197183098591,-0.036255178127589,0.2950372825186412,-0.0413338856669428,0.0716767881241565,0.2922163066689422,0.2005925409550366,0.0999772552810394,0.024603576248313,0.0415097009986138,-0.0255849695495303,0.0061656545209176,-0.0096744264507422,-0.0992071524966261,0.3037365047233468,-0.048549257759784
2021-01-15,PG,114.5914077758789,0,118.0925521850586,121.60602569580078,121.91268920898438,-0.0288922649238714,-0.030638607803425,-0.0533780674295558,0.0163664520578978,0.023194916965808,-0.065844041623357,The Procter & Gamble Company,0,0.1434008719710348,335995167517.0576,0.0115745712318989,0.0450274333163792,0.0127293497451354,0.0408071345231592,0.1392576574981166,345991745557.34314,0.0112401525468053,0.043726476698539,0.0123615665833598,0.0396281130288629,0.1389073554261068,346864281248.45325,0.0112118779887121,0.0436164829239461,0.0123304711128109,0.0395284286714406,0.0848714334564925,0.3145962719645063,0.2733719846775028,0.2303987857044294,0.0356716903393689,0.1172095726992567,0.0512107874940819,0.0070893001609688,-0.0038532431463148,-0.0355465850424107,0.2640138783476092,-0.0332112861658562,0.0725434962717481,0.3028054029983672,0.1966888914001582,0.2213671599718111,0.0231980115990058,0.1104942852901885,0.0486989009079456,0.0054515327257663,-0.0166197183098591,-0.036255178127589,0.2950372825186412,-0.0413338856669428,0.0716767881241565,0.2922163066689422,0.2005925409550366,0.0999772552810394,0.024603576248313,0.0415097009986138,-0.0255849695495303,0.0061656545209176,-0.0096744264507422,-0.0992071524966261,0.3037365047233468,-0.048549257759784
2021-01-22,PG,113.01355743408205,0,114.5914077758789,118.0925521850586,121.60602569580078,-0.0296474616256338,-0.0503620197538432,-0.0460675861422457,0.0198546434940754,0.0223227832631723,-0.0935393945516858,The Procter & Gamble Company,1,0.1374686067533366,350487294066.0,0.0138578490068897,0.0462983973306156,0.0109961190184379,0.0395107047657833,0.1434008719710348,335995167517.0576,0.0115745712318989,0.0450274333163792,0.0127293497451354,0.0408071345231592,0.1392576574981166,345991745557.34314,0.0112401525468053,0.043726476698539,0.0123615665833598,0.0396281130288629,0.0873518049820167,0.3271464619233507,0.2724740440617877,0.23785062521122,0.0320867190622086,0.119464274160502,0.0750874931750848,0.0047205941121619,-0.0130711336086319,-0.0431680431597175,0.2589250033302251,-0.0590199147462368,0.0848714334564925,0.3145962719645063,0.2733719846775028,0.2303987857044294,0.0356716903393689,0.1172095726992567,0.0512107874940819,0.0070893001609688,-0.0038532431463148,-0.0355465850424107,0.2640138783476092,-0.0332112861658562,0.0725434962717481,0.3028054029983672,0.1966888914001582,0.2213671599718111,0.0231980115990058,0.1104942852901885,0.0486989009079456,0.0054515327257663,-0.0166197183098591,-0.036255178127589,0.2950372825186412,-0.0413338856669428
2021-01-29,PG,114.2123565673828,1,113.01355743408205,114.5914077758789,118.0925521850586,-0.0137693599583215,-0.0729959435120599,-0.0994671243384042,0.0130381538499839,0.0163891391337262,-0.1060207769161416,The Procter & Gamble Company,0,0.1393878632095948,345661371733.2846,0.0140513242068243,0.0469447885328676,0.0111496404144741,0.0400623301659672,0.1374686067533366,350487294066.0,0.0138578490068897,0.0462983973306156,0.0109961190184379,0.0395107047657833,0.1434008719710348,335995167517.0576,0.0115745712318989,0.0450274333163792,0.0127293497451354,0.0408071345231592,0.0873518049820167,0.3271464619233507,0.2724740440617877,0.23785062521122,0.0320867190622086,0.119464274160502,0.0750874931750848,0.0047205941121619,-0.0130711336086319,-0.0431680431597175,0.2589250033302251,-0.0590199147462368,0.0848714334564925,0.3145962719645063,0.2733719846775028,0.2303987857044294,0.0356716903393689,0.1172095726992567,0.0512107874940819,0.0070893001609688,-0.0038532431463148,-0.0355465850424107,0.2640138783476092,-0.0332112861658562,0.0725434962717481,0.3028054029983672,0.1966888914001582,0.2213671599718111,0.0231980115990058,0.1104942852901885,0.0486989009079456,0.0054515327257663,-0.0166197183098591,-0.036255178127589,0.2950372825186412,-0.0413338856669428
2021-02-05,PG,112.49349975585938,0,114.2123565673828,113.01355743408205,114.5914077758789,0.0106075692201796,-0.0608001872120493,-0.0965378304258771,0.0188333166029236,0.0167024186114616,-0.0642387950879987,The Procter & Gamble Company,0,0.1379248118217354,349328009685.9787,0.0139038378410196,0.0464520437813931,0.0110326108789972,0.0396418254936052,0.1393878632095948,345661371733.2846,0.0140513242068243,0.0469447885328676,0.0111496404144741,0.0400623301659672,0.1374686067533366,350487294066.0,0.0138578490068897,0.0462983973306156,0.0109961190184379,0.0395107047657833,0.0873518049820167,0.3271464619233507,0.2724740440617877,0.23785062521122,0.0320867190622086,0.119464274160502,0.0750874931750848,0.0047205941121619,-0.0130711336086319,-0.0431680431597175,0.2589250033302251,-0.0590199147462368,0.0848714334564925,0.3145962719645063,0.2733719846775028,0.2303987857044294,0.0356716903393689,0.1172095726992567,0.0512107874940819,0.0070893001609688,-0.0038532431463148,-0.0355465850424107,0.2640138783476092,-0.0332112861658562,0.0725434962717481,0.3028054029983672,0.1966888914001582,0.2213671599718111,0.0231980115990058,0.1104942852901885,0.0486989009079456,0.0054515327257663,-0.0166197183098591,-0.036255178127589,0.2950372825186412,-0.0413338856669428
2021-02-12,PG,112.05277252197266,0,112.49349975585938,114.2123565673828,113.01355743408205,-0.0150496571753104,-0.047412409382305,-0.0783216804198799,0.0166829369396091,0.0147561389405171,-0.0772617642530918,The Procter & Gamble Company,0,0.140032271535211,344070687933.4233,0.0141162853167539,0.0471618204313291,0.0112011866606484,0.040247543559071,0.1379248118217354,349328009685.9787,0.0139038378410196,0.0464520437813931,0.0110326108789972,0.0396418254936052,0.1393878632095948,345661371733.2846,0.0140513242068243,0.0469447885328676,0.0111496404144741,0.0400623301659672,0.0873518049820167,0.3271464619233507,0.2724740440617877,0.23785062521122,0.0320867190622086,0.119464274160502,0.0750874931750848,0.0047205941121619,-0.0130711336086319,-0.0431680431597175,0.2589250033302251,-0.0590199147462368,0.0848714334564925,0.3145962719645063,0.2733719846775028,0.2303987857044294,0.0356716903393689,0.1172095726992567,0.0512107874940819,0.0070893001609688,-0.0038532431463148,-0.0355465850424107,0.2640138783476092,-0.0332112861658562,0.0725434962717481,0.3028054029983672,0.1966888914001582,0.2213671599718111,0.0231980115990058,0.1104942852901885,0.0486989009079456,0.0054515327257663,-0.0166197183098591,-0.036255178127589,0.2950372825186412,-0.0413338856669428
2021-02-19,PG,108.88825988769533,0,112.05277252197266,112.49349975585938,114.2123565673828,-0.0039178017827093,-0.0221538010849067,-0.0773623875457393,0.011853708664337,0.0147701330605317,-0.080876869758075,The Procter & Gamble Company,0,0.1405830592496133,342722659879.3233,0.0141718087788832,0.0473473216090051,0.0112452441906147,0.0404058488717263,0.140032271535211,344070687933.4233,0.0141162853167539,0.0471618204313291,0.0112011866606484,0.040247543559071,0.1379248118217354,349328009685.9787,0.0139038378410196,0.0464520437813931,0.0110326108789972,0.0396418254936052,0.0873518049820167,0.3271464619233507,0.2724740440617877,0.23785062521122,0.0320867190622086,0.119464274160502,0.0750874931750848,0.0047205941121619,-0.0130711336086319,-0.0431680431597175,0.2589250033302251,-0.0590199147462368,0.0848714334564925,0.3145962719645063,0.2733719846775028,0.2303987857044294,0.0356716903393689,0.1172095726992567,0.0512107874940819,0.0070893001609688,-0.0038532431463148,-0.0355465850424107,0.2640138783476092,-0.0332112861658562,0.0725434962717481,0.3028054029983672,0.1966888914001582,0.2213671599718111,0.0231980115990058,0.1104942852901885,0.0486989009079456,0.0054515327257663,-0.0166197183098591,-0.036255178127589,0.2950372825186412,-0.0413338856669428
2021-02-26,PG,111.04788208007812,1,108.88825988769533,112.05277252197266,112.49349975585938,-0.0282412702787591,-0.036502678440088,-0.0959837340182612,0.0165027269966878,0.0160470038956888,-0.1068340744986964,The Procter & Gamble Company,0,0.1446686558287965,333043807754.8619,0.0145836670339026,0.0487233199421739,0.0115720512144659,0.0415801155209973,0.1405830592496133,342722659879.3233,0.0141718087788832,0.0473473216090051,0.0112452441906147,0.0404058488717263,0.140032271535211,344070687933.4233,0.0141162853167539,0.0471618204313291,0.0112011866606484,0.040247543559071,0.0873518049820167,0.3271464619233507,0.2724740440617877,0.23785062521122,0.0320867190622086,0.119464274160502,0.0750874931750848,0.0047205941121619,-0.0130711336086319,-0.0431680431597175,0.2589250033302251,-0.0590199147462368,0.0848714334564925,0.3145962719645063,0.2733719846775028,0.2303987857044294,0.0356716903393689,0.1172095726992567,0.0512107874940819,0.0070893001609688,-0.0038532431463148,-0.0355465850424107,0.2640138783476092,-0.0332112861658562,0.0725434962717481,0.3028054029983672,0.1966888914001582,0.2213671599718111,0.0231980115990058,0.1104942852901885,0.0486989009079456,0.0054515327257663,-0.0166197183098591,-0.036255178127589,0.2950372825186412,-0.0413338856669428
2021-03-05,PG,112.95186614990234,1,111.04788208007812,108.88825988769533,112.05277252197266,0.0198333796004288,-0.0277069362931646,-0.0715707833712491,0.020374994505582,0.0179898331130493,-0.0891195756520607,The Procter & Gamble Company,0,0.1418552024268555,339649157561.51733,0.0143000501896439,0.0477757699047463,0.0113470029711525,0.0407714834313753,0.1446686558287965,333043807754.8619,0.0145836670339026,0.0487233199421739,0.0115720512144659,0.0415801155209973,0.1405830592496133,342722659879.3233,0.0141718087788832,0.0473473216090051,0.0112452441906147,0.0404058488717263,0.0873518049820167,0.3271464619233507,0.2724740440617877,0.23785062521122,0.0320867190622086,0.119464274160502,0.0750874931750848,0.0047205941121619,-0.0130711336086319,-0.0431680431597175,0.2589250033302251,-0.0590199147462368,0.0848714334564925,0.3145962719645063,0.2733719846775028,0.2303987857044294,0.0356716903393689,0.1172095726992567,0.0512107874940819,0.0070893001609688,-0.0038532431463148,-0.0355465850424107,0.2640138783476092,-0.0332112861658562,0.0725434962717481,0.3028054029983672,0.1966888914001582,0.2213671599718111,0.0231980115990058,0.1104942852901885,0.0486989009079456,0.0054515327257663,-0.0166197183098591,-0.036255178127589,0.2950372825186412,-0.0413338856669428
