WeekEndingFriday,Ticker,AdjClosePrice_t+1,AdjClosePrice_t+1_Up,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2,WeeklyReturn_1W,WeeklyReturn_4W,Momentum_12W,Volatility_4W,Volatility_12W,Drawdown_12W,company_name,QuarterlyReleased,BookToMarket,MarketCap,FreeCashFlowYield,FreeCashFlowYield_TTM,EarningsYield,EarningsYield_TTM,BookToMarket_L1W,MarketCap_L1W,FreeCashFlowYield_L1W,FreeCashFlowYield_TTM_L1W,EarningsYield_L1W,EarningsYield_TTM_L1W,BookToMarket_L2W,MarketCap_L2W,FreeCashFlowYield_L2W,FreeCashFlowYield_TTM_L2W,EarningsYield_L2W,EarningsYield_TTM_L2W,GrossProfitability,GrossProfitability_TTM,OperatingMargin,OperatingMargin_TTM,ROA,ROA_TTM,AssetGrowth,InvestmentIntensity,Accruals,Accruals_TTM,DebtToAssets,WorkingCapitalScaled,GrossProfitability_L1Q,GrossProfitability_TTM_L1Q,OperatingMargin_L1Q,OperatingMargin_TTM_L1Q,ROA_L1Q,ROA_TTM_L1Q,AssetGrowth_L1Q,InvestmentIntensity_L1Q,Accruals_L1Q,Accruals_TTM_L1Q,DebtToAssets_L1Q,WorkingCapitalScaled_L1Q,GrossProfitability_L2Q,GrossProfitability_TTM_L2Q,OperatingMargin_L2Q,OperatingMargin_TTM_L2Q,ROA_L2Q,ROA_TTM_L2Q,AssetGrowth_L2Q,InvestmentIntensity_L2Q,Accruals_L2Q,Accruals_TTM_L2Q,DebtToAssets_L2Q,WorkingCapitalScaled_L2Q
2021-01-01,CHTR,634.3800048828125,0,661.5499877929688,656.489990234375,652.0,0.0077076537858364,-0.0137012889871006,0.0407620233897036,0.0169630783436636,0.0332190443699296,-0.0137012889871006,"Charter Communications, Inc.",0,0.2064507440195607,130326485999.24986,0.0134585075823351,0.0504195286907207,0.0062458524355876,0.0206404705795219,0.2080419948782918,129329657772.89568,0.0135622410992538,0.0508081449619139,0.0062939933037586,0.0207995601807256,0.2094746735981437,128445121970.28876,0.0136556373110512,0.0511580346470453,0.0063373368136805,0.0209427961041777,0.0307088416219927,0.1142748566295861,0.1815765429022344,0.1684591607740187,0.0056452116260844,0.0185863331721135,-0.0073932827138992,0.0132461353879869,-0.0197651758407134,-0.0768483906985776,0.5540837627346681,-0.0429701857926529,0.0279668724506669,0.1088520402031446,0.1685191518467852,0.1580233679922821,0.0052778084003968,0.0155414616390988,-0.0064962179552999,0.0114582184985117,-0.0190373167236247,-0.0743233932311762,0.541505897916437,-0.0301579208466541,0.0269528904416179,0.1051499443516025,0.1541148406883626,0.1512657681009158,0.0027021125607292,0.0123277367269212,-0.004787548299911,0.0126166821333042,-0.0192696107866149,-0.0714490419782739,0.5452672089087832,-0.0508761395272667
2021-01-08,CHTR,628.9099731445312,0,634.3800048828125,661.5499877929688,656.489990234375,-0.0410701888164179,-0.0266662646102856,0.0007256782954598,0.0232617208153993,0.0356625896241591,-0.0542087632777901,"Charter Communications, Inc.",0,0.2152928625346874,124973952611.48042,0.014034924585068,0.0525789563560332,0.0065133572475743,0.0215244852530405,0.2064507440195607,130326485999.24986,0.0134585075823351,0.0504195286907207,0.0062458524355876,0.0206404705795219,0.2080419948782918,129329657772.89568,0.0135622410992538,0.0508081449619139,0.0062939933037586,0.0207995601807256,0.0307088416219927,0.1142748566295861,0.1815765429022344,0.1684591607740187,0.0056452116260844,0.0185863331721135,-0.0073932827138992,0.0132461353879869,-0.0197651758407134,-0.0768483906985776,0.5540837627346681,-0.0429701857926529,0.0279668724506669,0.1088520402031446,0.1685191518467852,0.1580233679922821,0.0052778084003968,0.0155414616390988,-0.0064962179552999,0.0114582184985117,-0.0190373167236247,-0.0743233932311762,0.541505897916437,-0.0301579208466541,0.0269528904416179,0.1051499443516025,0.1541148406883626,0.1512657681009158,0.0027021125607292,0.0123277367269212,-0.004787548299911,0.0126166821333042,-0.0192696107866149,-0.0714490419782739,0.5452672089087832,-0.0508761395272667
2021-01-15,CHTR,646.6900024414062,1,628.9099731445312,634.3800048828125,661.5499877929688,-0.0086226421012303,-0.0354141516188171,0.0600558624733804,0.022803234552654,0.0295826025467619,-0.0623639826145258,"Charter Communications, Inc.",0,0.2171654020735373,123896346946.1355,0.014156995288671,0.053036269123066,0.0065700080758142,0.0217116974495582,0.2152928625346874,124973952611.48042,0.014034924585068,0.0525789563560332,0.0065133572475743,0.0215244852530405,0.2064507440195607,130326485999.24986,0.0134585075823351,0.0504195286907207,0.0062458524355876,0.0206404705795219,0.0307088416219927,0.1142748566295861,0.1815765429022344,0.1684591607740187,0.0056452116260844,0.0185863331721135,-0.0073932827138992,0.0132461353879869,-0.0197651758407134,-0.0768483906985776,0.5540837627346681,-0.0429701857926529,0.0279668724506669,0.1088520402031446,0.1685191518467852,0.1580233679922821,0.0052778084003968,0.0155414616390988,-0.0064962179552999,0.0114582184985117,-0.0190373167236247,-0.0743233932311762,0.541505897916437,-0.0301579208466541,0.0269528904416179,0.1051499443516025,0.1541148406883626,0.1512657681009158,0.0027021125607292,0.0123277367269212,-0.004787548299911,0.0126166821333042,-0.0192696107866149,-0.0714490419782739,0.5452672089087832,-0.0508761395272667
2021-01-22,CHTR,607.5599975585938,0,646.6900024414062,628.9099731445312,634.3800048828125,0.0282711835653923,-0.0149278556242267,0.0709979705825956,0.0292845790386204,0.0301363645230285,-0.0358559026494976,"Charter Communications, Inc.",0,0.2111946785482653,127399043313.73125,0.013767764296947,0.0515780953222571,0.0063893729405444,0.0211147582433224,0.2171654020735373,123896346946.1355,0.014156995288671,0.053036269123066,0.0065700080758142,0.0217116974495582,0.2152928625346874,124973952611.48042,0.014034924585068,0.0525789563560332,0.0065133572475743,0.0215244852530405,0.0307088416219927,0.1142748566295861,0.1815765429022344,0.1684591607740187,0.0056452116260844,0.0185863331721135,-0.0073932827138992,0.0132461353879869,-0.0197651758407134,-0.0768483906985776,0.5540837627346681,-0.0429701857926529,0.0279668724506669,0.1088520402031446,0.1685191518467852,0.1580233679922821,0.0052778084003968,0.0155414616390988,-0.0064962179552999,0.0114582184985117,-0.0190373167236247,-0.0743233932311762,0.541505897916437,-0.0301579208466541,0.0269528904416179,0.1051499443516025,0.1541148406883626,0.1512657681009158,0.0027021125607292,0.0123277367269212,-0.004787548299911,0.0126166821333042,-0.0192696107866149,-0.0714490419782739,0.5452672089087832,-0.0508761395272667
2021-01-29,CHTR,617.6500244140625,1,607.5599975585938,646.6900024414062,628.9099731445312,-0.0605081333174899,-0.081611353987767,-0.0573011113211413,0.0389165009725061,0.0291131068758504,-0.0941944622292528,"Charter Communications, Inc.",1,0.1827449746245893,130263499989.0,0.0131118847577735,0.0514265316114313,0.009565227405261,0.0247344804973924,0.2111946785482653,127399043313.73125,0.013767764296947,0.0515780953222571,0.0063893729405444,0.0211147582433224,0.2171654020735373,123896346946.1355,0.014156995288671,0.053036269123066,0.0065700080758142,0.0217116974495582,0.0339791686892362,0.11858656470379,0.197797845373891,0.1759569203900451,0.0086404171809772,0.0220387559252241,-0.026871271627932,0.0169271736266174,-0.0201309238173168,-0.0786375046808038,0.5754753616354382,-0.0413713715102006,0.0307088416219927,0.1142748566295861,0.1815765429022344,0.1684591607740187,0.0056452116260844,0.0185863331721135,-0.0073932827138992,0.0132461353879869,-0.0197651758407134,-0.0768483906985776,0.5540837627346681,-0.0429701857926529,0.0279668724506669,0.1088520402031446,0.1685191518467852,0.1580233679922821,0.0052778084003968,0.0155414616390988,-0.0064962179552999,0.0114582184985117,-0.0190373167236247,-0.0743233932311762,0.541505897916437,-0.0301579208466541
2021-02-05,CHTR,613.4500122070312,0,617.6500244140625,607.5599975585938,646.6900024414062,0.016607457528498,-0.0263721749424313,-0.0456434399726657,0.0394276134846912,0.0296659855294769,-0.0791513352316467,"Charter Communications, Inc.",0,0.1797596242987097,132426845532.58084,0.0128976869692163,0.050586419793197,0.009408968362789,0.0243304141772922,0.1827449746245893,130263499989.0,0.0131118847577735,0.0514265316114313,0.009565227405261,0.0247344804973924,0.2111946785482653,127399043313.73125,0.013767764296947,0.0515780953222571,0.0063893729405444,0.0211147582433224,0.0339791686892362,0.11858656470379,0.197797845373891,0.1759569203900451,0.0086404171809772,0.0220387559252241,-0.026871271627932,0.0169271736266174,-0.0201309238173168,-0.0786375046808038,0.5754753616354382,-0.0413713715102006,0.0307088416219927,0.1142748566295861,0.1815765429022344,0.1684591607740187,0.0056452116260844,0.0185863331721135,-0.0073932827138992,0.0132461353879869,-0.0197651758407134,-0.0768483906985776,0.5540837627346681,-0.0429701857926529,0.0279668724506669,0.1088520402031446,0.1685191518467852,0.1580233679922821,0.0052778084003968,0.0155414616390988,-0.0064962179552999,0.0114582184985117,-0.0190373167236247,-0.0743233932311762,0.541505897916437,-0.0301579208466541
2021-02-12,CHTR,607.2899780273438,0,613.4500122070312,617.6500244140625,607.5599975585938,-0.0067999871140871,-0.0245821526095391,-0.0640209375151619,0.039398693304169,0.0292300937317582,-0.085413094286096,"Charter Communications, Inc.",0,0.1809903563899353,131526344689.40009,0.0129859915443818,0.0509327619179238,0.0094733872741801,0.0244969934168608,0.1797596242987097,132426845532.58084,0.0128976869692163,0.050586419793197,0.009408968362789,0.0243304141772922,0.1827449746245893,130263499989.0,0.0131118847577735,0.0514265316114313,0.009565227405261,0.0247344804973924,0.0339791686892362,0.11858656470379,0.197797845373891,0.1759569203900451,0.0086404171809772,0.0220387559252241,-0.026871271627932,0.0169271736266174,-0.0201309238173168,-0.0786375046808038,0.5754753616354382,-0.0413713715102006,0.0307088416219927,0.1142748566295861,0.1815765429022344,0.1684591607740187,0.0056452116260844,0.0185863331721135,-0.0073932827138992,0.0132461353879869,-0.0197651758407134,-0.0768483906985776,0.5540837627346681,-0.0429701857926529,0.0279668724506669,0.1088520402031446,0.1685191518467852,0.1580233679922821,0.0052778084003968,0.0155414616390988,-0.0064962179552999,0.0114582184985117,-0.0190373167236247,-0.0743233932311762,0.541505897916437,-0.0301579208466541
2021-02-19,CHTR,613.4199829101562,1,607.2899780273438,613.4500122070312,617.6500244140625,-0.0100416236973006,-0.0609256742261642,-0.0552427044803585,0.0324638749432723,0.0289448742909607,-0.0945970318317536,"Charter Communications, Inc.",0,0.1828262285793256,130205606629.74763,0.0131177146991593,0.051449397406129,0.0095694803952883,0.0247454781971261,0.1809903563899353,131526344689.40009,0.0129859915443818,0.0509327619179238,0.0094733872741801,0.0244969934168608,0.1797596242987097,132426845532.58084,0.0128976869692163,0.050586419793197,0.009408968362789,0.0243304141772922,0.0339791686892362,0.11858656470379,0.197797845373891,0.1759569203900451,0.0086404171809772,0.0220387559252241,-0.026871271627932,0.0169271736266174,-0.0201309238173168,-0.0786375046808038,0.5754753616354382,-0.0413713715102006,0.0307088416219927,0.1142748566295861,0.1815765429022344,0.1684591607740187,0.0056452116260844,0.0185863331721135,-0.0073932827138992,0.0132461353879869,-0.0197651758407134,-0.0768483906985776,0.5540837627346681,-0.0429701857926529,0.0279668724506669,0.1088520402031446,0.1685191518467852,0.1580233679922821,0.0052778084003968,0.0155414616390988,-0.0064962179552999,0.0114582184985117,-0.0190373167236247,-0.0743233932311762,0.541505897916437,-0.0301579208466541
2021-02-26,CHTR,624.030029296875,1,613.4199829101562,607.2899780273438,613.4500122070312,0.0100940326773126,0.0096451138572488,-0.0854578646849274,0.0129159703089278,0.0253094273670284,-0.0727533909317744,"Charter Communications, Inc.",0,0.180999216572673,131519906277.83765,0.0129866272592365,0.0509352552749563,0.0094738510333774,0.024498192640082,0.1828262285793256,130205606629.74763,0.0131177146991593,0.051449397406129,0.0095694803952883,0.0247454781971261,0.1809903563899353,131526344689.40009,0.0129859915443818,0.0509327619179238,0.0094733872741801,0.0244969934168608,0.0339791686892362,0.11858656470379,0.197797845373891,0.1759569203900451,0.0086404171809772,0.0220387559252241,-0.026871271627932,0.0169271736266174,-0.0201309238173168,-0.0786375046808038,0.5754753616354382,-0.0413713715102006,0.0307088416219927,0.1142748566295861,0.1815765429022344,0.1684591607740187,0.0056452116260844,0.0185863331721135,-0.0073932827138992,0.0132461353879869,-0.0197651758407134,-0.0768483906985776,0.5540837627346681,-0.0429701857926529,0.0279668724506669,0.1088520402031446,0.1685191518467852,0.1580233679922821,0.0052778084003968,0.0155414616390988,-0.0064962179552999,0.0114582184985117,-0.0190373167236247,-0.0743233932311762,0.541505897916437,-0.0301579208466541
2021-03-05,CHTR,624.1500244140625,1,624.030029296875,613.4199829101562,607.2899780273438,0.0172965450789246,0.0103294821187207,-0.0425463054702017,0.013169583930241,0.0252630469934421,-0.0567152281587458,"Charter Communications, Inc.",0,0.177921784408135,133794746265.5482,0.0127658226326021,0.0500692305713126,0.0093127722483737,0.0240816630692296,0.180999216572673,131519906277.83765,0.0129866272592365,0.0509352552749563,0.0094738510333774,0.024498192640082,0.1828262285793256,130205606629.74763,0.0131177146991593,0.051449397406129,0.0095694803952883,0.0247454781971261,0.0339791686892362,0.11858656470379,0.197797845373891,0.1759569203900451,0.0086404171809772,0.0220387559252241,-0.026871271627932,0.0169271736266174,-0.0201309238173168,-0.0786375046808038,0.5754753616354382,-0.0413713715102006,0.0307088416219927,0.1142748566295861,0.1815765429022344,0.1684591607740187,0.0056452116260844,0.0185863331721135,-0.0073932827138992,0.0132461353879869,-0.0197651758407134,-0.0768483906985776,0.5540837627346681,-0.0429701857926529,0.0279668724506669,0.1088520402031446,0.1685191518467852,0.1580233679922821,0.0052778084003968,0.0155414616390988,-0.0064962179552999,0.0114582184985117,-0.0190373167236247,-0.0743233932311762,0.541505897916437,-0.0301579208466541
