WeekEndingFriday,Ticker,AdjClosePrice_t+1,AdjClosePrice_t+1_Up,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2,WeeklyReturn_1W,WeeklyReturn_4W,Momentum_12W,Volatility_4W,Volatility_12W,Drawdown_12W,QuarterlyReleased,BookToMarket,MarketCap,FreeCashFlowYield,FreeCashFlowYield_TTM,EarningsYield,EarningsYield_TTM,BookToMarket_L1W,MarketCap_L1W,FreeCashFlowYield_L1W,FreeCashFlowYield_TTM_L1W,EarningsYield_L1W,EarningsYield_TTM_L1W,BookToMarket_L2W,MarketCap_L2W,FreeCashFlowYield_L2W,FreeCashFlowYield_TTM_L2W,EarningsYield_L2W,EarningsYield_TTM_L2W,GrossProfitability,GrossProfitability_TTM,OperatingMargin,OperatingMargin_TTM,ROA,ROA_TTM,AssetGrowth,InvestmentIntensity,Accruals,Accruals_TTM,DebtToAssets,WorkingCapitalScaled,GrossProfitability_L1Q,GrossProfitability_TTM_L1Q,OperatingMargin_L1Q,OperatingMargin_TTM_L1Q,ROA_L1Q,ROA_TTM_L1Q,AssetGrowth_L1Q,InvestmentIntensity_L1Q,Accruals_L1Q,Accruals_TTM_L1Q,DebtToAssets_L1Q,WorkingCapitalScaled_L1Q,GrossProfitability_L2Q,GrossProfitability_TTM_L2Q,OperatingMargin_L2Q,OperatingMargin_TTM_L2Q,ROA_L2Q,ROA_TTM_L2Q,AssetGrowth_L2Q,InvestmentIntensity_L2Q,Accruals_L2Q,Accruals_TTM_L2Q,DebtToAssets_L2Q,WorkingCapitalScaled_L2Q,SectorCode
2021-01-01,MA,343.8907470703125,0,346.4546203613281,326.12969970703125,330.33251953125,0.0623215876154645,0.036561620752735,0.0129121342637836,0.0503999972448344,0.0615865591465129,0.0,0,0.0162649740676522,356348554623.70953,0.004178493165413,0.0202301929009153,0.004245842954513,0.0188747783952776,0.0172786306054083,335443249662.7253,0.0044389028591188,0.0214909675697703,0.0045104499837789,0.0200510816859862,0.0170587962050897,339766061468.668,0.0043824271134193,0.0212175400004299,0.0044530639507075,0.0197959736500057,0.0916946255618155,0.4113590968302214,0.5486056815220224,0.5400448861814684,0.0478888396530986,0.233643074250977,0.2160424925907393,0.0052225106032791,-0.0044628726973475,-0.0387731847819206,0.3979869595492815,0.2693865923909603,0.075326049740094,0.4388124802138661,0.5118440779610195,0.5529738058551618,0.0441995829053444,0.2575187308734039,0.2990578626015931,0.0056961434307591,-0.0011828057397204,-0.0414293273570517,0.3890185825007003,0.2943941233230616,0.0994192116940746,0.491618667848176,0.5515091045148416,0.5682526612950656,0.0552401461759331,0.2934943139861172,0.3030612244897959,0.0068193683111459,-0.0054163403811015,-0.0254829026363873,0.406747585486818,0.2744387888279822,6
2021-01-08,MA,314.1616516113281,0,343.8907470703125,346.4546203613281,326.12969970703125,-0.007400314905143,0.0820919192346949,0.0438968699246189,0.0364670058137832,0.0604364119905173,-0.007400314905143,0,0.0164070080069995,353263678394.4597,0.0042149818706732,0.0204068531267183,0.0042829197920273,0.0190396024594683,0.0162649740676522,356348554623.70953,0.004178493165413,0.0202301929009153,0.004245842954513,0.0188747783952776,0.0172786306054083,335443249662.7253,0.0044389028591188,0.0214909675697703,0.0045104499837789,0.0200510816859862,0.0916946255618155,0.4113590968302214,0.5486056815220224,0.5400448861814684,0.0478888396530986,0.233643074250977,0.2160424925907393,0.0052225106032791,-0.0044628726973475,-0.0387731847819206,0.3979869595492815,0.2693865923909603,0.075326049740094,0.4388124802138661,0.5118440779610195,0.5529738058551618,0.0441995829053444,0.2575187308734039,0.2990578626015931,0.0056961434307591,-0.0011828057397204,-0.0414293273570517,0.3890185825007003,0.2943941233230616,0.0994192116940746,0.491618667848176,0.5515091045148416,0.5682526612950656,0.0552401461759331,0.2934943139861172,0.3030612244897959,0.0068193683111459,-0.0054163403811015,-0.0254829026363873,0.406747585486818,0.2744387888279822,6
2021-01-15,MA,319.7303466796875,1,314.1616516113281,343.8907470703125,346.4546203613281,-0.0864492450356796,-0.0489533030016806,-0.0180220484212106,0.0607852901439453,0.0654725390178139,-0.0932098083042468,0,0.0179595981811251,322724369529.1237,0.0046138443222386,0.0223379474271447,0.004688211188413,0.0208413142453843,0.0164070080069995,353263678394.4597,0.0042149818706732,0.0204068531267183,0.0042829197920273,0.0190396024594683,0.0162649740676522,356348554623.70953,0.004178493165413,0.0202301929009153,0.004245842954513,0.0188747783952776,0.0916946255618155,0.4113590968302214,0.5486056815220224,0.5400448861814684,0.0478888396530986,0.233643074250977,0.2160424925907393,0.0052225106032791,-0.0044628726973475,-0.0387731847819206,0.3979869595492815,0.2693865923909603,0.075326049740094,0.4388124802138661,0.5118440779610195,0.5529738058551618,0.0441995829053444,0.2575187308734039,0.2990578626015931,0.0056961434307591,-0.0011828057397204,-0.0414293273570517,0.3890185825007003,0.2943941233230616,0.0994192116940746,0.491618667848176,0.5515091045148416,0.5682526612950656,0.0552401461759331,0.2934943139861172,0.3030612244897959,0.0068193683111459,-0.0054163403811015,-0.0254829026363873,0.406747585486818,0.2744387888279822,6
2021-01-22,MA,307.38775634765625,0,319.7303466796875,314.1616516113281,343.8907470703125,0.0177255722962927,-0.0196221105685634,0.1412379640567889,0.0623933390206486,0.0523933714116363,-0.0771364332037745,0,0.017646797944464,328444855448.5923,0.0045334855312813,0.0219488899899311,0.0046065571583806,0.0204783234945591,0.0179595981811251,322724369529.1237,0.0046138443222386,0.0223379474271447,0.004688211188413,0.0208413142453843,0.0164070080069995,353263678394.4597,0.0042149818706732,0.0204068531267183,0.0042829197920273,0.0190396024594683,0.0916946255618155,0.4113590968302214,0.5486056815220224,0.5400448861814684,0.0478888396530986,0.233643074250977,0.2160424925907393,0.0052225106032791,-0.0044628726973475,-0.0387731847819206,0.3979869595492815,0.2693865923909603,0.075326049740094,0.4388124802138661,0.5118440779610195,0.5529738058551618,0.0441995829053444,0.2575187308734039,0.2990578626015931,0.0056961434307591,-0.0011828057397204,-0.0414293273570517,0.3890185825007003,0.2943941233230616,0.0994192116940746,0.491618667848176,0.5515091045148416,0.5682526612950656,0.0552401461759331,0.2934943139861172,0.3030612244897959,0.0068193683111459,-0.0054163403811015,-0.0254829026363873,0.406747585486818,0.2744387888279822,6
2021-01-29,MA,329.2156677246094,1,307.38775634765625,319.7303466796875,314.1616516113281,-0.0386031243521476,-0.1127618502328756,0.0097271812025703,0.0448778200381814,0.0485850080689569,-0.1127618502328756,0,0.0183553692072844,315765917565.9516,0.0047155184178134,0.0228302030047125,0.0047915240874088,0.0213005889041054,0.017646797944464,328444855448.5923,0.0045334855312813,0.0219488899899311,0.0046065571583806,0.0204783234945591,0.0179595981811251,322724369529.1237,0.0046138443222386,0.0223379474271447,0.004688211188413,0.0208413142453843,0.0916946255618155,0.4113590968302214,0.5486056815220224,0.5400448861814684,0.0478888396530986,0.233643074250977,0.2160424925907393,0.0052225106032791,-0.0044628726973475,-0.0387731847819206,0.3979869595492815,0.2693865923909603,0.075326049740094,0.4388124802138661,0.5118440779610195,0.5529738058551618,0.0441995829053444,0.2575187308734039,0.2990578626015931,0.0056961434307591,-0.0011828057397204,-0.0414293273570517,0.3890185825007003,0.2943941233230616,0.0994192116940746,0.491618667848176,0.5515091045148416,0.5682526612950656,0.0552401461759331,0.2934943139861172,0.3030612244897959,0.0068193683111459,-0.0054163403811015,-0.0254829026363873,0.406747585486818,0.2744387888279822,6
2021-02-05,MA,331.4022827148437,1,329.2156677246094,307.38775634765625,319.7303466796875,0.0710109980836897,-0.0426736673514005,0.0123849355579062,0.0682903644366336,0.0489393174961411,-0.0497581836799858,0,0.0171383612794603,338188692926.33386,0.0044028674853548,0.0213165021503847,0.0044738337846486,0.0198883053770963,0.0183553692072844,315765917565.9516,0.0047155184178134,0.0228302030047125,0.0047915240874088,0.0213005889041054,0.017646797944464,328444855448.5923,0.0045334855312813,0.0219488899899311,0.0046065571583806,0.0204783234945591,0.0916946255618155,0.4113590968302214,0.5486056815220224,0.5400448861814684,0.0478888396530986,0.233643074250977,0.2160424925907393,0.0052225106032791,-0.0044628726973475,-0.0387731847819206,0.3979869595492815,0.2693865923909603,0.075326049740094,0.4388124802138661,0.5118440779610195,0.5529738058551618,0.0441995829053444,0.2575187308734039,0.2990578626015931,0.0056961434307591,-0.0011828057397204,-0.0414293273570517,0.3890185825007003,0.2943941233230616,0.0994192116940746,0.491618667848176,0.5515091045148416,0.5682526612950656,0.0552401461759331,0.2934943139861172,0.3030612244897959,0.0068193683111459,-0.0054163403811015,-0.0254829026363873,0.406747585486818,0.2744387888279822,6
2021-02-12,MA,323.79278564453125,0,331.4022827148437,329.2156677246094,307.38775634765625,0.0066418922445194,0.0548782164057541,0.0570656739425294,0.0450378135401168,0.0474516326251241,-0.0434467799297518,1,0.0179768772804265,355512244997.0,0.0059125952188165,0.0183284826098043,0.0050209241035145,0.0180331341331269,0.0171383612794603,338188692926.33386,0.0044028674853548,0.0213165021503847,0.0044738337846486,0.0198883053770963,0.0183553692072844,315765917565.9516,0.0047155184178134,0.0228302030047125,0.0047915240874088,0.0213005889041054,0.0937946641257741,0.3665711556829035,0.4995145631067961,0.5281354159858833,0.053150309671272,0.2041069723018147,0.148720755233274,0.0044961886612672,-0.0139352072415435,-0.0242079561696045,0.3773225345402572,0.2163530252501191,0.0916946255618155,0.4113590968302214,0.5486056815220224,0.5400448861814684,0.0478888396530986,0.233643074250977,0.2160424925907393,0.0052225106032791,-0.0044628726973475,-0.0387731847819206,0.3979869595492815,0.2693865923909603,0.075326049740094,0.4388124802138661,0.5118440779610195,0.5529738058551618,0.0441995829053444,0.2575187308734039,0.2990578626015931,0.0056961434307591,-0.0011828057397204,-0.0414293273570517,0.3890185825007003,0.2943941233230616,6
2021-02-19,MA,343.8907470703125,1,323.79278564453125,331.4022827148437,329.2156677246094,-0.0229615107294239,0.0127058285428052,-0.0161548404804779,0.0484403439876795,0.0459298011472743,-0.0654106869556599,0,0.0183993604032887,347349030614.0014,0.0060515499245365,0.0187592289763463,0.0051389232232624,0.0184569393749779,0.0179768772804265,355512244997.0,0.0059125952188165,0.0183284826098043,0.0050209241035145,0.0180331341331269,0.0171383612794603,338188692926.33386,0.0044028674853548,0.0213165021503847,0.0044738337846486,0.0198883053770963,0.0937946641257741,0.3665711556829035,0.4995145631067961,0.5281354159858833,0.053150309671272,0.2041069723018147,0.148720755233274,0.0044961886612672,-0.0139352072415435,-0.0242079561696045,0.3773225345402572,0.2163530252501191,0.0916946255618155,0.4113590968302214,0.5486056815220224,0.5400448861814684,0.0478888396530986,0.233643074250977,0.2160424925907393,0.0052225106032791,-0.0044628726973475,-0.0387731847819206,0.3979869595492815,0.2693865923909603,0.075326049740094,0.4388124802138661,0.5118440779610195,0.5529738058551618,0.0441995829053444,0.2575187308734039,0.2990578626015931,0.0056961434307591,-0.0011828057397204,-0.0414293273570517,0.3890185825007003,0.2943941233230616,6
2021-02-26,MA,350.7228698730469,1,343.8907470703125,323.79278564453125,331.4022827148437,0.0620704423224713,0.1187522598700101,0.0288907383405792,0.0449381671556279,0.0492403551460174,-0.007400314905143,0,0.0173240498710974,368909120416.607,0.0056978802736734,0.0176628867094462,0.0048385900516208,0.0173782637652332,0.0183993604032887,347349030614.0014,0.0060515499245365,0.0187592289763463,0.0051389232232624,0.0184569393749779,0.0179768772804265,355512244997.0,0.0059125952188165,0.0183284826098043,0.0050209241035145,0.0180331341331269,0.0937946641257741,0.3665711556829035,0.4995145631067961,0.5281354159858833,0.053150309671272,0.2041069723018147,0.148720755233274,0.0044961886612672,-0.0139352072415435,-0.0242079561696045,0.3773225345402572,0.2163530252501191,0.0916946255618155,0.4113590968302214,0.5486056815220224,0.5400448861814684,0.0478888396530986,0.233643074250977,0.2160424925907393,0.0052225106032791,-0.0044628726973475,-0.0387731847819206,0.3979869595492815,0.2693865923909603,0.075326049740094,0.4388124802138661,0.5118440779610195,0.5529738058551618,0.0441995829053444,0.2575187308734039,0.2990578626015931,0.0056961434307591,-0.0011828057397204,-0.0414293273570517,0.3890185825007003,0.2943941233230616,6
2021-03-05,MA,371.9383850097656,1,350.7228698730469,343.8907470703125,323.79278564453125,0.0198671318171217,0.0653286105642712,0.1035899820323729,0.0353193026461746,0.0464846639203819,0.0,0,0.0169865746776856,376238301203.5689,0.0055868846772797,0.0173188109215771,0.0047443335627709,0.0170397324767082,0.0173240498710974,368909120416.607,0.0056978802736734,0.0176628867094462,0.0048385900516208,0.0173782637652332,0.0183993604032887,347349030614.0014,0.0060515499245365,0.0187592289763463,0.0051389232232624,0.0184569393749779,0.0937946641257741,0.3665711556829035,0.4995145631067961,0.5281354159858833,0.053150309671272,0.2041069723018147,0.148720755233274,0.0044961886612672,-0.0139352072415435,-0.0242079561696045,0.3773225345402572,0.2163530252501191,0.0916946255618155,0.4113590968302214,0.5486056815220224,0.5400448861814684,0.0478888396530986,0.233643074250977,0.2160424925907393,0.0052225106032791,-0.0044628726973475,-0.0387731847819206,0.3979869595492815,0.2693865923909603,0.075326049740094,0.4388124802138661,0.5118440779610195,0.5529738058551618,0.0441995829053444,0.2575187308734039,0.2990578626015931,0.0056961434307591,-0.0011828057397204,-0.0414293273570517,0.3890185825007003,0.2943941233230616,6
