WeekEndingFriday,Ticker,ClosePrice,ClosePrice_t-1,ClosePrice_t-2,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2
2021-01-22,TTE,44.439998626708984,44.22999954223633,45.900001525878906,33.44731521606445,33.289268493652344,34.54617691040039
2021-01-29,TTE,42.08000183105469,44.439998626708984,44.22999954223633,31.671091079711914,33.44731521606445,33.289268493652344
2021-02-05,TTE,42.31999969482422,42.08000183105469,44.439998626708984,31.851726531982422,31.671091079711914,33.44731521606445
2021-02-12,TTE,42.77000045776367,42.31999969482422,42.08000183105469,32.19040298461914,31.851726531982422,31.671091079711914
2021-02-19,TTE,44.970001220703125,42.77000045776367,42.31999969482422,33.846229553222656,32.19040298461914,31.851726531982422
2021-02-26,TTE,46.400001525878906,44.970001220703125,42.77000045776367,34.92250061035156,33.846229553222656,32.19040298461914
2021-03-05,TTE,49.20000076293945,46.400001525878906,44.970001220703125,37.02988815307617,34.92250061035156,33.846229553222656
2021-03-12,TTE,50.2599983215332,49.20000076293945,46.400001525878906,37.82768249511719,37.02988815307617,34.92250061035156
2021-03-19,TTE,48.04999923706055,50.2599983215332,49.20000076293945,36.16435623168945,37.82768249511719,37.02988815307617
2021-03-26,TTE,46.68000030517578,48.04999923706055,50.2599983215332,35.721858978271484,36.16435623168945,37.82768249511719
2021-04-02,TTE,46.380001068115234,46.68000030517578,48.04999923706055,35.492286682128906,35.721858978271484,36.16435623168945
2021-04-09,TTE,44.9900016784668,46.380001068115234,46.68000030517578,34.42857360839844,35.492286682128906,35.721858978271484
2021-04-16,TTE,45.36000061035156,44.9900016784668,46.380001068115234,34.711727142333984,34.42857360839844,35.492286682128906
2021-04-23,TTE,44.470001220703125,45.36000061035156,44.9900016784668,34.03065490722656,34.711727142333984,34.42857360839844
2021-04-30,TTE,44.279998779296875,44.470001220703125,45.36000061035156,33.88525390625,34.03065490722656,34.711727142333984
2021-05-07,TTE,47.900001525878906,44.279998779296875,44.470001220703125,36.65545654296875,33.88525390625,34.03065490722656
2021-05-14,TTE,48.72999954223633,47.900001525878906,44.279998779296875,37.29060745239258,36.65545654296875,33.88525390625
2021-05-21,TTE,47.29999923706055,48.72999954223633,47.900001525878906,36.1963005065918,37.29060745239258,36.65545654296875
2021-05-28,TTE,46.689998626708984,47.29999923706055,48.72999954223633,35.72950744628906,36.1963005065918,37.29060745239258
2021-06-04,TTE,48.56999969482422,46.689998626708984,47.29999923706055,37.16817855834961,35.72950744628906,36.1963005065918
2021-06-11,TTE,48.9900016784668,48.56999969482422,46.689998626708984,37.48957443237305,37.16817855834961,35.72950744628906
2021-06-18,TTE,46.41999816894531,48.9900016784668,48.56999969482422,35.522884368896484,37.48957443237305,37.16817855834961
2021-06-25,TTE,47.59000015258789,46.41999816894531,48.9900016784668,37.038108825683594,35.522884368896484,37.48957443237305
2021-07-02,TTE,45.810001373291016,47.59000015258789,46.41999816894531,35.65277862548828,37.038108825683594,35.522884368896484
2021-07-09,TTE,44.34000015258789,45.810001373291016,47.59000015258789,34.50871658325195,35.65277862548828,37.038108825683594
