WeekEndingFriday,Ticker,ClosePrice,ClosePrice_t-1,ClosePrice_t-2,ClosePrice_t+1,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2,AdjClosePrice_t+1
2020-12-18,KO,53.7400016784668,53.349998474121094,53.849998474121094,53.439998626708984,45.91936492919922,45.58611297607422,46.01335144042969,45.663021087646484
2020-12-25,KO,53.439998626708984,53.7400016784668,53.349998474121094,54.84000015258789,45.663021087646484,45.91936492919922,45.58611297607422,46.85927200317383
2021-01-01,KO,54.84000015258789,53.439998626708984,53.7400016784668,51.08000183105469,46.85927200317383,45.663021087646484,45.91936492919922,43.64645767211914
2021-01-08,KO,51.08000183105469,54.84000015258789,53.439998626708984,48.70000076293945,43.64645767211914,46.85927200317383,45.663021087646484,41.612815856933594
2021-01-15,KO,48.70000076293945,51.08000183105469,54.84000015258789,48.4900016784668,41.612815856933594,43.64645767211914,46.85927200317383,41.43338394165039
2021-01-22,KO,48.4900016784668,48.70000076293945,51.08000183105469,48.150001525878906,41.43338394165039,41.612815856933594,43.64645767211914,41.142860412597656
2021-01-29,KO,48.150001525878906,48.4900016784668,48.70000076293945,49.650001525878906,41.142860412597656,41.43338394165039,41.612815856933594,42.42456817626953
2021-02-05,KO,49.650001525878906,48.150001525878906,48.4900016784668,50.689998626708984,42.42456817626953,41.142860412597656,41.43338394165039,43.31321716308594
2021-02-12,KO,50.689998626708984,49.650001525878906,48.150001525878906,50.11000061035156,43.31321716308594,42.42456817626953,41.142860412597656,42.81761932373047
2021-02-19,KO,50.11000061035156,50.689998626708984,49.650001525878906,48.9900016784668,42.81761932373047,43.31321716308594,42.42456817626953,41.860618591308594
2021-02-26,KO,48.9900016784668,50.11000061035156,50.689998626708984,50.790000915527344,41.860618591308594,42.81761932373047,43.31321716308594,43.39866638183594
2021-03-05,KO,50.790000915527344,48.9900016784668,50.11000061035156,50.36000061035156,43.39866638183594,41.860618591308594,42.81761932373047,43.389408111572266
2021-03-12,KO,50.36000061035156,50.790000915527344,48.9900016784668,50.810001373291016,43.389408111572266,43.39866638183594,41.860618591308594,43.77711486816406
2021-03-19,KO,50.810001373291016,50.36000061035156,50.790000915527344,53.040000915527344,43.77711486816406,43.389408111572266,43.39866638183594,45.698448181152344
