WeekEndingFriday,Ticker,ClosePrice,ClosePrice_t-1,ClosePrice_t-2,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2
2021-01-22,TJX,66.91000366210938,68.45999908447266,70.22000122070312,61.95503234863281,63.390262603759766,65.0199203491211
2021-01-29,TJX,64.04000091552734,66.91000366210938,68.45999908447266,59.29757308959961,61.95503234863281,63.390262603759766
2021-02-05,TJX,68.33000183105469,64.04000091552734,66.91000366210938,63.269893646240234,59.29757308959961,61.95503234863281
2021-02-12,TJX,68.0,68.33000183105469,64.04000091552734,63.202484130859375,63.269893646240234,59.29757308959961
2021-02-19,TJX,67.69000244140625,68.0,68.33000183105469,62.91434097290039,63.202484130859375,63.269893646240234
2021-02-26,TJX,65.98999786376953,67.69000244140625,68.0,61.33428192138672,62.91434097290039,63.202484130859375
2021-03-05,TJX,62.720001220703125,65.98999786376953,67.69000244140625,58.29499053955078,61.33428192138672,62.91434097290039
2021-03-12,TJX,66.83999633789062,62.720001220703125,65.98999786376953,62.12431335449219,58.29499053955078,61.33428192138672
2021-03-19,TJX,66.61000061035156,66.83999633789062,62.720001220703125,61.91053771972656,62.12431335449219,58.29499053955078
2021-03-26,TJX,66.04000091552734,66.61000061035156,66.83999633789062,61.380767822265625,61.91053771972656,62.12431335449219
2021-04-02,TJX,65.9800033569336,66.04000091552734,66.61000061035156,61.324989318847656,61.380767822265625,61.91053771972656
2021-04-09,TJX,69.44999694824219,65.9800033569336,66.04000091552734,64.55018615722656,61.324989318847656,61.380767822265625
2021-04-16,TJX,69.98999786376953,69.44999694824219,65.9800033569336,65.05207061767578,64.55018615722656,61.324989318847656
2021-04-23,TJX,70.38999938964844,69.98999786376953,69.44999694824219,65.4238510131836,65.05207061767578,64.55018615722656
2021-04-30,TJX,71.0,70.38999938964844,69.98999786376953,65.9908218383789,65.4238510131836,65.05207061767578
2021-05-07,TJX,73.77999877929688,71.0,70.38999938964844,68.57467651367188,65.9908218383789,65.4238510131836
2021-05-14,TJX,72.43000030517578,73.77999877929688,71.0,67.56388854980469,68.57467651367188,65.9908218383789
2021-05-21,TJX,67.04000091552734,72.43000030517578,73.77999877929688,62.5359992980957,67.56388854980469,68.57467651367188
2021-05-28,TJX,67.54000091552734,67.04000091552734,72.43000030517578,63.002410888671875,62.5359992980957,67.56388854980469
2021-06-04,TJX,65.63999938964844,67.54000091552734,67.04000091552734,61.23005676269531,63.002410888671875,62.5359992980957
2021-06-11,TJX,65.76000213623047,65.63999938964844,67.54000091552734,61.34200668334961,61.23005676269531,63.002410888671875
2021-06-18,TJX,63.369998931884766,65.76000213623047,65.63999938964844,59.1125602722168,61.34200668334961,61.23005676269531
2021-06-25,TJX,67.52999877929688,63.369998931884766,65.76000213623047,62.99307632446289,59.1125602722168,61.34200668334961
2021-07-02,TJX,68.25,67.52999877929688,63.369998931884766,63.664703369140625,62.99307632446289,59.1125602722168
2021-07-09,TJX,68.36000061035156,68.25,67.52999877929688,63.767311096191406,63.664703369140625,62.99307632446289
2021-07-16,TJX,67.41000366210938,68.36000061035156,68.25,62.88115692138672,63.767311096191406,63.664703369140625
2021-07-23,TJX,68.18000030517578,67.41000366210938,68.36000061035156,63.59941101074219,62.88115692138672,63.767311096191406
