WeekEndingFriday,Ticker,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2
2021-01-22,RIO,52.573612213134766,51.97297286987305,55.99026107788086
2021-01-29,RIO,49.35719299316406,52.573612213134766,51.97297286987305
2021-02-05,RIO,50.687686920166016,49.35719299316406,52.573612213134766
2021-02-12,RIO,54.03327560424805,50.687686920166016,49.35719299316406
2021-02-19,RIO,58.121620178222656,54.03327560424805,50.687686920166016
2021-02-26,RIO,56.448829650878906,58.121620178222656,54.03327560424805
2021-03-05,RIO,56.52107238769531,56.448829650878906,58.121620178222656
2021-03-12,RIO,54.91950225830078,56.52107238769531,56.448829650878906
2021-03-19,RIO,51.729888916015625,54.91950225830078,56.52107238769531
2021-03-26,RIO,52.7435417175293,51.729888916015625,54.91950225830078
2021-04-02,RIO,52.69623565673828,52.7435417175293,51.729888916015625
2021-04-09,RIO,53.655818939208984,52.69623565673828,52.7435417175293
2021-04-16,RIO,57.29820251464844,53.655818939208984,52.69623565673828
2021-04-23,RIO,58.413211822509766,57.29820251464844,53.655818939208984
2021-04-30,RIO,57.48065185546875,58.413211822509766,57.29820251464844
2021-05-07,RIO,62.961116790771484,57.48065185546875,58.413211822509766
2021-05-14,RIO,59.622840881347656,62.961116790771484,57.48065185546875
2021-05-21,RIO,57.87936782836914,59.622840881347656,62.961116790771484
2021-05-28,RIO,59.08222198486328,57.87936782836914,59.622840881347656
2021-06-04,RIO,60.6500129699707,59.08222198486328,57.87936782836914
2021-06-11,RIO,59.11601257324219,60.6500129699707,59.08222198486328
2021-06-18,RIO,54.76408004760742,59.11601257324219,60.6500129699707
2021-06-25,RIO,57.45363235473633,54.76408004760742,59.11601257324219
2021-07-02,RIO,56.51430892944336,57.45363235473633,54.76408004760742
2021-07-09,RIO,58.1091194152832,56.51430892944336,57.45363235473633
2021-07-16,RIO,55.9466667175293,58.1091194152832,56.51430892944336
2021-07-23,RIO,55.93315505981445,55.9466667175293,58.1091194152832
