WeekEndingFriday,Ticker,ClosePrice,ClosePrice_t-1,ClosePrice_t-2,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2
2021-01-22,RTX,67.58000183105469,69.19999694824219,69.86000061035156,60.055973052978516,61.4955940246582,62.08211898803711
2021-01-29,RTX,66.7300033569336,67.58000183105469,69.19999694824219,59.300621032714844,60.055973052978516,61.4955940246582
2021-02-05,RTX,72.33000183105469,66.7300033569336,67.58000183105469,64.27713012695312,59.300621032714844,60.055973052978516
2021-02-12,RTX,72.61000061035156,72.33000183105469,66.7300033569336,64.52593994140625,64.27713012695312,59.300621032714844
2021-02-19,RTX,74.26000213623047,72.61000061035156,72.33000183105469,65.99225616455078,64.52593994140625,64.27713012695312
2021-02-26,RTX,71.98999786376953,74.26000213623047,72.61000061035156,64.36862182617188,65.99225616455078,64.52593994140625
2021-03-05,RTX,75.18000030517578,71.98999786376953,74.26000213623047,67.2209243774414,64.36862182617188,65.99225616455078
2021-03-12,RTX,78.5199966430664,75.18000030517578,71.98999786376953,70.20732116699219,67.2209243774414,64.36862182617188
2021-03-19,RTX,78.36000061035156,78.5199966430664,75.18000030517578,70.06427001953125,70.20732116699219,67.2209243774414
2021-03-26,RTX,78.16999816894531,78.36000061035156,78.5199966430664,69.89436340332031,70.06427001953125,70.20732116699219
2021-04-02,RTX,77.27999877929688,78.16999816894531,78.36000061035156,69.09859466552734,69.89436340332031,70.06427001953125
2021-04-09,RTX,78.29000091552734,77.27999877929688,78.16999816894531,70.00167083740234,69.09859466552734,69.89436340332031
2021-04-16,RTX,78.22000122070312,78.29000091552734,77.27999877929688,69.9390869140625,70.00167083740234,69.09859466552734
2021-04-23,RTX,80.54000091552734,78.22000122070312,78.29000091552734,72.01347351074219,69.9390869140625,70.00167083740234
2021-04-30,RTX,83.23999786376953,80.54000091552734,78.22000122070312,74.42762756347656,72.01347351074219,69.9390869140625
2021-05-07,RTX,85.70999908447266,83.23999786376953,80.54000091552734,76.63613891601562,74.42762756347656,72.01347351074219
2021-05-14,RTX,85.87999725341797,85.70999908447266,83.23999786376953,76.78813171386719,76.63613891601562,74.42762756347656
2021-05-21,RTX,85.80999755859375,85.87999725341797,85.70999908447266,77.18754577636719,76.78813171386719,76.63613891601562
2021-05-28,RTX,88.70999908447266,85.80999755859375,85.87999725341797,79.796142578125,77.18754577636719,76.78813171386719
2021-06-04,RTX,89.0199966430664,88.70999908447266,85.80999755859375,80.07498168945312,79.796142578125,77.18754577636719
2021-06-11,RTX,88.80999755859375,89.0199966430664,88.70999908447266,79.88607025146484,80.07498168945312,79.796142578125
2021-06-18,RTX,85.91999816894531,88.80999755859375,89.0199966430664,77.2864761352539,79.88607025146484,80.07498168945312
2021-06-25,RTX,86.72000122070312,85.91999816894531,88.80999755859375,78.00608825683594,77.2864761352539,79.88607025146484
2021-07-02,RTX,86.69999694824219,86.72000122070312,85.91999816894531,77.98811340332031,78.00608825683594,77.2864761352539
2021-07-09,RTX,86.37999725341797,86.69999694824219,86.72000122070312,77.70027160644531,77.98811340332031,78.00608825683594
2021-07-16,RTX,83.52999877929688,86.37999725341797,86.69999694824219,75.13665008544922,77.70027160644531,77.98811340332031
2021-07-23,RTX,85.80999755859375,83.52999877929688,86.37999725341797,77.18754577636719,75.13665008544922,77.70027160644531
2021-07-30,RTX,86.94999694824219,85.80999755859375,83.52999877929688,78.21298217773438,77.18754577636719,75.13665008544922
2021-08-06,RTX,87.58000183105469,86.94999694824219,85.80999755859375,78.77967834472656,78.21298217773438,77.18754577636719
2021-08-13,RTX,87.25,87.58000183105469,86.94999694824219,78.48283386230469,78.77967834472656,78.21298217773438
2021-08-20,RTX,84.05000305175781,87.25,87.58000183105469,76.05817413330078,78.48283386230469,78.77967834472656
2021-08-27,RTX,85.4000015258789,84.05000305175781,87.25,77.27980041503906,76.05817413330078,78.48283386230469
2021-09-03,RTX,83.6500015258789,85.4000015258789,84.05000305175781,75.69622039794922,77.27980041503906,76.05817413330078
2021-09-10,RTX,83.0,83.6500015258789,85.4000015258789,75.10801696777344,75.69622039794922,77.27980041503906
2021-09-17,RTX,83.38999938964844,83.0,83.6500015258789,75.46094512939453,75.10801696777344,75.69622039794922
2021-09-24,RTX,87.16000366210938,83.38999938964844,83.0,78.87245178222656,75.46094512939453,75.10801696777344
2021-10-01,RTX,87.4800033569336,87.16000366210938,83.38999938964844,79.16203308105469,78.87245178222656,75.46094512939453
2021-10-08,RTX,90.62000274658203,87.4800033569336,87.16000366210938,82.00348663330078,79.16203308105469,78.87245178222656
2021-10-15,RTX,90.91999816894531,90.62000274658203,87.4800033569336,82.27494812011719,82.00348663330078,79.16203308105469
2021-10-22,RTX,91.86000061035156,90.91999816894531,90.62000274658203,83.12554931640625,82.27494812011719,82.00348663330078
2021-10-29,RTX,88.86000061035156,91.86000061035156,90.91999816894531,80.41081237792969,83.12554931640625,82.27494812011719
2021-11-05,RTX,91.18000030517578,88.86000061035156,91.86000061035156,82.51024627685547,80.41081237792969,83.12554931640625
2021-11-12,RTX,88.86000061035156,91.18000030517578,88.86000061035156,80.41081237792969,82.51024627685547,80.41081237792969
2021-11-19,RTX,85.43000030517578,88.86000061035156,91.18000030517578,77.76044464111328,80.41081237792969,82.51024627685547
2021-11-26,RTX,83.0,85.43000030517578,88.86000061035156,75.54859924316406,77.76044464111328,80.41081237792969
