WeekEndingFriday,Ticker,ClosePrice,ClosePrice_t-1,ClosePrice_t-2,ClosePrice_t+1,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2,AdjClosePrice_t+1
2020-12-18,VZ,60.459999084472656,60.349998474121094,61.54999923706055,58.84000015258789,44.04409408569336,43.96396255493164,44.83814239501953,42.863956451416016
2020-12-25,VZ,58.84000015258789,60.459999084472656,60.349998474121094,58.75,42.863956451416016,44.04409408569336,43.96396255493164,42.79838180541992
2021-01-01,VZ,58.75,58.84000015258789,60.459999084472656,57.79999923706055,42.79838180541992,42.863956451416016,44.04409408569336,42.557098388671875
2021-01-08,VZ,57.79999923706055,58.75,58.84000015258789,57.380001068115234,42.557098388671875,42.79838180541992,42.863956451416016,42.24785232543945
2021-01-15,VZ,57.380001068115234,57.79999923706055,58.75,57.470001220703125,42.24785232543945,42.557098388671875,42.79838180541992,42.31412887573242
2021-01-22,VZ,57.470001220703125,57.380001068115234,57.79999923706055,54.75,42.31412887573242,42.24785232543945,42.557098388671875,40.311431884765625
2021-01-29,VZ,54.75,57.470001220703125,57.380001068115234,55.31999969482422,40.311431884765625,42.31412887573242,42.24785232543945,40.731117248535156
2021-02-05,VZ,55.31999969482422,54.75,57.470001220703125,54.20000076293945,40.731117248535156,40.311431884765625,42.31412887573242,39.90647888183594
2021-02-12,VZ,54.20000076293945,55.31999969482422,54.75,56.45000076293945,39.90647888183594,40.731117248535156,40.311431884765625,41.56310272216797
2021-02-19,VZ,56.45000076293945,54.20000076293945,55.31999969482422,55.29999923706055,41.56310272216797,39.90647888183594,40.731117248535156,40.716392517089844
2021-02-26,VZ,55.29999923706055,56.45000076293945,54.20000076293945,56.0,40.716392517089844,41.56310272216797,39.90647888183594,41.231788635253906
2021-03-05,VZ,56.0,55.29999923706055,56.45000076293945,55.630001068115234,41.231788635253906,40.716392517089844,41.56310272216797,40.95936584472656
2021-03-12,VZ,55.630001068115234,56.0,55.29999923706055,56.2400016784668,40.95936584472656,41.231788635253906,40.716392517089844,41.40849685668945
