WeekEndingFriday,Ticker,ClosePrice,ClosePrice_t-1,ClosePrice_t-2,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2
2021-01-22,FCX,30.489999771118164,30.350000381469727,31.149999618530273,28.46523666381836,28.334531784057617,29.08140754699707
2021-01-29,FCX,26.90999984741211,30.489999771118164,30.350000381469727,25.122970581054688,28.46523666381836,28.334531784057617
2021-02-05,FCX,31.729999542236328,26.90999984741211,30.489999771118164,29.62289047241211,25.122970581054688,28.46523666381836
2021-02-12,FCX,31.229999542236328,31.729999542236328,26.90999984741211,29.156089782714844,29.62289047241211,25.122970581054688
2021-02-19,FCX,37.4900016784668,31.229999542236328,31.729999542236328,35.00038528442383,29.156089782714844,29.62289047241211
2021-02-26,FCX,33.90999984741211,37.4900016784668,31.229999542236328,31.658124923706055,35.00038528442383,29.156089782714844
2021-03-05,FCX,35.02000045776367,33.90999984741211,37.4900016784668,32.69440841674805,31.658124923706055,35.00038528442383
2021-03-12,FCX,37.41999816894531,35.02000045776367,33.90999984741211,34.935035705566406,32.69440841674805,31.658124923706055
2021-03-19,FCX,34.9900016784668,37.41999816894531,35.02000045776367,32.666404724121094,34.935035705566406,32.69440841674805
2021-03-26,FCX,32.959999084472656,34.9900016784668,37.41999816894531,30.771209716796875,32.666404724121094,34.935035705566406
2021-04-02,FCX,33.7599983215332,32.959999084472656,34.9900016784668,31.518081665039062,30.771209716796875,32.666404724121094
2021-04-09,FCX,34.040000915527344,33.7599983215332,32.959999084472656,31.779481887817383,31.518081665039062,30.771209716796875
2021-04-16,FCX,38.13999938964844,34.040000915527344,33.7599983215332,35.68657302856445,31.779481887817383,31.518081665039062
2021-04-23,FCX,36.540000915527344,38.13999938964844,34.040000915527344,34.18948745727539,35.68657302856445,31.779481887817383
2021-04-30,FCX,37.709999084472656,36.540000915527344,38.13999938964844,35.28423309326172,34.18948745727539,35.68657302856445
2021-05-07,FCX,43.970001220703125,37.709999084472656,36.540000915527344,41.141544342041016,35.28423309326172,34.18948745727539
2021-05-14,FCX,42.290000915527344,43.970001220703125,37.709999084472656,39.569618225097656,41.141544342041016,35.28423309326172
2021-05-21,FCX,40.869998931884766,42.290000915527344,43.970001220703125,38.24095153808594,39.569618225097656,41.141544342041016
2021-05-28,FCX,42.720001220703125,40.869998931884766,42.290000915527344,39.971954345703125,38.24095153808594,39.569618225097656
2021-06-04,FCX,41.72999954223633,42.720001220703125,40.869998931884766,39.045631408691406,39.971954345703125,38.24095153808594
2021-06-11,FCX,40.849998474121094,41.72999954223633,42.720001220703125,38.22224807739258,39.045631408691406,39.971954345703125
2021-06-18,FCX,34.959999084472656,40.849998474121094,41.72999954223633,32.711124420166016,38.22224807739258,39.045631408691406
2021-06-25,FCX,37.2400016784668,34.959999084472656,40.849998474121094,34.84446716308594,32.711124420166016,38.22224807739258
2021-07-02,FCX,37.13999938964844,37.2400016784668,34.959999084472656,34.75090408325195,34.84446716308594,32.711124420166016
2021-07-09,FCX,36.5,37.13999938964844,37.2400016784668,34.15207290649414,34.75090408325195,34.84446716308594
2021-07-16,FCX,33.20000076293945,36.5,37.13999938964844,31.12968635559082,34.15207290649414,34.75090408325195
2021-07-23,FCX,35.189998626708984,33.20000076293945,36.5,32.99559783935547,31.12968635559082,34.15207290649414
2021-07-30,FCX,38.099998474121094,35.189998626708984,33.20000076293945,35.7241325378418,32.99559783935547,31.12968635559082
2021-08-06,FCX,36.86000061035156,38.099998474121094,35.189998626708984,34.56145477294922,35.7241325378418,32.99559783935547
2021-08-13,FCX,38.099998474121094,36.86000061035156,38.099998474121094,35.7241325378418,34.56145477294922,35.7241325378418
2021-08-20,FCX,32.79999923706055,38.099998474121094,36.86000061035156,30.754627227783203,35.7241325378418,34.56145477294922
2021-08-27,FCX,36.56999969482422,32.79999923706055,38.099998474121094,34.2895393371582,30.754627227783203,35.7241325378418
2021-09-03,FCX,36.13999938964844,36.56999969482422,32.79999923706055,33.8863525390625,34.2895393371582,30.754627227783203
2021-09-10,FCX,35.47999954223633,36.13999938964844,36.56999969482422,33.26750946044922,33.8863525390625,34.2895393371582
2021-09-17,FCX,33.04999923706055,35.47999954223633,36.13999938964844,30.98904037475586,33.26750946044922,33.8863525390625
2021-09-24,FCX,32.2400016784668,33.04999923706055,35.47999954223633,30.229555130004883,30.98904037475586,33.26750946044922
2021-10-01,FCX,32.84000015258789,32.2400016784668,33.04999923706055,30.79214096069336,30.229555130004883,30.98904037475586
2021-10-08,FCX,34.130001068115234,32.84000015258789,32.2400016784668,32.00168991088867,30.79214096069336,30.229555130004883
2021-10-15,FCX,38.63999938964844,34.130001068115234,32.84000015258789,36.30647277832031,32.00168991088867,30.79214096069336
2021-10-22,FCX,37.66999816894531,38.63999938964844,34.130001068115234,35.39504623413086,36.30647277832031,32.00168991088867
2021-10-29,FCX,37.720001220703125,37.66999816894531,38.63999938964844,35.44203567504883,35.39504623413086,36.30647277832031
2021-11-05,FCX,37.040000915527344,37.720001220703125,37.66999816894531,34.803096771240234,35.44203567504883,35.39504623413086
2021-11-12,FCX,41.22999954223633,37.040000915527344,37.720001220703125,38.74006271362305,34.803096771240234,35.44203567504883
2021-11-19,FCX,38.279998779296875,41.22999954223633,37.040000915527344,35.96821212768555,38.74006271362305,34.803096771240234
2021-11-26,FCX,37.2400016784668,38.279998779296875,41.22999954223633,34.99102783203125,35.96821212768555,38.74006271362305
2021-12-03,FCX,36.560001373291016,37.2400016784668,38.279998779296875,34.35208511352539,34.99102783203125,35.96821212768555
2021-12-10,FCX,38.369998931884766,36.560001373291016,37.2400016784668,36.05278015136719,34.35208511352539,34.99102783203125
2021-12-17,FCX,38.0,38.369998931884766,36.560001373291016,35.70512390136719,36.05278015136719,34.35208511352539
2021-12-24,FCX,41.130001068115234,38.0,38.369998931884766,38.64610290527344,35.70512390136719,36.05278015136719
2021-12-31,FCX,41.72999954223633,41.130001068115234,38.0,39.20985794067383,38.64610290527344,35.70512390136719
2022-01-07,FCX,41.880001068115234,41.72999954223633,41.130001068115234,39.35081100463867,39.20985794067383,38.64610290527344
2022-01-14,FCX,44.08000183105469,41.880001068115234,41.72999954223633,41.55599594116211,39.35081100463867,39.20985794067383
2022-01-21,FCX,40.9900016784668,44.08000183105469,41.880001068115234,38.64292907714844,41.55599594116211,39.35081100463867
2022-01-28,FCX,36.040000915527344,40.9900016784668,44.08000183105469,33.97637176513672,38.64292907714844,41.55599594116211
2022-02-04,FCX,38.41999816894531,36.040000915527344,40.9900016784668,36.220088958740234,33.97637176513672,38.64292907714844
2022-02-11,FCX,42.79999923706055,38.41999816894531,36.040000915527344,40.34929656982422,36.220088958740234,33.97637176513672
2022-02-18,FCX,43.02000045776367,42.79999923706055,38.41999816894531,40.55670166015625,40.34929656982422,36.220088958740234
2022-02-25,FCX,46.34000015258789,43.02000045776367,42.79999923706055,43.68659973144531,40.55670166015625,40.34929656982422
2022-03-04,FCX,50.11000061035156,46.34000015258789,43.02000045776367,47.240726470947266,43.68659973144531,40.55670166015625
2022-03-11,FCX,46.93000030517578,50.11000061035156,46.34000015258789,44.24281692504883,47.240726470947266,43.68659973144531
2022-03-18,FCX,48.08000183105469,46.93000030517578,50.11000061035156,45.32696533203125,44.24281692504883,47.240726470947266
2022-03-25,FCX,51.93000030517578,48.08000183105469,46.93000030517578,48.956520080566406,45.32696533203125,44.24281692504883
2022-04-01,FCX,50.959999084472656,51.93000030517578,48.08000183105469,48.04206085205078,48.956520080566406,45.32696533203125
2022-04-08,FCX,48.970001220703125,50.959999084472656,51.93000030517578,46.16600799560547,48.04206085205078,48.956520080566406
2022-04-15,FCX,49.189998626708984,48.970001220703125,50.959999084472656,46.51877975463867,46.16600799560547,48.04206085205078
2022-04-22,FCX,41.90999984741211,49.189998626708984,48.970001220703125,39.634117126464844,46.51877975463867,46.16600799560547
