WeekEndingFriday,Ticker,ClosePrice,ClosePrice_t-1,ClosePrice_t-2,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2
2021-01-22,EQIX,721.1599731445312,707.760009765625,692.4600219726562,651.41552734375,639.3117065429688,625.4912109375
2021-01-29,EQIX,739.9600219726562,721.1599731445312,707.760009765625,668.3974609375,651.41552734375,639.3117065429688
2021-02-05,EQIX,754.2899780273438,739.9600219726562,721.1599731445312,681.341552734375,668.3974609375,651.41552734375
2021-02-12,EQIX,709.8099975585938,754.2899780273438,739.9600219726562,641.163330078125,681.341552734375,668.3974609375
2021-02-19,EQIX,680.219970703125,709.8099975585938,754.2899780273438,614.4349975585938,641.163330078125,681.341552734375
2021-02-26,EQIX,648.3400268554688,680.219970703125,709.8099975585938,588.1676025390625,614.4349975585938,641.163330078125
2021-03-05,EQIX,610.5599975585938,648.3400268554688,680.219970703125,553.8938598632812,588.1676025390625,614.4349975585938
2021-03-12,EQIX,668.0,610.5599975585938,648.3400268554688,606.0031127929688,553.8938598632812,588.1676025390625
2021-03-19,EQIX,653.0599975585938,668.0,610.5599975585938,592.4495239257812,606.0031127929688,553.8938598632812
2021-03-26,EQIX,683.6300048828125,653.0599975585938,668.0,620.182373046875,592.4495239257812,606.0031127929688
2021-04-02,EQIX,678.0,683.6300048828125,653.0599975585938,615.0747680664062,620.182373046875,592.4495239257812
2021-04-09,EQIX,687.4600219726562,678.0,683.6300048828125,623.6569213867188,615.0747680664062,620.182373046875
2021-04-16,EQIX,708.1400146484375,687.4600219726562,678.0,642.4176025390625,623.6569213867188,615.0747680664062
2021-04-23,EQIX,718.1099853515625,708.1400146484375,687.4600219726562,651.4623413085938,642.4176025390625,623.6569213867188
2021-04-30,EQIX,720.760009765625,718.1099853515625,708.1400146484375,653.8663940429688,651.4623413085938,642.4176025390625
2021-05-07,EQIX,713.4500122070312,720.760009765625,718.1099853515625,647.23486328125,653.8663940429688,651.4623413085938
2021-05-14,EQIX,722.02001953125,713.4500122070312,720.760009765625,655.0093994140625,647.23486328125,653.8663940429688
2021-05-21,EQIX,725.219970703125,722.02001953125,713.4500122070312,660.563720703125,655.0093994140625,647.23486328125
2021-05-28,EQIX,736.719970703125,725.219970703125,722.02001953125,671.03857421875,660.563720703125,655.0093994140625
2021-06-04,EQIX,785.3900146484375,736.719970703125,725.219970703125,715.3694458007812,671.03857421875,660.563720703125
2021-06-11,EQIX,816.0399780273438,785.3900146484375,736.719970703125,743.2867431640625,715.3694458007812,671.03857421875
2021-06-18,EQIX,822.77001953125,816.0399780273438,785.3900146484375,749.4169921875,743.2867431640625,715.3694458007812
2021-06-25,EQIX,783.4000244140625,822.77001953125,816.0399780273438,713.5569458007812,749.4169921875,743.2867431640625
2021-07-02,EQIX,800.5,783.4000244140625,822.77001953125,729.1322631835938,713.5569458007812,749.4169921875
2021-07-09,EQIX,820.3200073242188,800.5,783.4000244140625,747.1851196289062,729.1322631835938,713.5569458007812
2021-07-16,EQIX,831.469970703125,820.3200073242188,800.5,757.3411865234375,747.1851196289062,729.1322631835938
2021-07-23,EQIX,833.47998046875,831.469970703125,820.3200073242188,759.1720581054688,757.3411865234375,747.1851196289062
2021-07-30,EQIX,820.4099731445312,833.47998046875,831.469970703125,747.2672729492188,759.1720581054688,757.3411865234375
2021-08-06,EQIX,820.1500244140625,820.4099731445312,833.47998046875,747.0304565429688,747.2672729492188,759.1720581054688
2021-08-13,EQIX,814.0900268554688,820.1500244140625,820.4099731445312,741.5107421875,747.0304565429688,747.2672729492188
2021-08-20,EQIX,835.6300048828125,814.0900268554688,820.1500244140625,763.7941284179688,741.5107421875,747.0304565429688
2021-08-27,EQIX,824.8099975585938,835.6300048828125,814.0900268554688,753.9041137695312,763.7941284179688,741.5107421875
2021-09-03,EQIX,882.8300170898438,824.8099975585938,835.6300048828125,806.9364624023438,753.9041137695312,763.7941284179688
2021-09-10,EQIX,844.0,882.8300170898438,824.8099975585938,771.4444580078125,806.9364624023438,753.9041137695312
2021-09-17,EQIX,872.5800170898438,844.0,882.8300170898438,797.567626953125,771.4444580078125,806.9364624023438
2021-09-24,EQIX,834.6799926757812,872.5800170898438,844.0,762.9255981445312,797.567626953125,771.4444580078125
2021-10-01,EQIX,789.3200073242188,834.6799926757812,872.5800170898438,721.4651489257812,762.9255981445312,797.567626953125
2021-10-08,EQIX,750.9600219726562,789.3200073242188,834.6799926757812,686.4028930664062,721.4651489257812,762.9255981445312
2021-10-15,EQIX,781.3900146484375,750.9600219726562,789.3200073242188,714.2169799804688,686.4028930664062,721.4651489257812
2021-10-22,EQIX,821.02001953125,781.3900146484375,750.9600219726562,750.4401245117188,714.2169799804688,686.4028930664062
2021-10-29,EQIX,837.0700073242188,821.02001953125,781.3900146484375,765.1102905273438,750.4401245117188,714.2169799804688
2021-11-05,EQIX,781.9199829101562,837.0700073242188,821.02001953125,714.7013549804688,765.1102905273438,750.4401245117188
2021-11-12,EQIX,775.3900146484375,781.9199829101562,837.0700073242188,708.7325439453125,714.7013549804688,765.1102905273438
2021-11-19,EQIX,788.530029296875,775.3900146484375,781.9199829101562,723.3450927734375,708.7325439453125,714.7013549804688
2021-11-26,EQIX,793.8400268554688,788.530029296875,775.3900146484375,728.2162475585938,723.3450927734375,708.7325439453125
2021-12-03,EQIX,794.030029296875,793.8400268554688,788.530029296875,728.3905029296875,728.2162475585938,723.3450927734375
2021-12-10,EQIX,797.8900146484375,794.030029296875,793.8400268554688,731.9312133789062,728.3905029296875,728.2162475585938
2021-12-17,EQIX,822.260009765625,797.8900146484375,794.030029296875,754.2869873046875,731.9312133789062,728.3905029296875
2021-12-24,EQIX,818.760009765625,822.260009765625,797.8900146484375,751.0761108398438,754.2869873046875,731.9312133789062
2021-12-31,EQIX,845.8400268554688,818.760009765625,822.260009765625,775.9175415039062,751.0761108398438,754.2869873046875
2022-01-07,EQIX,774.9400024414062,845.8400268554688,818.760009765625,710.8784790039062,775.9175415039062,751.0761108398438
2022-01-14,EQIX,746.760009765625,774.9400024414062,845.8400268554688,685.028076171875,710.8784790039062,775.9175415039062
2022-01-21,EQIX,721.5800170898438,746.760009765625,774.9400024414062,661.9296264648438,685.028076171875,710.8784790039062
2022-01-28,EQIX,707.5599975585938,721.5800170898438,746.760009765625,649.068603515625,661.9296264648438,685.028076171875
2022-02-04,EQIX,702.1500244140625,707.5599975585938,721.5800170898438,644.1056518554688,649.068603515625,661.9296264648438
2022-02-11,EQIX,671.52001953125,702.1500244140625,707.5599975585938,616.0079345703125,644.1056518554688,649.068603515625
2022-02-18,EQIX,692.9400024414062,671.52001953125,702.1500244140625,635.6571044921875,616.0079345703125,644.1056518554688
2022-02-25,EQIX,715.739990234375,692.9400024414062,671.52001953125,656.5724487304688,635.6571044921875,616.0079345703125
2022-03-04,EQIX,720.9199829101562,715.739990234375,692.9400024414062,664.1806030273438,656.5724487304688,635.6571044921875
2022-03-11,EQIX,693.5499877929688,720.9199829101562,715.739990234375,638.9647216796875,664.1806030273438,656.5724487304688
2022-03-18,EQIX,732.260009765625,693.5499877929688,720.9199829101562,674.6279907226562,638.9647216796875,664.1806030273438
2022-03-25,EQIX,710.1400146484375,732.260009765625,693.5499877929688,654.2489624023438,674.6279907226562,638.9647216796875
2022-04-01,EQIX,763.0,710.1400146484375,732.260009765625,702.94873046875,654.2489624023438,674.6279907226562
2022-04-08,EQIX,768.780029296875,763.0,710.1400146484375,708.27392578125,702.94873046875,654.2489624023438
2022-04-15,EQIX,735.239990234375,768.780029296875,763.0,677.37353515625,708.27392578125,702.94873046875
2022-04-22,EQIX,745.4099731445312,735.239990234375,768.780029296875,686.7431030273438,677.37353515625,708.27392578125
2022-04-29,EQIX,719.0800170898438,745.4099731445312,735.239990234375,662.4854125976562,686.7431030273438,677.37353515625
2022-05-06,EQIX,713.4400024414062,719.0800170898438,745.4099731445312,657.289306640625,662.4854125976562,686.7431030273438
2022-05-13,EQIX,659.7999877929688,713.4400024414062,719.0800170898438,607.8710327148438,657.289306640625,662.4854125976562
2022-05-20,EQIX,651.7899780273438,659.7999877929688,713.4400024414062,603.3851318359375,607.8710327148438,657.289306640625
2022-05-27,EQIX,693.6799926757812,651.7899780273438,659.7999877929688,642.1641235351562,603.3851318359375,607.8710327148438
2022-06-03,EQIX,678.4400024414062,693.6799926757812,651.7899780273438,628.0558471679688,642.1641235351562,603.3851318359375
2022-06-10,EQIX,649.1699829101562,678.4400024414062,693.6799926757812,600.9595947265625,628.0558471679688,642.1641235351562
2022-06-17,EQIX,632.8099975585938,649.1699829101562,678.4400024414062,585.8145141601562,600.9595947265625,628.0558471679688
2022-06-24,EQIX,689.1699829101562,632.8099975585938,649.1699829101562,637.989013671875,585.8145141601562,600.9595947265625
2022-07-01,EQIX,673.030029296875,689.1699829101562,632.8099975585938,623.0476684570312,637.989013671875,585.8145141601562
2022-07-08,EQIX,650.52001953125,673.030029296875,689.1699829101562,602.2093505859375,623.0476684570312,637.989013671875
2022-07-15,EQIX,619.75,650.52001953125,673.030029296875,573.7244262695312,602.2093505859375,623.0476684570312
2022-07-22,EQIX,653.780029296875,619.75,650.52001953125,605.227294921875,573.7244262695312,602.2093505859375
2022-07-29,EQIX,703.739990234375,653.780029296875,619.75,651.4769897460938,605.227294921875,573.7244262695312
2022-08-05,EQIX,697.510009765625,703.739990234375,653.780029296875,645.7096557617188,651.4769897460938,605.227294921875
2022-08-12,EQIX,704.5599975585938,697.510009765625,703.739990234375,652.236083984375,645.7096557617188,651.4769897460938
2022-08-19,EQIX,696.7899780273438,704.5599975585938,697.510009765625,647.8528442382812,652.236083984375,645.7096557617188
2022-08-26,EQIX,670.739990234375,696.7899780273438,704.5599975585938,623.63232421875,647.8528442382812,652.236083984375
2022-09-02,EQIX,631.1599731445312,670.739990234375,696.7899780273438,586.8320922851562,623.63232421875,647.8528442382812
2022-09-09,EQIX,657.8900146484375,631.1599731445312,670.739990234375,611.684814453125,586.8320922851562,623.63232421875
2022-09-16,EQIX,624.75,657.8900146484375,631.1599731445312,580.8724365234375,611.684814453125,586.8320922851562
2022-09-23,EQIX,593.1300048828125,624.75,657.8900146484375,551.47314453125,580.8724365234375,611.684814453125
2022-09-30,EQIX,568.8400268554688,593.1300048828125,624.75,528.88916015625,551.47314453125,580.8724365234375
2022-10-07,EQIX,541.8599853515625,568.8400268554688,593.1300048828125,503.8038024902344,528.88916015625,551.47314453125
2022-10-14,EQIX,505.3900146484375,541.8599853515625,568.8400268554688,469.89532470703125,503.8038024902344,528.88916015625
2022-10-21,EQIX,534.5999755859375,505.3900146484375,541.8599853515625,497.05377197265625,469.89532470703125,503.8038024902344
2022-10-28,EQIX,568.0499877929688,534.5999755859375,505.3900146484375,528.1544799804688,497.05377197265625,469.89532470703125
2022-11-04,EQIX,611.0900268554688,568.0499877929688,534.5999755859375,568.1718139648438,528.1544799804688,497.05377197265625
2022-11-11,EQIX,660.5999755859375,611.0900268554688,568.0499877929688,614.2044677734375,568.1718139648438,528.1544799804688
2022-11-18,EQIX,647.4099731445312,660.5999755859375,611.0900268554688,604.8756713867188,614.2044677734375,568.1718139648438
2022-11-25,EQIX,674.6599731445312,647.4099731445312,660.5999755859375,630.335205078125,604.8756713867188,614.2044677734375
2022-12-02,EQIX,691.469970703125,674.6599731445312,647.4099731445312,646.0408935546875,630.335205078125,604.8756713867188
2022-12-09,EQIX,675.7999877929688,691.469970703125,674.6599731445312,631.400390625,646.0408935546875,630.335205078125
2022-12-16,EQIX,667.8400268554688,675.7999877929688,691.469970703125,623.96337890625,631.400390625,646.0408935546875
2022-12-23,EQIX,657.6799926757812,667.8400268554688,675.7999877929688,614.4707641601562,623.96337890625,631.400390625
2022-12-30,EQIX,655.030029296875,657.6799926757812,667.8400268554688,611.9950561523438,614.4707641601562,623.96337890625
2023-01-06,EQIX,673.9400024414062,655.030029296875,657.6799926757812,629.6627197265625,611.9950561523438,614.4707641601562
2023-01-13,EQIX,721.8900146484375,673.9400024414062,655.030029296875,674.4622802734375,629.6627197265625,611.9950561523438
2023-01-20,EQIX,720.0599975585938,721.8900146484375,673.9400024414062,672.7526245117188,674.4622802734375,629.6627197265625
2023-01-27,EQIX,730.219970703125,720.0599975585938,721.8900146484375,682.2450561523438,672.7526245117188,674.4622802734375
2023-02-03,EQIX,733.0,730.219970703125,720.0599975585938,684.8424072265625,682.2450561523438,672.7526245117188
2023-02-10,EQIX,729.75,733.0,730.219970703125,681.8060302734375,684.8424072265625,682.2450561523438
2023-02-17,EQIX,716.760009765625,729.75,733.0,669.6693725585938,681.8060302734375,684.8424072265625
2023-02-24,EQIX,684.7999877929688,716.760009765625,729.75,639.80908203125,669.6693725585938,681.8060302734375
2023-03-03,EQIX,705.4099731445312,684.7999877929688,716.760009765625,659.0650634765625,639.80908203125,669.6693725585938
2023-03-10,EQIX,665.6300048828125,705.4099731445312,684.7999877929688,624.91943359375,659.0650634765625,639.80908203125
2023-03-17,EQIX,690.8499755859375,665.6300048828125,705.4099731445312,648.5969848632812,624.91943359375,659.0650634765625
2023-03-24,EQIX,681.7000122070312,690.8499755859375,665.6300048828125,640.0066528320312,648.5969848632812,624.91943359375
2023-03-31,EQIX,721.0399780273438,681.7000122070312,690.8499755859375,676.9405517578125,640.0066528320312,648.5969848632812
2023-04-07,EQIX,711.22998046875,721.0399780273438,681.7000122070312,667.7305297851562,676.9405517578125,640.0066528320312
2023-04-14,EQIX,688.6799926757812,711.22998046875,721.0399780273438,646.5597534179688,667.7305297851562,676.9405517578125
2023-04-21,EQIX,713.0,688.6799926757812,711.22998046875,669.3922729492188,646.5597534179688,667.7305297851562
2023-04-28,EQIX,724.0800170898438,713.0,688.6799926757812,679.7946166992188,669.3922729492188,646.5597534179688
2023-05-05,EQIX,740.0,724.0800170898438,713.0,694.740966796875,679.7946166992188,669.3922729492188
2023-05-12,EQIX,739.22998046875,740.0,724.0800170898438,694.0178833007812,694.740966796875,679.7946166992188
2023-05-19,EQIX,723.5800170898438,739.22998046875,740.0,679.3251953125,694.0178833007812,694.740966796875
2023-05-26,EQIX,729.1500244140625,723.5800170898438,739.22998046875,687.7818603515625,679.3251953125,694.0178833007812
2023-06-02,EQIX,757.6099853515625,729.1500244140625,723.5800170898438,714.6270751953125,687.7818603515625,679.3251953125
2023-06-09,EQIX,743.6900024414062,757.6099853515625,729.1500244140625,701.4968872070312,714.6270751953125,687.7818603515625
2023-06-16,EQIX,778.6099853515625,743.6900024414062,757.6099853515625,734.435791015625,701.4968872070312,714.6270751953125
2023-06-23,EQIX,746.1099853515625,778.6099853515625,743.6900024414062,703.7794799804688,734.435791015625,701.4968872070312
2023-06-30,EQIX,783.9400024414062,746.1099853515625,778.6099853515625,739.46337890625,703.7794799804688,734.435791015625
2023-07-07,EQIX,772.3099975585938,783.9400024414062,746.1099853515625,728.4931030273438,739.46337890625,703.7794799804688
2023-07-14,EQIX,805.72998046875,772.3099975585938,783.9400024414062,760.0169677734375,728.4931030273438,739.46337890625
2023-07-21,EQIX,807.1199951171875,805.72998046875,772.3099975585938,761.3281860351562,760.0169677734375,728.4931030273438
2023-07-28,EQIX,797.3599853515625,807.1199951171875,805.72998046875,752.1218872070312,761.3281860351562,760.0169677734375
2023-08-04,EQIX,757.8800048828125,797.3599853515625,807.1199951171875,714.8818359375,752.1218872070312,761.3281860351562
2023-08-11,EQIX,774.1699829101562,757.8800048828125,797.3599853515625,730.2476196289062,714.8818359375,752.1218872070312
2023-08-18,EQIX,749.77001953125,774.1699829101562,757.8800048828125,707.2318725585938,730.2476196289062,714.8818359375
2023-08-25,EQIX,770.9199829101562,749.77001953125,774.1699829101562,730.5223999023438,707.2318725585938,730.2476196289062
2023-09-01,EQIX,777.52001953125,770.9199829101562,749.77001953125,736.776611328125,730.5223999023438,707.2318725585938
2023-09-08,EQIX,771.4400024414062,777.52001953125,770.9199829101562,731.01513671875,736.776611328125,730.5223999023438
2023-09-15,EQIX,776.219970703125,771.4400024414062,777.52001953125,735.544677734375,731.01513671875,736.776611328125
2023-09-22,EQIX,731.9099731445312,776.219970703125,771.4400024414062,693.5565185546875,735.544677734375,731.01513671875
2023-09-29,EQIX,726.260009765625,731.9099731445312,776.219970703125,688.20263671875,693.5565185546875,735.544677734375
2023-10-06,EQIX,723.6599731445312,726.260009765625,731.9099731445312,685.7389526367188,688.20263671875,693.5565185546875
