WeekEndingFriday,Ticker,ClosePrice,ClosePrice_t-1,ClosePrice_t-2,ClosePrice_t+1,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2,AdjClosePrice_t+1
2020-12-18,GILD,59.08000183105469,60.7599983215332,61.560001373291016,57.06999969482422,48.484947204589844,49.305606842041016,49.95479202270508,46.83539962768555
2020-12-25,GILD,57.06999969482422,59.08000183105469,60.7599983215332,58.2599983215332,46.83539962768555,48.484947204589844,49.305606842041016,47.8120002746582
2021-01-01,GILD,58.2599983215332,57.06999969482422,59.08000183105469,63.040000915527344,47.8120002746582,46.83539962768555,48.484947204589844,51.73477554321289
2021-01-08,GILD,63.040000915527344,58.2599983215332,57.06999969482422,63.33000183105469,51.73477554321289,47.8120002746582,46.83539962768555,51.97277069091797
2021-01-15,GILD,63.33000183105469,63.040000915527344,58.2599983215332,66.94000244140625,51.97277069091797,51.73477554321289,47.8120002746582,54.93537902832031
2021-01-22,GILD,66.94000244140625,63.33000183105469,63.040000915527344,65.5999984741211,54.93537902832031,51.97277069091797,51.73477554321289,53.83567810058594
2021-01-29,GILD,65.5999984741211,66.94000244140625,63.33000183105469,68.45999908447266,53.83567810058594,54.93537902832031,51.97277069091797,56.182796478271484
2021-02-05,GILD,68.45999908447266,65.5999984741211,66.94000244140625,66.88999938964844,56.182796478271484,53.83567810058594,54.93537902832031,54.89434051513672
2021-02-12,GILD,66.88999938964844,68.45999908447266,65.5999984741211,64.37000274658203,54.89434051513672,56.182796478271484,53.83567810058594,52.826271057128906
2021-02-19,GILD,64.37000274658203,66.88999938964844,68.45999908447266,61.400001525878906,52.826271057128906,54.89434051513672,56.182796478271484,50.388885498046875
2021-02-26,GILD,61.400001525878906,64.37000274658203,66.88999938964844,64.62000274658203,50.388885498046875,52.826271057128906,54.89434051513672,53.03142547607422
2021-03-05,GILD,64.62000274658203,61.400001525878906,64.37000274658203,61.560001373291016,53.03142547607422,50.388885498046875,52.826271057128906,51.0952033996582
2021-03-12,GILD,61.560001373291016,64.62000274658203,61.400001525878906,64.45999908447266,51.0952033996582,53.03142547607422,50.388885498046875,53.50222396850586
2021-03-19,GILD,64.45999908447266,61.560001373291016,64.62000274658203,65.23999786376953,53.50222396850586,51.0952033996582,53.03142547607422,54.149627685546875
2021-03-26,GILD,65.23999786376953,64.45999908447266,61.560001373291016,66.44000244140625,54.149627685546875,53.50222396850586,51.0952033996582,55.14564895629883
2021-04-02,GILD,66.44000244140625,65.23999786376953,64.45999908447266,65.11000061035156,55.14564895629883,54.149627685546875,53.50222396850586,54.04172897338867
2021-04-09,GILD,65.11000061035156,66.44000244140625,65.23999786376953,66.87000274658203,54.04172897338867,55.14564895629883,54.149627685546875,55.50254440307617
2021-04-16,GILD,66.87000274658203,65.11000061035156,66.44000244140625,65.4800033569336,55.50254440307617,54.04172897338867,55.14564895629883,54.34884262084961
2021-04-23,GILD,65.4800033569336,66.87000274658203,65.11000061035156,63.470001220703125,54.34884262084961,55.50254440307617,54.04172897338867,52.68052291870117
2021-04-30,GILD,63.470001220703125,65.4800033569336,66.87000274658203,66.54000091552734,52.68052291870117,54.34884262084961,55.50254440307617,55.228641510009766
2021-05-07,GILD,66.54000091552734,63.470001220703125,65.4800033569336,68.52999877929688,55.228641510009766,52.68052291870117,54.34884262084961,56.8803596496582
2021-05-14,GILD,68.52999877929688,66.54000091552734,63.470001220703125,68.75,56.8803596496582,55.228641510009766,52.68052291870117,57.062965393066406
2021-05-21,GILD,68.75,68.52999877929688,66.54000091552734,66.11000061035156,57.062965393066406,56.8803596496582,55.228641510009766,54.87174606323242
2021-05-28,GILD,66.11000061035156,68.75,68.52999877929688,67.43000030517578,54.87174606323242,57.062965393066406,56.8803596496582,55.967342376708984
2021-06-04,GILD,67.43000030517578,66.11000061035156,68.75,68.7699966430664,55.967342376708984,54.87174606323242,57.062965393066406,57.079551696777344
2021-06-11,GILD,68.7699966430664,67.43000030517578,66.11000061035156,66.61000061035156,57.079551696777344,55.967342376708984,54.87174606323242,55.86349105834961
2021-06-18,GILD,66.61000061035156,68.7699966430664,67.43000030517578,67.87999725341797,55.86349105834961,57.079551696777344,55.967342376708984,56.9285888671875
2021-06-25,GILD,67.87999725341797,66.61000061035156,68.7699966430664,69.30000305175781,56.9285888671875,55.86349105834961,57.079551696777344,58.119503021240234
2021-07-02,GILD,69.30000305175781,67.87999725341797,66.61000061035156,68.22000122070312,58.119503021240234,56.9285888671875,55.86349105834961,57.2137451171875
2021-07-09,GILD,68.22000122070312,69.30000305175781,67.87999725341797,68.62999725341797,57.2137451171875,58.119503021240234,56.9285888671875,57.557594299316406
2021-07-16,GILD,68.62999725341797,68.22000122070312,69.30000305175781,69.0199966430664,57.557594299316406,57.2137451171875,58.119503021240234,57.8846549987793
2021-07-23,GILD,69.0199966430664,68.62999725341797,68.22000122070312,68.29000091552734,57.8846549987793,57.557594299316406,57.2137451171875,57.27245330810547
2021-07-30,GILD,68.29000091552734,69.0199966430664,68.62999725341797,68.77999877929688,57.27245330810547,57.8846549987793,57.557594299316406,57.683380126953125
2021-08-06,GILD,68.77999877929688,68.29000091552734,69.0199966430664,71.16000366210938,57.683380126953125,57.27245330810547,57.8846549987793,59.67942428588867
2021-08-13,GILD,71.16000366210938,68.77999877929688,68.29000091552734,72.44000244140625,59.67942428588867,57.683380126953125,57.27245330810547,60.75292205810547
2021-08-20,GILD,72.44000244140625,71.16000366210938,68.77999877929688,71.27999877929688,60.75292205810547,59.67942428588867,57.683380126953125,59.780052185058594
2021-08-27,GILD,71.27999877929688,72.44000244140625,71.16000366210938,71.95999908447266,59.780052185058594,60.75292205810547,59.67942428588867,60.35034942626953
2021-09-03,GILD,71.95999908447266,71.27999877929688,72.44000244140625,70.98999786376953,60.35034942626953,59.780052185058594,60.75292205810547,59.53684616088867
2021-09-10,GILD,70.98999786376953,71.95999908447266,71.27999877929688,71.61000061035156,59.53684616088867,60.35034942626953,59.780052185058594,60.66216278076172
2021-09-17,GILD,71.61000061035156,70.98999786376953,71.95999908447266,71.19000244140625,60.66216278076172,59.53684616088867,60.35034942626953,60.30636978149414
2021-09-24,GILD,71.19000244140625,71.61000061035156,70.98999786376953,68.55999755859375,60.30636978149414,60.66216278076172,59.53684616088867,58.07844543457031
2021-10-01,GILD,68.55999755859375,71.19000244140625,71.61000061035156,68.05000305175781,58.07844543457031,60.30636978149414,60.66216278076172,57.64640808105469
2021-10-08,GILD,68.05000305175781,68.55999755859375,71.19000244140625,67.62999725341797,57.64640808105469,58.07844543457031,60.30636978149414,57.290626525878906
2021-10-15,GILD,67.62999725341797,68.05000305175781,68.55999755859375,67.23999786376953,57.290626525878906,57.64640808105469,58.07844543457031,56.96023941040039
2021-10-22,GILD,67.23999786376953,67.62999725341797,68.05000305175781,64.87999725341797,56.96023941040039,57.290626525878906,57.64640808105469,54.96104049682617
2021-10-29,GILD,64.87999725341797,67.23999786376953,67.62999725341797,66.31999969482422,54.96104049682617,56.96023941040039,57.290626525878906,56.1808967590332
2021-11-05,GILD,66.31999969482422,64.87999725341797,67.23999786376953,67.4800033569336,56.1808967590332,54.96104049682617,56.96023941040039,57.16355895996094
2021-11-12,GILD,67.4800033569336,66.31999969482422,64.87999725341797,68.69000244140625,57.16355895996094,56.1808967590332,54.96104049682617,58.188568115234375
2021-11-19,GILD,68.69000244140625,67.4800033569336,66.31999969482422,70.2699966430664,58.188568115234375,57.16355895996094,56.1808967590332,59.52702331542969
2021-11-26,GILD,70.2699966430664,68.69000244140625,67.4800033569336,69.55999755859375,59.52702331542969,58.188568115234375,57.16355895996094,58.92555618286133
2021-12-03,GILD,69.55999755859375,70.2699966430664,68.69000244140625,70.25,58.92555618286133,59.52702331542969,58.188568115234375,59.51008224487305
2021-12-10,GILD,70.25,69.55999755859375,70.2699966430664,72.20999908447266,59.51008224487305,58.92555618286133,59.52702331542969,61.79175567626953
2021-12-17,GILD,72.20999908447266,70.25,69.55999755859375,72.4800033569336,61.79175567626953,59.51008224487305,58.92555618286133,62.02279281616211
2021-12-24,GILD,72.4800033569336,72.20999908447266,70.25,72.61000061035156,62.02279281616211,61.79175567626953,59.51008224487305,62.1340446472168
2021-12-31,GILD,72.61000061035156,72.4800033569336,72.20999908447266,71.26000213623047,62.1340446472168,62.02279281616211,61.79175567626953,60.97882080078125
2022-01-07,GILD,71.26000213623047,72.61000061035156,72.4800033569336,71.7699966430664,60.97882080078125,62.1340446472168,62.02279281616211,61.41524124145508
2022-01-14,GILD,71.7699966430664,71.26000213623047,72.61000061035156,68.51000213623047,61.41524124145508,60.97882080078125,62.1340446472168,58.625579833984375
2022-01-21,GILD,68.51000213623047,71.7699966430664,71.26000213623047,68.86000061035156,58.625579833984375,61.41524124145508,60.97882080078125,58.92508316040039
2022-01-28,GILD,68.86000061035156,68.51000213623047,71.7699966430664,63.900001525878906,58.92508316040039,58.625579833984375,61.41524124145508,54.68070602416992
2022-02-04,GILD,63.900001525878906,68.86000061035156,68.51000213623047,62.06999969482422,54.68070602416992,58.92508316040039,58.625579833984375,53.11473083496094
2022-02-11,GILD,62.06999969482422,63.900001525878906,68.86000061035156,61.04999923706055,53.11473083496094,54.68070602416992,58.92508316040039,52.24189376831055
