WeekEndingFriday,Ticker,ClosePrice,ClosePrice_t-1,ClosePrice_t-2,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2
2021-01-22,D,72.29000091552734,72.08000183105469,73.19999694824219,57.41341018676758,57.246620178222656,58.136138916015625
2021-01-29,D,72.88999938964844,72.29000091552734,72.08000183105469,57.88993453979492,57.41341018676758,57.246620178222656
2021-02-05,D,73.73999786376953,72.88999938964844,72.29000091552734,58.56501007080078,57.88993453979492,57.41341018676758
2021-02-12,D,71.87000274658203,73.73999786376953,72.88999938964844,57.0798454284668,58.56501007080078,57.88993453979492
2021-02-19,D,71.1500015258789,71.87000274658203,73.73999786376953,56.508018493652344,57.0798454284668,58.56501007080078
2021-02-26,D,68.31999969482422,71.1500015258789,71.87000274658203,54.260398864746094,56.508018493652344,57.0798454284668
2021-03-05,D,69.86000061035156,68.31999969482422,71.1500015258789,55.99042892456055,54.260398864746094,56.508018493652344
2021-03-12,D,73.54000091552734,69.86000061035156,68.31999969482422,58.93983459472656,55.99042892456055,54.260398864746094
2021-03-19,D,73.3499984741211,73.54000091552734,69.86000061035156,58.78755569458008,58.93983459472656,55.99042892456055
2021-03-26,D,75.77999877929688,73.3499984741211,73.54000091552734,60.735107421875,58.78755569458008,58.93983459472656
2021-04-02,D,75.72000122070312,75.77999877929688,73.3499984741211,60.6870231628418,60.735107421875,58.78755569458008
2021-04-09,D,76.30000305175781,75.72000122070312,75.77999877929688,61.15188980102539,60.6870231628418,60.735107421875
2021-04-16,D,78.88999938964844,76.30000305175781,75.72000122070312,63.22766876220703,61.15188980102539,60.6870231628418
2021-04-23,D,79.37999725341797,78.88999938964844,76.30000305175781,63.620391845703125,63.22766876220703,61.15188980102539
2021-04-30,D,79.9000015258789,79.37999725341797,78.88999938964844,64.03716278076172,63.620391845703125,63.22766876220703
2021-05-07,D,78.44999694824219,79.9000015258789,79.37999725341797,62.87501525878906,64.03716278076172,63.620391845703125
2021-05-14,D,78.06999969482422,78.44999694824219,79.9000015258789,62.570472717285156,62.87501525878906,64.03716278076172
