WeekEndingFriday,Ticker,ClosePrice,ClosePrice_t-1,ClosePrice_t-2,ClosePrice_t+1,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2,AdjClosePrice_t+1,AdjClosePrice_t+1_Up,WeeklyReturn_1W,WeeklyReturn_4W,Momentum_12W,Volatility_4W,Volatility_12W,Drawdown_12W
2020-11-27,KO,52.70000076293945,52.66999816894531,53.45000076293945,53.849998474121094,44.68037796020508,44.654930114746094,45.31624984741211,46.01335144042969,1,0.0005698776236708891,0.09654584155475598,0.04088178585977498,0.04202823830894782,0.03350013990406573,-0.014031873540906958
2020-12-04,KO,53.849998474121094,52.70000076293945,52.66999816894531,53.349998474121094,46.01335144042969,44.68037796020508,44.654930114746094,45.58611297607422,0,0.029833531878620922,0.0975174541423578,0.07151484097646676,0.04206666424675731,0.034292586866677695,0.0
2020-12-11,KO,53.349998474121094,53.849998474121094,52.70000076293945,53.7400016784668,45.58611297607422,46.01335144042969,44.68037796020508,45.91936111450195,1,-0.009285097715792001,0.005955107264409287,0.0657743509257378,0.01982340582331962,0.034471751074243336,-0.009285097715792001
2020-12-18,KO,53.7400016784668,53.349998474121094,53.849998474121094,53.439998626708984,45.91936111450195,45.58611297607422,46.01335144042969,45.66300964355469,0,0.007310299489729166,0.028315596878256244,0.1116867210737369,0.01661296098739636,0.03207541341135986,-0.00204267507115663
2020-12-25,KO,53.439998626708984,53.7400016784668,53.349998474121094,54.84000015258789,45.66300964355469,45.91936111450195,45.58611297607422,46.859275817871094,1,-0.005582644547428295,0.021992465780499737,0.09114698795883602,0.017671097176482308,0.03232743546873039,-0.007613916089736716
2021-01-01,KO,54.84000015258789,53.439998626708984,53.7400016784668,51.08000183105469,46.859275817871094,45.66300964355469,45.91936111450195,43.646461486816406,0,0.026197707589895147,0.018384324352825443,0.0877779267441059,0.016023674705712847,0.03214680099662753,0.0
2021-01-08,KO,51.08000183105469,54.84000015258789,53.439998626708984,48.70000076293945,43.646461486816406,46.859275817871094,45.66300964355469,41.612815856933594,0,-0.0685630384801933,-0.04254917479531173,0.02899288964625213,0.04106483228084169,0.038606566995797606,-0.0685630384801933
2021-01-15,KO,48.70000076293945,51.08000183105469,54.84000015258789,48.4900016784668,41.612815856933594,43.646461486816406,46.859275817871094,41.433380126953125,0,-0.046593596837101736,-0.09378495591064084,-0.028466768434421197,0.04224851907824417,0.04106652919524144,-0.11196203674442229
2021-01-22,KO,48.4900016784668,48.70000076293945,51.08000183105469,48.150001525878906,41.433380126953125,41.612815856933594,43.646461486816406,41.142860412597656,0,-0.004312030471510853,-0.09262704209858341,0.016858020320098976,0.04243386654851678,0.03835168677966907,-0.11579128350183876
2021-01-29,KO,48.150001525878906,48.4900016784668,48.70000076293945,49.650001525878906,41.142860412597656,41.433380126953125,41.612815856933594,42.42456817626953,1,-0.00701173096342389,-0.12199111713743815,-0.01865423833280966,0.031306489205355684,0.037456577229774225,-0.12199111713743815
