WeekEndingFriday,Ticker,ClosePrice,ClosePrice_t-1,ClosePrice_t-2,ClosePrice_t+1,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2,AdjClosePrice_t+1,AdjClosePrice_t+1_Up,WeeklyReturn_1W,WeeklyReturn_4W,Momentum_12W,Volatility_4W,Volatility_12W,Drawdown_12W
2020-11-27,ES,87.93000030517578,88.62999725341797,93.29000091552734,85.54000091552734,71.36843872070312,71.93656921386719,75.71887969970703,69.42860412597656,0,-0.007897658998374135,0.0075629661958589445,0.028448556595100483,0.046708506497335184,0.04373090096125005,-0.05745516833129716
2020-12-04,ES,85.54000091552734,87.93000030517578,88.62999725341797,85.79000091552734,69.42860412597656,71.36843872070312,71.93656921386719,69.63150787353516,1,-0.02718056650108336,-0.07803376733268708,0.04823013788382324,0.024119084510123314,0.04216341947731205,-0.08307407080872076
2020-12-11,ES,85.79000091552734,85.54000091552734,87.93000030517578,84.70999908447266,69.63150787353516,69.42860412597656,71.36843872070312,68.75489807128906,0,0.002922480584377496,-0.08039437258334703,0.0878774095314927,0.0232341684357478,0.04042392224557916,-0.08039437258334703
2020-12-18,ES,84.70999908447266,85.79000091552734,85.54000091552734,84.1500015258789,68.75489807128906,69.63150787353516,69.42860412597656,68.76144409179688,1,-0.012589269269282388,-0.04422884184425069,0.027036655548978494,0.012485427944678522,0.038908043873761906,-0.09197153544844261
2020-12-25,ES,84.1500015258789,84.70999908447266,85.79000091552734,86.51000213623047,68.76144409179688,68.75489807128906,69.63150787353516,70.68988800048828,1,9.520806068286092e-05,-0.03652867676016558,-0.026788450478588133,0.013761574205193866,0.03522590127181438,-0.09188508381928784
2021-01-01,ES,86.51000213623047,84.1500015258789,84.70999908447266,90.33000183105469,70.68988800048828,68.76144409179688,68.75489807128906,73.81131744384766,1,0.028045424789463702,0.018166631612283934,-0.055277222709485985,0.017012395286343785,0.03128204478530448,-0.06641661523735154
2021-01-08,ES,90.33000183105469,86.51000213623047,84.1500015258789,88.56999969482422,73.81131744384766,70.68988800048828,68.76144409179688,72.37315368652344,0,0.04415666132244844,0.06002756076895355,-0.005252690222373069,0.02584307319581365,0.03419729051491497,-0.025192689900122134
2021-01-15,ES,88.56999969482422,90.33000183105469,86.51000213623047,87.41000366210938,72.37315368652344,73.81131744384766,70.68988800048828,71.42529296875,0,-0.0194843258070595,0.052625423304137,-0.030467903450032363,0.028394261160796675,0.03458602844950624,-0.04418615312921148
2021-01-22,ES,87.41000366210938,88.56999969482422,90.33000183105469,87.5,71.42529296875,72.37315368652344,73.81131744384766,71.49885559082031,1,-0.013096855249378758,0.038740444040076705,0.008365621204568408,0.031064820032699284,0.031264185978382555,-0.05670430872703003
2021-01-29,ES,87.5,87.41000366210938,88.56999969482422,87.80000305175781,71.49885559082031,71.42529296875,72.37315368652344,71.74396514892578,1,0.0010299239808857497,0.011443894073314143,-0.05054218849793646,0.028649107013853713,0.02446992684932692,-0.055732785873521706
