WeekEndingFriday,Ticker,ClosePrice,ClosePrice_t-1,ClosePrice_t-2,ClosePrice_t+1,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2,AdjClosePrice_t+1,AdjClosePrice_t+1_Up,WeeklyReturn_1W,WeeklyReturn_4W,Momentum_12W,Volatility_4W,Volatility_12W,Drawdown_12W
2020-11-27,B,22.690000534057617,24.280000686645508,25.889999389648438,23.5,19.51142692565918,20.796382904052734,22.175384521484375,20.207956314086914,1,-0.06178747450082511,-0.14778145577848867,-0.21584163470568363,0.08028460765914079,0.04735155897052339,-0.23429257030912642
2020-12-04,B,23.5,22.690000534057617,24.280000686645508,22.899999618530273,20.207956314086914,19.51142692565918,20.796382904052734,19.692012786865234,0,0.03569853661044853,-0.18278466714607833,-0.20695793559741438,0.059008806393870544,0.04841831158900117,-0.18335039120569174
2020-12-11,B,22.899999618530273,23.5,22.690000534057617,23.270000457763672,19.692012786865234,20.207956314086914,19.51142692565918,20.010175704956055,1,-0.02553170242465419,-0.11198776428039625,-0.20420084600263833,0.04609072828651286,0.04835925867087105,-0.2036495658413694
2020-12-18,B,23.270000457763672,22.899999618530273,23.5,22.899999618530273,20.010175704956055,19.692012786865234,20.207956314086914,19.692012786865234,0,0.016156952645441924,-0.03780499727880404,-0.15660303261611874,0.043552934011477175,0.04866686613190604,-0.1907829695874913
2020-12-25,B,22.899999618530273,23.270000457763672,22.899999618530273,22.780000686645508,19.692012786865234,20.010175704956055,19.692012786865234,19.58881950378418,0,-0.015900056190512046,0.00925538977206064,-0.17566747008384176,0.0283604696150559,0.048264816241210436,-0.2036495658413694
2021-01-01,B,22.780000686645508,22.899999618530273,23.270000457763672,23.969999313354492,19.58881950378418,19.692012786865234,20.010175704956055,20.61211585998535,1,-0.005240362384381858,-0.030638269436040644,-0.18466461653562782,0.017892216718910392,0.047941354973642096,-0.2078227307013205
2021-01-08,B,23.969999313354492,22.780000686645508,22.899999618530273,23.139999389648438,20.61211585998535,19.58881950378418,19.692012786865234,19.89838981628418,0,0.05223879652387886,0.046724683915188026,-0.12713570039083366,0.030066291193706234,0.05179419891917068,-0.1664403435195847
2021-01-15,B,23.139999389648438,23.969999313354492,22.780000686645508,23.469999313354492,19.89838981628418,20.61211585998535,19.58881950378418,20.182161331176758,1,-0.034626529782259774,-0.005586452129162867,-0.13347320155077136,0.03743906003078588,0.052051079866385054,-0.19530362178999405
2021-01-22,B,23.469999313354492,23.139999389648438,23.969999313354492,22.3700008392334,20.182161331176758,19.89838981628418,20.61211585998535,19.236257553100586,0,0.014261029033633132,0.024890728521081318,-0.11848517207728215,0.0364298343339269,0.05251675401040109,-0.1838278233770818
2021-01-29,B,22.3700008392334,23.469999313354492,23.139999389648438,22.329999923706055,19.236257553100586,20.182161331176758,19.89838981628418,19.201858520507812,0,-0.046868309223897175,-0.01799812135772072,-0.22208043333098593,0.04572268284104602,0.045180363644384096,-0.13254006781872252
