WeekEndingFriday,Ticker,ClosePrice,ClosePrice_t-1,ClosePrice_t-2,ClosePrice_t+1,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2,AdjClosePrice_t+1,AdjClosePrice_t+1_Up,WeeklyReturn_1W,WeeklyReturn_4W,Momentum_12W,Volatility_4W,Volatility_12W,Drawdown_12W
2020-11-27,EPD,19.93000030517578,18.989999771118164,18.510000228881836,20.760000228881836,13.546818733215332,12.907881736755371,12.58161449432373,14.110981941223145,1,0.04949975600106238,0.2027761226458542,0.18582554337690493,0.04672732721963552,0.04761285026025231,0.0
2020-12-04,EPD,20.760000228881836,19.93000030517578,18.989999771118164,21.610000610351562,14.110981941223145,13.546818733215332,12.907881736755371,14.68874740600586,1,0.04164543861685743,0.2475960707449385,0.24969041599542985,0.03796329934357503,0.04735689936671363,0.0
2020-12-11,EPD,21.610000610351562,20.760000228881836,19.93000030517578,20.559999465942383,14.68874740600586,14.110981941223145,13.546818733215332,13.975038528442383,0,0.04094438411085055,0.1674771479155377,0.3361011421895872,0.009845016010068711,0.04533919121180949,0.0
2020-12-18,EPD,20.559999465942383,21.610000610351562,20.760000228881836,19.860000610351562,13.975038528442383,14.68874740600586,14.110981941223145,13.499238014221191,0,-0.04858881821820005,0.08267481942046828,0.36133634550072813,0.046471460763040394,0.04228304727464424,-0.04858881821820005
2020-12-25,EPD,19.860000610351562,20.559999465942383,21.610000610351562,19.59000015258789,13.499238014221191,13.975038528442383,14.68874740600586,13.315711975097656,0,-0.034046454559164885,-0.00351231679785291,0.27153729872758037,0.04806529917820523,0.0456586096709584,-0.08098099578581541
2021-01-01,EPD,19.59000015258789,19.860000610351562,20.559999465942383,21.389999389648438,13.315711975097656,13.499238014221191,13.975038528442383,14.539206504821777,1,-0.013595288780758885,-0.05635823002524187,0.18272631923304128,0.03923080607956297,0.044859374138695264,-0.09347532454311269
2021-01-08,EPD,21.389999389648438,19.59000015258789,19.860000610351562,22.940000534057617,14.539206504821777,13.315711975097656,13.499238014221191,15.592774391174316,1,0.09188352316513271,-0.01018064352600534,0.27639206860911814,0.06362055182738448,0.05000415989833472,-0.01018064352600534
2021-01-15,EPD,22.940000534057617,21.389999389648438,19.59000015258789,21.559999465942383,15.592774391174316,14.539206504821777,13.315711975097656,14.654760360717773,0,0.07246391926568574,0.11575895547189186,0.3362733422923798,0.062269680475571194,0.05212378067077101,0.0
2021-01-22,EPD,21.559999465942383,22.940000534057617,21.389999389648438,20.229999542236328,14.654760360717773,15.592774391174316,14.539206504821777,14.055852890014648,0,-0.06015696802407844,0.08559907939094491,0.30114650473252946,0.07175286797708746,0.05522132442340271,-0.06015696802407844
2021-01-29,EPD,20.229999542236328,21.559999465942383,22.940000534057617,21.040000915527344,14.055852890014648,14.654760360717773,15.592774391174316,14.618643760681152,1,-0.040867776474087014,0.055584028574751754,0.2427219388129367,0.07741704455307787,0.05811427572255584,-0.09856626297559867
2021-02-05,EPD,21.040000915527344,20.229999542236328,21.559999465942383,21.790000915527344,14.618643760681152,14.055852890014648,14.654760360717773,15.139744758605957,1,0.040039610194434694,0.005463658270004723,0.1619052361901916,0.0635355158149134,0.050946662620935154,-0.062473207529029184
