WeekEndingFriday,Ticker,ClosePrice,ClosePrice_t-1,ClosePrice_t-2,ClosePrice_t+1,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2,AdjClosePrice_t+1,AdjClosePrice_t+1_Up
2020-12-18,SNAP,52.9900016784668,53.33000183105469,48.099998474121094,50.150001525878906,52.9900016784668,53.33000183105469,48.099998474121094,50.150001525878906,0
2020-12-25,SNAP,50.150001525878906,52.9900016784668,53.33000183105469,50.06999969482422,50.150001525878906,52.9900016784668,53.33000183105469,50.06999969482422,0
2021-01-01,SNAP,50.06999969482422,50.150001525878906,52.9900016784668,52.72999954223633,50.06999969482422,50.150001525878906,52.9900016784668,52.72999954223633,1
2021-01-08,SNAP,52.72999954223633,50.06999969482422,50.150001525878906,50.310001373291016,52.72999954223633,50.06999969482422,50.150001525878906,50.310001373291016,0
2021-01-15,SNAP,50.310001373291016,52.72999954223633,50.06999969482422,53.56999969482422,50.310001373291016,52.72999954223633,50.06999969482422,53.56999969482422,1
2021-01-22,SNAP,53.56999969482422,50.310001373291016,52.72999954223633,52.939998626708984,53.56999969482422,50.310001373291016,52.72999954223633,52.939998626708984,0
2021-01-29,SNAP,52.939998626708984,53.56999969482422,50.310001373291016,63.63999938964844,52.939998626708984,53.56999969482422,50.310001373291016,63.63999938964844,1
2021-02-05,SNAP,63.63999938964844,52.939998626708984,53.56999969482422,61.970001220703125,63.63999938964844,52.939998626708984,53.56999969482422,61.970001220703125,0
2021-02-12,SNAP,61.970001220703125,63.63999938964844,52.939998626708984,65.5199966430664,61.970001220703125,63.63999938964844,52.939998626708984,65.5199966430664,1
2021-02-19,SNAP,65.5199966430664,61.970001220703125,63.63999938964844,65.66000366210938,65.5199966430664,61.970001220703125,63.63999938964844,65.66000366210938,1
2021-02-26,SNAP,65.66000366210938,65.5199966430664,61.970001220703125,57.43000030517578,65.66000366210938,65.5199966430664,61.970001220703125,57.43000030517578,0
2021-03-05,SNAP,57.43000030517578,65.66000366210938,65.5199966430664,62.689998626708984,57.43000030517578,65.66000366210938,65.5199966430664,62.689998626708984,1
2021-03-12,SNAP,62.689998626708984,57.43000030517578,65.66000366210938,58.36000061035156,62.689998626708984,57.43000030517578,65.66000366210938,58.36000061035156,0
2021-03-19,SNAP,58.36000061035156,62.689998626708984,57.43000030517578,51.599998474121094,58.36000061035156,62.689998626708984,57.43000030517578,51.599998474121094,0
2021-03-26,SNAP,51.599998474121094,58.36000061035156,62.689998626708984,54.4900016784668,51.599998474121094,58.36000061035156,62.689998626708984,54.4900016784668,1
2021-04-02,SNAP,54.4900016784668,51.599998474121094,58.36000061035156,63.27000045776367,54.4900016784668,51.599998474121094,58.36000061035156,63.27000045776367,1
2021-04-09,SNAP,63.27000045776367,54.4900016784668,51.599998474121094,61.25,63.27000045776367,54.4900016784668,51.599998474121094,61.25,0
2021-04-16,SNAP,61.25,63.27000045776367,54.4900016784668,61.29999923706055,61.25,63.27000045776367,54.4900016784668,61.29999923706055,1
2021-04-23,SNAP,61.29999923706055,61.25,63.27000045776367,61.81999969482422,61.29999923706055,61.25,63.27000045776367,61.81999969482422,1
2021-04-30,SNAP,61.81999969482422,61.29999923706055,61.25,54.70000076293945,61.81999969482422,61.29999923706055,61.25,54.70000076293945,0
2021-05-07,SNAP,54.70000076293945,61.81999969482422,61.29999923706055,52.9900016784668,54.70000076293945,61.81999969482422,61.29999923706055,52.9900016784668,0
2021-05-14,SNAP,52.9900016784668,54.70000076293945,61.81999969482422,56.61000061035156,52.9900016784668,54.70000076293945,61.81999969482422,56.61000061035156,1
2021-05-21,SNAP,56.61000061035156,52.9900016784668,54.70000076293945,62.119998931884766,56.61000061035156,52.9900016784668,54.70000076293945,62.119998931884766,1
2021-05-28,SNAP,62.119998931884766,56.61000061035156,52.9900016784668,61.0,62.119998931884766,56.61000061035156,52.9900016784668,61.0,0
2021-06-04,SNAP,61.0,62.119998931884766,56.61000061035156,64.08999633789062,61.0,62.119998931884766,56.61000061035156,64.08999633789062,1
2021-06-11,SNAP,64.08999633789062,61.0,62.119998931884766,63.16999816894531,64.08999633789062,61.0,62.119998931884766,63.16999816894531,0
2021-06-18,SNAP,63.16999816894531,64.08999633789062,61.0,67.66999816894531,63.16999816894531,64.08999633789062,61.0,67.66999816894531,1
2021-06-25,SNAP,67.66999816894531,63.16999816894531,64.08999633789062,68.48999786376953,67.66999816894531,63.16999816894531,64.08999633789062,68.48999786376953,1
2021-07-02,SNAP,68.48999786376953,67.66999816894531,63.16999816894531,65.80999755859375,68.48999786376953,67.66999816894531,63.16999816894531,65.80999755859375,0
2021-07-09,SNAP,65.80999755859375,68.48999786376953,67.66999816894531,59.310001373291016,65.80999755859375,68.48999786376953,67.66999816894531,59.310001373291016,0
2021-07-16,SNAP,59.310001373291016,65.80999755859375,68.48999786376953,77.97000122070312,59.310001373291016,65.80999755859375,68.48999786376953,77.97000122070312,1
2021-07-23,SNAP,77.97000122070312,59.310001373291016,65.80999755859375,74.41999816894531,77.97000122070312,59.310001373291016,65.80999755859375,74.41999816894531,0
2021-07-30,SNAP,74.41999816894531,77.97000122070312,59.310001373291016,75.9800033569336,74.41999816894531,77.97000122070312,59.310001373291016,75.9800033569336,1
2021-08-06,SNAP,75.9800033569336,74.41999816894531,77.97000122070312,74.62000274658203,75.9800033569336,74.41999816894531,77.97000122070312,74.62000274658203,0
2021-08-13,SNAP,74.62000274658203,75.9800033569336,74.41999816894531,72.72000122070312,74.62000274658203,75.9800033569336,74.41999816894531,72.72000122070312,0
2021-08-20,SNAP,72.72000122070312,74.62000274658203,75.9800033569336,73.12000274658203,72.72000122070312,74.62000274658203,75.9800033569336,73.12000274658203,1
2021-08-27,SNAP,73.12000274658203,72.72000122070312,74.62000274658203,75.08000183105469,73.12000274658203,72.72000122070312,74.62000274658203,75.08000183105469,1
2021-09-03,SNAP,75.08000183105469,73.12000274658203,72.72000122070312,74.5,75.08000183105469,73.12000274658203,72.72000122070312,74.5,0
2021-09-10,SNAP,74.5,75.08000183105469,73.12000274658203,74.76000213623047,74.5,75.08000183105469,73.12000274658203,74.76000213623047,1
2021-09-17,SNAP,74.76000213623047,74.5,75.08000183105469,83.11000061035156,74.76000213623047,74.5,75.08000183105469,83.11000061035156,1
2021-09-24,SNAP,83.11000061035156,74.76000213623047,74.5,75.25,83.11000061035156,74.76000213623047,74.5,75.25,0
2021-10-01,SNAP,75.25,83.11000061035156,74.76000213623047,75.0,75.25,83.11000061035156,74.76000213623047,75.0,0
2021-10-08,SNAP,75.0,75.25,83.11000061035156,77.33999633789062,75.0,75.25,83.11000061035156,77.33999633789062,1
2021-10-15,SNAP,77.33999633789062,75.0,75.25,55.13999938964844,77.33999633789062,75.0,75.25,55.13999938964844,0
2021-10-22,SNAP,55.13999938964844,77.33999633789062,75.0,52.58000183105469,55.13999938964844,77.33999633789062,75.0,52.58000183105469,0
2021-10-29,SNAP,52.58000183105469,55.13999938964844,77.33999633789062,53.16999816894531,52.58000183105469,55.13999938964844,77.33999633789062,53.16999816894531,1
2021-11-05,SNAP,53.16999816894531,52.58000183105469,55.13999938964844,53.70000076293945,53.16999816894531,52.58000183105469,55.13999938964844,53.70000076293945,1
2021-11-12,SNAP,53.70000076293945,53.16999816894531,52.58000183105469,51.31999969482422,53.70000076293945,53.16999816894531,52.58000183105469,51.31999969482422,0
2021-11-19,SNAP,51.31999969482422,53.70000076293945,53.16999816894531,49.7599983215332,51.31999969482422,53.70000076293945,53.16999816894531,49.7599983215332,0
2021-11-26,SNAP,49.7599983215332,51.31999969482422,53.70000076293945,46.790000915527344,49.7599983215332,51.31999969482422,53.70000076293945,46.790000915527344,0
2021-12-03,SNAP,46.790000915527344,49.7599983215332,51.31999969482422,50.81999969482422,46.790000915527344,49.7599983215332,51.31999969482422,50.81999969482422,1
2021-12-10,SNAP,50.81999969482422,46.790000915527344,49.7599983215332,45.290000915527344,50.81999969482422,46.790000915527344,49.7599983215332,45.290000915527344,0
2021-12-17,SNAP,45.290000915527344,50.81999969482422,46.790000915527344,48.68000030517578,45.290000915527344,50.81999969482422,46.790000915527344,48.68000030517578,1
2021-12-24,SNAP,48.68000030517578,45.290000915527344,50.81999969482422,47.029998779296875,48.68000030517578,45.290000915527344,50.81999969482422,47.029998779296875,0
2021-12-31,SNAP,47.029998779296875,48.68000030517578,45.290000915527344,41.36000061035156,47.029998779296875,48.68000030517578,45.290000915527344,41.36000061035156,0
2022-01-07,SNAP,41.36000061035156,47.029998779296875,48.68000030517578,38.040000915527344,41.36000061035156,47.029998779296875,48.68000030517578,38.040000915527344,0
2022-01-14,SNAP,38.040000915527344,41.36000061035156,47.029998779296875,32.119998931884766,38.040000915527344,41.36000061035156,47.029998779296875,32.119998931884766,0
2022-01-21,SNAP,32.119998931884766,38.040000915527344,41.36000061035156,30.420000076293945,32.119998931884766,38.040000915527344,41.36000061035156,30.420000076293945,0
2022-01-28,SNAP,30.420000076293945,32.119998931884766,38.040000915527344,38.90999984741211,30.420000076293945,32.119998931884766,38.040000915527344,38.90999984741211,1
2022-02-04,SNAP,38.90999984741211,30.420000076293945,32.119998931884766,39.4900016784668,38.90999984741211,30.420000076293945,32.119998931884766,39.4900016784668,1
2022-02-11,SNAP,39.4900016784668,38.90999984741211,30.420000076293945,38.0099983215332,39.4900016784668,38.90999984741211,30.420000076293945,38.0099983215332,0
2022-02-18,SNAP,38.0099983215332,39.4900016784668,38.90999984741211,39.150001525878906,38.0099983215332,39.4900016784668,38.90999984741211,39.150001525878906,1
2022-02-25,SNAP,39.150001525878906,38.0099983215332,39.4900016784668,33.09000015258789,39.150001525878906,38.0099983215332,39.4900016784668,33.09000015258789,0
2022-03-04,SNAP,33.09000015258789,39.150001525878906,38.0099983215332,30.049999237060547,33.09000015258789,39.150001525878906,38.0099983215332,30.049999237060547,0
2022-03-11,SNAP,30.049999237060547,33.09000015258789,39.150001525878906,36.0,30.049999237060547,33.09000015258789,39.150001525878906,36.0,1
2022-03-18,SNAP,36.0,30.049999237060547,33.09000015258789,35.400001525878906,36.0,30.049999237060547,33.09000015258789,35.400001525878906,0
2022-03-25,SNAP,35.400001525878906,36.0,30.049999237060547,37.38999938964844,35.400001525878906,36.0,30.049999237060547,37.38999938964844,1
2022-04-01,SNAP,37.38999938964844,35.400001525878906,36.0,35.66999816894531,37.38999938964844,35.400001525878906,36.0,35.66999816894531,0
2022-04-08,SNAP,35.66999816894531,37.38999938964844,35.400001525878906,33.189998626708984,35.66999816894531,37.38999938964844,35.400001525878906,33.189998626708984,0
2022-04-15,SNAP,33.189998626708984,35.66999816894531,37.38999938964844,29.760000228881836,33.189998626708984,35.66999816894531,37.38999938964844,29.760000228881836,0
2022-04-22,SNAP,29.760000228881836,33.189998626708984,35.66999816894531,28.459999084472656,29.760000228881836,33.189998626708984,35.66999816894531,28.459999084472656,0
2022-04-29,SNAP,28.459999084472656,29.760000228881836,33.189998626708984,24.920000076293945,28.459999084472656,29.760000228881836,33.189998626708984,24.920000076293945,0
2022-05-06,SNAP,24.920000076293945,28.459999084472656,29.760000228881836,24.75,24.920000076293945,28.459999084472656,29.760000228881836,24.75,0
2022-05-13,SNAP,24.75,24.920000076293945,28.459999084472656,23.260000228881836,24.75,24.920000076293945,28.459999084472656,23.260000228881836,0
2022-05-20,SNAP,23.260000228881836,24.75,24.920000076293945,15.579999923706055,23.260000228881836,24.75,24.920000076293945,15.579999923706055,0
2022-05-27,SNAP,15.579999923706055,23.260000228881836,24.75,14.489999771118164,15.579999923706055,23.260000228881836,24.75,14.489999771118164,0
2022-06-03,SNAP,14.489999771118164,15.579999923706055,23.260000228881836,13.279999732971191,14.489999771118164,15.579999923706055,23.260000228881836,13.279999732971191,0
2022-06-10,SNAP,13.279999732971191,14.489999771118164,15.579999923706055,12.420000076293945,13.279999732971191,14.489999771118164,15.579999923706055,12.420000076293945,0
2022-06-17,SNAP,12.420000076293945,13.279999732971191,14.489999771118164,14.699999809265137,12.420000076293945,13.279999732971191,14.489999771118164,14.699999809265137,1
2022-06-24,SNAP,14.699999809265137,12.420000076293945,13.279999732971191,13.170000076293945,14.699999809265137,12.420000076293945,13.279999732971191,13.170000076293945,0
2022-07-01,SNAP,13.170000076293945,14.699999809265137,12.420000076293945,14.960000038146973,13.170000076293945,14.699999809265137,12.420000076293945,14.960000038146973,1
2022-07-08,SNAP,14.960000038146973,13.170000076293945,14.699999809265137,13.649999618530273,14.960000038146973,13.170000076293945,14.699999809265137,13.649999618530273,0
2022-07-15,SNAP,13.649999618530273,14.960000038146973,13.170000076293945,9.960000038146973,13.649999618530273,14.960000038146973,13.170000076293945,9.960000038146973,0
2022-07-22,SNAP,9.960000038146973,13.649999618530273,14.960000038146973,9.880000114440918,9.960000038146973,13.649999618530273,14.960000038146973,9.880000114440918,0
2022-07-29,SNAP,9.880000114440918,9.960000038146973,13.649999618530273,10.180000305175781,9.880000114440918,9.960000038146973,13.649999618530273,10.180000305175781,1
2022-08-05,SNAP,10.180000305175781,9.880000114440918,9.960000038146973,11.619999885559082,10.180000305175781,9.880000114440918,9.960000038146973,11.619999885559082,1
2022-08-12,SNAP,11.619999885559082,10.180000305175781,9.880000114440918,11.5600004196167,11.619999885559082,10.180000305175781,9.880000114440918,11.5600004196167,0
2022-08-19,SNAP,11.5600004196167,11.619999885559082,10.180000305175781,10.670000076293945,11.5600004196167,11.619999885559082,10.180000305175781,10.670000076293945,0
2022-08-26,SNAP,10.670000076293945,11.5600004196167,11.619999885559082,11.220000267028809,10.670000076293945,11.5600004196167,11.619999885559082,11.220000267028809,1
2022-09-02,SNAP,11.220000267028809,10.670000076293945,11.5600004196167,12.649999618530273,11.220000267028809,10.670000076293945,11.5600004196167,12.649999618530273,1
2022-09-09,SNAP,12.649999618530273,11.220000267028809,10.670000076293945,11.300000190734863,12.649999618530273,11.220000267028809,10.670000076293945,11.300000190734863,0
2022-09-16,SNAP,11.300000190734863,12.649999618530273,11.220000267028809,10.319999694824219,11.300000190734863,12.649999618530273,11.220000267028809,10.319999694824219,0
2022-09-23,SNAP,10.319999694824219,11.300000190734863,12.649999618530273,9.819999694824219,10.319999694824219,11.300000190734863,12.649999618530273,9.819999694824219,0
2022-09-30,SNAP,9.819999694824219,10.319999694824219,11.300000190734863,10.65999984741211,9.819999694824219,10.319999694824219,11.300000190734863,10.65999984741211,1
2022-10-07,SNAP,10.65999984741211,9.819999694824219,10.319999694824219,9.989999771118164,10.65999984741211,9.819999694824219,10.319999694824219,9.989999771118164,0
2022-10-14,SNAP,9.989999771118164,10.65999984741211,9.819999694824219,7.760000228881836,9.989999771118164,10.65999984741211,9.819999694824219,7.760000228881836,0
2022-10-21,SNAP,7.760000228881836,9.989999771118164,10.65999984741211,10.079999923706055,7.760000228881836,9.989999771118164,10.65999984741211,10.079999923706055,1
2022-10-28,SNAP,10.079999923706055,7.760000228881836,9.989999771118164,9.140000343322754,10.079999923706055,7.760000228881836,9.989999771118164,9.140000343322754,0
2022-11-04,SNAP,9.140000343322754,10.079999923706055,7.760000228881836,11.579999923706055,9.140000343322754,10.079999923706055,7.760000228881836,11.579999923706055,1
2022-11-11,SNAP,11.579999923706055,9.140000343322754,10.079999923706055,10.520000457763672,11.579999923706055,9.140000343322754,10.079999923706055,10.520000457763672,0
2022-11-18,SNAP,10.520000457763672,11.579999923706055,9.140000343322754,10.180000305175781,10.520000457763672,11.579999923706055,9.140000343322754,10.180000305175781,0
2022-11-25,SNAP,10.180000305175781,10.520000457763672,11.579999923706055,10.5,10.180000305175781,10.520000457763672,11.579999923706055,10.5,1
2022-12-02,SNAP,10.5,10.180000305175781,10.520000457763672,9.449999809265137,10.5,10.180000305175781,10.520000457763672,9.449999809265137,0
2022-12-09,SNAP,9.449999809265137,10.5,10.180000305175781,8.470000267028809,9.449999809265137,10.5,10.180000305175781,8.470000267028809,0
2022-12-16,SNAP,8.470000267028809,9.449999809265137,10.5,8.579999923706055,8.470000267028809,9.449999809265137,10.5,8.579999923706055,1
2022-12-23,SNAP,8.579999923706055,8.470000267028809,9.449999809265137,8.949999809265137,8.579999923706055,8.470000267028809,9.449999809265137,8.949999809265137,1
2022-12-30,SNAP,8.949999809265137,8.579999923706055,8.470000267028809,9.220000267028809,8.949999809265137,8.579999923706055,8.470000267028809,9.220000267028809,1
2023-01-06,SNAP,9.220000267028809,8.949999809265137,8.579999923706055,9.800000190734863,9.220000267028809,8.949999809265137,8.579999923706055,9.800000190734863,1
2023-01-13,SNAP,9.800000190734863,9.220000267028809,8.949999809265137,9.989999771118164,9.800000190734863,9.220000267028809,8.949999809265137,9.989999771118164,1
2023-01-20,SNAP,9.989999771118164,9.800000190734863,9.220000267028809,10.90999984741211,9.989999771118164,9.800000190734863,9.220000267028809,10.90999984741211,1
2023-01-27,SNAP,10.90999984741211,9.989999771118164,9.800000190734863,11.0,10.90999984741211,9.989999771118164,9.800000190734863,11.0,1
2023-02-03,SNAP,11.0,10.90999984741211,9.989999771118164,10.649999618530273,11.0,10.90999984741211,9.989999771118164,10.649999618530273,0
2023-02-10,SNAP,10.649999618530273,11.0,10.90999984741211,10.359999656677246,10.649999618530273,11.0,10.90999984741211,10.359999656677246,0
2023-02-17,SNAP,10.359999656677246,10.649999618530273,11.0,9.8100004196167,10.359999656677246,10.649999618530273,11.0,9.8100004196167,0
2023-02-24,SNAP,9.8100004196167,10.359999656677246,10.649999618530273,10.649999618530273,9.8100004196167,10.359999656677246,10.649999618530273,10.649999618530273,1
2023-03-03,SNAP,10.649999618530273,9.8100004196167,10.359999656677246,10.34000015258789,10.649999618530273,9.8100004196167,10.359999656677246,10.34000015258789,0
2023-03-10,SNAP,10.34000015258789,10.649999618530273,9.8100004196167,10.699999809265137,10.34000015258789,10.649999618530273,9.8100004196167,10.699999809265137,1
2023-03-17,SNAP,10.699999809265137,10.34000015258789,10.649999618530273,11.5600004196167,10.699999809265137,10.34000015258789,10.649999618530273,11.5600004196167,1
