WeekEndingFriday,Ticker,ClosePrice,ClosePrice_t-1,ClosePrice_t-2,ClosePrice_t+1,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2,AdjClosePrice_t+1,AdjClosePrice_t+1_Up,WeeklyReturn_1W,WeeklyReturn_4W,Momentum_12W,Volatility_4W,Volatility_12W,Drawdown_12W
2020-11-27,META,277.80999755859375,269.70001220703125,276.95001220703125,279.70001220703125,275.64691162109375,267.6000671386719,274.79364013671875,277.522216796875,1,0.030070412793476553,0.05587028424243834,-0.017401731720501412,0.07529453169566894,0.05695428801336578,-0.05316775960242348
2020-12-04,META,279.70001220703125,277.80999755859375,269.70001220703125,273.54998779296875,277.522216796875,275.64691162109375,267.6000671386719,271.41998291015625,0,0.006803287454782314,-0.04672618769954329,0.04909812853870332,0.03771609282427149,0.05405172955481229,-0.04672618769954329
2020-12-11,META,273.54998779296875,279.70001220703125,277.80999755859375,276.3999938964844,271.41998291015625,277.522216796875,275.64691162109375,274.2478332519531,1,-0.02198827163154693,-0.012277057157814797,0.08323735833944745,0.02637808396654161,0.05172020109654534,-0.06768703122364605
2020-12-18,META,276.3999938964844,273.54998779296875,279.70001220703125,267.3999938964844,274.2478332519531,271.41998291015625,277.522216796875,265.31793212890625,0,0.010418725664472994,0.02484216907851655,0.0846871776525222,0.021466821870079852,0.05172446883869664,-0.0579735181685348
2020-12-25,META,267.3999938964844,276.3999938964844,273.54998779296875,273.1600036621094,265.31793212890625,274.2478332519531,271.41998291015625,271.0330810546875,1,-0.03256142816939933,-0.037471776597975404,0.028699062675008102,0.021214980636223152,0.052827151002030004,-0.08864724579036198
2021-01-01,META,273.1600036621094,267.3999938964844,276.3999938964844,267.57000732421875,271.0330810546875,265.31793212890625,274.2478332519531,265.4866027832031,0,0.021540756329295085,-0.02338240093742494,0.032936164649886024,0.025746878363142215,0.052939934401112616,-0.06901601818190017
2021-01-08,META,267.57000732421875,273.1600036621094,267.3999938964844,251.36000061035156,265.4866027832031,271.0330810546875,265.31793212890625,249.40281677246094,0,-0.020464211416189593,-0.021860513228744716,0.006167142967679284,0.025433828078015936,0.05339938712744999,-0.08806787121091175
2021-01-15,META,251.36000061035156,267.57000732421875,273.1600036621094,274.5,249.40281677246094,265.4866027832031,271.0330810546875,272.36260986328125,1,-0.0605822886809706,-0.0905933009019142,-0.1173847131154977,0.03412798168291688,0.0513782359428918,-0.14331480669466434
2021-01-22,META,274.5,251.36000061035156,267.57000732421875,258.3299865722656,272.36260986328125,249.40281677246094,265.4866027832031,256.3185729980469,0,0.09205907690997472,0.02655183416306861,0.043289709295434076,0.06522511173058114,0.05430802744465645,-0.06444915859653189
2021-01-29,META,258.3299865722656,274.5,251.36000061035156,268.1000061035156,256.3185729980469,272.36260986328125,249.40281677246094,266.012451171875,1,-0.05890689942091554,-0.054290450447529004,-0.11955955791423889,0.07178771379814063,0.04453179459905735,-0.07640341030551645
2021-02-05,META,268.1000061035156,258.3299865722656,274.5,270.5,266.012451171875,256.3185729980469,272.36260986328125,268.3937683105469,1,0.03781964787195502,0.0019806965140960475,-0.031955575683901616,0.07531810382145658,0.04387595189603484,-0.04147331250753261
2021-02-12,META,270.5,268.1000061035156,258.3299865722656,261.55999755859375,268.3937683105469,266.012451171875,256.3185729980469,259.5234069824219,0,0.008951901041403865,0.07614569788685288,0.0029659976559859302,0.06287131891889475,0.043271575667658435,-0.03289267645555549
2021-02-19,META,261.55999755859375,270.5,268.1000061035156,257.6199951171875,259.5234069824219,268.3937683105469,266.012451171875,255.61407470703125,0,-0.03304980359253906,-0.04714010813490266,-0.058493325914114935,0.04305945531681622,0.04326579513423659,-0.06485538355160547
2021-02-26,META,257.6199951171875,261.55999755859375,270.5,264.2799987792969,255.61407470703125,259.5234069824219,268.3937683105469,262.22216796875,1,-0.015063505526711207,-0.002748526112545835,-0.07894193964975005,0.03070944986786043,0.04322238656595527,-0.06794496176676423
2021-03-05,META,264.2799987792969,257.6199951171875,261.55999755859375,268.3999938964844,262.22216796875,255.61407470703125,259.5234069824219,266.31011962890625,1,0.02585183648158873,-0.014248518016459433,-0.03388775889964912,0.025970281245849585,0.04381441066483811,-0.04384962732651776
2021-03-12,META,268.3999938964844,264.2799987792969,257.6199951171875,290.1099853515625,266.31011962890625,262.22216796875,255.61407470703125,287.85107421875,1,0.015589649387093063,-0.007763401865686137,-0.028943578255199776,0.027199418053641358,0.04397278012949144,-0.02222217740318022
2021-03-19,META,290.1099853515625,268.3999938964844,264.2799987792969,283.0199890136719,287.85107421875,266.31011962890625,262.22216796875,280.8162536621094,0,0.08088672942605535,0.10915264856339846,0.08492883202065626,0.04001873445889951,0.048650231180309686,0.0
2021-03-26,META,283.0199890136719,290.1099853515625,268.3999938964844,298.6600036621094,280.8162536621094,287.85107421875,266.31011962890625,296.33453369140625,1,-0.024439097806856047,0.0985946450091344,0.03609586169094947,0.04341934010592212,0.049283578683498,-0.024439097806856047
2021-04-02,META,298.6600036621094,283.0199890136719,290.1099853515625,312.4599914550781,296.33453369140625,280.8162536621094,287.85107421875,310.027099609375,1,0.0552613313044521,0.13008955721364313,0.11619392686791663,0.04613585095616918,0.05068683153418448,0.0
2021-04-09,META,312.4599914550781,298.6600036621094,283.0199890136719,306.17999267578125,310.027099609375,296.33453369140625,280.8162536621094,303.79595947265625,0,0.04620644697532206,0.16415816282680806,0.24307777923865137,0.04507203052740666,0.04628125594005477,0.0
2021-04-16,META,306.17999267578125,312.4599914550781,298.6600036621094,301.1300048828125,303.79595947265625,310.027099609375,296.33453369140625,298.7853088378906,0,-0.02009869506430184,0.05539282872986284,0.1154099295242974,0.04234706489186794,0.041301008550352444,-0.02009869506430184
2021-04-23,META,301.1300048828125,306.17999267578125,312.4599914550781,325.0799865722656,298.7853088378906,303.79595947265625,310.027099609375,322.54876708984375,1,-0.016493473591496555,0.0639886578552622,0.16567951102071454,0.04005259672399211,0.03639972898289528,-0.036260671359531815
2021-04-30,META,325.0799865722656,301.1300048828125,306.17999267578125,319.0799865722656,322.54876708984375,298.7853088378906,303.79595947265625,316.59552001953125,0,0.0795335565338866,0.08846162164054827,0.21253259262454494,0.04881864553853254,0.04067871436079337,0.0
