WeekEndingFriday,Ticker,ClosePrice,ClosePrice_t-1,ClosePrice_t-2,ClosePrice_t+1,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2,AdjClosePrice_t+1,AdjClosePrice_t+1_Up
2020-12-18,LMT,356.0299987792969,361.7099914550781,366.6099853515625,351.9700012207031,308.70074462890625,313.6256103515625,317.8742370605469,305.180419921875,0
2020-12-25,LMT,351.9700012207031,356.0299987792969,361.7099914550781,354.9800109863281,305.180419921875,308.70074462890625,313.6256103515625,307.790283203125,1
2021-01-01,LMT,354.9800109863281,351.9700012207031,356.0299987792969,336.1000061035156,307.790283203125,305.180419921875,308.70074462890625,291.4202575683594,0
2021-01-08,LMT,336.1000061035156,354.9800109863281,351.9700012207031,347.2699890136719,291.4202575683594,307.790283203125,305.180419921875,301.1053161621094,1
2021-01-15,LMT,347.2699890136719,336.1000061035156,354.9800109863281,339.8800048828125,301.1053161621094,291.4202575683594,307.790283203125,294.6976623535156,0
2021-01-22,LMT,339.8800048828125,347.2699890136719,336.1000061035156,321.82000732421875,294.6976623535156,301.1053161621094,291.4202575683594,279.03851318359375,0
2021-01-29,LMT,321.82000732421875,339.8800048828125,347.2699890136719,337.0400085449219,279.03851318359375,294.6976623535156,301.1053161621094,292.23516845703125,1
2021-02-05,LMT,337.0400085449219,321.82000732421875,339.8800048828125,337.7300109863281,292.23516845703125,279.03851318359375,294.6976623535156,292.83343505859375,1
2021-02-12,LMT,337.7300109863281,337.0400085449219,321.82000732421875,335.4200134277344,292.83343505859375,292.23516845703125,279.03851318359375,290.8305358886719,0
2021-02-19,LMT,335.4200134277344,337.7300109863281,337.0400085449219,330.25,290.8305358886719,292.83343505859375,292.23516845703125,288.5434265136719,0
2021-02-26,LMT,330.25,335.4200134277344,337.7300109863281,340.42999267578125,288.5434265136719,290.8305358886719,292.83343505859375,297.4377746582031,1
2021-03-05,LMT,340.42999267578125,330.25,335.4200134277344,340.19000244140625,297.4377746582031,288.5434265136719,290.8305358886719,297.2281494140625,0
2021-03-12,LMT,340.19000244140625,340.42999267578125,330.25,355.07000732421875,297.2281494140625,297.4377746582031,288.5434265136719,310.22894287109375,1
2021-03-19,LMT,355.07000732421875,340.19000244140625,340.42999267578125,364.7099914550781,310.22894287109375,297.2281494140625,297.4377746582031,318.6514892578125,1
2021-03-26,LMT,364.7099914550781,355.07000732421875,340.19000244140625,371.0199890136719,318.6514892578125,310.22894287109375,297.2281494140625,324.1646728515625,1
2021-04-02,LMT,371.0199890136719,364.7099914550781,355.07000732421875,386.2300109863281,324.1646728515625,318.6514892578125,310.22894287109375,337.4538269042969,1
