WeekEndingFriday,Ticker,AdjClosePrice_t+1,AdjClosePrice_t+1_Up,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2,QuarterlyReleased,BookToMarket,MarketCap,FreeCashFlowYield,FreeCashFlowYield_TTM,EarningsYield,EarningsYield_TTM,BookToMarket_L1W,MarketCap_L1W,FreeCashFlowYield_L1W,FreeCashFlowYield_TTM_L1W,EarningsYield_L1W,EarningsYield_TTM_L1W,BookToMarket_L2W,MarketCap_L2W,FreeCashFlowYield_L2W,FreeCashFlowYield_TTM_L2W,EarningsYield_L2W,EarningsYield_TTM_L2W,GrossProfitability,GrossProfitability_TTM,OperatingMargin,OperatingMargin_TTM,ROA,ROA_TTM,AssetGrowth,InvestmentIntensity,Accruals,Accruals_TTM,DebtToAssets,WorkingCapitalScaled,GrossProfitability_L1Q,GrossProfitability_TTM_L1Q,OperatingMargin_L1Q,OperatingMargin_TTM_L1Q,ROA_L1Q,ROA_TTM_L1Q,AssetGrowth_L1Q,InvestmentIntensity_L1Q,Accruals_L1Q,Accruals_TTM_L1Q,DebtToAssets_L1Q,WorkingCapitalScaled_L1Q,GrossProfitability_L2Q,GrossProfitability_TTM_L2Q,OperatingMargin_L2Q,OperatingMargin_TTM_L2Q,ROA_L2Q,ROA_TTM_L2Q,AssetGrowth_L2Q,InvestmentIntensity_L2Q,Accruals_L2Q,Accruals_TTM_L2Q,DebtToAssets_L2Q,WorkingCapitalScaled_L2Q
2021-01-01,SPOT,353.1099853515625,1,314.6600036621094,328.3900146484375,336.1000061035156,0,0.067324603316365,36568476704.28912,0.0028713255093747,0.0076568680249992,-0.0027619416804461,-0.0181850615593731,0.0645097566342164,38164121467.0799,0.0027512751758368,0.0073367338022316,-0.0026464646929478,-0.0174247427803001,0.0630299302034314,39060144602.0,0.0026881620913053,0.0071684322434808,-0.0025857559163984,-0.0170250265782669,0.0849761960743542,0.3553501282776367,-0.020253164556962,-0.0397779833487511,-0.0175513206615741,-0.1234628188634422,0.146800128936978,0.0029541826856114,-0.038751925817139,-0.1772509611366898,0.1027064536665013,-0.0390353919838805,0.0867387951127334,0.3505357233609116,-0.0884065643197459,-0.0282671036460467,-0.0644655763259564,-0.0606768695849809,0.0776883171676127,0.0025351631139421,-0.0715278164290808,-0.1135390908886928,0.1105890856342685,-0.0894470544559354,0.0931288492456951,0.3417209618200205,-0.0091991341991342,-0.0060554851429376,0.0001973068839951,-0.0080691934971229,-0.0932673910876994,0.0023676826079414,0.0019730688399511,-0.0785281398300564,0.1241543970532434,-0.0389972145248005
2021-01-08,SPOT,319.82000732421875,0,353.1099853515625,314.6600036621094,328.3900146484375,0,0.0599936586471378,41036973632.16996,0.002558668213235,0.0068231152352935,-0.0024611951384451,-0.0162048986838222,0.067324603316365,36568476704.28912,0.0028713255093747,0.0076568680249992,-0.0027619416804461,-0.0181850615593731,0.0645097566342164,38164121467.0799,0.0027512751758368,0.0073367338022316,-0.0026464646929478,-0.0174247427803001,0.0849761960743542,0.3553501282776367,-0.020253164556962,-0.0397779833487511,-0.0175513206615741,-0.1234628188634422,0.146800128936978,0.0029541826856114,-0.038751925817139,-0.1772509611366898,0.1027064536665013,-0.0390353919838805,0.0867387951127334,0.3505357233609116,-0.0884065643197459,-0.0282671036460467,-0.0644655763259564,-0.0606768695849809,0.0776883171676127,0.0025351631139421,-0.0715278164290808,-0.1135390908886928,0.1105890856342685,-0.0894470544559354,0.0931288492456951,0.3417209618200205,-0.0091991341991342,-0.0060554851429376,0.0001973068839951,-0.0080691934971229,-0.0932673910876994,0.0023676826079414,0.0019730688399511,-0.0785281398300564,0.1241543970532434,-0.0389972145248005
2021-01-15,SPOT,338.9599914550781,1,319.82000732421875,353.1099853515625,314.6600036621094,0,0.0662383823429837,37168150865.33857,0.0028249992952411,0.0075333314539765,-0.0027173802744701,-0.0178916622031942,0.0599936586471378,41036973632.16996,0.002558668213235,0.0068231152352935,-0.0024611951384451,-0.0162048986838222,0.067324603316365,36568476704.28912,0.0028713255093747,0.0076568680249992,-0.0027619416804461,-0.0181850615593731,0.0849761960743542,0.3553501282776367,-0.020253164556962,-0.0397779833487511,-0.0175513206615741,-0.1234628188634422,0.146800128936978,0.0029541826856114,-0.038751925817139,-0.1772509611366898,0.1027064536665013,-0.0390353919838805,0.0867387951127334,0.3505357233609116,-0.0884065643197459,-0.0282671036460467,-0.0644655763259564,-0.0606768695849809,0.0776883171676127,0.0025351631139421,-0.0715278164290808,-0.1135390908886928,0.1105890856342685,-0.0894470544559354,0.0931288492456951,0.3417209618200205,-0.0091991341991342,-0.0060554851429376,0.0001973068839951,-0.0080691934971229,-0.0932673910876994,0.0023676826079414,0.0019730688399511,-0.0785281398300564,0.1241543970532434,-0.0389972145248005
2021-01-22,SPOT,315.0,0,338.9599914550781,319.82000732421875,353.1099853515625,0,0.0624981132290505,39392520202.60391,0.0026654806409938,0.0071079483759836,-0.0025639385213369,-0.016881377392961,0.0662383823429837,37168150865.33857,0.0028249992952411,0.0075333314539765,-0.0027173802744701,-0.0178916622031942,0.0599936586471378,41036973632.16996,0.002558668213235,0.0068231152352935,-0.0024611951384451,-0.0162048986838222,0.0849761960743542,0.3553501282776367,-0.020253164556962,-0.0397779833487511,-0.0175513206615741,-0.1234628188634422,0.146800128936978,0.0029541826856114,-0.038751925817139,-0.1772509611366898,0.1027064536665013,-0.0390353919838805,0.0867387951127334,0.3505357233609116,-0.0884065643197459,-0.0282671036460467,-0.0644655763259564,-0.0606768695849809,0.0776883171676127,0.0025351631139421,-0.0715278164290808,-0.1135390908886928,0.1105890856342685,-0.0894470544559354,0.0931288492456951,0.3417209618200205,-0.0091991341991342,-0.0060554851429376,0.0001973068839951,-0.0080691934971229,-0.0932673910876994,0.0023676826079414,0.0019730688399511,-0.0785281398300564,0.1241543970532434,-0.0389972145248005
2021-01-29,SPOT,310.7699890136719,0,315.0,338.9599914550781,319.82000732421875,0,0.0672519362732618,36607989664.36347,0.0028682263342696,0.0076486035580525,-0.0027589605691546,-0.0181654334503747,0.0624981132290505,39392520202.60391,0.0026654806409938,0.0071079483759836,-0.0025639385213369,-0.016881377392961,0.0662383823429837,37168150865.33857,0.0028249992952411,0.0075333314539765,-0.0027173802744701,-0.0178916622031942,0.0849761960743542,0.3553501282776367,-0.020253164556962,-0.0397779833487511,-0.0175513206615741,-0.1234628188634422,0.146800128936978,0.0029541826856114,-0.038751925817139,-0.1772509611366898,0.1027064536665013,-0.0390353919838805,0.0867387951127334,0.3505357233609116,-0.0884065643197459,-0.0282671036460467,-0.0644655763259564,-0.0606768695849809,0.0776883171676127,0.0025351631139421,-0.0715278164290808,-0.1135390908886928,0.1105890856342685,-0.0894470544559354,0.0931288492456951,0.3417209618200205,-0.0091991341991342,-0.0060554851429376,0.0001973068839951,-0.0080691934971229,-0.0932673910876994,0.0023676826079414,0.0019730688399511,-0.0785281398300564,0.1241543970532434,-0.0389972145248005
2021-02-05,SPOT,339.70001220703125,1,310.7699890136719,315.0,338.9599914550781,1,0.0573157424414206,48878420128.0,0.001473042700878,0.0037030656785961,-0.0025573658001354,-0.0118866362390296,0.0672519362732618,36607989664.36347,0.0028682263342696,0.0076486035580525,-0.0027589605691546,-0.0181654334503747,0.0624981132290505,39392520202.60391,0.0026654806409938,0.0071079483759836,-0.0025639385213369,-0.016881377392961,0.0910081822726435,0.3540664674890559,-0.0318265682656826,-0.0371827411167512,-0.0197843874505746,-0.1020906290874151,0.2476698240930563,0.0055396284861609,-0.0367198231082666,-0.1329510836678619,0.0912108755379261,-0.0844135315412933,0.0849761960743542,0.3553501282776367,-0.020253164556962,-0.0397779833487511,-0.0175513206615741,-0.1234628188634422,0.146800128936978,0.0029541826856114,-0.038751925817139,-0.1772509611366898,0.1027064536665013,-0.0390353919838805,0.0867387951127334,0.3505357233609116,-0.0884065643197459,-0.0282671036460467,-0.0644655763259564,-0.0606768695849809,0.0776883171676127,0.0025351631139421,-0.0715278164290808,-0.1135390908886928,0.1105890856342685,-0.0894470544559354
2021-02-12,SPOT,364.5899963378906,1,339.70001220703125,310.7699890136719,315.0,0,0.0524345363813974,53428582234.85516,0.0013475933103279,0.0033876998495745,-0.0023395717193194,-0.0108743293513967,0.0573157424414206,48878420128.0,0.001473042700878,0.0037030656785961,-0.0025573658001354,-0.0118866362390296,0.0672519362732618,36607989664.36347,0.0028682263342696,0.0076486035580525,-0.0027589605691546,-0.0181654334503747,0.0910081822726435,0.3540664674890559,-0.0318265682656826,-0.0371827411167512,-0.0197843874505746,-0.1020906290874151,0.2476698240930563,0.0055396284861609,-0.0367198231082666,-0.1329510836678619,0.0912108755379261,-0.0844135315412933,0.0849761960743542,0.3553501282776367,-0.020253164556962,-0.0397779833487511,-0.0175513206615741,-0.1234628188634422,0.146800128936978,0.0029541826856114,-0.038751925817139,-0.1772509611366898,0.1027064536665013,-0.0390353919838805,0.0867387951127334,0.3505357233609116,-0.0884065643197459,-0.0282671036460467,-0.0644655763259564,-0.0606768695849809,0.0776883171676127,0.0025351631139421,-0.0715278164290808,-0.1135390908886928,0.1105890856342685,-0.0894470544559354
2021-02-19,SPOT,307.3800048828125,0,364.5899963378906,339.70001220703125,310.7699890136719,0,0.0488549132662519,57343320286.58472,0.0012555952400413,0.0031564269228816,-0.0021798528472939,-0.0101319560342222,0.0524345363813974,53428582234.85516,0.0013475933103279,0.0033876998495745,-0.0023395717193194,-0.0108743293513967,0.0573157424414206,48878420128.0,0.001473042700878,0.0037030656785961,-0.0025573658001354,-0.0118866362390296,0.0910081822726435,0.3540664674890559,-0.0318265682656826,-0.0371827411167512,-0.0197843874505746,-0.1020906290874151,0.2476698240930563,0.0055396284861609,-0.0367198231082666,-0.1329510836678619,0.0912108755379261,-0.0844135315412933,0.0849761960743542,0.3553501282776367,-0.020253164556962,-0.0397779833487511,-0.0175513206615741,-0.1234628188634422,0.146800128936978,0.0029541826856114,-0.038751925817139,-0.1772509611366898,0.1027064536665013,-0.0390353919838805,0.0867387951127334,0.3505357233609116,-0.0884065643197459,-0.0282671036460467,-0.0644655763259564,-0.0606768695849809,0.0776883171676127,0.0025351631139421,-0.0715278164290808,-0.1135390908886928,0.1105890856342685,-0.0894470544559354
2021-02-26,SPOT,274.9800109863281,0,307.3800048828125,364.5899963378906,339.70001220703125,0,0.0579478572642404,48345237792.404175,0.0014892883619513,0.0037439054654611,-0.0025855700728322,-0.0120177296985244,0.0488549132662519,57343320286.58472,0.0012555952400413,0.0031564269228816,-0.0021798528472939,-0.0101319560342222,0.0524345363813974,53428582234.85516,0.0013475933103279,0.0033876998495745,-0.0023395717193194,-0.0108743293513967,0.0910081822726435,0.3540664674890559,-0.0318265682656826,-0.0371827411167512,-0.0197843874505746,-0.1020906290874151,0.2476698240930563,0.0055396284861609,-0.0367198231082666,-0.1329510836678619,0.0912108755379261,-0.0844135315412933,0.0849761960743542,0.3553501282776367,-0.020253164556962,-0.0397779833487511,-0.0175513206615741,-0.1234628188634422,0.146800128936978,0.0029541826856114,-0.038751925817139,-0.1772509611366898,0.1027064536665013,-0.0390353919838805,0.0867387951127334,0.3505357233609116,-0.0884065643197459,-0.0282671036460467,-0.0644655763259564,-0.0606768695849809,0.0776883171676127,0.0025351631139421,-0.0715278164290808,-0.1135390908886928,0.1105890856342685,-0.0894470544559354
2021-03-05,SPOT,279.8900146484375,1,274.9800109863281,307.3800048828125,364.5899963378906,0,0.0647756634561933,43249312928.992325,0.001664766330929,0.0041850375819188,-0.0028902193245295,-0.0134337394204134,0.0579478572642404,48345237792.404175,0.0014892883619513,0.0037439054654611,-0.0025855700728322,-0.0120177296985244,0.0488549132662519,57343320286.58472,0.0012555952400413,0.0031564269228816,-0.0021798528472939,-0.0101319560342222,0.0910081822726435,0.3540664674890559,-0.0318265682656826,-0.0371827411167512,-0.0197843874505746,-0.1020906290874151,0.2476698240930563,0.0055396284861609,-0.0367198231082666,-0.1329510836678619,0.0912108755379261,-0.0844135315412933,0.0849761960743542,0.3553501282776367,-0.020253164556962,-0.0397779833487511,-0.0175513206615741,-0.1234628188634422,0.146800128936978,0.0029541826856114,-0.038751925817139,-0.1772509611366898,0.1027064536665013,-0.0390353919838805,0.0867387951127334,0.3505357233609116,-0.0884065643197459,-0.0282671036460467,-0.0644655763259564,-0.0606768695849809,0.0776883171676127,0.0025351631139421,-0.0715278164290808,-0.1135390908886928,0.1105890856342685,-0.0894470544559354
