WeekEndingFriday,Ticker,AdjClosePrice_t+1,AdjClosePrice_t+1_Up,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2,QuarterlyReleased,BookToMarket,MarketCap,FreeCashFlowYield,FreeCashFlowYield_TTM,EarningsYield,EarningsYield_TTM,BookToMarket_L1W,MarketCap_L1W,FreeCashFlowYield_L1W,FreeCashFlowYield_TTM_L1W,EarningsYield_L1W,EarningsYield_TTM_L1W,BookToMarket_L2W,MarketCap_L2W,FreeCashFlowYield_L2W,FreeCashFlowYield_TTM_L2W,EarningsYield_L2W,EarningsYield_TTM_L2W,GrossProfitability,GrossProfitability_TTM,OperatingMargin,OperatingMargin_TTM,ROA,ROA_TTM,ROE,ROE_TTM,AssetGrowth,InvestmentIntensity,InvestmentIntensity_TTM,Accruals,Accruals_TTM,IncomeQuality,IncomeQuality_TTM,DebtToAssets,CashRatio,WorkingCapitalScaled,GrossProfitability_L1Q,GrossProfitability_TTM_L1Q,OperatingMargin_L1Q,OperatingMargin_TTM_L1Q,ROA_L1Q,ROA_TTM_L1Q,ROE_L1Q,ROE_TTM_L1Q,AssetGrowth_L1Q,InvestmentIntensity_L1Q,InvestmentIntensity_TTM_L1Q,Accruals_L1Q,Accruals_TTM_L1Q,IncomeQuality_L1Q,IncomeQuality_TTM_L1Q,DebtToAssets_L1Q,CashRatio_L1Q,WorkingCapitalScaled_L1Q,GrossProfitability_L2Q,GrossProfitability_TTM_L2Q,OperatingMargin_L2Q,OperatingMargin_TTM_L2Q,ROA_L2Q,ROA_TTM_L2Q,ROE_L2Q,ROE_TTM_L2Q,AssetGrowth_L2Q,InvestmentIntensity_L2Q,InvestmentIntensity_TTM_L2Q,Accruals_L2Q,Accruals_TTM_L2Q,IncomeQuality_L2Q,IncomeQuality_TTM_L2Q,DebtToAssets_L2Q,CashRatio_L2Q,WorkingCapitalScaled_L2Q
2021-01-01,CRH,40.81732940673828,1,36.74422836303711,36.58026885986328,36.899559020996094,1,0.591479706693966,27126376135.0,0.0743562470328475,0.1735080087578384,0.0216358323013425,0.0982314937955128,0.6890579399483415,23575487717.64806,0.0190693128127085,0.1856825231116242,0.0151876147500426,0.1271910224684482,0.6830955753132799,23781265151.0,0.0189043075355936,0.1840758267150443,0.0150561975036447,0.1260904484669062,0.1174572788902256,0.4250194526817701,0.0978402289877699,0.0923063395701142,0.0159976858348308,0.0726330540438345,0.0365791624910928,0.1660775385593038,-0.2157114821386579,0.0107244569852412,0.0558950095871349,-0.0497063006328403,-0.1115549915904046,4.107093184979138,2.53587086566786,0.3081612708094691,1.0342933027083152,0.1671413350638804,0.0797665368710732,0.3820130701076563,0.0626279164961113,0.1086961570639378,0.0084306095879996,0.0706034404465629,0.0220411287201497,0.1845868323902975,0.0273259269109613,0.0107526881593841,0.0529503634513641,-0.0129074097166147,-0.0854188592786935,2.531017369727047,2.2098398992800345,0.3775155882093525,1.298661165392628,0.2140705248362866,0.0797995448206334,0.3500646921784424,0.1473304229728412,0.1024158563386083,0.0236853587120893,0.0565008392632109,0.0592656768446499,0.1413768109627916,0.2545919286916062,0.0119569235906914,0.0487753364908006,-0.04250147290599,-0.0578216765101235,2.79441964221959,2.02337730313632,0.3680584726539528,0.7708689569407742,0.0922456523565487
2021-01-08,CRH,38.383827209472656,0,40.81732940673828,36.74422836303711,36.58026885986328,0,0.5324568160738494,30133337607.184788,0.0669363464244689,0.1561938995724715,0.0194768243946552,0.0884291174026688,0.591479706693966,27126376135.0,0.0743562470328475,0.1735080087578384,0.0216358323013425,0.0982314937955128,0.6890579399483415,23575487717.64806,0.0190693128127085,0.1856825231116242,0.0151876147500426,0.1271910224684482,0.1174572788902256,0.4250194526817701,0.0978402289877699,0.0923063395701142,0.0159976858348308,0.0726330540438345,0.0365791624910928,0.1660775385593038,-0.2157114821386579,0.0107244569852412,0.0558950095871349,-0.0497063006328403,-0.1115549915904046,4.107093184979138,2.53587086566786,0.3081612708094691,1.0342933027083152,0.1671413350638804,0.0797665368710732,0.3820130701076563,0.0626279164961113,0.1086961570639378,0.0084306095879996,0.0706034404465629,0.0220411287201497,0.1845868323902975,0.0273259269109613,0.0107526881593841,0.0529503634513641,-0.0129074097166147,-0.0854188592786935,2.531017369727047,2.2098398992800345,0.3775155882093525,1.298661165392628,0.2140705248362866,0.0797995448206334,0.3500646921784424,0.1473304229728412,0.1024158563386083,0.0236853587120893,0.0565008392632109,0.0592656768446499,0.1413768109627916,0.2545919286916062,0.0119569235906914,0.0487753364908006,-0.04250147290599,-0.0578216765101235,2.79441964221959,2.02337730313632,0.3680584726539528,0.7708689569407742,0.0922456523565487
2021-01-15,CRH,38.14220428466797,0,38.383827209472656,40.81732940673828,36.74422836303711,0,0.5662141918447179,28336804748.26424,0.0711800622165613,0.1660964794659251,0.0207116409282507,0.0940354592789161,0.5324568160738494,30133337607.184788,0.0669363464244689,0.1561938995724715,0.0194768243946552,0.0884291174026688,0.591479706693966,27126376135.0,0.0743562470328475,0.1735080087578384,0.0216358323013425,0.0982314937955128,0.1174572788902256,0.4250194526817701,0.0978402289877699,0.0923063395701142,0.0159976858348308,0.0726330540438345,0.0365791624910928,0.1660775385593038,-0.2157114821386579,0.0107244569852412,0.0558950095871349,-0.0497063006328403,-0.1115549915904046,4.107093184979138,2.53587086566786,0.3081612708094691,1.0342933027083152,0.1671413350638804,0.0797665368710732,0.3820130701076563,0.0626279164961113,0.1086961570639378,0.0084306095879996,0.0706034404465629,0.0220411287201497,0.1845868323902975,0.0273259269109613,0.0107526881593841,0.0529503634513641,-0.0129074097166147,-0.0854188592786935,2.531017369727047,2.2098398992800345,0.3775155882093525,1.298661165392628,0.2140705248362866,0.0797995448206334,0.3500646921784424,0.1473304229728412,0.1024158563386083,0.0236853587120893,0.0565008392632109,0.0592656768446499,0.1413768109627916,0.2545919286916062,0.0119569235906914,0.0487753364908006,-0.04250147290599,-0.0578216765101235,2.79441964221959,2.02337730313632,0.3680584726539528,0.7708689569407742,0.0922456523565487
2021-01-22,CRH,35.50157928466797,0,38.14220428466797,38.383827209472656,40.81732940673828,0,0.5698010533786665,28158426357.51912,0.0716309746642286,0.1671486697531017,0.0208428453191341,0.0946311564136273,0.5662141918447179,28336804748.26424,0.0711800622165613,0.1660964794659251,0.0207116409282507,0.0940354592789161,0.5324568160738494,30133337607.184788,0.0669363464244689,0.1561938995724715,0.0194768243946552,0.0884291174026688,0.1174572788902256,0.4250194526817701,0.0978402289877699,0.0923063395701142,0.0159976858348308,0.0726330540438345,0.0365791624910928,0.1660775385593038,-0.2157114821386579,0.0107244569852412,0.0558950095871349,-0.0497063006328403,-0.1115549915904046,4.107093184979138,2.53587086566786,0.3081612708094691,1.0342933027083152,0.1671413350638804,0.0797665368710732,0.3820130701076563,0.0626279164961113,0.1086961570639378,0.0084306095879996,0.0706034404465629,0.0220411287201497,0.1845868323902975,0.0273259269109613,0.0107526881593841,0.0529503634513641,-0.0129074097166147,-0.0854188592786935,2.531017369727047,2.2098398992800345,0.3775155882093525,1.298661165392628,0.2140705248362866,0.0797995448206334,0.3500646921784424,0.1473304229728412,0.1024158563386083,0.0236853587120893,0.0565008392632109,0.0592656768446499,0.1413768109627916,0.2545919286916062,0.0119569235906914,0.0487753364908006,-0.04250147290599,-0.0578216765101235,2.79441964221959,2.02337730313632,0.3680584726539528,0.7708689569407742,0.0922456523565487
2021-01-29,CRH,37.04626083374024,1,35.50157928466797,38.14220428466797,38.383827209472656,0,0.6121829695602236,26208995999.228954,0.0769589008697372,0.1795812212012419,0.0223931403178231,0.1016698407324871,0.5698010533786665,28158426357.51912,0.0716309746642286,0.1671486697531017,0.0208428453191341,0.0946311564136273,0.5662141918447179,28336804748.26424,0.0711800622165613,0.1660964794659251,0.0207116409282507,0.0940354592789161,0.1174572788902256,0.4250194526817701,0.0978402289877699,0.0923063395701142,0.0159976858348308,0.0726330540438345,0.0365791624910928,0.1660775385593038,-0.2157114821386579,0.0107244569852412,0.0558950095871349,-0.0497063006328403,-0.1115549915904046,4.107093184979138,2.53587086566786,0.3081612708094691,1.0342933027083152,0.1671413350638804,0.0797665368710732,0.3820130701076563,0.0626279164961113,0.1086961570639378,0.0084306095879996,0.0706034404465629,0.0220411287201497,0.1845868323902975,0.0273259269109613,0.0107526881593841,0.0529503634513641,-0.0129074097166147,-0.0854188592786935,2.531017369727047,2.2098398992800345,0.3775155882093525,1.298661165392628,0.2140705248362866,0.0797995448206334,0.3500646921784424,0.1473304229728412,0.1024158563386083,0.0236853587120893,0.0565008392632109,0.0592656768446499,0.1413768109627916,0.2545919286916062,0.0119569235906914,0.0487753364908006,-0.04250147290599,-0.0578216765101235,2.79441964221959,2.02337730313632,0.3680584726539528,0.7708689569407742,0.0922456523565487
2021-02-05,CRH,38.944732666015625,1,37.04626083374024,35.50157928466797,38.14220428466797,0,0.5866575079205009,27349349123.4314,0.0737500375565403,0.1720934376448326,0.0214594403088435,0.097430634892772,0.6121829695602236,26208995999.228954,0.0769589008697372,0.1795812212012419,0.0223931403178231,0.1016698407324871,0.5698010533786665,28158426357.51912,0.0716309746642286,0.1671486697531017,0.0208428453191341,0.0946311564136273,0.1174572788902256,0.4250194526817701,0.0978402289877699,0.0923063395701142,0.0159976858348308,0.0726330540438345,0.0365791624910928,0.1660775385593038,-0.2157114821386579,0.0107244569852412,0.0558950095871349,-0.0497063006328403,-0.1115549915904046,4.107093184979138,2.53587086566786,0.3081612708094691,1.0342933027083152,0.1671413350638804,0.0797665368710732,0.3820130701076563,0.0626279164961113,0.1086961570639378,0.0084306095879996,0.0706034404465629,0.0220411287201497,0.1845868323902975,0.0273259269109613,0.0107526881593841,0.0529503634513641,-0.0129074097166147,-0.0854188592786935,2.531017369727047,2.2098398992800345,0.3775155882093525,1.298661165392628,0.2140705248362866,0.0797995448206334,0.3500646921784424,0.1473304229728412,0.1024158563386083,0.0236853587120893,0.0565008392632109,0.0592656768446499,0.1413768109627916,0.2545919286916062,0.0119569235906914,0.0487753364908006,-0.04250147290599,-0.0578216765101235,2.79441964221959,2.02337730313632,0.3680584726539528,0.7708689569407742,0.0922456523565487
2021-02-12,CRH,38.03864669799805,0,38.944732666015625,37.04626083374024,35.50157928466797,0,0.5580590826055696,28750900218.46348,0.0701548650537452,0.1637042135111112,0.0204133338622593,0.0926810788097961,0.5866575079205009,27349349123.4314,0.0737500375565403,0.1720934376448326,0.0214594403088435,0.097430634892772,0.6121829695602236,26208995999.228954,0.0769589008697372,0.1795812212012419,0.0223931403178231,0.1016698407324871,0.1174572788902256,0.4250194526817701,0.0978402289877699,0.0923063395701142,0.0159976858348308,0.0726330540438345,0.0365791624910928,0.1660775385593038,-0.2157114821386579,0.0107244569852412,0.0558950095871349,-0.0497063006328403,-0.1115549915904046,4.107093184979138,2.53587086566786,0.3081612708094691,1.0342933027083152,0.1671413350638804,0.0797665368710732,0.3820130701076563,0.0626279164961113,0.1086961570639378,0.0084306095879996,0.0706034404465629,0.0220411287201497,0.1845868323902975,0.0273259269109613,0.0107526881593841,0.0529503634513641,-0.0129074097166147,-0.0854188592786935,2.531017369727047,2.2098398992800345,0.3775155882093525,1.298661165392628,0.2140705248362866,0.0797995448206334,0.3500646921784424,0.1473304229728412,0.1024158563386083,0.0236853587120893,0.0565008392632109,0.0592656768446499,0.1413768109627916,0.2545919286916062,0.0119569235906914,0.0487753364908006,-0.04250147290599,-0.0578216765101235,2.79441964221959,2.02337730313632,0.3680584726539528,0.7708689569407742,0.0922456523565487
2021-02-19,CRH,37.39143753051758,0,38.03864669799805,38.944732666015625,37.04626083374024,0,0.571352222048176,28081978822.945965,0.0718259755737684,0.1676036983602513,0.0208995857699471,0.0948887706881498,0.5580590826055696,28750900218.46348,0.0701548650537452,0.1637042135111112,0.0204133338622593,0.0926810788097961,0.5866575079205009,27349349123.4314,0.0737500375565403,0.1720934376448326,0.0214594403088435,0.097430634892772,0.1174572788902256,0.4250194526817701,0.0978402289877699,0.0923063395701142,0.0159976858348308,0.0726330540438345,0.0365791624910928,0.1660775385593038,-0.2157114821386579,0.0107244569852412,0.0558950095871349,-0.0497063006328403,-0.1115549915904046,4.107093184979138,2.53587086566786,0.3081612708094691,1.0342933027083152,0.1671413350638804,0.0797665368710732,0.3820130701076563,0.0626279164961113,0.1086961570639378,0.0084306095879996,0.0706034404465629,0.0220411287201497,0.1845868323902975,0.0273259269109613,0.0107526881593841,0.0529503634513641,-0.0129074097166147,-0.0854188592786935,2.531017369727047,2.2098398992800345,0.3775155882093525,1.298661165392628,0.2140705248362866,0.0797995448206334,0.3500646921784424,0.1473304229728412,0.1024158563386083,0.0236853587120893,0.0565008392632109,0.0592656768446499,0.1413768109627916,0.2545919286916062,0.0119569235906914,0.0487753364908006,-0.04250147290599,-0.0578216765101235,2.79441964221959,2.02337730313632,0.3680584726539528,0.7708689569407742,0.0922456523565487
2021-02-26,CRH,40.144229888916016,1,37.39143753051758,38.03864669799805,38.944732666015625,0,0.5812417708233394,27604177478.97298,0.0730692130398171,0.1705047546366924,0.0212613371815574,0.0965312026061911,0.571352222048176,28081978822.945965,0.0718259755737684,0.1676036983602513,0.0208995857699471,0.0948887706881498,0.5580590826055696,28750900218.46348,0.0701548650537452,0.1637042135111112,0.0204133338622593,0.0926810788097961,0.1174572788902256,0.4250194526817701,0.0978402289877699,0.0923063395701142,0.0159976858348308,0.0726330540438345,0.0365791624910928,0.1660775385593038,-0.2157114821386579,0.0107244569852412,0.0558950095871349,-0.0497063006328403,-0.1115549915904046,4.107093184979138,2.53587086566786,0.3081612708094691,1.0342933027083152,0.1671413350638804,0.0797665368710732,0.3820130701076563,0.0626279164961113,0.1086961570639378,0.0084306095879996,0.0706034404465629,0.0220411287201497,0.1845868323902975,0.0273259269109613,0.0107526881593841,0.0529503634513641,-0.0129074097166147,-0.0854188592786935,2.531017369727047,2.2098398992800345,0.3775155882093525,1.298661165392628,0.2140705248362866,0.0797995448206334,0.3500646921784424,0.1473304229728412,0.1024158563386083,0.0236853587120893,0.0565008392632109,0.0592656768446499,0.1413768109627916,0.2545919286916062,0.0119569235906914,0.0487753364908006,-0.04250147290599,-0.0578216765101235,2.79441964221959,2.02337730313632,0.3680584726539528,0.7708689569407742,0.0922456523565487
2021-03-05,CRH,41.99956130981445,1,40.144229888916016,37.39143753051758,38.03864669799805,0,0.5413844958347938,29636424987.124348,0.0680586651688353,0.1588127957418892,0.0198033914432993,0.0899118044824122,0.5812417708233394,27604177478.97298,0.0730692130398171,0.1705047546366924,0.0212613371815574,0.0965312026061911,0.571352222048176,28081978822.945965,0.0718259755737684,0.1676036983602513,0.0208995857699471,0.0948887706881498,0.1174572788902256,0.4250194526817701,0.0978402289877699,0.0923063395701142,0.0159976858348308,0.0726330540438345,0.0365791624910928,0.1660775385593038,-0.2157114821386579,0.0107244569852412,0.0558950095871349,-0.0497063006328403,-0.1115549915904046,4.107093184979138,2.53587086566786,0.3081612708094691,1.0342933027083152,0.1671413350638804,0.0797665368710732,0.3820130701076563,0.0626279164961113,0.1086961570639378,0.0084306095879996,0.0706034404465629,0.0220411287201497,0.1845868323902975,0.0273259269109613,0.0107526881593841,0.0529503634513641,-0.0129074097166147,-0.0854188592786935,2.531017369727047,2.2098398992800345,0.3775155882093525,1.298661165392628,0.2140705248362866,0.0797995448206334,0.3500646921784424,0.1473304229728412,0.1024158563386083,0.0236853587120893,0.0565008392632109,0.0592656768446499,0.1413768109627916,0.2545919286916062,0.0119569235906914,0.0487753364908006,-0.04250147290599,-0.0578216765101235,2.79441964221959,2.02337730313632,0.3680584726539528,0.7708689569407742,0.0922456523565487
