WeekEndingFriday,company_name,symbol,QuarterlyReleased,BookToMarket,MarketCap,FreeCashFlowYield,FreeCashFlowYield_TTM,EarningsYield,EarningsYield_TTM,BookToMarket_L1W,MarketCap_L1W,FreeCashFlowYield_L1W,FreeCashFlowYield_TTM_L1W,EarningsYield_L1W,EarningsYield_TTM_L1W,BookToMarket_L2W,MarketCap_L2W,FreeCashFlowYield_L2W,FreeCashFlowYield_TTM_L2W,EarningsYield_L2W,EarningsYield_TTM_L2W,GrossProfitability,GrossProfitability_TTM,OperatingMargin,OperatingMargin_TTM,ROA,ROA_TTM,AssetGrowth,InvestmentIntensity,Accruals,Accruals_TTM,DebtToAssets,WorkingCapitalScaled,GrossProfitability_L1Q,GrossProfitability_TTM_L1Q,OperatingMargin_L1Q,OperatingMargin_TTM_L1Q,ROA_L1Q,ROA_TTM_L1Q,AssetGrowth_L1Q,InvestmentIntensity_L1Q,Accruals_L1Q,Accruals_TTM_L1Q,DebtToAssets_L1Q,WorkingCapitalScaled_L1Q,GrossProfitability_L2Q,GrossProfitability_TTM_L2Q,OperatingMargin_L2Q,OperatingMargin_TTM_L2Q,ROA_L2Q,ROA_TTM_L2Q,AssetGrowth_L2Q,InvestmentIntensity_L2Q,Accruals_L2Q,Accruals_TTM_L2Q,DebtToAssets_L2Q,WorkingCapitalScaled_L2Q
2021-01-01,SBA Communications Corporation,SBAC,0,-0.12253870154376907,36612090249.687546,0.007158782746697638,0.027579496093059513,0.0006164084007793737,-0.00039129150786801256,-0.12570666077351353,35689421486.44908,0.007343856781189799,0.028292501193480802,0.0006323442370330617,-0.00040140745922260016,-0.12483965398920306,35937283200.0,0.007293205736820974,0.028097366024596986,0.0006279829188646069,-0.00039863892660644976,0.0439746523452624,0.17251563132340636,0.3066068765059089,0.30206012836195606,0.0024979296448950834,-0.0015711933984871532,-0.018090805724248458,0.003142556650029298,-0.02965483455864855,-0.12864813614911957,1.4418662438810796,-0.010255701307472692,0.04164723664956825,0.16667040015211185,0.30963318126436734,0.30116040201457056,0.0024293600186315184,-0.0016307650061731128,0.013067059787483891,0.0029484995483219866,-0.03108053754954854,-0.11835689090903088,1.3761744666626696,0.007606272653784836,0.04249734654685687,0.16464005082191172,0.29242438600800286,0.29209941626329033,-0.01357529492487955,-0.000648555630193901,0.005019242954746279,0.004197979764307973,-0.04325016437840389,-0.11179569169385294,1.3845533661940561,-0.06672299444991839
2021-01-08,SBA Communications Corporation,SBAC,0,-0.1290861157472262,34755077833.35253,0.007541286520972168,0.02905310714139749,0.0006493439637284522,-0.0004121987603852272,-0.12253870154376907,36612090249.687546,0.007158782746697638,0.027579496093059513,0.0006164084007793737,-0.00039129150786801256,-0.12570666077351353,35689421486.44908,0.007343856781189799,0.028292501193480802,0.0006323442370330617,-0.00040140745922260016,0.0439746523452624,0.17251563132340636,0.3066068765059089,0.30206012836195606,0.0024979296448950834,-0.0015711933984871532,-0.018090805724248458,0.003142556650029298,-0.02965483455864855,-0.12864813614911957,1.4418662438810796,-0.010255701307472692,0.04164723664956825,0.16667040015211185,0.30963318126436734,0.30116040201457056,0.0024293600186315184,-0.0016307650061731128,0.013067059787483891,0.0029484995483219866,-0.03108053754954854,-0.11835689090903088,1.3761744666626696,0.007606272653784836,0.04249734654685687,0.16464005082191172,0.29242438600800286,0.29209941626329033,-0.01357529492487955,-0.000648555630193901,0.005019242954746279,0.004197979764307973,-0.04325016437840389,-0.11179569169385294,1.3845533661940561,-0.06672299444991839
2021-01-15,SBA Communications Corporation,SBAC,0,-0.12847210583703295,34921183635.69912,0.007505415702234768,0.02891491338133691,0.0006462552998040208,-0.00041023809929955696,-0.1290861157472262,34755077833.35253,0.007541286520972168,0.02905310714139749,0.0006493439637284522,-0.0004121987603852272,-0.12253870154376907,36612090249.687546,0.007158782746697638,0.027579496093059513,0.0006164084007793737,-0.00039129150786801256,0.0439746523452624,0.17251563132340636,0.3066068765059089,0.30206012836195606,0.0024979296448950834,-0.0015711933984871532,-0.018090805724248458,0.003142556650029298,-0.02965483455864855,-0.12864813614911957,1.4418662438810796,-0.010255701307472692,0.04164723664956825,0.16667040015211185,0.30963318126436734,0.30116040201457056,0.0024293600186315184,-0.0016307650061731128,0.013067059787483891,0.0029484995483219866,-0.03108053754954854,-0.11835689090903088,1.3761744666626696,0.007606272653784836,0.04249734654685687,0.16464005082191172,0.29242438600800286,0.29209941626329033,-0.01357529492487955,-0.000648555630193901,0.005019242954746279,0.004197979764307973,-0.04325016437840389,-0.11179569169385294,1.3845533661940561,-0.06672299444991839
2021-01-22,SBA Communications Corporation,SBAC,0,-0.12677146253576807,35389652452.21637,0.00740606312406963,0.02853215361081519,0.0006377005264595816,-0.00040480759225717676,-0.12847210583703295,34921183635.69912,0.007505415702234768,0.02891491338133691,0.0006462552998040208,-0.00041023809929955696,-0.1290861157472262,34755077833.35253,0.007541286520972168,0.02905310714139749,0.0006493439637284522,-0.0004121987603852272,0.0439746523452624,0.17251563132340636,0.3066068765059089,0.30206012836195606,0.0024979296448950834,-0.0015711933984871532,-0.018090805724248458,0.003142556650029298,-0.02965483455864855,-0.12864813614911957,1.4418662438810796,-0.010255701307472692,0.04164723664956825,0.16667040015211185,0.30963318126436734,0.30116040201457056,0.0024293600186315184,-0.0016307650061731128,0.013067059787483891,0.0029484995483219866,-0.03108053754954854,-0.11835689090903088,1.3761744666626696,0.007606272653784836,0.04249734654685687,0.16464005082191172,0.29242438600800286,0.29209941626329033,-0.01357529492487955,-0.000648555630193901,0.005019242954746279,0.004197979764307973,-0.04325016437840389,-0.11179569169385294,1.3845533661940561,-0.06672299444991839
2021-01-29,SBA Communications Corporation,SBAC,0,-0.1286777189006098,34865383364.97305,0.007517427737889512,0.028961190227852825,0.0006472895985039584,-0.00041089466448811186,-0.12677146253576807,35389652452.21637,0.00740606312406963,0.02853215361081519,0.0006377005264595816,-0.00040480759225717676,-0.12847210583703295,34921183635.69912,0.007505415702234768,0.02891491338133691,0.0006462552998040208,-0.00041023809929955696,0.0439746523452624,0.17251563132340636,0.3066068765059089,0.30206012836195606,0.0024979296448950834,-0.0015711933984871532,-0.018090805724248458,0.003142556650029298,-0.02965483455864855,-0.12864813614911957,1.4418662438810796,-0.010255701307472692,0.04164723664956825,0.16667040015211185,0.30963318126436734,0.30116040201457056,0.0024293600186315184,-0.0016307650061731128,0.013067059787483891,0.0029484995483219866,-0.03108053754954854,-0.11835689090903088,1.3761744666626696,0.007606272653784836,0.04249734654685687,0.16464005082191172,0.29242438600800286,0.29209941626329033,-0.01357529492487955,-0.000648555630193901,0.005019242954746279,0.004197979764307973,-0.04325016437840389,-0.11179569169385294,1.3845533661940561,-0.06672299444991839
2021-02-05,SBA Communications Corporation,SBAC,0,-0.12623912332608989,35538887484.279564,0.0073749635555119064,0.028412341282395358,0.0006350226919732035,-0.00040310772266962573,-0.1286777189006098,34865383364.97305,0.007517427737889512,0.028961190227852825,0.0006472895985039584,-0.00041089466448811186,-0.12677146253576807,35389652452.21637,0.00740606312406963,0.02853215361081519,0.0006377005264595816,-0.00040480759225717676,0.0439746523452624,0.17251563132340636,0.3066068765059089,0.30206012836195606,0.0024979296448950834,-0.0015711933984871532,-0.018090805724248458,0.003142556650029298,-0.02965483455864855,-0.12864813614911957,1.4418662438810796,-0.010255701307472692,0.04164723664956825,0.16667040015211185,0.30963318126436734,0.30116040201457056,0.0024293600186315184,-0.0016307650061731128,0.013067059787483891,0.0029484995483219866,-0.03108053754954854,-0.11835689090903088,1.3761744666626696,0.007606272653784836,0.04249734654685687,0.16464005082191172,0.29242438600800286,0.29209941626329033,-0.01357529492487955,-0.000648555630193901,0.005019242954746279,0.004197979764307973,-0.04325016437840389,-0.11179569169385294,1.3845533661940561,-0.06672299444991839
2021-02-12,SBA Communications Corporation,SBAC,0,-0.1309837241232575,34251568506.162163,0.007652145914218388,0.029480197376022012,0.0006588895336556577,-0.0004182582177929348,-0.12623912332608989,35538887484.279564,0.0073749635555119064,0.028412341282395358,0.0006350226919732035,-0.00040310772266962573,-0.1286777189006098,34865383364.97305,0.007517427737889512,0.028961190227852825,0.0006472895985039584,-0.00041089466448811186,0.0439746523452624,0.17251563132340636,0.3066068765059089,0.30206012836195606,0.0024979296448950834,-0.0015711933984871532,-0.018090805724248458,0.003142556650029298,-0.02965483455864855,-0.12864813614911957,1.4418662438810796,-0.010255701307472692,0.04164723664956825,0.16667040015211185,0.30963318126436734,0.30116040201457056,0.0024293600186315184,-0.0016307650061731128,0.013067059787483891,0.0029484995483219866,-0.03108053754954854,-0.11835689090903088,1.3761744666626696,0.007606272653784836,0.04249734654685687,0.16464005082191172,0.29242438600800286,0.29209941626329033,-0.01357529492487955,-0.000648555630193901,0.005019242954746279,0.004197979764307973,-0.04325016437840389,-0.11179569169385294,1.3845533661940561,-0.06672299444991839
2021-02-19,SBA Communications Corporation,SBAC,0,-0.13206954928309764,33969965252.044456,0.007715580456303994,0.0297245814797891,0.0006643515774171056,-0.00042172548289956817,-0.1309837241232575,34251568506.162163,0.007652145914218388,0.029480197376022012,0.0006588895336556577,-0.0004182582177929348,-0.12623912332608989,35538887484.279564,0.0073749635555119064,0.028412341282395358,0.0006350226919732035,-0.00040310772266962573,0.0439746523452624,0.17251563132340636,0.3066068765059089,0.30206012836195606,0.0024979296448950834,-0.0015711933984871532,-0.018090805724248458,0.003142556650029298,-0.02965483455864855,-0.12864813614911957,1.4418662438810796,-0.010255701307472692,0.04164723664956825,0.16667040015211185,0.30963318126436734,0.30116040201457056,0.0024293600186315184,-0.0016307650061731128,0.013067059787483891,0.0029484995483219866,-0.03108053754954854,-0.11835689090903088,1.3761744666626696,0.007606272653784836,0.04249734654685687,0.16464005082191172,0.29242438600800286,0.29209941626329033,-0.01357529492487955,-0.000648555630193901,0.005019242954746279,0.004197979764307973,-0.04325016437840389,-0.11179569169385294,1.3845533661940561,-0.06672299444991839
2021-02-26,SBA Communications Corporation,SBAC,1,-0.15146793363778668,31850847134.0,0.0065910334854455055,0.03131681225945254,0.0033211675518382148,0.0007568087560932878,-0.13206954928309764,33969965252.044456,0.007715580456303994,0.0297245814797891,0.0006643515774171056,-0.00042172548289956817,-0.1309837241232575,34251568506.162163,0.007652145914218388,0.029480197376022012,0.0006588895336556577,-0.0004182582177929348,0.04410244662109203,0.16809762617626986,0.3080814395034959,0.30420279001891376,0.01155075257550269,0.0025483721579056175,-0.061672811341789875,0.003624692591781322,-0.014997022281458718,-0.12032385173298414,1.466059140744209,-0.015484900772197652,0.0439746523452624,0.17251563132340636,0.3066068765059089,0.30206012836195606,0.0024979296448950834,-0.0015711933984871532,-0.018090805724248458,0.003142556650029298,-0.02965483455864855,-0.12864813614911957,1.4418662438810796,-0.010255701307472692,0.04164723664956825,0.16667040015211185,0.30963318126436734,0.30116040201457056,0.0024293600186315184,-0.0016307650061731128,0.013067059787483891,0.0029484995483219866,-0.03108053754954854,-0.11835689090903088,1.3761744666626696,0.007606272653784836
2021-03-05,SBA Communications Corporation,SBAC,0,-0.15956073437815543,30235396062.83286,0.006943186706194942,0.032990042463050304,0.0034986146627671764,0.0007972443936208692,-0.15146793363778668,31850847134.0,0.0065910334854455055,0.03131681225945254,0.0033211675518382148,0.0007568087560932878,-0.13206954928309764,33969965252.044456,0.007715580456303994,0.0297245814797891,0.0006643515774171056,-0.00042172548289956817,0.04410244662109203,0.16809762617626986,0.3080814395034959,0.30420279001891376,0.01155075257550269,0.0025483721579056175,-0.061672811341789875,0.003624692591781322,-0.014997022281458718,-0.12032385173298414,1.466059140744209,-0.015484900772197652,0.0439746523452624,0.17251563132340636,0.3066068765059089,0.30206012836195606,0.0024979296448950834,-0.0015711933984871532,-0.018090805724248458,0.003142556650029298,-0.02965483455864855,-0.12864813614911957,1.4418662438810796,-0.010255701307472692,0.04164723664956825,0.16667040015211185,0.30963318126436734,0.30116040201457056,0.0024293600186315184,-0.0016307650061731128,0.013067059787483891,0.0029484995483219866,-0.03108053754954854,-0.11835689090903088,1.3761744666626696,0.007606272653784836
