WeekEndingFriday,company_name,symbol,QuarterlyReleased,BookToMarket,MarketCap,FreeCashFlowYield,FreeCashFlowYield_TTM,EarningsYield,EarningsYield_TTM,BookToMarket_L1W,MarketCap_L1W,FreeCashFlowYield_L1W,FreeCashFlowYield_TTM_L1W,EarningsYield_L1W,EarningsYield_TTM_L1W,BookToMarket_L2W,MarketCap_L2W,FreeCashFlowYield_L2W,FreeCashFlowYield_TTM_L2W,EarningsYield_L2W,EarningsYield_TTM_L2W,GrossProfitability,GrossProfitability_TTM,OperatingMargin,OperatingMargin_TTM,ROA,ROA_TTM,AssetGrowth,InvestmentIntensity,Accruals,Accruals_TTM,DebtToAssets,WorkingCapitalScaled,GrossProfitability_L1Q,GrossProfitability_TTM_L1Q,OperatingMargin_L1Q,OperatingMargin_TTM_L1Q,ROA_L1Q,ROA_TTM_L1Q,AssetGrowth_L1Q,InvestmentIntensity_L1Q,Accruals_L1Q,Accruals_TTM_L1Q,DebtToAssets_L1Q,WorkingCapitalScaled_L1Q,GrossProfitability_L2Q,GrossProfitability_TTM_L2Q,OperatingMargin_L2Q,OperatingMargin_TTM_L2Q,ROA_L2Q,ROA_TTM_L2Q,AssetGrowth_L2Q,InvestmentIntensity_L2Q,Accruals_L2Q,Accruals_TTM_L2Q,DebtToAssets_L2Q,WorkingCapitalScaled_L2Q
2021-01-01,Diageo plc,DEO,1,0.10044044382980061,67881022226.0,0.02575093807780749,0.06859796519411361,0.023276019544013635,0.06147520858048665,0.10525602494320706,64338359762.81609,0.010289351522800217,0.06592490103316785,-0.007087529145614651,0.07101517689980996,0.10493992382519614,64532160431.91027,0.010258450911441206,0.06572691773546506,-0.00706624413235225,0.07080190666823998,0.12842945982197293,0.4595519122315017,0.3281931917369799,0.3005897905226764,0.04816485794415315,0.12860180591081388,0.022122515111858913,0.007621021826606511,-0.012742348494086087,-0.053926350445067675,0.4657054017802707,0.15653578831849774,0.07805932508706617,0.4791584024879806,0.2115553602811951,0.3081766115601771,-0.013690404707577758,0.14499468448026911,0.12091536261147569,0.01110844241623634,-0.044673952203674795,-0.029392338177014532,0.5039329890716945,0.149363516272367,0.1417451863990168,0.5154685857524056,0.3473611111111111,0.3209727626459144,0.05877162575237135,0.19370906444570227,0.054182446349079795,0.010399268899883402,0.018182964106765828,-0.002174392588157439,0.42454227460372485,0.04109286862256956
2021-01-08,Diageo plc,DEO,0,0.09637452219682056,70744838413.57948,0.024708516397776818,0.06582105641089689,0.02233378484467241,0.058986635542289854,0.10044044382980061,67881022226.0,0.02575093807780749,0.06859796519411361,0.023276019544013635,0.06147520858048665,0.10525602494320706,64338359762.81609,0.010289351522800217,0.06592490103316785,-0.007087529145614651,0.07101517689980996,0.12842945982197293,0.4595519122315017,0.3281931917369799,0.3005897905226764,0.04816485794415315,0.12860180591081388,0.022122515111858913,0.007621021826606511,-0.012742348494086087,-0.053926350445067675,0.4657054017802707,0.15653578831849774,0.07805932508706617,0.4791584024879806,0.2115553602811951,0.3081766115601771,-0.013690404707577758,0.14499468448026911,0.12091536261147569,0.01110844241623634,-0.044673952203674795,-0.029392338177014532,0.5039329890716945,0.149363516272367,0.1417451863990168,0.5154685857524056,0.3473611111111111,0.3209727626459144,0.05877162575237135,0.19370906444570227,0.054182446349079795,0.010399268899883402,0.018182964106765828,-0.002174392588157439,0.42454227460372485,0.04109286862256956
2021-01-15,Diageo plc,DEO,0,0.10115382327628342,67402296612.93042,0.025933834421669612,0.06908518305749688,0.023441337749564067,0.06191183698033598,0.09637452219682056,70744838413.57948,0.024708516397776818,0.06582105641089689,0.02233378484467241,0.058986635542289854,0.10044044382980061,67881022226.0,0.02575093807780749,0.06859796519411361,0.023276019544013635,0.06147520858048665,0.12842945982197293,0.4595519122315017,0.3281931917369799,0.3005897905226764,0.04816485794415315,0.12860180591081388,0.022122515111858913,0.007621021826606511,-0.012742348494086087,-0.053926350445067675,0.4657054017802707,0.15653578831849774,0.07805932508706617,0.4791584024879806,0.2115553602811951,0.3081766115601771,-0.013690404707577758,0.14499468448026911,0.12091536261147569,0.01110844241623634,-0.044673952203674795,-0.029392338177014532,0.5039329890716945,0.149363516272367,0.1417451863990168,0.5154685857524056,0.3473611111111111,0.3209727626459144,0.05877162575237135,0.19370906444570227,0.054182446349079795,0.010399268899883402,0.018182964106765828,-0.002174392588157439,0.42454227460372485,0.04109286862256956
2021-01-22,Diageo plc,DEO,0,0.1005670927306817,67795536441.11576,0.02578340834456316,0.0686844627897359,0.023305369098632605,0.06155272484088219,0.10115382327628342,67402296612.93042,0.025933834421669612,0.06908518305749688,0.023441337749564067,0.06191183698033598,0.09637452219682056,70744838413.57948,0.024708516397776818,0.06582105641089689,0.02233378484467241,0.058986635542289854,0.12842945982197293,0.4595519122315017,0.3281931917369799,0.3005897905226764,0.04816485794415315,0.12860180591081388,0.022122515111858913,0.007621021826606511,-0.012742348494086087,-0.053926350445067675,0.4657054017802707,0.15653578831849774,0.07805932508706617,0.4791584024879806,0.2115553602811951,0.3081766115601771,-0.013690404707577758,0.14499468448026911,0.12091536261147569,0.01110844241623634,-0.044673952203674795,-0.029392338177014532,0.5039329890716945,0.149363516272367,0.1417451863990168,0.5154685857524056,0.3473611111111111,0.3209727626459144,0.05877162575237135,0.19370906444570227,0.054182446349079795,0.010399268899883402,0.018182964106765828,-0.002174392588157439,0.42454227460372485,0.04109286862256956
2021-01-29,Diageo plc,DEO,0,0.09952546461705901,68505080847.73483,0.025516355551572185,0.06797306042671389,0.023063982706798655,0.06091518976928531,0.1005670927306817,67795536441.11576,0.02578340834456316,0.0686844627897359,0.023305369098632605,0.06155272484088219,0.10115382327628342,67402296612.93042,0.025933834421669612,0.06908518305749688,0.023441337749564067,0.06191183698033598,0.12842945982197293,0.4595519122315017,0.3281931917369799,0.3005897905226764,0.04816485794415315,0.12860180591081388,0.022122515111858913,0.007621021826606511,-0.012742348494086087,-0.053926350445067675,0.4657054017802707,0.15653578831849774,0.07805932508706617,0.4791584024879806,0.2115553602811951,0.3081766115601771,-0.013690404707577758,0.14499468448026911,0.12091536261147569,0.01110844241623634,-0.044673952203674795,-0.029392338177014532,0.5039329890716945,0.149363516272367,0.1417451863990168,0.5154685857524056,0.3473611111111111,0.3209727626459144,0.05877162575237135,0.19370906444570227,0.054182446349079795,0.010399268899883402,0.018182964106765828,-0.002174392588157439,0.42454227460372485,0.04109286862256956
2021-02-05,Diageo plc,DEO,0,0.09796674807680149,69595042540.91396,0.02511673153978425,0.06690850138158201,0.022702766494770658,0.059961167457391114,0.09952546461705901,68505080847.73483,0.025516355551572185,0.06797306042671389,0.023063982706798655,0.06091518976928531,0.1005670927306817,67795536441.11576,0.02578340834456316,0.0686844627897359,0.023305369098632605,0.06155272484088219,0.12842945982197293,0.4595519122315017,0.3281931917369799,0.3005897905226764,0.04816485794415315,0.12860180591081388,0.022122515111858913,0.007621021826606511,-0.012742348494086087,-0.053926350445067675,0.4657054017802707,0.15653578831849774,0.07805932508706617,0.4791584024879806,0.2115553602811951,0.3081766115601771,-0.013690404707577758,0.14499468448026911,0.12091536261147569,0.01110844241623634,-0.044673952203674795,-0.029392338177014532,0.5039329890716945,0.149363516272367,0.1417451863990168,0.5154685857524056,0.3473611111111111,0.3209727626459144,0.05877162575237135,0.19370906444570227,0.054182446349079795,0.010399268899883402,0.018182964106765828,-0.002174392588157439,0.42454227460372485,0.04109286862256956
2021-02-12,Diageo plc,DEO,0,0.09546891587614258,71415915195.32275,0.024476336895203465,0.06520255306207948,0.022123920076900155,0.058432353468926806,0.09796674807680149,69595042540.91396,0.02511673153978425,0.06690850138158201,0.022702766494770658,0.059961167457391114,0.09952546461705901,68505080847.73483,0.025516355551572185,0.06797306042671389,0.023063982706798655,0.06091518976928531,0.12842945982197293,0.4595519122315017,0.3281931917369799,0.3005897905226764,0.04816485794415315,0.12860180591081388,0.022122515111858913,0.007621021826606511,-0.012742348494086087,-0.053926350445067675,0.4657054017802707,0.15653578831849774,0.07805932508706617,0.4791584024879806,0.2115553602811951,0.3081766115601771,-0.013690404707577758,0.14499468448026911,0.12091536261147569,0.01110844241623634,-0.044673952203674795,-0.029392338177014532,0.5039329890716945,0.149363516272367,0.1417451863990168,0.5154685857524056,0.3473611111111111,0.3209727626459144,0.05877162575237135,0.19370906444570227,0.054182446349079795,0.010399268899883402,0.018182964106765828,-0.002174392588157439,0.42454227460372485,0.04109286862256956
2021-02-19,Diageo plc,DEO,0,0.0952807257061482,71556969675.34802,0.024428088667402034,0.06507402453075375,0.022080308978544173,0.05831717048573724,0.09546891587614258,71415915195.32275,0.024476336895203465,0.06520255306207948,0.022123920076900155,0.058432353468926806,0.09796674807680149,69595042540.91396,0.02511673153978425,0.06690850138158201,0.022702766494770658,0.059961167457391114,0.12842945982197293,0.4595519122315017,0.3281931917369799,0.3005897905226764,0.04816485794415315,0.12860180591081388,0.022122515111858913,0.007621021826606511,-0.012742348494086087,-0.053926350445067675,0.4657054017802707,0.15653578831849774,0.07805932508706617,0.4791584024879806,0.2115553602811951,0.3081766115601771,-0.013690404707577758,0.14499468448026911,0.12091536261147569,0.01110844241623634,-0.044673952203674795,-0.029392338177014532,0.5039329890716945,0.149363516272367,0.1417451863990168,0.5154685857524056,0.3473611111111111,0.3209727626459144,0.05877162575237135,0.19370906444570227,0.054182446349079795,0.010399268899883402,0.018182964106765828,-0.002174392588157439,0.42454227460372485,0.04109286862256956
2021-02-26,Diageo plc,DEO,0,0.101121757854167,67423669689.68831,0.02592561348329186,0.06906328328658384,0.023433906924256946,0.061892211136028,0.0952807257061482,71556969675.34802,0.024428088667402034,0.06507402453075375,0.022080308978544173,0.05831717048573724,0.09546891587614258,71415915195.32275,0.024476336895203465,0.06520255306207948,0.022123920076900155,0.058432353468926806,0.12842945982197293,0.4595519122315017,0.3281931917369799,0.3005897905226764,0.04816485794415315,0.12860180591081388,0.022122515111858913,0.007621021826606511,-0.012742348494086087,-0.053926350445067675,0.4657054017802707,0.15653578831849774,0.07805932508706617,0.4791584024879806,0.2115553602811951,0.3081766115601771,-0.013690404707577758,0.14499468448026911,0.12091536261147569,0.01110844241623634,-0.044673952203674795,-0.029392338177014532,0.5039329890716945,0.149363516272367,0.1417451863990168,0.5154685857524056,0.3473611111111111,0.3209727626459144,0.05877162575237135,0.19370906444570227,0.054182446349079795,0.010399268899883402,0.018182964106765828,-0.002174392588157439,0.42454227460372485,0.04109286862256956
2021-03-05,Diageo plc,DEO,0,0.09713157058108574,70193449557.25093,0.024902608591337323,0.06633809891622554,0.022509222868600097,0.05944999179156216,0.101121757854167,67423669689.68831,0.02592561348329186,0.06906328328658384,0.023433906924256946,0.061892211136028,0.0952807257061482,71556969675.34802,0.024428088667402034,0.06507402453075375,0.022080308978544173,0.05831717048573724,0.12842945982197293,0.4595519122315017,0.3281931917369799,0.3005897905226764,0.04816485794415315,0.12860180591081388,0.022122515111858913,0.007621021826606511,-0.012742348494086087,-0.053926350445067675,0.4657054017802707,0.15653578831849774,0.07805932508706617,0.4791584024879806,0.2115553602811951,0.3081766115601771,-0.013690404707577758,0.14499468448026911,0.12091536261147569,0.01110844241623634,-0.044673952203674795,-0.029392338177014532,0.5039329890716945,0.149363516272367,0.1417451863990168,0.5154685857524056,0.3473611111111111,0.3209727626459144,0.05877162575237135,0.19370906444570227,0.054182446349079795,0.010399268899883402,0.018182964106765828,-0.002174392588157439,0.42454227460372485,0.04109286862256956
