WeekEndingFriday,company_name,symbol,QuarterlyReleased,BookToMarket,MarketCap,FreeCashFlowYield,FreeCashFlowYield_TTM,EarningsYield,EarningsYield_TTM,BookToMarket_L1W,MarketCap_L1W,FreeCashFlowYield_L1W,FreeCashFlowYield_TTM_L1W,EarningsYield_L1W,EarningsYield_TTM_L1W,BookToMarket_L2W,MarketCap_L2W,FreeCashFlowYield_L2W,FreeCashFlowYield_TTM_L2W,EarningsYield_L2W,EarningsYield_TTM_L2W,GrossProfitability,GrossProfitability_TTM,OperatingMargin,OperatingMargin_TTM,ROA,ROA_TTM,AssetGrowth,InvestmentIntensity,Accruals,Accruals_TTM,DebtToAssets,WorkingCapitalScaled,GrossProfitability_L1Q,GrossProfitability_TTM_L1Q,OperatingMargin_L1Q,OperatingMargin_TTM_L1Q,ROA_L1Q,ROA_TTM_L1Q,AssetGrowth_L1Q,InvestmentIntensity_L1Q,Accruals_L1Q,Accruals_TTM_L1Q,DebtToAssets_L1Q,WorkingCapitalScaled_L1Q,GrossProfitability_L2Q,GrossProfitability_TTM_L2Q,OperatingMargin_L2Q,OperatingMargin_TTM_L2Q,ROA_L2Q,ROA_TTM_L2Q,AssetGrowth_L2Q,InvestmentIntensity_L2Q,Accruals_L2Q,Accruals_TTM_L2Q,DebtToAssets_L2Q,WorkingCapitalScaled_L2Q
2021-01-01,Prudential plc,PUK,0,0.4396946361205725,43461981179.95617,0.03944077452204466,-0.00584245669677629,0.009507380675747114,0.06533831493419426,0.4431747546554174,43120687266.716354,0.0397529424658109,-0.0058886988843519054,0.009582630198914869,0.06585545811075023,0.4515551412868346,42320412841.58703,0.04050466630409454,-0.006000053542730935,0.009763836698538798,0.06710077769396139,0.02701347500350847,0.16902644670289305,0.9076952847835903,0.9354016095875199,0.0008921434046182246,0.005106817885719718,-0.28630631002322127,9.283948484881197e-05,-0.0028820413891377803,0.006426294303326028,0.018878801291116555,-0.00492944080403312,0.0684681743187132,0.1737274533101334,0.9330533776731316,0.93430725415316,-0.0006132668962207242,0.007643806531797006,-0.3202454942584813,7.146470606366162e-05,0.006968639826161237,0.01481869086157626,0.0181390269784727,0.0030596866014697918,0.058855421410345006,0.14923886332622152,0.9569653019661585,0.9316911958823942,0.0012904974488421447,0.007878195221133257,0.12298307244543222,2.352469165525527e-05,0.0021261841648458255,0.0043796986890867655,0.016312019657919005,-0.002155234071273393
2021-01-08,Prudential plc,PUK,0,0.4172127821827179,45803965784.61202,0.037424143753418876,-0.00554372833553436,0.009021262524364625,0.06199752718691482,0.4396946361205725,43461981179.95617,0.03944077452204466,-0.00584245669677629,0.009507380675747114,0.06533831493419426,0.4431747546554174,43120687266.716354,0.0397529424658109,-0.0058886988843519054,0.009582630198914869,0.06585545811075023,0.02701347500350847,0.16902644670289305,0.9076952847835903,0.9354016095875199,0.0008921434046182246,0.005106817885719718,-0.28630631002322127,9.283948484881197e-05,-0.0028820413891377803,0.006426294303326028,0.018878801291116555,-0.00492944080403312,0.0684681743187132,0.1737274533101334,0.9330533776731316,0.93430725415316,-0.0006132668962207242,0.007643806531797006,-0.3202454942584813,7.146470606366162e-05,0.006968639826161237,0.01481869086157626,0.0181390269784727,0.0030596866014697918,0.058855421410345006,0.14923886332622152,0.9569653019661585,0.9316911958823942,0.0012904974488421447,0.007878195221133257,0.12298307244543222,2.352469165525527e-05,0.0021261841648458255,0.0043796986890867655,0.016312019657919005,-0.002155234071273393
2021-01-15,Prudential plc,PUK,0,0.41635700105038476,45898111360.657616,0.03734737986341928,-0.005532357116063301,0.00900275823449655,0.061870358710099944,0.4172127821827179,45803965784.61202,0.037424143753418876,-0.00554372833553436,0.009021262524364625,0.06199752718691482,0.4396946361205725,43461981179.95617,0.03944077452204466,-0.00584245669677629,0.009507380675747114,0.06533831493419426,0.02701347500350847,0.16902644670289305,0.9076952847835903,0.9354016095875199,0.0008921434046182246,0.005106817885719718,-0.28630631002322127,9.283948484881197e-05,-0.0028820413891377803,0.006426294303326028,0.018878801291116555,-0.00492944080403312,0.0684681743187132,0.1737274533101334,0.9330533776731316,0.93430725415316,-0.0006132668962207242,0.007643806531797006,-0.3202454942584813,7.146470606366162e-05,0.006968639826161237,0.01481869086157626,0.0181390269784727,0.0030596866014697918,0.058855421410345006,0.14923886332622152,0.9569653019661585,0.9316911958823942,0.0012904974488421447,0.007878195221133257,0.12298307244543222,2.352469165525527e-05,0.0021261841648458255,0.0043796986890867655,0.016312019657919005,-0.002155234071273393
2021-01-22,Prudential plc,PUK,0,0.424520846188109,45015457242.19203,0.038079679848133166,-0.00564083447234213,0.009179282524597071,0.06308350037902934,0.41635700105038476,45898111360.657616,0.03734737986341928,-0.005532357116063301,0.00900275823449655,0.061870358710099944,0.4172127821827179,45803965784.61202,0.037424143753418876,-0.00554372833553436,0.009021262524364625,0.06199752718691482,0.02701347500350847,0.16902644670289305,0.9076952847835903,0.9354016095875199,0.0008921434046182246,0.005106817885719718,-0.28630631002322127,9.283948484881197e-05,-0.0028820413891377803,0.006426294303326028,0.018878801291116555,-0.00492944080403312,0.0684681743187132,0.1737274533101334,0.9330533776731316,0.93430725415316,-0.0006132668962207242,0.007643806531797006,-0.3202454942584813,7.146470606366162e-05,0.006968639826161237,0.01481869086157626,0.0181390269784727,0.0030596866014697918,0.058855421410345006,0.14923886332622152,0.9569653019661585,0.9316911958823942,0.0012904974488421447,0.007878195221133257,0.12298307244543222,2.352469165525527e-05,0.0021261841648458255,0.0043796986890867655,0.016312019657919005,-0.002155234071273393
2021-01-29,Prudential plc,PUK,0,0.5083883034248323,37589377787.14161,0.04560262236068128,-0.006755226022572295,0.010992722527621852,0.07554614577768834,0.424520846188109,45015457242.19203,0.038079679848133166,-0.00564083447234213,0.009179282524597071,0.06308350037902934,0.41635700105038476,45898111360.657616,0.03734737986341928,-0.005532357116063301,0.00900275823449655,0.061870358710099944,0.02701347500350847,0.16902644670289305,0.9076952847835903,0.9354016095875199,0.0008921434046182246,0.005106817885719718,-0.28630631002322127,9.283948484881197e-05,-0.0028820413891377803,0.006426294303326028,0.018878801291116555,-0.00492944080403312,0.0684681743187132,0.1737274533101334,0.9330533776731316,0.93430725415316,-0.0006132668962207242,0.007643806531797006,-0.3202454942584813,7.146470606366162e-05,0.006968639826161237,0.01481869086157626,0.0181390269784727,0.0030596866014697918,0.058855421410345006,0.14923886332622152,0.9569653019661585,0.9316911958823942,0.0012904974488421447,0.007878195221133257,0.12298307244543222,2.352469165525527e-05,0.0021261841648458255,0.0043796986890867655,0.016312019657919005,-0.002155234071273393
2021-02-05,Prudential plc,PUK,0,0.4844249084587398,39448838543.00747,0.043453096803628126,-0.006436811637005967,0.010474569474320905,0.07198520207138921,0.5083883034248323,37589377787.14161,0.04560262236068128,-0.006755226022572295,0.010992722527621852,0.07554614577768834,0.424520846188109,45015457242.19203,0.038079679848133166,-0.00564083447234213,0.009179282524597071,0.06308350037902934,0.02701347500350847,0.16902644670289305,0.9076952847835903,0.9354016095875199,0.0008921434046182246,0.005106817885719718,-0.28630631002322127,9.283948484881197e-05,-0.0028820413891377803,0.006426294303326028,0.018878801291116555,-0.00492944080403312,0.0684681743187132,0.1737274533101334,0.9330533776731316,0.93430725415316,-0.0006132668962207242,0.007643806531797006,-0.3202454942584813,7.146470606366162e-05,0.006968639826161237,0.01481869086157626,0.0181390269784727,0.0030596866014697918,0.058855421410345006,0.14923886332622152,0.9569653019661585,0.9316911958823942,0.0012904974488421447,0.007878195221133257,0.12298307244543222,2.352469165525527e-05,0.0021261841648458255,0.0043796986890867655,0.016312019657919005,-0.002155234071273393
2021-02-12,Prudential plc,PUK,0,0.44064919942332764,43367830975.31785,0.03952639920994888,-0.005855140487531356,0.009528020901833252,0.06548016237233979,0.4844249084587398,39448838543.00747,0.043453096803628126,-0.006436811637005967,0.010474569474320905,0.07198520207138921,0.5083883034248323,37589377787.14161,0.04560262236068128,-0.006755226022572295,0.010992722527621852,0.07554614577768834,0.02701347500350847,0.16902644670289305,0.9076952847835903,0.9354016095875199,0.0008921434046182246,0.005106817885719718,-0.28630631002322127,9.283948484881197e-05,-0.0028820413891377803,0.006426294303326028,0.018878801291116555,-0.00492944080403312,0.0684681743187132,0.1737274533101334,0.9330533776731316,0.93430725415316,-0.0006132668962207242,0.007643806531797006,-0.3202454942584813,7.146470606366162e-05,0.006968639826161237,0.01481869086157626,0.0181390269784727,0.0030596866014697918,0.058855421410345006,0.14923886332622152,0.9569653019661585,0.9316911958823942,0.0012904974488421447,0.007878195221133257,0.12298307244543222,2.352469165525527e-05,0.0021261841648458255,0.0043796986890867655,0.016312019657919005,-0.002155234071273393
2021-02-19,Prudential plc,PUK,0,0.4105669554634425,46545392281.82377,0.03682801059277772,-0.005455421698082003,0.008877561875471842,0.0610099619916391,0.44064919942332764,43367830975.31785,0.03952639920994888,-0.005855140487531356,0.009528020901833252,0.06548016237233979,0.4844249084587398,39448838543.00747,0.043453096803628126,-0.006436811637005967,0.010474569474320905,0.07198520207138921,0.02701347500350847,0.16902644670289305,0.9076952847835903,0.9354016095875199,0.0008921434046182246,0.005106817885719718,-0.28630631002322127,9.283948484881197e-05,-0.0028820413891377803,0.006426294303326028,0.018878801291116555,-0.00492944080403312,0.0684681743187132,0.1737274533101334,0.9330533776731316,0.93430725415316,-0.0006132668962207242,0.007643806531797006,-0.3202454942584813,7.146470606366162e-05,0.006968639826161237,0.01481869086157626,0.0181390269784727,0.0030596866014697918,0.058855421410345006,0.14923886332622152,0.9569653019661585,0.9316911958823942,0.0012904974488421447,0.007878195221133257,0.12298307244543222,2.352469165525527e-05,0.0021261841648458255,0.0043796986890867655,0.016312019657919005,-0.002155234071273393
2021-02-26,Prudential plc,PUK,0,0.4110866566411386,46486548982.49891,0.036874627984222835,-0.005462327244287303,0.008888799212769347,0.06108718922260915,0.4105669554634425,46545392281.82377,0.03682801059277772,-0.005455421698082003,0.008877561875471842,0.0610099619916391,0.44064919942332764,43367830975.31785,0.03952639920994888,-0.005855140487531356,0.009528020901833252,0.06548016237233979,0.02701347500350847,0.16902644670289305,0.9076952847835903,0.9354016095875199,0.0008921434046182246,0.005106817885719718,-0.28630631002322127,9.283948484881197e-05,-0.0028820413891377803,0.006426294303326028,0.018878801291116555,-0.00492944080403312,0.0684681743187132,0.1737274533101334,0.9330533776731316,0.93430725415316,-0.0006132668962207242,0.007643806531797006,-0.3202454942584813,7.146470606366162e-05,0.006968639826161237,0.01481869086157626,0.0181390269784727,0.0030596866014697918,0.058855421410345006,0.14923886332622152,0.9569653019661585,0.9316911958823942,0.0012904974488421447,0.007878195221133257,0.12298307244543222,2.352469165525527e-05,0.0021261841648458255,0.0043796986890867655,0.016312019657919005,-0.002155234071273393
2021-03-05,Prudential plc,PUK,0,0.3901471215930595,48981522462.525215,0.03499634380110338,-0.0051840924951704545,0.008436030144145446,0.05797558898200077,0.4110866566411386,46486548982.49891,0.036874627984222835,-0.005462327244287303,0.008888799212769347,0.06108718922260915,0.4105669554634425,46545392281.82377,0.03682801059277772,-0.005455421698082003,0.008877561875471842,0.0610099619916391,0.02701347500350847,0.16902644670289305,0.9076952847835903,0.9354016095875199,0.0008921434046182246,0.005106817885719718,-0.28630631002322127,9.283948484881197e-05,-0.0028820413891377803,0.006426294303326028,0.018878801291116555,-0.00492944080403312,0.0684681743187132,0.1737274533101334,0.9330533776731316,0.93430725415316,-0.0006132668962207242,0.007643806531797006,-0.3202454942584813,7.146470606366162e-05,0.006968639826161237,0.01481869086157626,0.0181390269784727,0.0030596866014697918,0.058855421410345006,0.14923886332622152,0.9569653019661585,0.9316911958823942,0.0012904974488421447,0.007878195221133257,0.12298307244543222,2.352469165525527e-05,0.0021261841648458255,0.0043796986890867655,0.016312019657919005,-0.002155234071273393
