WeekEndingFriday,symbol,QuarterlyReleased,BookToMarket,MarketCap,FreeCashFlowYield,FreeCashFlowYield_TTM,EarningsYield,EarningsYield_TTM,BookToMarket_L1W,MarketCap_L1W,FreeCashFlowYield_L1W,FreeCashFlowYield_TTM_L1W,EarningsYield_L1W,EarningsYield_TTM_L1W,BookToMarket_L2W,MarketCap_L2W,FreeCashFlowYield_L2W,FreeCashFlowYield_TTM_L2W,EarningsYield_L2W,EarningsYield_TTM_L2W,GrossProfitability,GrossProfitability_TTM,OperatingMargin,OperatingMargin_TTM,ROA,ROA_TTM,ROE,ROE_TTM,AssetGrowth,InvestmentIntensity,InvestmentIntensity_TTM,Accruals,Accruals_TTM,IncomeQuality,IncomeQuality_TTM,DebtToAssets,InterestCoverage,InterestCoverage_TTM,CashRatio,WorkingCapitalScaled,GrossProfitability_L1Q,GrossProfitability_TTM_L1Q,OperatingMargin_L1Q,OperatingMargin_TTM_L1Q,ROA_L1Q,ROA_TTM_L1Q,ROE_L1Q,ROE_TTM_L1Q,AssetGrowth_L1Q,InvestmentIntensity_L1Q,InvestmentIntensity_TTM_L1Q,Accruals_L1Q,Accruals_TTM_L1Q,IncomeQuality_L1Q,IncomeQuality_TTM_L1Q,DebtToAssets_L1Q,InterestCoverage_L1Q,InterestCoverage_TTM_L1Q,CashRatio_L1Q,WorkingCapitalScaled_L1Q,GrossProfitability_L2Q,GrossProfitability_TTM_L2Q,OperatingMargin_L2Q,OperatingMargin_TTM_L2Q,ROA_L2Q,ROA_TTM_L2Q,ROE_L2Q,ROE_TTM_L2Q,AssetGrowth_L2Q,InvestmentIntensity_L2Q,InvestmentIntensity_TTM_L2Q,Accruals_L2Q,Accruals_TTM_L2Q,IncomeQuality_L2Q,IncomeQuality_TTM_L2Q,DebtToAssets_L2Q,InterestCoverage_L2Q,InterestCoverage_TTM_L2Q,CashRatio_L2Q,WorkingCapitalScaled_L2Q
2021-01-01,CRH,1,0.591479706693966,27126376135.0,0.07435624703284753,0.17350800875783845,0.021635832301342525,0.09823149379551284,0.6890579399483415,23575487717.64806,0.019069312812708582,0.18568252311162428,0.015187614750042608,0.12719102246844824,0.6830955753132799,23781265151.0,0.01890430753559365,0.18407582671504438,0.015056197503644746,0.12609044846690629,0.11745727889022561,0.42501945268177016,0.09784022898776998,0.09230633957011429,0.01599768583483088,0.07263305404383456,0.03657916249109285,0.1660775385593038,-0.2157114821386579,-0.010724456985241285,-0.05589500958713499,-0.04970630063284032,-0.11155499159040462,4.107093184979138,2.5358708656678597,0.3081612708094691,6.995348837209303,5.679102762798456,1.0342933027083152,0.16714133506388043,0.07976653687107323,0.38201307010765634,0.06262791649611134,0.10869615706393781,0.00843060958799961,0.0706034404465629,0.022041128720149742,0.18458683239029758,0.027325926910961317,-0.010752688159384117,-0.05295036345136416,-0.012907409716614785,-0.08541885927869358,2.531017369727047,2.2098398992800345,0.3775155882093525,3.1875,6.555342274092164,1.2986611653926279,0.21407052483628666,0.07979954482063345,0.3500646921784424,0.14733042297284124,0.10241585633860834,0.023685358712089388,0.05650083926321096,0.05926567684464999,0.14137681096279167,0.2545919286916062,-0.011956923590691422,-0.04877533649080064,-0.04250147290599009,-0.0578216765101235,2.79441964221959,2.0233773031363196,0.3680584726539528,9.804469352533273,7.018437541198884,0.7708689569407742,0.09224565235654877
2021-01-08,CRH,0,0.5324568160738494,30133337607.184788,0.06693634642446898,0.1561938995724715,0.019476824394655277,0.08842911740266884,0.591479706693966,27126376135.0,0.07435624703284753,0.17350800875783845,0.021635832301342525,0.09823149379551284,0.6890579399483415,23575487717.64806,0.019069312812708582,0.18568252311162428,0.015187614750042608,0.12719102246844824,0.11745727889022561,0.42501945268177016,0.09784022898776998,0.09230633957011429,0.01599768583483088,0.07263305404383456,0.03657916249109285,0.1660775385593038,-0.2157114821386579,-0.010724456985241285,-0.05589500958713499,-0.04970630063284032,-0.11155499159040462,4.107093184979138,2.5358708656678597,0.3081612708094691,6.995348837209303,5.679102762798456,1.0342933027083152,0.16714133506388043,0.07976653687107323,0.38201307010765634,0.06262791649611134,0.10869615706393781,0.00843060958799961,0.0706034404465629,0.022041128720149742,0.18458683239029758,0.027325926910961317,-0.010752688159384117,-0.05295036345136416,-0.012907409716614785,-0.08541885927869358,2.531017369727047,2.2098398992800345,0.3775155882093525,3.1875,6.555342274092164,1.2986611653926279,0.21407052483628666,0.07979954482063345,0.3500646921784424,0.14733042297284124,0.10241585633860834,0.023685358712089388,0.05650083926321096,0.05926567684464999,0.14137681096279167,0.2545919286916062,-0.011956923590691422,-0.04877533649080064,-0.04250147290599009,-0.0578216765101235,2.79441964221959,2.0233773031363196,0.3680584726539528,9.804469352533273,7.018437541198884,0.7708689569407742,0.09224565235654877
2021-01-15,CRH,0,0.5662141918447179,28336804748.264236,0.07118006221656137,0.16609647946592512,0.020711640928250757,0.09403545927891617,0.5324568160738494,30133337607.184788,0.06693634642446898,0.1561938995724715,0.019476824394655277,0.08842911740266884,0.591479706693966,27126376135.0,0.07435624703284753,0.17350800875783845,0.021635832301342525,0.09823149379551284,0.11745727889022561,0.42501945268177016,0.09784022898776998,0.09230633957011429,0.01599768583483088,0.07263305404383456,0.03657916249109285,0.1660775385593038,-0.2157114821386579,-0.010724456985241285,-0.05589500958713499,-0.04970630063284032,-0.11155499159040462,4.107093184979138,2.5358708656678597,0.3081612708094691,6.995348837209303,5.679102762798456,1.0342933027083152,0.16714133506388043,0.07976653687107323,0.38201307010765634,0.06262791649611134,0.10869615706393781,0.00843060958799961,0.0706034404465629,0.022041128720149742,0.18458683239029758,0.027325926910961317,-0.010752688159384117,-0.05295036345136416,-0.012907409716614785,-0.08541885927869358,2.531017369727047,2.2098398992800345,0.3775155882093525,3.1875,6.555342274092164,1.2986611653926279,0.21407052483628666,0.07979954482063345,0.3500646921784424,0.14733042297284124,0.10241585633860834,0.023685358712089388,0.05650083926321096,0.05926567684464999,0.14137681096279167,0.2545919286916062,-0.011956923590691422,-0.04877533649080064,-0.04250147290599009,-0.0578216765101235,2.79441964221959,2.0233773031363196,0.3680584726539528,9.804469352533273,7.018437541198884,0.7708689569407742,0.09224565235654877
2021-01-22,CRH,0,0.5698010533786665,28158426357.51912,0.07163097466422864,0.16714866975310178,0.020842845319134114,0.09463115641362739,0.5662141918447179,28336804748.264236,0.07118006221656137,0.16609647946592512,0.020711640928250757,0.09403545927891617,0.5324568160738494,30133337607.184788,0.06693634642446898,0.1561938995724715,0.019476824394655277,0.08842911740266884,0.11745727889022561,0.42501945268177016,0.09784022898776998,0.09230633957011429,0.01599768583483088,0.07263305404383456,0.03657916249109285,0.1660775385593038,-0.2157114821386579,-0.010724456985241285,-0.05589500958713499,-0.04970630063284032,-0.11155499159040462,4.107093184979138,2.5358708656678597,0.3081612708094691,6.995348837209303,5.679102762798456,1.0342933027083152,0.16714133506388043,0.07976653687107323,0.38201307010765634,0.06262791649611134,0.10869615706393781,0.00843060958799961,0.0706034404465629,0.022041128720149742,0.18458683239029758,0.027325926910961317,-0.010752688159384117,-0.05295036345136416,-0.012907409716614785,-0.08541885927869358,2.531017369727047,2.2098398992800345,0.3775155882093525,3.1875,6.555342274092164,1.2986611653926279,0.21407052483628666,0.07979954482063345,0.3500646921784424,0.14733042297284124,0.10241585633860834,0.023685358712089388,0.05650083926321096,0.05926567684464999,0.14137681096279167,0.2545919286916062,-0.011956923590691422,-0.04877533649080064,-0.04250147290599009,-0.0578216765101235,2.79441964221959,2.0233773031363196,0.3680584726539528,9.804469352533273,7.018437541198884,0.7708689569407742,0.09224565235654877
2021-01-29,CRH,0,0.6121829695602236,26208995999.228954,0.0769589008697372,0.17958122120124195,0.02239314031782317,0.10166984073248712,0.5698010533786665,28158426357.51912,0.07163097466422864,0.16714866975310178,0.020842845319134114,0.09463115641362739,0.5662141918447179,28336804748.264236,0.07118006221656137,0.16609647946592512,0.020711640928250757,0.09403545927891617,0.11745727889022561,0.42501945268177016,0.09784022898776998,0.09230633957011429,0.01599768583483088,0.07263305404383456,0.03657916249109285,0.1660775385593038,-0.2157114821386579,-0.010724456985241285,-0.05589500958713499,-0.04970630063284032,-0.11155499159040462,4.107093184979138,2.5358708656678597,0.3081612708094691,6.995348837209303,5.679102762798456,1.0342933027083152,0.16714133506388043,0.07976653687107323,0.38201307010765634,0.06262791649611134,0.10869615706393781,0.00843060958799961,0.0706034404465629,0.022041128720149742,0.18458683239029758,0.027325926910961317,-0.010752688159384117,-0.05295036345136416,-0.012907409716614785,-0.08541885927869358,2.531017369727047,2.2098398992800345,0.3775155882093525,3.1875,6.555342274092164,1.2986611653926279,0.21407052483628666,0.07979954482063345,0.3500646921784424,0.14733042297284124,0.10241585633860834,0.023685358712089388,0.05650083926321096,0.05926567684464999,0.14137681096279167,0.2545919286916062,-0.011956923590691422,-0.04877533649080064,-0.04250147290599009,-0.0578216765101235,2.79441964221959,2.0233773031363196,0.3680584726539528,9.804469352533273,7.018437541198884,0.7708689569407742,0.09224565235654877
2021-02-05,CRH,0,0.5866575079205009,27349349123.4314,0.07375003755654036,0.17209343764483265,0.021459440308843593,0.09743063489277205,0.6121829695602236,26208995999.228954,0.0769589008697372,0.17958122120124195,0.02239314031782317,0.10166984073248712,0.5698010533786665,28158426357.51912,0.07163097466422864,0.16714866975310178,0.020842845319134114,0.09463115641362739,0.11745727889022561,0.42501945268177016,0.09784022898776998,0.09230633957011429,0.01599768583483088,0.07263305404383456,0.03657916249109285,0.1660775385593038,-0.2157114821386579,-0.010724456985241285,-0.05589500958713499,-0.04970630063284032,-0.11155499159040462,4.107093184979138,2.5358708656678597,0.3081612708094691,6.995348837209303,5.679102762798456,1.0342933027083152,0.16714133506388043,0.07976653687107323,0.38201307010765634,0.06262791649611134,0.10869615706393781,0.00843060958799961,0.0706034404465629,0.022041128720149742,0.18458683239029758,0.027325926910961317,-0.010752688159384117,-0.05295036345136416,-0.012907409716614785,-0.08541885927869358,2.531017369727047,2.2098398992800345,0.3775155882093525,3.1875,6.555342274092164,1.2986611653926279,0.21407052483628666,0.07979954482063345,0.3500646921784424,0.14733042297284124,0.10241585633860834,0.023685358712089388,0.05650083926321096,0.05926567684464999,0.14137681096279167,0.2545919286916062,-0.011956923590691422,-0.04877533649080064,-0.04250147290599009,-0.0578216765101235,2.79441964221959,2.0233773031363196,0.3680584726539528,9.804469352533273,7.018437541198884,0.7708689569407742,0.09224565235654877
2021-02-12,CRH,0,0.5580590826055696,28750900218.46348,0.07015486505374524,0.16370421351111122,0.02041333386225934,0.09268107880979617,0.5866575079205009,27349349123.4314,0.07375003755654036,0.17209343764483265,0.021459440308843593,0.09743063489277205,0.6121829695602236,26208995999.228954,0.0769589008697372,0.17958122120124195,0.02239314031782317,0.10166984073248712,0.11745727889022561,0.42501945268177016,0.09784022898776998,0.09230633957011429,0.01599768583483088,0.07263305404383456,0.03657916249109285,0.1660775385593038,-0.2157114821386579,-0.010724456985241285,-0.05589500958713499,-0.04970630063284032,-0.11155499159040462,4.107093184979138,2.5358708656678597,0.3081612708094691,6.995348837209303,5.679102762798456,1.0342933027083152,0.16714133506388043,0.07976653687107323,0.38201307010765634,0.06262791649611134,0.10869615706393781,0.00843060958799961,0.0706034404465629,0.022041128720149742,0.18458683239029758,0.027325926910961317,-0.010752688159384117,-0.05295036345136416,-0.012907409716614785,-0.08541885927869358,2.531017369727047,2.2098398992800345,0.3775155882093525,3.1875,6.555342274092164,1.2986611653926279,0.21407052483628666,0.07979954482063345,0.3500646921784424,0.14733042297284124,0.10241585633860834,0.023685358712089388,0.05650083926321096,0.05926567684464999,0.14137681096279167,0.2545919286916062,-0.011956923590691422,-0.04877533649080064,-0.04250147290599009,-0.0578216765101235,2.79441964221959,2.0233773031363196,0.3680584726539528,9.804469352533273,7.018437541198884,0.7708689569407742,0.09224565235654877
2021-02-19,CRH,0,0.571352222048176,28081978822.945965,0.07182597557376846,0.1676036983602513,0.020899585769947195,0.09488877068814985,0.5580590826055696,28750900218.46348,0.07015486505374524,0.16370421351111122,0.02041333386225934,0.09268107880979617,0.5866575079205009,27349349123.4314,0.07375003755654036,0.17209343764483265,0.021459440308843593,0.09743063489277205,0.11745727889022561,0.42501945268177016,0.09784022898776998,0.09230633957011429,0.01599768583483088,0.07263305404383456,0.03657916249109285,0.1660775385593038,-0.2157114821386579,-0.010724456985241285,-0.05589500958713499,-0.04970630063284032,-0.11155499159040462,4.107093184979138,2.5358708656678597,0.3081612708094691,6.995348837209303,5.679102762798456,1.0342933027083152,0.16714133506388043,0.07976653687107323,0.38201307010765634,0.06262791649611134,0.10869615706393781,0.00843060958799961,0.0706034404465629,0.022041128720149742,0.18458683239029758,0.027325926910961317,-0.010752688159384117,-0.05295036345136416,-0.012907409716614785,-0.08541885927869358,2.531017369727047,2.2098398992800345,0.3775155882093525,3.1875,6.555342274092164,1.2986611653926279,0.21407052483628666,0.07979954482063345,0.3500646921784424,0.14733042297284124,0.10241585633860834,0.023685358712089388,0.05650083926321096,0.05926567684464999,0.14137681096279167,0.2545919286916062,-0.011956923590691422,-0.04877533649080064,-0.04250147290599009,-0.0578216765101235,2.79441964221959,2.0233773031363196,0.3680584726539528,9.804469352533273,7.018437541198884,0.7708689569407742,0.09224565235654877
2021-02-26,CRH,0,0.5812417708233394,27604177478.97298,0.07306921303981717,0.17050475463669246,0.021261337181557486,0.09653120260619116,0.571352222048176,28081978822.945965,0.07182597557376846,0.1676036983602513,0.020899585769947195,0.09488877068814985,0.5580590826055696,28750900218.46348,0.07015486505374524,0.16370421351111122,0.02041333386225934,0.09268107880979617,0.11745727889022561,0.42501945268177016,0.09784022898776998,0.09230633957011429,0.01599768583483088,0.07263305404383456,0.03657916249109285,0.1660775385593038,-0.2157114821386579,-0.010724456985241285,-0.05589500958713499,-0.04970630063284032,-0.11155499159040462,4.107093184979138,2.5358708656678597,0.3081612708094691,6.995348837209303,5.679102762798456,1.0342933027083152,0.16714133506388043,0.07976653687107323,0.38201307010765634,0.06262791649611134,0.10869615706393781,0.00843060958799961,0.0706034404465629,0.022041128720149742,0.18458683239029758,0.027325926910961317,-0.010752688159384117,-0.05295036345136416,-0.012907409716614785,-0.08541885927869358,2.531017369727047,2.2098398992800345,0.3775155882093525,3.1875,6.555342274092164,1.2986611653926279,0.21407052483628666,0.07979954482063345,0.3500646921784424,0.14733042297284124,0.10241585633860834,0.023685358712089388,0.05650083926321096,0.05926567684464999,0.14137681096279167,0.2545919286916062,-0.011956923590691422,-0.04877533649080064,-0.04250147290599009,-0.0578216765101235,2.79441964221959,2.0233773031363196,0.3680584726539528,9.804469352533273,7.018437541198884,0.7708689569407742,0.09224565235654877
2021-03-05,CRH,0,0.5413844958347938,29636424987.124348,0.0680586651688353,0.1588127957418892,0.019803391443299304,0.0899118044824122,0.5812417708233394,27604177478.97298,0.07306921303981717,0.17050475463669246,0.021261337181557486,0.09653120260619116,0.571352222048176,28081978822.945965,0.07182597557376846,0.1676036983602513,0.020899585769947195,0.09488877068814985,0.11745727889022561,0.42501945268177016,0.09784022898776998,0.09230633957011429,0.01599768583483088,0.07263305404383456,0.03657916249109285,0.1660775385593038,-0.2157114821386579,-0.010724456985241285,-0.05589500958713499,-0.04970630063284032,-0.11155499159040462,4.107093184979138,2.5358708656678597,0.3081612708094691,6.995348837209303,5.679102762798456,1.0342933027083152,0.16714133506388043,0.07976653687107323,0.38201307010765634,0.06262791649611134,0.10869615706393781,0.00843060958799961,0.0706034404465629,0.022041128720149742,0.18458683239029758,0.027325926910961317,-0.010752688159384117,-0.05295036345136416,-0.012907409716614785,-0.08541885927869358,2.531017369727047,2.2098398992800345,0.3775155882093525,3.1875,6.555342274092164,1.2986611653926279,0.21407052483628666,0.07979954482063345,0.3500646921784424,0.14733042297284124,0.10241585633860834,0.023685358712089388,0.05650083926321096,0.05926567684464999,0.14137681096279167,0.2545919286916062,-0.011956923590691422,-0.04877533649080064,-0.04250147290599009,-0.0578216765101235,2.79441964221959,2.0233773031363196,0.3680584726539528,9.804469352533273,7.018437541198884,0.7708689569407742,0.09224565235654877
