WeekEndingFriday,symbol,revenue,netIncome,operatingIncome,ebitda,totalStockholdersEquity,totalAssets,totalDebt,totalCurrentAssets,totalCurrentLiabilities,sm-revenue,sm-netIncome,sm-operatingIncome,sm-ebitda,sm-totalStockholdersEquity,sm-totalAssets,sm-totalDebt,sm-totalCurrentAssets,sm-totalCurrentLiabilities
2021-06-25,CMCSA,27205000000.0,3329000000.0,5039000000.0,8791000000.0,92575000000.0,278511000000.0,108881000000.0,29438000000.0,30811000000.0,28386856480.6496,3691309332.544812,5492058069.7107115,10036706050.30241,94810780380.44724,277148927557.5098,104067793424.38629,27173829350.431526,29565062179.42491
2021-07-02,CMCSA,28546000000.0,3738000000.0,5507000000.0,10106000000.0,94935000000.0,277004000000.0,103751000000.0,27046000000.0,29314000000.0,28546000000.0,3738000000.0,5507000000.0,10106000000.0,94935000000.0,277004000000.0,103751000000.0,27046000000.0,29314000000.0
2021-07-09,CMCSA,28546000000.0,3738000000.0,5507000000.0,10106000000.0,94935000000.0,277004000000.0,103751000000.0,27046000000.0,29314000000.0,28709002673.88661,3786053236.532356,5521665930.4065485,10157953609.407312,95045685341.75632,276897983303.98505,103489342073.71405,26971790572.453613,29049060489.794266
2021-07-16,CMCSA,28546000000.0,3738000000.0,5507000000.0,10106000000.0,94935000000.0,277004000000.0,103751000000.0,27046000000.0,29314000000.0,28874122651.11062,3834409418.4382005,5535617598.253277,10192826669.232553,95143810496.55692,276828424121.33673,103278751198.7047,26945844600.66579,28775111970.37356
2021-07-23,CMCSA,28546000000.0,3738000000.0,5507000000.0,10106000000.0,94935000000.0,277004000000.0,103751000000.0,27046000000.0,29314000000.0,29039499146.98377,3881840147.766301,5548180372.017041,10211471927.535536,95230731356.49869,276790397735.2914,103112420812.18222,26959704647.60484,28497647156.253418
2021-07-30,CMCSA,28546000000.0,3738000000.0,5507000000.0,10106000000.0,94935000000.0,277004000000.0,103751000000.0,27046000000.0,29314000000.0,29203271376.8178,3927117026.565424,5558679620.174699,10214742132.376072,95307803813.67853,276778979429.0853,102983544351.35693,27004913276.239056,28222158761.94938
2021-08-06,CMCSA,28546000000.0,3738000000.0,5507000000.0,10106000000.0,94935000000.0,277004000000.0,103751000000.0,27046000000.0,29314000000.0,29363578555.92444,3969011656.884336,5566440711.203102,10203490031.813976,95376383760.19336,276789244485.9551,102885315253.4391,27073013049.536755,27954139501.976955
2021-08-13,CMCSA,28546000000.0,3738000000.0,5507000000.0,10106000000.0,94935000000.0,277004000000.0,103751000000.0,27046000000.0,29314000000.0,29518559899.61543,4006295640.771803,5570789013.57911,10178568373.909061,95437827088.14006,276816268189.13684,102810926955.63904,27155546530.466232,27699082090.851696
2021-08-20,CMCSA,28546000000.0,3738000000.0,5507000000.0,10106000000.0,94935000000.0,277004000000.0,103751000000.0,27046000000.0,29314000000.0,29666354623.202503,4037740580.276592,5571049895.77958,10140829906.721142,95493489689.61555,276855125821.867,102753572895.16702,27244056281.995796,27462479243.08912
2021-08-27,CMCSA,28546000000.0,3738000000.0,5507000000.0,10106000000.0,94935000000.0,277004000000.0,103751000000.0,27046000000.0,29314000000.0,29805101941.997406,4062118077.4474683,5566548726.281364,10091127378.310026,95544727456.71677,276900892667.38184,102706446509.23332,27330084867.09375,27249823673.204773
