WeekEndingFriday,symbol,BookToMarket,MarketCap,GrossProfitability,OperatingMargin,ROA,ROE,AssetGrowth,InvestmentIntensity,Accruals,IncomeQuality,DebtToAssets,InterestCoverage,CashRatio,WorkingCapitalScaled,FreeCashFlowYield,EarningsYield
2021-01-22,MA,0.01797687728042653,355512244997.0,0.09379466412577418,0.4995145631067961,0.05315030967127204,0.2792990142387733,,-0.00449618866126727,-0.013935207241543592,1.2621848739495798,0.37732253454025727,19.6,0.8536338313497088,0.2163530252501191,0.00591259521881655,0.00502092410351453
2021-01-29,MA,0.018698702207319656,341788426230.8978,0.09379466412577418,0.4995145631067961,0.05315030967127204,0.2792990142387733,,-0.00449618866126727,-0.013935207241543592,1.2621848739495798,0.37732253454025727,19.6,0.8536338313497088,0.2163530252501191,0.006150003448566095,0.005222529094048753
2021-02-05,MA,0.017458930423415737,366059079508.58527,0.09379466412577418,0.4995145631067961,0.05315030967127204,0.2792990142387733,,-0.00449618866126727,-0.013935207241543592,1.2621848739495798,0.37732253454025727,19.6,0.8536338313497088,0.2163530252501191,0.005742242489441383,0.004876262056923345
2021-02-12,MA,0.01734373220214687,368490468228.5684,0.09379466412577418,0.4995145631067961,0.05315030967127204,0.2792990142387733,,-0.00449618866126727,-0.013935207241543592,1.2621848739495798,0.37732253454025727,19.6,0.8536338313497088,0.2163530252501191,0.005704353792663546,0.004844087307280889
2021-02-19,MA,0.017751335482101824,360029249993.26764,0.09379466412577418,0.4995145631067961,0.05315030967127204,0.2792990142387733,,-0.00449618866126727,-0.013935207241543592,1.2621848739495798,0.37732253454025727,19.6,0.8536338313497088,0.2163530252501191,0.0058384145178185,0.004957930501572799
2021-02-26,MA,0.016713897354581175,382376405958.25885,0.09379466412577418,0.4995145631067961,0.05315030967127204,0.2792990142387733,,-0.00449618866126727,-0.013935207241543592,1.2621848739495798,0.37732253454025727,19.6,0.8536338313497088,0.2163530252501191,0.0054972011014441605,0.004668175055222563
2021-03-05,MA,0.016388308027352715,389973143617.5825,0.09379466412577418,0.4995145631067961,0.05315030967127204,0.2792990142387733,,-0.00449618866126727,-0.013935207241543592,1.2621848739495798,0.37732253454025727,19.6,0.8536338313497088,0.2163530252501191,0.005390114766624222,0.0045772382770809875
2021-03-12,MA,0.015453510002302311,413563002777.2234,0.09379466412577418,0.4995145631067961,0.05315030967127204,0.2792990142387733,,-0.00449618866126727,-0.013935207241543592,1.2621848739495798,0.37732253454025727,19.6,0.8536338313497088,0.2163530252501191,0.005082659681558356,0.0043161501101720585
2021-03-19,MA,0.016589191099627677,385250851691.22186,0.09379466412577418,0.4995145631067961,0.05315030967127204,0.2792990142387733,,-0.00449618866126727,-0.013935207241543592,1.2621848739495798,0.37732253454025727,19.6,0.8536338313497088,0.2163530252501191,0.005456185212238676,0.004633344721144642
2021-03-26,MA,0.016152871700217813,395657200689.2013,0.09379466412577418,0.4995145631067961,0.05315030967127204,0.2792990142387733,,-0.00449618866126727,-0.013935207241543592,1.2621848739495798,0.37732253454025727,19.6,0.8536338313497088,0.2163530252501191,0.0053126797549456805,0.004511481142996213
2021-04-02,MA,0.017877239564334468,353913700000.0,0.08767241379310345,0.5287605294825511,0.05252873563218391,0.28892049944681525,,-0.004137931034482759,0.010488505747126438,0.800328227571116,0.3985632183908046,20.53271028037383,0.6314596949891067,0.14166666666666666,0.0037268972633723984,0.005165100983657881
2021-04-09,MA,0.017087984489969503,370260167529.6401,0.08767241379310345,0.5287605294825511,0.05252873563218391,0.28892049944681525,,-0.004137931034482759,0.010488505747126438,0.800328227571116,0.3985632183908046,20.53271028037383,0.6314596949891067,0.14166666666666666,0.0035623599719092425,0.0049370690133814215
2021-04-16,MA,0.016818501410415933,376192851289.4496,0.08767241379310345,0.5287605294825511,0.05252873563218391,0.28892049944681525,,-0.004137931034482759,0.010488505747126438,0.800328227571116,0.3985632183908046,20.53271028037383,0.6314596949891067,0.14166666666666666,0.0035061803951854935,0.0048592098274443385
2021-04-23,MA,0.016779829888030468,377059841620.5178,0.08767241379310345,0.5287605294825511,0.05252873563218391,0.28892049944681525,,-0.004137931034482759,0.010488505747126438,0.800328227571116,0.3985632183908046,20.53271028037383,0.6314596949891067,0.14166666666666666,0.003498118479897612,0.004848036831882361
2021-04-30,MA,0.016999426679048312,372189022574.39,0.08767241379310345,0.5287605294825511,0.05252873563218391,0.28892049944681525,,-0.004137931034482759,0.010488505747126438,0.800328227571116,0.3985632183908046,20.53271028037383,0.6314596949891067,0.14166666666666666,0.0035438981807594,0.004911482846420154
2021-05-07,MA,0.01730101497360604,365701088037.4533,0.08767241379310345,0.5287605294825511,0.05252873563218391,0.28892049944681525,,-0.004137931034482759,0.010488505747126438,0.800328227571116,0.3985632183908046,20.53271028037383,0.6314596949891067,0.14166666666666666,0.003606770783971292,0.0049986178871110854
2021-05-14,MA,0.01784727226549429,354507955382.7701,0.08767241379310345,0.5287605294825511,0.05252873563218391,0.28892049944681525,,-0.004137931034482759,0.010488505747126438,0.800328227571116,0.3985632183908046,20.53271028037383,0.6314596949891067,0.14166666666666666,0.003720649931750746,0.005156442816709904
2021-05-21,MA,0.017668119716150836,358102622217.14197,0.08767241379310345,0.5287605294825511,0.05252873563218391,0.28892049944681525,,-0.004137931034482759,0.010488505747126438,0.800328227571116,0.3985632183908046,20.53271028037383,0.6314596949891067,0.14166666666666666,0.0036833017078556902,0.005104681972676423
2021-05-28,MA,0.018012094839858887,351263973249.7416,0.08767241379310345,0.5287605294825511,0.05252873563218391,0.28892049944681525,,-0.004137931034482759,0.010488505747126438,0.800328227571116,0.3985632183908046,20.53271028037383,0.6314596949891067,0.14166666666666666,0.003755010762410917,0.005204063437215433
2021-06-04,MA,0.017744388586526327,356563426750.2583,0.08767241379310345,0.5287605294825511,0.05252873563218391,0.28892049944681525,,-0.004137931034482759,0.010488505747126438,0.800328227571116,0.3985632183908046,20.53271028037383,0.6314596949891067,0.14166666666666666,0.003699201603544844,0.005126717612797555
2021-06-11,MA,0.017769633147728295,356056872271.9442,0.08767241379310345,0.5287605294825511,0.05252873563218391,0.28892049944681525,,-0.004137931034482759,0.010488505747126438,0.800328227571116,0.3985632183908046,20.53271028037383,0.6314596949891067,0.14166666666666666,0.003704464378355243,0.005134011284028343
2021-06-18,MA,0.01767677502078181,357927279866.4702,0.08767241379310345,0.5287605294825511,0.05252873563218391,0.28892049944681525,,-0.004137931034482759,0.010488505747126438,0.800328227571116,0.3985632183908046,20.53271028037383,0.6314596949891067,0.14166666666666666,0.003685106093316138,0.005107182667613268
2021-06-25,MA,0.017109141398058216,369802309350.13934,0.08767241379310345,0.5287605294825511,0.05252873563218391,0.28892049944681525,,-0.004137931034482759,0.010488505747126438,0.800328227571116,0.3985632183908046,20.53271028037383,0.6314596949891067,0.14166666666666666,0.003566770587014191,0.0049431816778331625
2021-07-02,MA,0.01782319621756473,361439100000.0,0.09733321875626594,0.5170053003533569,0.05917905531207929,0.3207078547035082,,-0.005528343502048065,-0.005786141903697975,1.0977734753146176,0.39812666494801063,22.08490566037736,0.5502345755510313,0.10833261722666208,0.00574093948330438,0.005716039022894867
2021-07-09,MA,0.017923079347774307,359424844079.5956,0.09733321875626594,0.5170053003533569,0.05917905531207929,0.3207078547035082,,-0.005528343502048065,-0.005786141903697975,1.0977734753146176,0.39812666494801063,22.08490566037736,0.5502345755510313,0.10833261722666208,0.005773112332603491,0.005748072327305452
2021-07-16,MA,0.017266566801058786,373090960943.37506,0.09733321875626594,0.5170053003533569,0.05917905531207929,0.3207078547035082,,-0.005528343502048065,-0.005786141903697975,1.0977734753146176,0.39812666494801063,22.08490566037736,0.5502345755510313,0.10833261722666208,0.005561646400527318,0.00553752359686238
2021-07-23,MA,0.016996981868815333,379008464545.06445,0.09733321875626594,0.5170053003533569,0.05917905531207929,0.3207078547035082,,-0.005528343502048065,-0.005786141903697975,1.0977734753146176,0.39812666494801063,22.08490566037736,0.5502345755510313,0.10833261722666208,0.005474811763084728,0.005451065591582192
2021-07-30,MA,0.017319358484305537,371953730609.4573,0.09733321875626594,0.5170053003533569,0.05917905531207929,0.3207078547035082,,-0.005528343502048065,-0.005786141903697975,1.0977734753146176,0.39812666494801063,22.08490566037736,0.5502345755510313,0.10833261722666208,0.005578650862299595,0.005554454304342633
2021-08-06,MA,0.01784699030118374,360957219748.85144,0.09733321875626594,0.5170053003533569,0.05917905531207929,0.3207078547035082,,-0.005528343502048065,-0.005786141903697975,1.0977734753146176,0.39812666494801063,22.08490566037736,0.5502345755510313,0.10833261722666208,0.005748603675094111,0.005723669972406956
2021-08-13,MA,0.018426556183918592,349604122208.25757,0.09733321875626594,0.5170053003533569,0.05917905531207929,0.3207078547035082,,-0.005528343502048065,-0.005786141903697975,1.0977734753146176,0.39812666494801063,22.08490566037736,0.5502345755510313,0.10833261722666208,0.005935284706866048,0.005909541303318195
2021-08-20,MA,0.018829356994836215,342125331298.7088,0.09733321875626594,0.5170053003533569,0.05917905531207929,0.3207078547035082,,-0.005528343502048065,-0.005786141903697975,1.0977734753146176,0.39812666494801063,22.08490566037736,0.5502345755510313,0.10833261722666208,0.006065028836430479,0.006038722687260419
2021-08-27,MA,0.01879018651584436,342838534070.32135,0.09733321875626594,0.5170053003533569,0.05917905531207929,0.3207078547035082,,-0.005528343502048065,-0.005786141903697975,1.0977734753146176,0.39812666494801063,22.08490566037736,0.5502345755510313,0.10833261722666208,0.006052411831787807,0.006026160406975233
2021-09-03,MA,0.01964621885159058,327900246284.717,0.09733321875626594,0.5170053003533569,0.05917905531207929,0.3207078547035082,,-0.005528343502048065,-0.005786141903697975,1.0977734753146176,0.39812666494801063,22.08490566037736,0.5502345755510313,0.10833261722666208,0.006328144072811308,0.006300696700929235
2021-09-10,MA,0.019241293571667525,334800775010.5603,0.09733321875626594,0.5170053003533569,0.05917905531207929,0.3207078547035082,,-0.005528343502048065,-0.005786141903697975,1.0977734753146176,0.39812666494801063,22.08490566037736,0.5502345755510313,0.10833261722666208,0.006197715641293095,0.0061708339830898965
2021-09-17,MA,0.019485287690112547,330608410943.2408,0.09733321875626594,0.5170053003533569,0.05917905531207929,0.3207078547035082,,-0.005528343502048065,-0.005786141903697975,1.0977734753146176,0.39812666494801063,22.08490566037736,0.5502345755510313,0.10833261722666208,0.006276307351285864,0.006249084813376673
2021-09-24,MA,0.01866270155062434,345180465032.1105,0.09733321875626594,0.5170053003533569,0.05917905531207929,0.3207078547035082,,-0.005528343502048065,-0.005786141903697975,1.0977734753146176,0.39812666494801063,22.08490566037736,0.5502345755510313,0.10833261722666208,0.006011348295179372,0.00598527497727257
2021-10-01,MA,0.019552963766079928,342812480000.0,0.10785088957921492,0.5450351053159479,0.06817283253318272,0.36013725197672686,,-0.007031911889296809,-0.003643038689635696,1.0534382767191384,0.3914430951708557,24.7,0.5541043162356197,0.10790737079920926,0.006691705039443138,0.0070417506387165365
2021-10-08,MA,0.01984050742503964,337844181925.534,0.10785088957921492,0.5450351053159479,0.06817283253318272,0.36013725197672686,,-0.007031911889296809,-0.003643038689635696,1.0534382767191384,0.3914430951708557,24.7,0.5541043162356197,0.10790737079920926,0.006790112491875419,0.00714530582187762
2021-10-15,MA,0.019782545915889002,338834042316.88226,0.10785088957921492,0.5450351053159479,0.06817283253318272,0.36013725197672686,,-0.007031911889296809,-0.003643038689635696,1.0534382767191384,0.3914430951708557,24.7,0.5541043162356197,0.10790737079920926,0.0067702760452110055,0.007124431723251686
2021-10-22,MA,0.019635280570996047,341375310414.52155,0.10785088957921492,0.5450351053159479,0.06817283253318272,0.36013725197672686,,-0.007031911889296809,-0.003643038689635696,1.0534382767191384,0.3914430951708557,24.7,0.5541043162356197,0.10790737079920926,0.006719876716375494,0.007071395986630533
2021-10-29,MA,0.020990064904209065,319341556616.9055,0.10785088957921492,0.5450351053159479,0.06817283253318272,0.36013725197672686,,-0.007031911889296809,-0.003643038689635696,1.0534382767191384,0.3914430951708557,24.7,0.5541043162356197,0.10790737079920926,0.007183531089102729,0.00755930429341499
2021-11-05,MA,0.02019147961100338,331971709311.84204,0.10785088957921492,0.5450351053159479,0.06817283253318272,0.36013725197672686,,-0.007031911889296809,-0.003643038689635696,1.0534382767191384,0.3914430951708557,24.7,0.5541043162356197,0.10790737079920926,0.006910227394844362,0.007271703980450867
2021-11-12,MA,0.019374377843346585,345972399949.96265,0.10785088957921492,0.5450351053159479,0.06817283253318272,0.36013725197672686,,-0.007031911889296809,-0.003643038689635696,1.0534382767191384,0.3914430951708557,24.7,0.5541043162356197,0.10790737079920926,0.0066305867182809295,0.006977435195261623
2021-11-19,MA,0.020730561405718308,323339048509.85114,0.10785088957921492,0.5450351053159479,0.06817283253318272,0.36013725197672686,,-0.007031911889296809,-0.003643038689635696,1.0534382767191384,0.3914430951708557,24.7,0.5541043162356197,0.10790737079920926,0.007094719955947755,0.007465847416590183
2021-11-26,MA,0.021724977802817208,308538865302.35175,0.10785088957921492,0.5450351053159479,0.06817283253318272,0.36013725197672686,,-0.007031911889296809,-0.003643038689635696,1.0534382767191384,0.3914430951708557,24.7,0.5541043162356197,0.10790737079920926,0.00743504387284241,0.007823973805161978
2021-12-03,MA,0.021863918122159272,306578169683.4316,0.10785088957921492,0.5450351053159479,0.06817283253318272,0.36013725197672686,,-0.007031911889296809,-0.003643038689635696,1.0534382767191384,0.3914430951708557,24.7,0.5541043162356197,0.10790737079920926,0.007482594088055105,0.007874011389958599
2021-12-10,MA,0.020126274793684878,333047226509.2611,0.10785088957921492,0.5450351053159479,0.06817283253318272,0.36013725197672686,,-0.007031911889296809,-0.003643038689635696,1.0534382767191384,0.3914430951708557,24.7,0.5541043162356197,0.10790737079920926,0.00688791203591125,0.007248221296726137
2021-12-17,MA,0.020161422218884967,332466624984.49036,0.10785088957921492,0.5450351053159479,0.06817283253318272,0.36013725197672686,,-0.007031911889296809,-0.003643038689635696,1.0534382767191384,0.3914430951708557,24.7,0.5541043162356197,0.10790737079920926,0.006899940708656142,0.0072608791938517546
2021-12-24,MA,0.01953127352686571,343193186597.8873,0.10785088957921492,0.5450351053159479,0.06817283253318272,0.36013725197672686,,-0.007031911889296809,-0.003643038689635696,1.0534382767191384,0.3914430951708557,24.7,0.5541043162356197,0.10790737079920926,0.006684281884324919,0.00703393917557121
2021-12-31,MA,0.020722555140928113,352852240000.0,0.10955958480448114,0.5419861963190185,0.0631553797552364,0.32535557986870894,,-0.006052722397727575,-0.021503092728769015,1.3404791929382094,0.3690302370649606,26.175925925925927,0.5638200881325026,0.10053359526401019,0.008391614574984703,0.006742198944237962
2022-01-07,MA,0.020143456750874388,362996286607.1932,0.10955958480448114,0.5419861963190185,0.0631553797552364,0.32535557986870894,,-0.006052722397727575,-0.021503092728769015,1.3404791929382094,0.3690302370649606,26.175925925925927,0.5638200881325026,0.10053359526401019,0.008157108238421645,0.006553786051740998
2022-01-14,MA,0.020008675154294053,365441486935.7692,0.10955958480448114,0.5419861963190185,0.0631553797552364,0.32535557986870894,,-0.006052722397727575,-0.021503092728769015,1.3404791929382094,0.3690302370649606,26.175925925925927,0.5638200881325026,0.10053359526401019,0.00810252832766202,0.006509934107229971
2022-01-21,MA,0.020970003792369202,348688539706.45306,0.10955958480448114,0.5419861963190185,0.0631553797552364,0.32535557986870894,0.12163530252501191,-0.006052722397727575,-0.021503092728769015,1.3404791929382094,0.3690302370649606,26.175925925925927,0.5638200881325026,0.10053359526401019,0.008491819095897867,0.006822707743715308
2022-01-28,MA,0.019466232189785607,375624821933.2748,0.10955958480448114,0.5419861963190185,0.0631553797552364,0.32535557986870894,0.12163530252501191,-0.006052722397727575,-0.021503092728769015,1.3404791929382094,0.3690302370649606,26.175925925925927,0.5638200881325026,0.10053359526401019,0.007882865633746605,0.0063334472619666245
2022-02-04,MA,0.019482021002609044,375320404336.94086,0.10955958480448114,0.5419861963190185,0.0631553797552364,0.32535557986870894,0.12163530252501191,-0.006052722397727575,-0.021503092728769015,1.3404791929382094,0.3690302370649606,26.175925925925927,0.5638200881325026,0.10053359526401019,0.007889259325591544,0.006338584240318232
2022-02-11,MA,0.02013691994008607,363114121809.8693,0.10955958480448114,0.5419861963190185,0.0631553797552364,0.32535557986870894,0.12163530252501191,-0.006052722397727575,-0.021503092728769015,1.3404791929382094,0.3690302370649606,26.175925925925927,0.5638200881325026,0.10053359526401019,0.008154461151886606,0.0065516592638764715
2022-02-18,MA,0.020127121014522013,363290904582.1449,0.10955958480448114,0.5419861963190185,0.0631553797552364,0.32535557986870894,0.12163530252501191,-0.006052722397727575,-0.021503092728769015,1.3404791929382094,0.3690302370649606,26.175925925925927,0.5638200881325026,0.10053359526401019,0.008150493069474792,0.006548471128767487
2022-02-25,MA,0.020174019179317458,362446369015.86334,0.10955958480448114,0.5419861963190185,0.0631553797552364,0.32535557986870894,0.12163530252501191,-0.006052722397727575,-0.021503092728769015,1.3404791929382094,0.3690302370649606,26.175925925925927,0.5638200881325026,0.10053359526401019,0.00816948451722634,0.006563729708369288
2022-03-04,MA,0.022511877026158745,324806322969.1364,0.10955958480448114,0.5419861963190185,0.0631553797552364,0.32535557986870894,0.12163530252501191,-0.006052722397727575,-0.021503092728769015,1.3404791929382094,0.3690302370649606,26.175925925925927,0.5638200881325026,0.10053359526401019,0.009116201842786659,0.007324364803778947
2022-03-11,MA,0.022925670338116183,318943781889.90533,0.10955958480448114,0.5419861963190185,0.0631553797552364,0.32535557986870894,0.12163530252501191,-0.006052722397727575,-0.021503092728769015,1.3404791929382094,0.3690302370649606,26.175925925925927,0.5638200881325026,0.10053359526401019,0.00928376776137336,0.007458994766736652
2022-03-18,MA,0.021268898691490328,343788369396.1797,0.10955958480448114,0.5419861963190185,0.0631553797552364,0.32535557986870894,0.12163530252501191,-0.006052722397727575,-0.021503092728769015,1.3404791929382094,0.3690302370649606,26.175925925925927,0.5638200881325026,0.10053359526401019,0.00861285681420991,0.006919954866938661
2022-03-25,MA,0.021334103774563865,342737622225.21484,0.10955958480448114,0.5419861963190185,0.0631553797552364,0.32535557986870894,0.12163530252501191,-0.006052722397727575,-0.021503092728769015,1.3404791929382094,0.3690302370649606,26.175925925925927,0.5638200881325026,0.10053359526401019,0.008639261662538786,0.0069411697045524395
2022-04-01,MA,0.020145477036819712,349160260000.0,0.10725721820089874,0.5709309076833753,0.07079622204881199,0.3740403753198749,0.06790229885057471,-0.007911094368054247,0.022845303124075022,0.677309007981756,0.3941016602534779,26.818181818181817,0.5767102615694165,0.10830664908645696,0.004261653373725864,0.007535221791849966
2022-04-08,MA,0.020814572715129428,337936314920.7102,0.10725721820089874,0.5709309076833753,0.07079622204881199,0.3740403753198749,0.06790229885057471,-0.007911094368054247,0.022845303124075022,0.677309007981756,0.3941016602534779,26.818181818181817,0.5767102615694165,0.10830664908645696,0.0044031965027171716,0.007785490590489838
2022-04-15,MA,0.020491725313277732,343260506007.3823,0.10725721820089874,0.5709309076833753,0.07079622204881199,0.3740403753198749,0.06790229885057471,-0.007911094368054247,0.022845303124075022,0.677309007981756,0.3941016602534779,26.818181818181817,0.5767102615694165,0.10830664908645696,0.004334900094705327,0.007664732627130184
2022-04-22,MA,0.020879177215691606,336890669940.4632,0.10725721820089874,0.5709309076833753,0.07079622204881199,0.3740403753198749,0.06790229885057471,-0.007911094368054247,0.022845303124075022,0.677309007981756,0.3941016602534779,26.818181818181817,0.5767102615694165,0.10830664908645696,0.004416863192628534,0.0078096552821274685
