WeekEndingFriday,symbol,QuarterlyReleased,BookToMarket,MarketCap,FreeCashFlowYield,FreeCashFlowYield_TTM,EarningsYield,EarningsYield_TTM,BookToMarket_L1W,MarketCap_L1W,FreeCashFlowYield_L1W,FreeCashFlowYield_TTM_L1W,EarningsYield_L1W,EarningsYield_TTM_L1W,BookToMarket_L2W,MarketCap_L2W,FreeCashFlowYield_L2W,FreeCashFlowYield_TTM_L2W,EarningsYield_L2W,EarningsYield_TTM_L2W,GrossProfitability,GrossProfitability_TTM,OperatingMargin,OperatingMargin_TTM,ROA,ROA_TTM,ROE,ROE_TTM,AssetGrowth,InvestmentIntensity,InvestmentIntensity_TTM,Accruals,Accruals_TTM,IncomeQuality,IncomeQuality_TTM,DebtToAssets,CashRatio,WorkingCapitalScaled,GrossProfitability_L1Q,GrossProfitability_TTM_L1Q,OperatingMargin_L1Q,OperatingMargin_TTM_L1Q,ROA_L1Q,ROA_TTM_L1Q,ROE_L1Q,ROE_TTM_L1Q,AssetGrowth_L1Q,InvestmentIntensity_L1Q,InvestmentIntensity_TTM_L1Q,Accruals_L1Q,Accruals_TTM_L1Q,IncomeQuality_L1Q,IncomeQuality_TTM_L1Q,DebtToAssets_L1Q,CashRatio_L1Q,WorkingCapitalScaled_L1Q,GrossProfitability_L2Q,GrossProfitability_TTM_L2Q,OperatingMargin_L2Q,OperatingMargin_TTM_L2Q,ROA_L2Q,ROA_TTM_L2Q,ROE_L2Q,ROE_TTM_L2Q,AssetGrowth_L2Q,InvestmentIntensity_L2Q,InvestmentIntensity_TTM_L2Q,Accruals_L2Q,Accruals_TTM_L2Q,IncomeQuality_L2Q,IncomeQuality_TTM_L2Q,DebtToAssets_L2Q,CashRatio_L2Q,WorkingCapitalScaled_L2Q
2021-01-01,SCHW,1,0.7396348214690948,75794160000.0,0.17271779250538563,0.08207756375952976,0.014974768504591911,0.043525780878104596,0.6698616291134611,46772346165.678276,-0.0044898325017977995,-0.058987847011714896,0.014923348029785066,0.06448254678772458,0.6708926055919971,46700469999.0,-0.004496742752364093,-0.059078634541773964,0.014946316386429223,0.06458179114823859,0.007606432681431452,0.021294732873231588,0.3455056179775281,0.3550198150594452,0.002067361372946527,0.0060090089597802585,0.020246164823403495,0.05884766321798073,0.8673457934388871,0.0003023629849419591,0.0011493436355323866,-0.022079783755821855,-0.00647166075601675,11.680176211453745,2.0769930281903606,0.024830194040534853,0.0841781117715416,-0.061241254697099685,0.005837536216332225,0.024134683025121912,0.35,0.3708309779536461,0.0016644608982842699,0.007191997233847218,0.02227825476365261,0.0962624876320577,0.5031345546566686,0.0003099998807692766,0.001569076319586031,0.0018552300556807478,0.01220207222997222,-0.11461318051575932,-0.6966180371352785,0.018685838966985013,0.07224057571517249,-0.056095670732434336,0.0061175977067748025,0.025928626362101855,0.3486454652532391,0.3877421691109904,0.0016754726780595479,0.008162623225896665,0.021775109524582184,0.1060846990102223,0.449343336192327,0.00044695917939293456,0.0018302853547207878,0.042733292715813866,-0.0002796616094525624,-24.505216095380028,1.0342612419700214,0.021289240019576314,0.09296594423815496,-0.062254671847065055
2021-01-08,SCHW,0,0.6651446577205112,84282417891.05069,0.15532302379984325,0.07381136132142883,0.013466628371615772,0.03914220880877571,0.7396348214690948,75794160000.0,0.17271779250538563,0.08207756375952976,0.014974768504591911,0.043525780878104596,0.6698616291134611,46772346165.678276,-0.0044898325017977995,-0.058987847011714896,0.014923348029785066,0.06448254678772458,0.007606432681431452,0.021294732873231588,0.3455056179775281,0.3550198150594452,0.002067361372946527,0.0060090089597802585,0.020246164823403495,0.05884766321798073,0.8673457934388871,0.0003023629849419591,0.0011493436355323866,-0.022079783755821855,-0.00647166075601675,11.680176211453745,2.0769930281903606,0.024830194040534853,0.0841781117715416,-0.061241254697099685,0.005837536216332225,0.024134683025121912,0.35,0.3708309779536461,0.0016644608982842699,0.007191997233847218,0.02227825476365261,0.0962624876320577,0.5031345546566686,0.0003099998807692766,0.001569076319586031,0.0018552300556807478,0.01220207222997222,-0.11461318051575932,-0.6966180371352785,0.018685838966985013,0.07224057571517249,-0.056095670732434336,0.0061175977067748025,0.025928626362101855,0.3486454652532391,0.3877421691109904,0.0016754726780595479,0.008162623225896665,0.021775109524582184,0.1060846990102223,0.449343336192327,0.00044695917939293456,0.0018302853547207878,0.042733292715813866,-0.0002796616094525624,-24.505216095380028,1.0342612419700214,0.021289240019576314,0.09296594423815496,-0.062254671847065055
2021-01-15,SCHW,0,0.6677486231127946,83953748550.86818,0.15593109570405983,0.07410032437361211,0.01351934868414238,0.03929544608721208,0.6651446577205112,84282417891.05069,0.15532302379984325,0.07381136132142883,0.013466628371615772,0.03914220880877571,0.7396348214690948,75794160000.0,0.17271779250538563,0.08207756375952976,0.014974768504591911,0.043525780878104596,0.007606432681431452,0.021294732873231588,0.3455056179775281,0.3550198150594452,0.002067361372946527,0.0060090089597802585,0.020246164823403495,0.05884766321798073,0.8673457934388871,0.0003023629849419591,0.0011493436355323866,-0.022079783755821855,-0.00647166075601675,11.680176211453745,2.0769930281903606,0.024830194040534853,0.0841781117715416,-0.061241254697099685,0.005837536216332225,0.024134683025121912,0.35,0.3708309779536461,0.0016644608982842699,0.007191997233847218,0.02227825476365261,0.0962624876320577,0.5031345546566686,0.0003099998807692766,0.001569076319586031,0.0018552300556807478,0.01220207222997222,-0.11461318051575932,-0.6966180371352785,0.018685838966985013,0.07224057571517249,-0.056095670732434336,0.0061175977067748025,0.025928626362101855,0.3486454652532391,0.3877421691109904,0.0016754726780595479,0.008162623225896665,0.021775109524582184,0.1060846990102223,0.449343336192327,0.00044695917939293456,0.0018302853547207878,0.042733292715813866,-0.0002796616094525624,-24.505216095380028,1.0342612419700214,0.021289240019576314,0.09296594423815496,-0.062254671847065055
2021-01-22,SCHW,0,0.6717505236792249,83453600739.98221,0.15686561015848616,0.07454441683568423,0.0136003718226172,0.039530948583977224,0.6677486231127946,83953748550.86818,0.15593109570405983,0.07410032437361211,0.01351934868414238,0.03929544608721208,0.6651446577205112,84282417891.05069,0.15532302379984325,0.07381136132142883,0.013466628371615772,0.03914220880877571,0.007606432681431452,0.021294732873231588,0.3455056179775281,0.3550198150594452,0.002067361372946527,0.0060090089597802585,0.020246164823403495,0.05884766321798073,0.8673457934388871,0.0003023629849419591,0.0011493436355323866,-0.022079783755821855,-0.00647166075601675,11.680176211453745,2.0769930281903606,0.024830194040534853,0.0841781117715416,-0.061241254697099685,0.005837536216332225,0.024134683025121912,0.35,0.3708309779536461,0.0016644608982842699,0.007191997233847218,0.02227825476365261,0.0962624876320577,0.5031345546566686,0.0003099998807692766,0.001569076319586031,0.0018552300556807478,0.01220207222997222,-0.11461318051575932,-0.6966180371352785,0.018685838966985013,0.07224057571517249,-0.056095670732434336,0.0061175977067748025,0.025928626362101855,0.3486454652532391,0.3877421691109904,0.0016754726780595479,0.008162623225896665,0.021775109524582184,0.1060846990102223,0.449343336192327,0.00044695917939293456,0.0018302853547207878,0.042733292715813866,-0.0002796616094525624,-24.505216095380028,1.0342612419700214,0.021289240019576314,0.09296594423815496,-0.062254671847065055
2021-01-29,SCHW,0,0.7611608636207431,73650660036.99911,0.1777445034901739,0.08446631702791015,0.015410588301989716,0.04479253815706086,0.6717505236792249,83453600739.98221,0.15686561015848616,0.07454441683568423,0.0136003718226172,0.039530948583977224,0.6677486231127946,83953748550.86818,0.15593109570405983,0.07410032437361211,0.01351934868414238,0.03929544608721208,0.007606432681431452,0.021294732873231588,0.3455056179775281,0.3550198150594452,0.002067361372946527,0.0060090089597802585,0.020246164823403495,0.05884766321798073,0.8673457934388871,0.0003023629849419591,0.0011493436355323866,-0.022079783755821855,-0.00647166075601675,11.680176211453745,2.0769930281903606,0.024830194040534853,0.0841781117715416,-0.061241254697099685,0.005837536216332225,0.024134683025121912,0.35,0.3708309779536461,0.0016644608982842699,0.007191997233847218,0.02227825476365261,0.0962624876320577,0.5031345546566686,0.0003099998807692766,0.001569076319586031,0.0018552300556807478,0.01220207222997222,-0.11461318051575932,-0.6966180371352785,0.018685838966985013,0.07224057571517249,-0.056095670732434336,0.0061175977067748025,0.025928626362101855,0.3486454652532391,0.3877421691109904,0.0016754726780595479,0.008162623225896665,0.021775109524582184,0.1060846990102223,0.449343336192327,0.00044695917939293456,0.0018302853547207878,0.042733292715813866,-0.0002796616094525624,-24.505216095380028,1.0342612419700214,0.021289240019576314,0.09296594423815496,-0.062254671847065055
2021-02-05,SCHW,0,0.7038075067556361,79652461023.64206,0.16435148182194134,0.07810179271364275,0.014249402785723278,0.041417427127842375,0.7611608636207431,73650660036.99911,0.1777445034901739,0.08446631702791015,0.015410588301989716,0.04479253815706086,0.6717505236792249,83453600739.98221,0.15686561015848616,0.07454441683568423,0.0136003718226172,0.039530948583977224,0.007606432681431452,0.021294732873231588,0.3455056179775281,0.3550198150594452,0.002067361372946527,0.0060090089597802585,0.020246164823403495,0.05884766321798073,0.8673457934388871,0.0003023629849419591,0.0011493436355323866,-0.022079783755821855,-0.00647166075601675,11.680176211453745,2.0769930281903606,0.024830194040534853,0.0841781117715416,-0.061241254697099685,0.005837536216332225,0.024134683025121912,0.35,0.3708309779536461,0.0016644608982842699,0.007191997233847218,0.02227825476365261,0.0962624876320577,0.5031345546566686,0.0003099998807692766,0.001569076319586031,0.0018552300556807478,0.01220207222997222,-0.11461318051575932,-0.6966180371352785,0.018685838966985013,0.07224057571517249,-0.056095670732434336,0.0061175977067748025,0.025928626362101855,0.3486454652532391,0.3877421691109904,0.0016754726780595479,0.008162623225896665,0.021775109524582184,0.1060846990102223,0.449343336192327,0.00044695917939293456,0.0018302853547207878,0.042733292715813866,-0.0002796616094525624,-24.505216095380028,1.0342612419700214,0.021289240019576314,0.09296594423815496,-0.062254671847065055
2021-02-12,SCHW,0,0.6741748158397476,83153506602.24832,0.15743172519012016,0.07481344147946968,0.013649454441279229,0.039673612512581655,0.7038075067556361,79652461023.64206,0.16435148182194134,0.07810179271364275,0.014249402785723278,0.041417427127842375,0.7611608636207431,73650660036.99911,0.1777445034901739,0.08446631702791015,0.015410588301989716,0.04479253815706086,0.007606432681431452,0.021294732873231588,0.3455056179775281,0.3550198150594452,0.002067361372946527,0.0060090089597802585,0.020246164823403495,0.05884766321798073,0.8673457934388871,0.0003023629849419591,0.0011493436355323866,-0.022079783755821855,-0.00647166075601675,11.680176211453745,2.0769930281903606,0.024830194040534853,0.0841781117715416,-0.061241254697099685,0.005837536216332225,0.024134683025121912,0.35,0.3708309779536461,0.0016644608982842699,0.007191997233847218,0.02227825476365261,0.0962624876320577,0.5031345546566686,0.0003099998807692766,0.001569076319586031,0.0018552300556807478,0.01220207222997222,-0.11461318051575932,-0.6966180371352785,0.018685838966985013,0.07224057571517249,-0.056095670732434336,0.0061175977067748025,0.025928626362101855,0.3486454652532391,0.3877421691109904,0.0016754726780595479,0.008162623225896665,0.021775109524582184,0.1060846990102223,0.449343336192327,0.00044695917939293456,0.0018302853547207878,0.042733292715813866,-0.0002796616094525624,-24.505216095380028,1.0342612419700214,0.021289240019576314,0.09296594423815496,-0.062254671847065055
2021-02-19,SCHW,0,0.6336655096844835,88469388254.87527,0.14797208682268237,0.07031810802260385,0.012829296351978037,0.037289734506762595,0.6741748158397476,83153506602.24832,0.15743172519012016,0.07481344147946968,0.013649454441279229,0.039673612512581655,0.7038075067556361,79652461023.64206,0.16435148182194134,0.07810179271364275,0.014249402785723278,0.041417427127842375,0.007606432681431452,0.021294732873231588,0.3455056179775281,0.3550198150594452,0.002067361372946527,0.0060090089597802585,0.020246164823403495,0.05884766321798073,0.8673457934388871,0.0003023629849419591,0.0011493436355323866,-0.022079783755821855,-0.00647166075601675,11.680176211453745,2.0769930281903606,0.024830194040534853,0.0841781117715416,-0.061241254697099685,0.005837536216332225,0.024134683025121912,0.35,0.3708309779536461,0.0016644608982842699,0.007191997233847218,0.02227825476365261,0.0962624876320577,0.5031345546566686,0.0003099998807692766,0.001569076319586031,0.0018552300556807478,0.01220207222997222,-0.11461318051575932,-0.6966180371352785,0.018685838966985013,0.07224057571517249,-0.056095670732434336,0.0061175977067748025,0.025928626362101855,0.3486454652532391,0.3877421691109904,0.0016754726780595479,0.008162623225896665,0.021775109524582184,0.1060846990102223,0.449343336192327,0.00044695917939293456,0.0018302853547207878,0.042733292715813866,-0.0002796616094525624,-24.505216095380028,1.0342612419700214,0.021289240019576314,0.09296594423815496,-0.062254671847065055
2021-02-26,SCHW,0,0.63561618327897,88197880221.99466,0.14842760355520865,0.07053457502994064,0.012868790011088671,0.037404527089499144,0.6336655096844835,88469388254.87527,0.14797208682268237,0.07031810802260385,0.012829296351978037,0.037289734506762595,0.6741748158397476,83153506602.24832,0.15743172519012016,0.07481344147946968,0.013649454441279229,0.039673612512581655,0.007606432681431452,0.021294732873231588,0.3455056179775281,0.3550198150594452,0.002067361372946527,0.0060090089597802585,0.020246164823403495,0.05884766321798073,0.8673457934388871,0.0003023629849419591,0.0011493436355323866,-0.022079783755821855,-0.00647166075601675,11.680176211453745,2.0769930281903606,0.024830194040534853,0.0841781117715416,-0.061241254697099685,0.005837536216332225,0.024134683025121912,0.35,0.3708309779536461,0.0016644608982842699,0.007191997233847218,0.02227825476365261,0.0962624876320577,0.5031345546566686,0.0003099998807692766,0.001569076319586031,0.0018552300556807478,0.01220207222997222,-0.11461318051575932,-0.6966180371352785,0.018685838966985013,0.07224057571517249,-0.056095670732434336,0.0061175977067748025,0.025928626362101855,0.3486454652532391,0.3877421691109904,0.0016754726780595479,0.008162623225896665,0.021775109524582184,0.1060846990102223,0.449343336192327,0.00044695917939293456,0.0018302853547207878,0.042733292715813866,-0.0002796616094525624,-24.505216095380028,1.0342612419700214,0.021289240019576314,0.09296594423815496,-0.062254671847065055
2021-03-05,SCHW,0,0.6033564077715177,92913573599.15387,0.1408943762778619,0.06695469519704979,0.012215653278998796,0.03550611468494892,0.63561618327897,88197880221.99466,0.14842760355520865,0.07053457502994064,0.012868790011088671,0.037404527089499144,0.6336655096844835,88469388254.87527,0.14797208682268237,0.07031810802260385,0.012829296351978037,0.037289734506762595,0.007606432681431452,0.021294732873231588,0.3455056179775281,0.3550198150594452,0.002067361372946527,0.0060090089597802585,0.020246164823403495,0.05884766321798073,0.8673457934388871,0.0003023629849419591,0.0011493436355323866,-0.022079783755821855,-0.00647166075601675,11.680176211453745,2.0769930281903606,0.024830194040534853,0.0841781117715416,-0.061241254697099685,0.005837536216332225,0.024134683025121912,0.35,0.3708309779536461,0.0016644608982842699,0.007191997233847218,0.02227825476365261,0.0962624876320577,0.5031345546566686,0.0003099998807692766,0.001569076319586031,0.0018552300556807478,0.01220207222997222,-0.11461318051575932,-0.6966180371352785,0.018685838966985013,0.07224057571517249,-0.056095670732434336,0.0061175977067748025,0.025928626362101855,0.3486454652532391,0.3877421691109904,0.0016754726780595479,0.008162623225896665,0.021775109524582184,0.1060846990102223,0.449343336192327,0.00044695917939293456,0.0018302853547207878,0.042733292715813866,-0.0002796616094525624,-24.505216095380028,1.0342612419700214,0.021289240019576314,0.09296594423815496,-0.062254671847065055
