WeekEndingFriday,symbol,QuarterlyReleased,BookToMarket,MarketCap,FreeCashFlowYield,FreeCashFlowYield_TTM,EarningsYield,EarningsYield_TTM,BookToMarket_L1W,MarketCap_L1W,FreeCashFlowYield_L1W,FreeCashFlowYield_TTM_L1W,EarningsYield_L1W,EarningsYield_TTM_L1W,BookToMarket_L2W,MarketCap_L2W,FreeCashFlowYield_L2W,FreeCashFlowYield_TTM_L2W,EarningsYield_L2W,EarningsYield_TTM_L2W,GrossProfitability,GrossProfitability_TTM,OperatingMargin,OperatingMargin_TTM,ROA,ROA_TTM,AssetGrowth,InvestmentIntensity,Accruals,Accruals_TTM,DebtToAssets,WorkingCapitalScaled,GrossProfitability_L1Q,GrossProfitability_TTM_L1Q,OperatingMargin_L1Q,OperatingMargin_TTM_L1Q,ROA_L1Q,ROA_TTM_L1Q,AssetGrowth_L1Q,InvestmentIntensity_L1Q,Accruals_L1Q,Accruals_TTM_L1Q,DebtToAssets_L1Q,WorkingCapitalScaled_L1Q,GrossProfitability_L2Q,GrossProfitability_TTM_L2Q,OperatingMargin_L2Q,OperatingMargin_TTM_L2Q,ROA_L2Q,ROA_TTM_L2Q,AssetGrowth_L2Q,InvestmentIntensity_L2Q,Accruals_L2Q,Accruals_TTM_L2Q,DebtToAssets_L2Q,WorkingCapitalScaled_L2Q
2021-01-01,HON,0,0.15432079288176184,117119667819.79933,0.006472012891688363,0.04345982271595484,0.006472012891688363,0.04253768895302299,0.15665552719325468,115374160898.28355,0.006569928605316314,0.04411733060825862,0.006569928605316314,0.04318124579378083,0.1562751475323338,115654986000.0,0.006553975978173566,0.0440102080856246,0.006553975978173566,0.04307639620482942,0.039411273420633795,0.1783381756674733,0.18594511413182868,0.19212252512487213,0.011944720213050946,0.08063902624572081,0.0558199121522694,0.003923793315368978,-0.003923793315368978,-0.016672182038796703,0.350178855639074,0.1735923982413842,0.0373561411231998,0.1915717652487763,0.17317464562717305,0.1960256076011703,0.016995786428526508,0.09637918816025842,0.10136796536796537,0.0035689579271743917,-0.0062731903653858246,-0.010313816741085466,0.34728947864914156,0.17263065216024148,0.05081676012678068,0.2147919504750737,0.20347394540942929,0.2023976849937991,0.027533001288704676,0.10877549964649687,-0.019433060109289618,0.002420675002612239,0.011180383825014803,-0.006861481662080736,0.2805893211661036,0.09118456340775312
2021-01-08,HON,0,0.15628259198062872,115649476828.74545,0.006554288188630993,0.04401230459120284,0.006554288188630993,0.04307844822659579,0.15432079288176184,117119667819.79933,0.006472012891688363,0.04345982271595484,0.006472012891688363,0.04253768895302299,0.15665552719325468,115374160898.28355,0.006569928605316314,0.04411733060825862,0.006569928605316314,0.04318124579378083,0.039411273420633795,0.1783381756674733,0.18594511413182868,0.19212252512487213,0.011944720213050946,0.08063902624572081,0.0558199121522694,0.003923793315368978,-0.003923793315368978,-0.016672182038796703,0.350178855639074,0.1735923982413842,0.0373561411231998,0.1915717652487763,0.17317464562717305,0.1960256076011703,0.016995786428526508,0.09637918816025842,0.10136796536796537,0.0035689579271743917,-0.0062731903653858246,-0.010313816741085466,0.34728947864914156,0.17263065216024148,0.05081676012678068,0.2147919504750737,0.20347394540942929,0.2023976849937991,0.027533001288704676,0.10877549964649687,-0.019433060109289618,0.002420675002612239,0.011180383825014803,-0.006861481662080736,0.2805893211661036,0.09118456340775312
2021-01-15,HON,0,0.15936317751666584,113413903272.0395,0.006683483930376934,0.044879859110314765,0.006683483930376934,0.043927594909152885,0.15628259198062872,115649476828.74545,0.006554288188630993,0.04401230459120284,0.006554288188630993,0.04307844822659579,0.15432079288176184,117119667819.79933,0.006472012891688363,0.04345982271595484,0.006472012891688363,0.04253768895302299,0.039411273420633795,0.1783381756674733,0.18594511413182868,0.19212252512487213,0.011944720213050946,0.08063902624572081,0.0558199121522694,0.003923793315368978,-0.003923793315368978,-0.016672182038796703,0.350178855639074,0.1735923982413842,0.0373561411231998,0.1915717652487763,0.17317464562717305,0.1960256076011703,0.016995786428526508,0.09637918816025842,0.10136796536796537,0.0035689579271743917,-0.0062731903653858246,-0.010313816741085466,0.34728947864914156,0.17263065216024148,0.05081676012678068,0.2147919504750737,0.20347394540942929,0.2023976849937991,0.027533001288704676,0.10877549964649687,-0.019433060109289618,0.002420675002612239,0.011180383825014803,-0.006861481662080736,0.2805893211661036,0.09118456340775312
2021-01-22,HON,0,0.1622943505568685,111365552392.82225,0.006806413506811239,0.04570533608135779,0.006806413506811239,0.04473555684819735,0.15936317751666584,113413903272.0395,0.006683483930376934,0.044879859110314765,0.006683483930376934,0.043927594909152885,0.15628259198062872,115649476828.74545,0.006554288188630993,0.04401230459120284,0.006554288188630993,0.04307844822659579,0.039411273420633795,0.1783381756674733,0.18594511413182868,0.19212252512487213,0.011944720213050946,0.08063902624572081,0.0558199121522694,0.003923793315368978,-0.003923793315368978,-0.016672182038796703,0.350178855639074,0.1735923982413842,0.0373561411231998,0.1915717652487763,0.17317464562717305,0.1960256076011703,0.016995786428526508,0.09637918816025842,0.10136796536796537,0.0035689579271743917,-0.0062731903653858246,-0.010313816741085466,0.34728947864914156,0.17263065216024148,0.05081676012678068,0.2147919504750737,0.20347394540942929,0.2023976849937991,0.027533001288704676,0.10877549964649687,-0.019433060109289618,0.002420675002612239,0.011180383825014803,-0.006861481662080736,0.2805893211661036,0.09118456340775312
2021-01-29,HON,0,0.16800958628265486,107577194848.82716,0.007046103043169878,0.04731486080439931,0.007046103043169878,0.04631093055550439,0.1622943505568685,111365552392.82225,0.006806413506811239,0.04570533608135779,0.006806413506811239,0.04473555684819735,0.15936317751666584,113413903272.0395,0.006683483930376934,0.044879859110314765,0.006683483930376934,0.043927594909152885,0.039411273420633795,0.1783381756674733,0.18594511413182868,0.19212252512487213,0.011944720213050946,0.08063902624572081,0.0558199121522694,0.003923793315368978,-0.003923793315368978,-0.016672182038796703,0.350178855639074,0.1735923982413842,0.0373561411231998,0.1915717652487763,0.17317464562717305,0.1960256076011703,0.016995786428526508,0.09637918816025842,0.10136796536796537,0.0035689579271743917,-0.0062731903653858246,-0.010313816741085466,0.34728947864914156,0.17263065216024148,0.05081676012678068,0.2147919504750737,0.20347394540942929,0.2023976849937991,0.027533001288704676,0.10877549964649687,-0.019433060109289618,0.002420675002612239,0.011180383825014803,-0.006861481662080736,0.2805893211661036,0.09118456340775312
2021-02-05,HON,0,0.16175848363611442,111734479662.02852,0.006783939946673384,0.045554425235577206,0.006783939946673384,0.04458784804000897,0.16800958628265486,107577194848.82716,0.007046103043169878,0.04731486080439931,0.007046103043169878,0.04631093055550439,0.1622943505568685,111365552392.82225,0.006806413506811239,0.04570533608135779,0.006806413506811239,0.04473555684819735,0.039411273420633795,0.1783381756674733,0.18594511413182868,0.19212252512487213,0.011944720213050946,0.08063902624572081,0.0558199121522694,0.003923793315368978,-0.003923793315368978,-0.016672182038796703,0.350178855639074,0.1735923982413842,0.0373561411231998,0.1915717652487763,0.17317464562717305,0.1960256076011703,0.016995786428526508,0.09637918816025842,0.10136796536796537,0.0035689579271743917,-0.0062731903653858246,-0.010313816741085466,0.34728947864914156,0.17263065216024148,0.05081676012678068,0.2147919504750737,0.20347394540942929,0.2023976849937991,0.027533001288704676,0.10877549964649687,-0.019433060109289618,0.002420675002612239,0.011180383825014803,-0.006861481662080736,0.2805893211661036,0.09118456340775312
2021-02-12,HON,1,0.11756323286095008,149272860000.0,0.01668756128877011,0.035518847833423975,0.009104133196081323,0.03201519686833896,0.16175848363611442,111734479662.02852,0.006783939946673384,0.045554425235577206,0.006783939946673384,0.04458784804000897,0.16800958628265486,107577194848.82716,0.007046103043169878,0.04731486080439931,0.007046103043169878,0.04631093055550439,0.04600068126219305,0.17468056625968442,0.1987417144141108,0.19105392156862744,0.02104171182609234,0.07754025879203343,0.100666337190477,0.004505620413092621,-0.022032638652339516,-0.022125538042300188,0.359396773294522,0.13900845384448643,0.039411273420633795,0.1783381756674733,0.18594511413182868,0.19212252512487213,0.011944720213050946,0.08063902624572081,0.0558199121522694,0.003923793315368978,-0.003923793315368978,-0.016672182038796703,0.350178855639074,0.1735923982413842,0.0373561411231998,0.1915717652487763,0.17317464562717305,0.1960256076011703,0.016995786428526508,0.09637918816025842,0.10136796536796537,0.0035689579271743917,-0.0062731903653858246,-0.010313816741085466,0.34728947864914156,0.17263065216024148
2021-02-19,HON,0,0.11756901119991744,149265523464.84583,0.016688381497463923,0.035520593616842115,0.00910458067244218,0.03201677044415098,0.11756323286095008,149272860000.0,0.01668756128877011,0.035518847833423975,0.009104133196081323,0.03201519686833896,0.16175848363611442,111734479662.02852,0.006783939946673384,0.045554425235577206,0.006783939946673384,0.04458784804000897,0.04600068126219305,0.17468056625968442,0.1987417144141108,0.19105392156862744,0.02104171182609234,0.07754025879203343,0.100666337190477,0.004505620413092621,-0.022032638652339516,-0.022125538042300188,0.359396773294522,0.13900845384448643,0.039411273420633795,0.1783381756674733,0.18594511413182868,0.19212252512487213,0.011944720213050946,0.08063902624572081,0.0558199121522694,0.003923793315368978,-0.003923793315368978,-0.016672182038796703,0.350178855639074,0.1735923982413842,0.0373561411231998,0.1915717652487763,0.17317464562717305,0.1960256076011703,0.016995786428526508,0.09637918816025842,0.10136796536796537,0.0035689579271743917,-0.0062731903653858246,-0.010313816741085466,0.34728947864914156,0.17263065216024148
2021-02-26,HON,0,0.11827203881668966,148378265696.41934,0.01678817304076437,0.035732996171068926,0.00915902334901597,0.03220822118097669,0.11756901119991744,149265523464.84583,0.016688381497463923,0.035520593616842115,0.00910458067244218,0.03201677044415098,0.11756323286095008,149272860000.0,0.01668756128877011,0.035518847833423975,0.009104133196081323,0.03201519686833896,0.04600068126219305,0.17468056625968442,0.1987417144141108,0.19105392156862744,0.02104171182609234,0.07754025879203343,0.100666337190477,0.004505620413092621,-0.022032638652339516,-0.022125538042300188,0.359396773294522,0.13900845384448643,0.039411273420633795,0.1783381756674733,0.18594511413182868,0.19212252512487213,0.011944720213050946,0.08063902624572081,0.0558199121522694,0.003923793315368978,-0.003923793315368978,-0.016672182038796703,0.350178855639074,0.1735923982413842,0.0373561411231998,0.1915717652487763,0.17317464562717305,0.1960256076011703,0.016995786428526508,0.09637918816025842,0.10136796536796537,0.0035689579271743917,-0.0062731903653858246,-0.010313816741085466,0.34728947864914156,0.17263065216024148
2021-03-05,HON,0,0.11585026393752286,151480017425.4591,0.01644441321262576,0.03500131627994451,0.0089714803516493,0.03154871567368065,0.11827203881668966,148378265696.41934,0.01678817304076437,0.035732996171068926,0.00915902334901597,0.03220822118097669,0.11756901119991744,149265523464.84583,0.016688381497463923,0.035520593616842115,0.00910458067244218,0.03201677044415098,0.04600068126219305,0.17468056625968442,0.1987417144141108,0.19105392156862744,0.02104171182609234,0.07754025879203343,0.100666337190477,0.004505620413092621,-0.022032638652339516,-0.022125538042300188,0.359396773294522,0.13900845384448643,0.039411273420633795,0.1783381756674733,0.18594511413182868,0.19212252512487213,0.011944720213050946,0.08063902624572081,0.0558199121522694,0.003923793315368978,-0.003923793315368978,-0.016672182038796703,0.350178855639074,0.1735923982413842,0.0373561411231998,0.1915717652487763,0.17317464562717305,0.1960256076011703,0.016995786428526508,0.09637918816025842,0.10136796536796537,0.0035689579271743917,-0.0062731903653858246,-0.010313816741085466,0.34728947864914156,0.17263065216024148
