WeekEndingFriday,symbol,revenue,netIncome,operatingIncome,ebitda,totalStockholdersEquity,totalAssets,totalDebt,totalCurrentAssets,totalCurrentLiabilities,sm-revenue,sm-netIncome,sm-operatingIncome,sm-ebitda,sm-totalStockholdersEquity,sm-totalAssets,sm-totalDebt,sm-totalCurrentAssets,sm-totalCurrentLiabilities
2023-07-21,UNH,92903000000.0,5474000000.0,8057000000.0,9078000000.0,82353000000.0,280164000000.0,65589000000.0,89869000000.0,112981000000.0,92644587133.73921,5418581707.622187,8157340510.129977,9070619217.188805,82557730384.58029,279808483652.58936,64308608307.64931,89940460806.45544,112914663927.62709
2023-07-28,UNH,92903000000.0,5474000000.0,8057000000.0,9078000000.0,82353000000.0,280164000000.0,65589000000.0,89869000000.0,112981000000.0,92576197712.4028,5412458148.032084,8207558939.045408,9081026700.220135,82650862335.85446,280008808629.0949,63998041972.762314,90255367130.39064,113168479536.93936
2023-08-04,UNH,92903000000.0,5474000000.0,8057000000.0,9078000000.0,82353000000.0,280164000000.0,65589000000.0,89869000000.0,112981000000.0,92516690703.94368,5414268137.600693,8261796620.2694845,9098455933.126343,82760241601.09088,280309382852.6559,63741752281.40949,90649714257.2181,113496308605.9351
2023-08-11,UNH,92903000000.0,5474000000.0,8057000000.0,9078000000.0,82353000000.0,280164000000.0,65589000000.0,89869000000.0,112981000000.0,92466071095.8631,5425067044.462483,8317433627.525761,9123259642.64183,82888150021.7427,280674706743.81274,63537435950.942345,91083840852.13814,113859780920.39345
2023-08-18,UNH,92903000000.0,5474000000.0,8057000000.0,9078000000.0,82353000000.0,280164000000.0,65589000000.0,89869000000.0,112981000000.0,92424343875.66225,5445910236.751932,8371850034.537796,9155790555.500998,83036869439.26305,281069280723.10614,63382789698.712425,91518085580.35112,114220526266.0935
2023-08-25,UNH,92903000000.0,5474000000.0,8057000000.0,9078000000.0,82353000000.0,280164000000.0,65589000000.0,89869000000.0,112981000000.0,92391514030.84236,5477853082.603513,8422425915.029141,9196401398.438253,83208681695.10507,281457605211.07635,63275510242.07126,91912787107.05739,114540174428.81438
2023-09-01,UNH,92903000000.0,5474000000.0,8057000000.0,9078000000.0,82353000000.0,280164000000.0,65589000000.0,89869000000.0,112981000000.0,92367586548.90465,5521950950.1517,8466541342.723355,9245444898.188,83405868630.72191,281804180628.2641,63213294298.37035,92228284097.4573,114780355194.33517
2023-09-08,UNH,92903000000.0,5474000000.0,8057000000.0,9078000000.0,82353000000.0,280164000000.0,65589000000.0,89869000000.0,112981000000.0,92352566417.35034,5579259207.530968,8501576391.343992,9303273781.484646,83630712087.56668,282073507395.20984,63193838584.96125,92424915216.75117,114902698348.43503
2023-09-15,UNH,92903000000.0,5474000000.0,8057000000.0,9078000000.0,82353000000.0,280164000000.0,65589000000.0,89869000000.0,112981000000.0,92346458623.68065,5650833222.875791,8524911134.614609,9370240775.062592,83885493907.09251,282230085932.4541,63214839819.19547,92463019130.13936,114868833676.89304
2023-09-22,UNH,92903000000.0,5474000000.0,8057000000.0,9078000000.0,82353000000.0,280164000000.0,65589000000.0,89869000000.0,112981000000.0,92349268155.39679,5737728364.320642,8533925646.2587595,9446698605.656239,84172495930.75258,282238416660.5373,63273994718.424545,92302934502.82217,114640390965.48831
2023-09-29,UNH,92361000000.0,5841000000.0,8526000000.0,9533000000.0,84494000000.0,282063000000.0,63369000000.0,91905000000.0,114179000000.0,92361000000.0,5841000000.0,8526000000.0,9533000000.0,84494000000.0,282063000000.0,63369000000.0,91905000000.0,114179000000.0
2023-10-06,UNH,92361000000.0,5841000000.0,8526000000.0,9533000000.0,84494000000.0,282063000000.0,63369000000.0,91905000000.0,114179000000.0,92382159502.85875,5960019845.458277,8499424444.448692,9628110259.661282,84850423833.88925,281680539711.21234,63497833009.47138,91243844407.28348,113459731540.78317
2023-10-13,UNH,92361000000.0,5841000000.0,8526000000.0,9533000000.0,84494000000.0,282063000000.0,63369000000.0,91905000000.0,114179000000.0,92415253440.81061,6087425005.879658,8456129927.762416,9725444985.539526,85234728661.8802,281116552913.8624,63659593605.18033,90351256991.92462,112511420246.49693
2023-10-20,UNH,92361000000.0,5841000000.0,8526000000.0,9533000000.0,84494000000.0,282063000000.0,63369000000.0,91905000000.0,114179000000.0,92463288948.56035,6214168933.858272,8398957572.9855585,9817032353.367184,85638011591.03406,280408760067.4682,63853662273.6665,89273317141.58568,111376341750.37637
2023-10-27,UNH,92361000000.0,5841000000.0,8526000000.0,9533000000.0,84494000000.0,282063000000.0,63369000000.0,91905000000.0,114179000000.0,92529273160.8128,6331205081.988243,8330748503.162505,9894900538.876698,86051369728.41205,279594881631.5473,64079419501.46954,88056104243.92902,110096771685.65656
2023-11-03,UNH,92361000000.0,5841000000.0,8526000000.0,9533000000.0,84494000000.0,282063000000.0,63369000000.0,91905000000.0,114179000000.0,92616213212.27278,6429486902.8637,8254343841.337644,9951077717.800522,86465900181.07538,278712638065.61774,64336245775.12913,86745697686.61687,108714985685.57254
2023-11-10,UNH,92361000000.0,5841000000.0,8526000000.0,9533000000.0,84494000000.0,282063000000.0,63369000000.0,91905000000.0,114179000000.0,92727116237.64508,6499967849.078767,8172584710.555359,9977592065.8711,86872700056.08527,277799749829.1971,64623521581.1849,85388176857.3116,107273259383.35947
2023-11-17,UNH,92361000000.0,5841000000.0,8526000000.0,9533000000.0,84494000000.0,282063000000.0,63369000000.0,91905000000.0,114179000000.0,92864989371.63449,6533601373.227573,8088312233.86004,9966471758.820887,87262866460.50293,276893937381.8033,64940627406.17653,84029621143.67546,105813868412.25237
2023-11-24,UNH,92361000000.0,5841000000.0,8526000000.0,9533000000.0,84494000000.0,282063000000.0,63369000000.0,91905000000.0,114179000000.0,93032839748.94586,6521340927.904243,8004367534.296071,9909744972.382322,87627496501.38956,276032921182.9541,65286943736.64367,82716109933.37082,104379088405.48631
2023-12-01,UNH,92361000000.0,5841000000.0,8526000000.0,9533000000.0,84494000000.0,282063000000.0,63369000000.0,91905000000.0,114179000000.0,93233674504.28397,6454139965.702905,7923591734.907837,9799439882.28786,87957687285.80641,275254421692.1673,65661851059.12597,81493722614.0599,103011194996.29645
2023-12-08,UNH,92361000000.0,5841000000.0,8526000000.0,9533000000.0,84494000000.0,282063000000.0,63369000000.0,91905000000.0,114179000000.0,93470500772.3536,6322951939.217686,7848825958.739728,9627584664.269949,88244535920.81465,274596159368.9607,66064729860.1631,80408538573.40508,101752463817.9178
