WeekEndingFriday,symbol,BookToMarket,MarketCap,GrossProfitability,GrossProfitability_TTM,OperatingMargin,OperatingMargin_TTM,ROA,ROA_TTM,ROE,ROE_TTM,AssetGrowth,InvestmentIntensity,InvestmentIntensity_TTM,Accruals,Accruals_TTM,IncomeQuality,IncomeQuality_TTM,DebtToAssets,InterestCoverage,InterestCoverage_TTM,CashRatio,WorkingCapitalScaled,FreeCashFlowYield,FreeCashFlowYield_TTM,EarningsYield,EarningsYield_TTM
2021-01-22,NFLX,0.046277094944160754,239108354000.0,0.06311760032539418,0.24744521810505857,0.14361506955738346,0.18344049957321268,0.013802216013351609,0.07029963753640846,0.04899631639259519,0.2495558162317311,0.1561305617377496,-0.0037768493918296417,-0.012676131600528396,0.017307071964388104,0.008511072925784614,-0.2539342919750035,0.8789314820951005,0.47124890075470033,2.130836822419472,3.257437109141064,1.0512139394051976,0.049790660008988206,-0.0011962275479509177,0.008068116264980019,0.0022674071856142674,0.011548718201623353
2021-01-29,NFLX,0.04912644065124703,225240010334.82404,0.06311760032539418,0.24744521810505857,0.14361506955738346,0.18344049957321268,0.013802216013351609,0.07029963753640846,0.04899631639259519,0.2495558162317311,0.1561305617377496,-0.0037768493918296417,-0.012676131600528396,0.017307071964388104,0.008511072925784614,-0.2539342919750035,0.8789314820951005,0.47124890075470033,2.130836822419472,3.257437109141064,1.0512139394051976,0.049790660008988206,-0.001269880957538642,0.008564881510759442,0.0024070146293905495,0.012259788995281646
2021-02-05,NFLX,0.04748529501228604,233024560490.50662,0.06311760032539418,0.24744521810505857,0.14361506955738346,0.18344049957321268,0.013802216013351609,0.07029963753640846,0.04899631639259519,0.2495558162317311,0.1561305617377496,-0.0037768493918296417,-0.012676131600528396,0.017307071964388104,0.008511072925784614,-0.2539342919750035,0.8789314820951005,0.47124890075470033,2.130836822419472,3.257437109141064,1.0512139394051976,0.049790660008988206,-0.001227458596630001,0.008278758238784848,0.002326604538417689,0.011850231555795591
2021-02-12,NFLX,0.04699637885059444,235448778621.37753,0.06311760032539418,0.24744521810505857,0.14361506955738346,0.18344049957321268,0.013802216013351609,0.07029963753640846,0.04899631639259519,0.2495558162317311,0.1561305617377496,-0.0037768493918296417,-0.012676131600528396,0.017307071964388104,0.008511072925784614,-0.2539342919750035,0.8789314820951005,0.47124890075470033,2.130836822419472,3.257437109141064,1.0512139394051976,0.049790660008988206,-0.0012148204873891418,0.008193518825180445,0.0023026494474699946,0.01172821968399576
2021-02-19,NFLX,0.048414396484757954,228552678612.51996,0.06311760032539418,0.24744521810505857,0.14361506955738346,0.18344049957321268,0.013802216013351609,0.07029963753640846,0.04899631639259519,0.2495558162317311,0.1561305617377496,-0.0037768493918296417,-0.012676131600528396,0.017307071964388104,0.008511072925784614,-0.2539342919750035,0.8789314820951005,0.47124890075470033,2.130836822419472,3.257437109141064,1.0512139394051976,0.049790660008988206,-0.0012514751598467224,0.008440741153030278,0.002372127088123749,0.012082094232120422
2021-02-26,NFLX,0.04853748867664219,227973063742.891,0.06311760032539418,0.24744521810505857,0.14361506955738346,0.18344049957321268,0.013802216013351609,0.07029963753640846,0.04899631639259519,0.2495558162317311,0.1561305617377496,-0.0037768493918296417,-0.012676131600528396,0.017307071964388104,0.008511072925784614,-0.2539342919750035,0.8789314820951005,0.47124890075470033,2.130836822419472,3.257437109141064,1.0512139394051976,0.049790660008988206,-0.001254656998962753,0.00846220149138193,0.002378158152102767,0.012112812604537847
2021-03-05,NFLX,0.050648589224494,218470843303.34665,0.06311760032539418,0.24744521810505857,0.14361506955738346,0.18344049957321268,0.013802216013351609,0.07029963753640846,0.04899631639259519,0.2495558162317311,0.1561305617377496,-0.0037768493918296417,-0.012676131600528396,0.017307071964388104,0.008511072925784614,-0.2539342919750035,0.8789314820951005,0.47124890075470033,2.130836822419472,3.257437109141064,1.0512139394051976,0.049790660008988206,-0.001309227335214019,0.008830258403504081,0.0024815943024818956,0.01263965002490426
2021-03-12,NFLX,0.05048922029770344,219160445234.74875,0.06311760032539418,0.24744521810505857,0.14361506955738346,0.18344049957321268,0.013802216013351609,0.07029963753640846,0.04899631639259519,0.2495558162317311,0.1561305617377496,-0.0037768493918296417,-0.012676131600528396,0.017307071964388104,0.008511072925784614,-0.2539342919750035,0.8789314820951005,0.47124890075470033,2.130836822419472,3.257437109141064,1.0512139394051976,0.049790660008988206,-0.001305107770216599,0.008802473447859765,0.0024737858121217167,0.012599878582297067
2021-03-19,NFLX,0.05106491023141851,216689698461.31116,0.06311760032539418,0.24744521810505857,0.14361506955738346,0.18344049957321268,0.013802216013351609,0.07029963753640846,0.04899631639259519,0.2495558162317311,0.1561305617377496,-0.0037768493918296417,-0.012676131600528396,0.017307071964388104,0.008511072925784614,-0.2539342919750035,0.8789314820951005,0.47124890075470033,2.130836822419472,3.257437109141064,1.0512139394051976,0.049790660008988206,-0.0013199889151678747,0.008902841315017292,0.0025019924982580526,0.012743545353601723
2021-03-26,NFLX,0.05148002126093584,214942413172.55524,0.06311760032539418,0.24744521810505857,0.14361506955738346,0.18344049957321268,0.013802216013351609,0.07029963753640846,0.04899631639259519,0.2495558162317311,0.1561305617377496,-0.0037768493918296417,-0.012676131600528396,0.017307071964388104,0.008511072925784614,-0.2539342919750035,0.8789314820951005,0.47124890075470033,2.130836822419472,3.257437109141064,1.0512139394051976,0.049790660008988206,-0.0013307192181301949,0.008975213274688974,0.0025223314095983397,0.012847138725399714
