WeekEndingFriday,symbol,QuarterlyReleased,BookToMarket,MarketCap,FreeCashFlowYield,FreeCashFlowYield_TTM,EarningsYield,EarningsYield_TTM,BookToMarket_L1W,MarketCap_L1W,FreeCashFlowYield_L1W,FreeCashFlowYield_TTM_L1W,EarningsYield_L1W,EarningsYield_TTM_L1W,BookToMarket_L2W,MarketCap_L2W,FreeCashFlowYield_L2W,FreeCashFlowYield_TTM_L2W,EarningsYield_L2W,EarningsYield_TTM_L2W,GrossProfitability,GrossProfitability_TTM,OperatingMargin,OperatingMargin_TTM,ROA,ROA_TTM,AssetGrowth,InvestmentIntensity,Accruals,Accruals_TTM,DebtToAssets,WorkingCapitalScaled,GrossProfitability_L1Q,GrossProfitability_TTM_L1Q,OperatingMargin_L1Q,OperatingMargin_TTM_L1Q,ROA_L1Q,ROA_TTM_L1Q,AssetGrowth_L1Q,InvestmentIntensity_L1Q,Accruals_L1Q,Accruals_TTM_L1Q,DebtToAssets_L1Q,WorkingCapitalScaled_L1Q,GrossProfitability_L2Q,GrossProfitability_TTM_L2Q,OperatingMargin_L2Q,OperatingMargin_TTM_L2Q,ROA_L2Q,ROA_TTM_L2Q,AssetGrowth_L2Q,InvestmentIntensity_L2Q,Accruals_L2Q,Accruals_TTM_L2Q,DebtToAssets_L2Q,WorkingCapitalScaled_L2Q
2021-01-01,CBRE,0,0.4198923686242006,15606608954.269789,0.05129999747837341,0.1089270580804105,0.011798334957936113,0.068935026382247,0.4184911766241922,15658862996.494482,0.051128808022602466,0.10856356559097372,0.01175896360043646,0.06870498836606762,0.41611075196260094,15748441897.0,0.05083798163883844,0.10794604387649537,0.011692077299093075,0.06831418670090421,0.0661013015416335,0.3078791403777072,0.03744954511330273,0.04325773376196755,0.011263910438784282,0.06855112673887213,0.08683857699870128,0.0034499747844813347,-0.041162346097858724,-0.0579685932823705,0.2628143406196925,0.09904541949887552,0.06300770158035324,0.32801669742046474,0.017498286686101566,0.047087113912118665,0.005216231877707173,0.07549809499148065,0.06666689312924978,0.00458000661638604,-0.006714791087674503,-0.030887975310714737,0.27293630601078417,0.08512750045954202,0.07503024183776498,0.34689025271956214,0.03740596294756746,0.054170382861331474,0.010981639084648064,0.084952520097275,0.06719223184251992,0.003969384699135168,0.01846155141265479,-0.015849733142248114,0.2709867002239248,0.07641204255234478
2021-01-08,CBRE,0,0.42042864191064916,15586702110.063864,0.05136551621674122,0.10906617628256159,0.01181340341913069,0.0690230680231812,0.4198923686242006,15606608954.269789,0.05129999747837341,0.1089270580804105,0.011798334957936113,0.068935026382247,0.4184911766241922,15658862996.494482,0.051128808022602466,0.10856356559097372,0.01175896360043646,0.06870498836606762,0.0661013015416335,0.3078791403777072,0.03744954511330273,0.04325773376196755,0.011263910438784282,0.06855112673887213,0.08683857699870128,0.0034499747844813347,-0.041162346097858724,-0.0579685932823705,0.2628143406196925,0.09904541949887552,0.06300770158035324,0.32801669742046474,0.017498286686101566,0.047087113912118665,0.005216231877707173,0.07549809499148065,0.06666689312924978,0.00458000661638604,-0.006714791087674503,-0.030887975310714737,0.27293630601078417,0.08512750045954202,0.07503024183776498,0.34689025271956214,0.03740596294756746,0.054170382861331474,0.010981639084648064,0.084952520097275,0.06719223184251992,0.003969384699135168,0.01846155141265479,-0.015849733142248114,0.2709867002239248,0.07641204255234478
2021-01-15,CBRE,0,0.41460405672045203,15805672650.276175,0.05065390241306881,0.10755518209282261,0.011649741461448187,0.06806682789176971,0.42042864191064916,15586702110.063864,0.05136551621674122,0.10906617628256159,0.01181340341913069,0.0690230680231812,0.4198923686242006,15606608954.269789,0.05129999747837341,0.1089270580804105,0.011798334957936113,0.068935026382247,0.0661013015416335,0.3078791403777072,0.03744954511330273,0.04325773376196755,0.011263910438784282,0.06855112673887213,0.08683857699870128,0.0034499747844813347,-0.041162346097858724,-0.0579685932823705,0.2628143406196925,0.09904541949887552,0.06300770158035324,0.32801669742046474,0.017498286686101566,0.047087113912118665,0.005216231877707173,0.07549809499148065,0.06666689312924978,0.00458000661638604,-0.006714791087674503,-0.030887975310714737,0.27293630601078417,0.08512750045954202,0.07503024183776498,0.34689025271956214,0.03740596294756746,0.054170382861331474,0.010981639084648064,0.084952520097275,0.06719223184251992,0.003969384699135168,0.01846155141265479,-0.015849733142248114,0.2709867002239248,0.07641204255234478
2021-01-22,CBRE,0,0.39890413831821403,16427746344.342161,0.04873577806828867,0.1034823623622291,0.011208597706612169,0.06548932382137299,0.41460405672045203,15805672650.276175,0.05065390241306881,0.10755518209282261,0.011649741461448187,0.06806682789176971,0.42042864191064916,15586702110.063864,0.05136551621674122,0.10906617628256159,0.01181340341913069,0.0690230680231812,0.0661013015416335,0.3078791403777072,0.03744954511330273,0.04325773376196755,0.011263910438784282,0.06855112673887213,0.08683857699870128,0.0034499747844813347,-0.041162346097858724,-0.0579685932823705,0.2628143406196925,0.09904541949887552,0.06300770158035324,0.32801669742046474,0.017498286686101566,0.047087113912118665,0.005216231877707173,0.07549809499148065,0.06666689312924978,0.00458000661638604,-0.006714791087674503,-0.030887975310714737,0.27293630601078417,0.08512750045954202,0.07503024183776498,0.34689025271956214,0.03740596294756746,0.054170382861331474,0.010981639084648064,0.084952520097275,0.06719223184251992,0.003969384699135168,0.01846155141265479,-0.015849733142248114,0.2709867002239248,0.07641204255234478
2021-01-29,CBRE,0,0.43187356625729445,15173644584.896648,0.05276379023645447,0.11203517984677898,0.01213498833255123,0.07090201658412759,0.39890413831821403,16427746344.342161,0.04873577806828867,0.1034823623622291,0.011208597706612169,0.06548932382137299,0.41460405672045203,15805672650.276175,0.05065390241306881,0.10755518209282261,0.011649741461448187,0.06806682789176971,0.0661013015416335,0.3078791403777072,0.03744954511330273,0.04325773376196755,0.011263910438784282,0.06855112673887213,0.08683857699870128,0.0034499747844813347,-0.041162346097858724,-0.0579685932823705,0.2628143406196925,0.09904541949887552,0.06300770158035324,0.32801669742046474,0.017498286686101566,0.047087113912118665,0.005216231877707173,0.07549809499148065,0.06666689312924978,0.00458000661638604,-0.006714791087674503,-0.030887975310714737,0.27293630601078417,0.08512750045954202,0.07503024183776498,0.34689025271956214,0.03740596294756746,0.054170382861331474,0.010981639084648064,0.084952520097275,0.06719223184251992,0.003969384699135168,0.01846155141265479,-0.015849733142248114,0.2709867002239248,0.07641204255234478
2021-02-05,CBRE,0,0.3906207444070266,16776108524.261267,0.04772376137422818,0.10133351233043829,0.010975846975102245,0.0641294134717917,0.43187356625729445,15173644584.896648,0.05276379023645447,0.11203517984677898,0.01213498833255123,0.07090201658412759,0.39890413831821403,16427746344.342161,0.04873577806828867,0.1034823623622291,0.011208597706612169,0.06548932382137299,0.0661013015416335,0.3078791403777072,0.03744954511330273,0.04325773376196755,0.011263910438784282,0.06855112673887213,0.08683857699870128,0.0034499747844813347,-0.041162346097858724,-0.0579685932823705,0.2628143406196925,0.09904541949887552,0.06300770158035324,0.32801669742046474,0.017498286686101566,0.047087113912118665,0.005216231877707173,0.07549809499148065,0.06666689312924978,0.00458000661638604,-0.006714791087674503,-0.030887975310714737,0.27293630601078417,0.08512750045954202,0.07503024183776498,0.34689025271956214,0.03740596294756746,0.054170382861331474,0.010981639084648064,0.084952520097275,0.06719223184251992,0.003969384699135168,0.01846155141265479,-0.015849733142248114,0.2709867002239248,0.07641204255234478
2021-02-12,CBRE,0,0.36920859661618743,17749034177.587967,0.045107750201470474,0.09577884537213854,0.010374198289195188,0.060614115068778535,0.3906207444070266,16776108524.261267,0.04772376137422818,0.10133351233043829,0.010975846975102245,0.0641294134717917,0.43187356625729445,15173644584.896648,0.05276379023645447,0.11203517984677898,0.01213498833255123,0.07090201658412759,0.0661013015416335,0.3078791403777072,0.03744954511330273,0.04325773376196755,0.011263910438784282,0.06855112673887213,0.08683857699870128,0.0034499747844813347,-0.041162346097858724,-0.0579685932823705,0.2628143406196925,0.09904541949887552,0.06300770158035324,0.32801669742046474,0.017498286686101566,0.047087113912118665,0.005216231877707173,0.07549809499148065,0.06666689312924978,0.00458000661638604,-0.006714791087674503,-0.030887975310714737,0.27293630601078417,0.08512750045954202,0.07503024183776498,0.34689025271956214,0.03740596294756746,0.054170382861331474,0.010981639084648064,0.084952520097275,0.06719223184251992,0.003969384699135168,0.01846155141265479,-0.015849733142248114,0.2709867002239248,0.07641204255234478
2021-02-19,CBRE,0,0.3620518373123447,18099883289.216946,0.04423337914432691,0.09392226307960609,0.010173104271324066,0.059439167800652934,0.36920859661618743,17749034177.587967,0.045107750201470474,0.09577884537213854,0.010374198289195188,0.060614115068778535,0.3906207444070266,16776108524.261267,0.04772376137422818,0.10133351233043829,0.010975846975102245,0.0641294134717917,0.0661013015416335,0.3078791403777072,0.03744954511330273,0.04325773376196755,0.011263910438784282,0.06855112673887213,0.08683857699870128,0.0034499747844813347,-0.041162346097858724,-0.0579685932823705,0.2628143406196925,0.09904541949887552,0.06300770158035324,0.32801669742046474,0.017498286686101566,0.047087113912118665,0.005216231877707173,0.07549809499148065,0.06666689312924978,0.00458000661638604,-0.006714791087674503,-0.030887975310714737,0.27293630601078417,0.08512750045954202,0.07503024183776498,0.34689025271956214,0.03740596294756746,0.054170382861331474,0.010981639084648064,0.084952520097275,0.06719223184251992,0.003969384699135168,0.01846155141265479,-0.015849733142248114,0.2709867002239248,0.07641204255234478
2021-02-26,CBRE,1,0.3364837671290531,21036158922.0,0.043564512104991786,0.07857589430318147,0.01491550815733089,0.03574744813386802,0.3620518373123447,18099883289.216946,0.04423337914432691,0.09392226307960609,0.010173104271324066,0.059439167800652934,0.36920859661618743,17749034177.587967,0.045107750201470474,0.09577884537213854,0.010374198289195188,0.060614115068778535,0.08768548483705683,0.2820438832551576,0.06423499540771356,0.040701379301227074,0.0173935646499393,0.0439292881169333,0.11372011550641234,0.004214668069320145,-0.03762340594561504,-0.06472153361165772,0.227080133463103,0.09433086704839581,0.0661013015416335,0.3078791403777072,0.03744954511330273,0.04325773376196755,0.011263910438784282,0.06855112673887213,0.08683857699870128,0.0034499747844813347,-0.041162346097858724,-0.0579685932823705,0.2628143406196925,0.09904541949887552,0.06300770158035324,0.32801669742046474,0.017498286686101566,0.047087113912118665,0.005216231877707173,0.07549809499148065,0.06666689312924978,0.00458000661638604,-0.006714791087674503,-0.030887975310714737,0.27293630601078417,0.08512750045954202
2021-03-05,CBRE,0,0.3299090878433714,21455383500.561604,0.042713289183388965,0.07704057119075657,0.014624068592937856,0.035048965681751455,0.3364837671290531,21036158922.0,0.043564512104991786,0.07857589430318147,0.01491550815733089,0.03574744813386802,0.3620518373123447,18099883289.216946,0.04423337914432691,0.09392226307960609,0.010173104271324066,0.059439167800652934,0.08768548483705683,0.2820438832551576,0.06423499540771356,0.040701379301227074,0.0173935646499393,0.0439292881169333,0.11372011550641234,0.004214668069320145,-0.03762340594561504,-0.06472153361165772,0.227080133463103,0.09433086704839581,0.0661013015416335,0.3078791403777072,0.03744954511330273,0.04325773376196755,0.011263910438784282,0.06855112673887213,0.08683857699870128,0.0034499747844813347,-0.041162346097858724,-0.0579685932823705,0.2628143406196925,0.09904541949887552,0.06300770158035324,0.32801669742046474,0.017498286686101566,0.047087113912118665,0.005216231877707173,0.07549809499148065,0.06666689312924978,0.00458000661638604,-0.006714791087674503,-0.030887975310714737,0.27293630601078417,0.08512750045954202
