WeekEndingFriday,symbol,BookToMarket,MarketCap,GrossProfitability,OperatingMargin,ROA,ROE,AssetGrowth,InvestmentIntensity,Accruals,IncomeQuality,DebtToAssets,InterestCoverage,CashRatio,WorkingCapitalScaled,FreeCashFlowYield,EarningsYield
2021-01-22,AVGO,0.16756983554925178,142633069500.0,0.0493461340918968,0.23596721818462965,0.017436424216085232,0.055395171750135974,,-0.0013432894788826992,-0.02665507750253513,2.528700906344411,0.5490234812268711,3.6333333333333333,1.1957306545283315,0.07274834393478462,0.0227576957530175,0.009282559820392843
2021-01-29,AVGO,0.1260299875434122,190422934000.0,0.051343345632177934,0.27603305785123966,0.017902613937535727,0.057419059127463645,,-0.0014810580470820559,-0.022540664137608482,2.2590711175616836,0.5447695265810945,3.2228070175438597,1.426949507021213,0.09881515356233435,0.015749153408170888,0.007236523306588691
2021-02-05,AVGO,0.12183538187473626,196978904081.19962,0.051343345632177934,0.27603305785123966,0.017902613937535727,0.057419059127463645,,-0.0014810580470820559,-0.022540664137608482,2.2590711175616836,0.5447695265810945,3.2228070175438597,1.426949507021213,0.09881515356233435,0.015224980634290347,0.006995672995682593
2021-02-12,AVGO,0.11674722088831041,205563779740.49878,0.051343345632177934,0.27603305785123966,0.017902613937535727,0.057419059127463645,,-0.0014810580470820559,-0.022540664137608482,2.2590711175616836,0.5447695265810945,3.2228070175438597,1.426949507021213,0.09881515356233435,0.014589146024586146,0.006703515579152954
2021-02-19,AVGO,0.11587988876857841,207102373457.8134,0.051343345632177934,0.27603305785123966,0.017902613937535727,0.057419059127463645,,-0.0014810580470820559,-0.022540664137608482,2.2590711175616836,0.5447695265810945,3.2228070175438597,1.426949507021213,0.09881515356233435,0.014480761132420795,0.006653714184886914
2021-02-26,AVGO,0.12083450532442362,198610487422.99286,0.051343345632177934,0.27603305785123966,0.017902613937535727,0.057419059127463645,,-0.0014810580470820559,-0.022540664137608482,2.2590711175616836,0.5447695265810945,3.2228070175438597,1.426949507021213,0.09881515356233435,0.015099907557312655,0.0069382036058609
2021-03-05,AVGO,0.12613077821068733,190270767694.0862,0.051343345632177934,0.27603305785123966,0.017902613937535727,0.057419059127463645,,-0.0014810580470820559,-0.022540664137608482,2.2590711175616836,0.5447695265810945,3.2228070175438597,1.426949507021213,0.09881515356233435,0.01576174856676742,0.007242310611872459
2021-03-12,AVGO,0.12584282575768607,190706143600.1982,0.051343345632177934,0.27603305785123966,0.017902613937535727,0.057419059127463645,,-0.0014810580470820559,-0.022540664137608482,2.2590711175616836,0.5447695265810945,3.2228070175438597,1.426949507021213,0.09881515356233435,0.01572576500884622,0.007225776652947681
2021-03-19,AVGO,0.11966553439553877,200550644103.37604,0.051343345632177934,0.27603305785123966,0.017902613937535727,0.057419059127463645,,-0.0014810580470820559,-0.022540664137608482,2.2590711175616836,0.5447695265810945,3.2228070175438597,1.426949507021213,0.09881515356233435,0.014953828811709686,0.006871082394976975
2021-03-26,AVGO,0.11778381486220806,203754650229.96368,0.051343345632177934,0.27603305785123966,0.017902613937535727,0.057419059127463645,,-0.0014810580470820559,-0.022540664137608482,2.2590711175616836,0.5447695265810945,3.2228070175438597,1.426949507021213,0.09881515356233435,0.014718682477259968,0.006763035829831355
