WeekEndingFriday,symbol,BookToMarket,MarketCap,GrossProfitability,GrossProfitability_TTM,OperatingMargin,OperatingMargin_TTM,ROA,ROA_TTM,ROE,ROE_TTM,AssetGrowth,InvestmentIntensity,InvestmentIntensity_TTM,Accruals,Accruals_TTM,IncomeQuality,IncomeQuality_TTM,DebtToAssets,InterestCoverage,InterestCoverage_TTM,CashRatio,WorkingCapitalScaled,FreeCashFlowYield,FreeCashFlowYield_TTM,EarningsYield,EarningsYield_TTM
2021-01-22,GS,1.0218494298304694,93880758945.0,0.009843271185216522,0.03564918471438349,0.4164912808177992,0.23326541675234125,0.0038743693187094377,0.008133080200992581,0.04697077096276529,0.09860109244047867,0.1712643307740028,-0.0012063338113957704,-0.005424632940909419,-0.009894860656837152,0.019936751307793106,3.5539280958721706,-1.4513162067871868,0.36195173289035176,3.54510556621881,1.396173640635489,0.20894325729562463,-0.02492975233614324,0.15563359483022338,-0.2134303154892332,0.04799705552699929,0.10075547009096456
2021-01-29,GS,1.0905078247006958,87970024448.3159,0.009843271185216522,0.03564918471438349,0.4164912808177992,0.23326541675234125,0.0038743693187094377,0.008133080200992581,0.04697077096276529,0.09860109244047867,0.1712643307740028,-0.0012063338113957704,-0.005424632940909419,-0.009894860656837152,0.019936751307793106,3.5539280958721706,-1.4513162067871868,0.36195173289035176,3.54510556621881,1.396173640635489,0.20894325729562463,-0.02492975233614324,0.1660906665836412,-0.22777076766384358,0.051221993267119785,0.10752526283037861
2021-02-05,GS,1.007540107213414,95214075661.28777,0.009843271185216522,0.03564918471438349,0.4164912808177992,0.23326541675234125,0.0038743693187094377,0.008133080200992581,0.04697077096276529,0.09860109244047867,0.1712643307740028,-0.0012063338113957704,-0.005424632940909419,-0.009894860656837152,0.019936751307793106,3.5539280958721706,-1.4513162067871868,0.36195173289035176,3.54510556621881,1.396173640635489,0.20894325729562463,-0.02492975233614324,0.15345420200240997,-0.21044157453441165,0.04732493561172126,0.09934455524883964
2021-02-12,GS,0.9653728597431938,99373002909.48682,0.009843271185216522,0.03564918471438349,0.4164912808177992,0.23326541675234125,0.0038743693187094377,0.008133080200992581,0.04697077096276529,0.09860109244047867,0.1712643307740028,-0.0012063338113957704,-0.005424632940909419,-0.009894860656837152,0.019936751307793106,3.5539280958721706,-1.4513162067871868,0.36195173289035176,3.54510556621881,1.396173640635489,0.20894325729562463,-0.02492975233614324,0.1470318856451216,-0.20163424082344134,0.045344307488667294,0.09518681858306789
2021-02-19,GS,0.9369274001710218,102390003731.86768,0.009843271185216522,0.03564918471438349,0.4164912808177992,0.23326541675234125,0.0038743693187094377,0.008133080200992581,0.04697077096276529,0.09860109244047867,0.1712643307740028,-0.0012063338113957704,-0.005424632940909419,-0.009894860656837152,0.019936751307793106,3.5539280958721706,-1.4513162067871868,0.36195173289035176,3.54510556621881,1.396173640635489,0.20894325729562463,-0.02492975233614324,0.14269947717027476,-0.19569293163101742,0.04400820232217221,0.09238206519428027
2021-02-26,GS,0.9256072721238008,103642228069.23778,0.009843271185216522,0.03564918471438349,0.4164912808177992,0.23326541675234125,0.0038743693187094377,0.008133080200992581,0.04697077096276529,0.09860109244047867,0.1712643307740028,-0.0012063338113957704,-0.005424632940909419,-0.009894860656837152,0.019936751307793106,3.5539280958721706,-1.4513162067871868,0.36195173289035176,3.54510556621881,1.396173640635489,0.20894325729562463,-0.02492975233614324,0.14097535601260117,-0.19332853387341656,0.04347648718039702,0.09126588820225819
2021-03-05,GS,0.9032990985055968,106201810849.48311,0.009843271185216522,0.03564918471438349,0.4164912808177992,0.23326541675234125,0.0038743693187094377,0.008133080200992581,0.04697077096276529,0.09860109244047867,0.1712643307740028,-0.0012063338113957704,-0.005424632940909419,-0.009894860656837152,0.019936751307793106,3.5539280958721706,-1.4513162067871868,0.36195173289035176,3.54510556621881,1.396173640635489,0.20894325729562463,-0.02492975233614324,0.13757769178444393,-0.1886690993282392,0.04242865506677875,0.0890662779131514
2021-03-12,GS,0.847776794062397,113157143096.95923,0.009843271185216522,0.03564918471438349,0.4164912808177992,0.23326541675234125,0.0038743693187094377,0.008133080200992581,0.04697077096276529,0.09860109244047867,0.1712643307740028,-0.0012063338113957704,-0.005424632940909419,-0.009894860656837152,0.019936751307793106,3.5539280958721706,-1.4513162067871868,0.36195173289035176,3.54510556621881,1.396173640635489,0.20894325729562463,-0.02492975233614324,0.12912132279161995,-0.1770723389758188,0.03982072962145229,0.08359171804023906
2021-03-19,GS,0.8591313508997496,111661621822.47511,0.009843271185216522,0.03564918471438349,0.4164912808177992,0.23326541675234125,0.0038743693187094377,0.008133080200992581,0.04697077096276529,0.09860109244047867,0.1712643307740028,-0.0012063338113957704,-0.005424632940909419,-0.009894860656837152,0.019936751307793106,3.5539280958721706,-1.4513162067871868,0.36195173289035176,3.54510556621881,1.396173640635489,0.20894325729562463,-0.02492975233614324,0.13085068765371555,-0.17944392776110454,0.040354061910043273,0.08471128974857953
2021-03-26,GS,0.903243862781471,106208305367.92653,0.009843271185216522,0.03564918471438349,0.4164912808177992,0.23326541675234125,0.0038743693187094377,0.008133080200992581,0.04697077096276529,0.09860109244047867,0.1712643307740028,-0.0012063338113957704,-0.005424632940909419,-0.009894860656837152,0.019936751307793106,3.5539280958721706,-1.4513162067871868,0.36195173289035176,3.54510556621881,1.396173640635489,0.20894325729562463,-0.02492975233614324,0.13756927906329558,-0.18865756242497117,0.04242606060223188,0.08906083161041085
