WeekEndingFriday,symbol,revenue,netIncome,operatingIncome,ebitda,totalStockholdersEquity,totalAssets,totalDebt,totalCurrentAssets,totalCurrentLiabilities,sm-revenue,sm-netIncome,sm-operatingIncome,sm-ebitda,sm-totalStockholdersEquity,sm-totalAssets,sm-totalDebt,sm-totalCurrentAssets,sm-totalCurrentLiabilities
2022-02-11,ABBV,14886000000.0,4044000000.0,5074000000.0,6830000000.0,15408000000.0,146529000000.0,77575000000.0,27928000000.0,35194000000.0,14226228486.823534,4663453395.263483,5154253134.38398,7538422144.714852,16136129679.50642,144698105390.324,75400480783.62181,26877218479.963505,34430955105.944595
2022-02-18,ABBV,14886000000.0,4044000000.0,5074000000.0,6830000000.0,15408000000.0,146529000000.0,77575000000.0,27928000000.0,35194000000.0,14089488575.188454,4743833826.433441,5129081779.592723,7648526831.143482,16218568475.281908,144417506007.8013,75054133448.92935,26746032234.591785,34111189303.801178
2022-02-25,ABBV,14886000000.0,4044000000.0,5074000000.0,6830000000.0,15408000000.0,146529000000.0,77575000000.0,27928000000.0,35194000000.0,13957687371.882338,4800130794.787121,5092024580.397002,7734923789.629117,16284124140.933783,144153585064.3679,74724144284.62122,26635794715.008125,33779883188.392014
2022-03-04,ABBV,14886000000.0,4044000000.0,5074000000.0,6830000000.0,15408000000.0,146529000000.0,77575000000.0,27928000000.0,35194000000.0,13835545963.182716,4825762480.487056,5042754367.701062,7789576086.945689,16330635090.25236,143909966647.6369,74414925547.30182,26549653406.81507,33453343962.221085
2022-03-11,ABBV,14886000000.0,4044000000.0,5074000000.0,6830000000.0,15408000000.0,146529000000.0,77575000000.0,27928000000.0,35194000000.0,13727785435.367136,4814147063.695777,4980943972.409146,7804446789.867131,16355939737.027954,143690274845.2215,74130889493.57558,26490755795.615173,33147878827.792427
2022-03-18,ABBV,14886000000.0,4044000000.0,5074000000.0,6830000000.0,15408000000.0,146529000000.0,77575000000.0,27928000000.0,35194000000.0,13639126874.713127,4758702724.575818,4906266225.425499,7771498965.167376,16357876495.050882,143498133744.7348,73876448380.0469,26462249367.010998,32879794987.610016
2022-03-25,ABBV,14886000000.0,4044000000.0,5074000000.0,6830000000.0,15408000000.0,146529000000.0,77575000000.0,27928000000.0,35194000000.0,13574291367.498238,4652847643.289716,4818393957.654369,7682695679.620356,16334283778.111458,143337167433.78992,73656014463.32025,26467281606.605087,32665399644.177876
2022-04-01,ABBV,13538000000.0,4490000000.0,4717000000.0,7530000000.0,16283000000.0,143211000000.0,73474000000.0,26509000000.0,32521000000.0,13538000000.0,4490000000.0,4717000000.0,7530000000.0,16283000000.0,143211000000.0,73474000000.0,26509000000.0,32521000000.0
2022-04-08,ABBV,13538000000.0,4490000000.0,4717000000.0,7530000000.0,16283000000.0,143211000000.0,73474000000.0,26509000000.0,32521000000.0,13533504207.520527,4266642185.3977184,4602337728.276718,7308887535.781016,16203019740.827944,143121798780.3884,73333142436.04341,26589313122.894245,32458369716.207092
2022-04-15,ABBV,13538000000.0,4490000000.0,4717000000.0,7530000000.0,16283000000.0,143211000000.0,73474000000.0,26509000000.0,32521000000.0,13558176821.460207,3991513432.2879667,4476982697.939179,7028884067.241203,16097962245.99123,143065904109.61914,73229479974.81906,26705173911.370197,32471148288.43664
2022-04-22,ABBV,13538000000.0,4490000000.0,4717000000.0,7530000000.0,16283000000.0,143211000000.0,73474000000.0,26509000000.0,32521000000.0,13607921022.244003,3676417184.0043545,4344091009.35212,6703027917.359133,15972602927.20692,143038199571.76657,73157376009.04834,26852296391.606182,32548441670.952827
2022-04-29,ABBV,13538000000.0,4490000000.0,4717000000.0,7530000000.0,16283000000.0,143211000000.0,73474000000.0,26509000000.0,32521000000.0,13678639990.296879,3333156883.880492,4206818762.880278,6344357409.113375,15831717196.19208,143033568750.90497,73111193931.45267,27026394589.78053,32679355818.019836
2022-05-06,ABBV,13538000000.0,4490000000.0,4717000000.0,7530000000.0,16283000000.0,143211000000.0,73474000000.0,26509000000.0,32521000000.0,13766236906.043793,2973535975.2499886,4068322058.8883886,5965910865.482503,15680080464.66377,143046895231.1086,73085297134.75343,27223182532.071556,32852996683.901844
2022-05-13,ABBV,13538000000.0,4490000000.0,4717000000.0,7530000000.0,16283000000.0,143211000000.0,73474000000.0,26509000000.0,32521000000.0,13866614949.909712,2609357901.446452,3931756997.741189,5580726609.4450865,15522468144.339054,143073062596.45175,73074049011.67204,27438374244.657604,33058470222.86304
2022-05-20,ABBV,13538000000.0,4490000000.0,4717000000.0,7530000000.0,16283000000.0,143211000000.0,73474000000.0,26509000000.0,32521000000.0,13975677302.319593,2252426105.8034945,3800279679.803416,5201842963.9797,15363655646.934998,143106954431.0087,73071812954.92992,27667683753.716995,33284882389.167603
